Farmhouse Christmas Bucket,60258,Accents|(All) The Hearthside Collection|Winter,"Our Farmhouse Christmas Bucket is made from galvanized metal and features the image of a vintage Christmas farm, complete with horses and an old-fashioned truck with a red background. A swing handle with a wood grip is attached. Bucket measures 9"" high by 7.5"" wide.
Galvanized Metal
Vintage Christmas Farm Design
Swing Handle w/wood grip
9"" H x 7.5"" Dia.",,,,,"measures 9"" high by 7.5"" wide",,2,9.5,8,8.55,,,2,Hearthside400,Hearthside160,60258.jpg,60258.jpg,8.43E+11,,Hearthside800,60258.jpg
Happy Fall Y'all Wood Hanger,60256,Accents|(All) The Hearthside Collection|,"Our Happy Fall Y'all Hanger is a wooden pumpkin cutout, painted orange and accented with a galvanized metal leaf. It is deeply scored for added dimension and a white metal cutout of the phrase ""Happy Fall Y'all,"" is attached with rusty old nails for a truly vintage look. A sawtooth hook in attached to the back for hanging.
Measures 6.75"" H x 5"" W.",,,,,"measures 6.75""H x 5""W.",,6,2.99,96,2.99,,,6,Hearthside400,Hearthside160,60256.jpg,60256.jpg,8.43E+11,,Hearthside800,60256.jpg
Winter Farm Scene Ornament,60254,Accents|(All) The Hearthside Collection|Winter,"Our Winter Farm Scene Ornament is a metal cutout of a red barn and silo in a snowy winter scene. It hangs by a metal wire and measures 6.75"" wide by 3"" high.",,,,,"measures 6.75"" wide by 3"" high.",,6,2.5,96,2.25,,,6,Hearthside400,Hearthside160,60254.jpg,60254.jpg,8.43E+11,,Hearthside800,60254.jpg
Be Merry & Bright Canisters - 3 Set,60255,Accents|(All) The Hearthside Collection|Winter,"The set of three Be Merry & Bright Canisters nest neatly inside one another for compact storage. Made from metal, each canister has a removable lid and is printed with a Christmas design. When nested together, the canisters measure 3.75"" high by 7.75"" wide.
Material: Metal
Christmas Designs
Removable Lids
3.75"" H x 7.75"" W",,,,,"measure 3.75"" high by 7.75"" wide.",,2,19.95,12,17.95,,,2,Hearthside400,Hearthside160,60255c.jpg,60255c.jpg,8.43E+11,,Hearthside800,60255c.jpg
Christmas On The Farm Post Box,60250,Accents|(All) The Hearthside Collection|Winter,"Christmas on the Farm Post Box is a festive way to store holiday and greeting cards. With a distressed, red finish, the metal post box is embossed with the phrase ""Christmas on the Farm"" in white lettering alongside holly leaf details. It has green trim and an open pocket for storing mail, or decor items such as a holiday floral. It has a metal hanger on the back and measures 16.75"" high by 11.25"" wide by 4.25"" deep.
Materials: Metal
Dimensions: 16.75"" H x 11.25"" W x 4.25"" Dp.
Christmas Theme
Hanger on back",,,,,"measures 16.75"" high by 11.25"" wide by 4.25"" deep",,2,14.95,6,13.95,,,2,Hearthside400,Hearthside160,60250.jpg,60250.jpg,8.43E+11,,Hearthside800,60250.jpg
Land Of The Free Block - 3 Asst.,33889,Accents|(All) The Hearthside Collection|Everyday,"An assortment of 3 wood blocks that feature Americana designs.
US map with a colonial flag design that says ""Land of the Free"" with a torn edge look
Distressed colonial flag with 6 stars at the bottom and reads ""Old Glory"" with sanded edges
Red and tan stripes with a burlap texture and the letters ""USA"" printed down the left side with 3 stars in the middle stripe and the words ""Land of the Free"" and ""Home of the Brave""
Blocks measure 5"" wide by 4"" high.",,,,,"measure 5"" wide by 4"" high.",,12,1.35,144,1.25,,,12,Hearthside400,Hearthside160,33889_Land-of-the-Free-Blocks_Group.jpg,33889_Land-of-the-Free-Blocks_Group.jpg,8.43E+11,,Hearthside800,33889_Land-of-the-Free-Blocks_Group.jpg
Large Snowflake Ornament,33854,Accents|(All) The Hearthside Collection|Winter,"Wooden cutout of a snowflake is painted ivory and decorated with glitter. A rusty wire is attached for hanging. Measures 10"" in diameter.",,,,,"Measures 10"" in diameter.",,12,3.95,144,3.55,,,12,Hearthside400,Hearthside160,33854_Lg-Snowflake.jpg,33854_Lg-Snowflake.jpg,8.43E+11,,Hearthside800,33854_Lg-Snowflake.jpg
Americana Heart Hanger,90133,Accents|(All) The Hearthside Collection|Everyday,"Rusty metal cutout of a heart is decorated with a distressed American flag design. A metal wire is attached for hanging. Measures 11"" H x 9"" W.",,,,,"Measures 11"" H x 9"" W.",,8,4.5,64,4.05,,,8,Hearthside400,Hearthside160,90133.jpg,90133.jpg,84275609036 8,,Hearthside800,90133.jpg
Gold Finch - 4 Asst.,13098,Accents|(All) The Hearthside Collection|Everyday,"An assortment of 4 adorable gold finches, each made of resin and meticulously painted to resemble the real thing. Each bird sits in a different pose, with the bottom flattened for more stability. These are perfect for adding a touch of whimsy and natural beauty to any decor.
Measure 4"" wide and 2-1/2"" high.",,,,,"measure 4"" wide and 2-1/2"" high.",,8,2.35,96,2.15,,,8,Hearthside400,Hearthside160,13098_Resin-Gold-Finch_2_1.jpg,13098_Resin-Gold-Finch_2_1.jpg,8.43E+11,,Hearthside800,13098_Resin-Gold-Finch_2_1.jpg
Ghost Figurine - Small,13090,Accents|(All) The Hearthside Collection|,"Our Ghost Figurine (figure ""B"" in larger image) is made of resin which gives it a solid ceramic feel and weight. He's hand painted ivory with black eyes and mouth. He is accented with twigs and a resin pumpkin that gives our ghost his own Halloween scene! Measures 1-1/2"" tall. Designed by Joyce Napotnik.",,,,,"Measures 1-1/2"" tall.",,24,0.75,432,0.65,,,24,Hearthside400,Hearthside160,13090.jpg,13090.jpg,8.43E+11,,Hearthside800,13090.jpg
Happy Pumpkin Season Planter,60271,Accents|(All) The Hearthside Collection|,"Our Happy Pumpkin Season Planter consists of two metal pumpkin cutouts connected by a curved sheet of metal to form a container to house plants. Both pumpkins are embossed with scoring and rounded edges that gives each piece a dimensional look. The phrase ""Happy Pumpkin Season,"" with the letters painted red and orange are also embossed on both pieces. The finishing touch are metal wheels that are attached to the front and back, giving this planter a carriage-like look. This piece puts rustic and fun together to make a great seasonal accent.
Measures 10"" H x 6.5"" W x 4"" D. For indoor use only.",,,,,"Measures 10"" H x 6.5"" W x 4"" D",,2,15.25,4,13.75,,,2,Hearthside400,Hearthside160,60271.jpg,60271.jpg,8.43E+11,,Hearthside800,60271.jpg
Framed Spring Lilac Home Sign,34387,Accents|(All) The Hearthside Collection|Everyday,"Framed Spring Lilac Home Sign is a wooden sign with a wood slat look surrounded by a natural wood frame. The sign features the word, ""HOME,"" in bold, black letters with a lilac and greenery wreath in place of the letter, ""O.""
Includes two sawtooth hangers on the back for wall display or can be freestanding.
Measures 11.75"" wide by 6"" high and 1.5"" deep.",,,,,"measures 11.75"" wide by 6"" high and 1.5""Deep.",,4,5.25,36,4.75,,,4,Hearthside400,Hearthside160,34387.jpg,34387.jpg,8.43E+11,,Hearthside800,34387.jpg
Baby Grass Bush - Light Green,V90102,Accents|(All) The Hearthside Collection|Everyday,"Light Green Baby Grass Bush measures 14""",,,,,"measures 14""",,6,3.85,24,3.65,,,6,Hearthside400,Hearthside160,V90102_2.jpg,V90102_2.jpg,84275609926 2,,Hearthside800,V90102_2.jpg
Herb Plant Stakes - Set Of 3,34050,Accents|(All) The Hearthside Collection|Everyday,"A set of three natural wood stakes, each cut in a decorative shape and engraved with the image and name of an herb. The three herbs are Thyme, Sage and Basil. Stakes measure 4-1/2"" in height and 1-1/2"" wide.",,,,,"measure 4-1/2"" in height and 1-1/2"" wide.",,24,1.25,432,1.15,,,24,Hearthside400,Hearthside160,34050_Herb-Sticks_BG4.jpg,34050_Herb-Sticks_BG4.jpg,8.43E+11,,Hearthside800,34050_Herb-Sticks_BG4.jpg
Baby Grass Pick - Light Green,V90100,Accents|(All) The Hearthside Collection|Everyday,"Light Green Baby Grass Pick measures 9""",,,,,"measures 9""",,12,1,144,0.9,,,12,Hearthside400,Hearthside160,V90100_2.jpg,V90100_2.jpg,84275609928 6,,Hearthside800,V90100_2.jpg
Primitive Rag Balls - 3 Asst.,CS37184,Accents|(All) The Hearthside Collection|Everyday,"An assortment of 3 Styrofoam balls, each wrapped in a gingham fabric in a way that resembles a ball of rags, along with a loop attached for hanging. Colors are red/tan, green/tan, and black/tan. Each measures 3-1/2"" in diameter.",,,,,"measures 3-1/2"" in diameter.",,12,2.25,168,2.05,,,12,Hearthside400,Hearthside160,CS37184_Rag-Balls-_Background.jpg,CS37184_Rag-Balls-_Background.jpg,8.43E+11,,Hearthside800,CS37184_Rag-Balls-_Background.jpg
Baby Grass Hanging Bush - Light Green,V90104,Accents|(All) The Hearthside Collection|Everyday,"Light Green Baby Grass Hanging Bush measures 14""",,,,,"measures 14""",,6,2.35,36,2.2,,,6,Hearthside400,Hearthside160,V90104.jpg,V90104.jpg,84275609924 8,,Hearthside800,V90104.jpg
Baby Grass Bush - Red,V90103,Accents|(All) The Hearthside Collection|Everyday,"Baby Grass Bush measures 14"" with colors of red, light green, and orange.",,,,,"measures 14"" with colors of red, light green, and orange.",,6,3.85,24,3.65,,,6,Hearthside400,Hearthside160,V90103_2.jpg,V90103_2.jpg,84275609925 5,,Hearthside800,V90103_2.jpg
Star Lantern - Timer Pillar,46346,Accents|(All) The Hearthside Collection|Candle-Holders,"Our Star Lantern features a black metal frame a star cut-out on all four sides and a carrying handle. One of our wax-dipped timer pillars in Burnt Ivory is permanently affixed and turns on with a switch at the bottom of the lantern. Once on, it stays lit for 6 hours and then automatically shuts off for 18. Then the cycle repeats. To change the time cycle, simply turn off and turn on again at the desired time.
Measures 8"" H x 4"" W. Requires 3 AAA batteries (not included).",,,,,"Measures 8"" H x 4"" W.",,4,9.25,32,8.35,,,4,Hearthside400,Hearthside160,46343_46346_Lanterns-Group.jpg,46343_46346_Lanterns-Group.jpg,8.43E+11,,Hearthside800,46343_46346_Lanterns-Group.jpg
Snowflake Ornament - Set Of 24,33876,Accents|(All) The Hearthside Collection|Winter,"Natural wood cutout of a snowflake that has a jute string attached for hanging. Great for a simple, rustic look for your holiday tree or as a unique touch to your gift wrapping. Measures 3-1/2"" H x 3-1/2"" W. Minimum 6 sets of 24.",,,,,"Measures 3-1/2"" H x 3-1/2"" W.",,6,7.5,72,6.75,,,6,Hearthside400,Hearthside160,33876_Snowflake-Ornament_BG.jpg,33876_Snowflake-Ornament_BG.jpg,8.43E+11,,Hearthside800,33876_Snowflake-Ornament_BG.jpg
Merry Christmas Ornament - Set Of 24,33875,Accents|(All) The Hearthside Collection|Winter,"Natural wood cutout of the words ""Merry Christmas"" is a beautiful script font along with a jute string attached for hanging. Great for a simple, rustic look for your holiday tree or as a unique touch to your gift wrapping. Measures 3-1/2"" W x 2"" H. Minimum 6 sets of 24.",,,,,"Measures 3-1/2"" W x 2"" H.",,6,7.5,72,6.75,,,6,Hearthside400,Hearthside160,33875_Merry-Xmas-Ornament_BG.jpg,33875_Merry-Xmas-Ornament_BG.jpg,8.43E+11,,Hearthside800,33875_Merry-Xmas-Ornament_BG.jpg
"Hand Painted Decorative Balls - FAITH, FAMILY, FRIENDS - 3 Asst.",32333,Accents|(All) The Hearthside Collection|Everyday,"An assortment of 3 hand painted decorative balls designed by Barbara Lloyd measure 4"" in diameter and are made of hollow wood. Three colors are black, burgundy and putty and read ""Faith,"" ""Friends,"" and ""Family.""",,,,,"measure 4"" in diameter and are made of hollow wood",,6,3.95,36,3.55,,,6,Hearthside400,Hearthside160,32333_Group.jpg,32333_Group.jpg,84275605082,,Hearthside800,32333_Group.jpg
Hand Painted Decorative Balls -POCKETS- 3asst.,32336,Accents|(All) The Hearthside Collection|Winter,"Wooden, hand-painted, decorative balls featuring snowman in pockets. Each ball measures 4"" in diameter.
A Barbara Lloyd Design",,,,,"measures 4"" in diameter.",,6,4.45,36,4,,,6,Hearthside400,Hearthside160,32336.jpg,32336.jpg,84275605085 0,,Hearthside800,32336.jpg
Framed Family Birthday Calendar,34216,Accents|(All) The Hearthside Collection|Everyday,"Brown distressed wood frame surrounds a thick cardboard cutout of the word ""Birthdays"" in black. On the frame, the word ""Family,"" as well the months of the year, are printed in black and metal hooks are attached to the bottom of the frame. Twenty-four wood coins are included that can be written on with the name and date of a loved one's birthday and then hung on the hook of their birthday month.
Measures 18"" wide by 6-1/2"" high. Sawtooth hangers in back.",,,,,"Measures 18"" wide by 6-1/2"" high.",,6,8.95,36,8.05,,,6,Hearthside400,Hearthside160,34216_Family-Birthday-Calendar_Names.jpg,34216_Family-Birthday-Calendar_Names.jpg,8.43E+11,,Hearthside800,34216_Family-Birthday-Calendar_Names.jpg
Mommy's Rules Box Sign,34146,Accents|(All) The Hearthside Collection|Everyday,"Wooden box sign painted cream and features hand written words about the Mommy's house rules in fun, whimsical lettering.
Mommy's Rules:
Start your day with a hug
(and a good breakfast)
Be kind and loving!
Have Good Manners
wash your hands
Be Respectful
God & Santa are watching...
get some fresh air
count your blessings
enjoy each and every moment
Say your prayers
Box sign can be hung or be self-standing. Measures 13"" high by 9"" wide. Designed by Michelle Kildow.",,,,,"Measures 13"" high by 9"" wide.",,3,6.65,24,6,,,3,Hearthside400,Hearthside160,34146-mommys-rules-box-sign-side.jpg,34146-mommys-rules-box-sign-side.jpg,8.43E+11,,Hearthside800,34146-mommys-rules-box-sign-side.jpg
At Grandma's Box Sign,34145,Accents|(All) The Hearthside Collection|Everyday,"Wooden box sign painted cream and features hand written words about the love and fun at Grandma's house in fun, whimsical lettering.
At Grandma's we...
Hug often, giggle,
enjoy family time,
play games, share,
bake goodies,
Smile!...Talk about old times,
stay up late, laugh,
Make Memories,
play with our cousins,
are happy being together.
Box sign can be hung or be self-standing. Measures 13"" high by 9"" wide. Designed by Michelle Kildow.",,,,,"Measures 13"" high by 9"" wide.",,3,6.65,24,6,,,3,Hearthside400,Hearthside160,34145-at-grandmas-box-sign-side.jpg,34145-at-grandmas-box-sign-side.jpg,8.43E+11,,Hearthside800,34145-at-grandmas-box-sign-side.jpg
"Embossed Metal Star Ornament, 3 Asst.",34549,Accents|(All) The Hearthside Collection|Everyday,"This assortment of wood stars has a top layer of metal that's embossed in a decorative pattern, similar to an old fashioned ceiling tile. Rusty metal loops are attached for hanging. Colors are red, ivory and navy. These unique stars will add a touch of Americana anywhere you hang them!
Measure 5.5"" in diameter.",,,,,"measure 5.5"" in diameter.",,12,2.15,216,1.9,,,12,Hearthside400,Hearthside160,34549.jpg,34549.jpg,8.43E+11,,Hearthside800,34549.jpg
Christmas Wine Bottle Ornaments,13099,|Designers|(All) The Hearthside Collection|Winter,"An assortment of 4 ceramic ornaments, each accented with a plaid fabric ribbon and different phrases about the joys of wine:
Zero to Joy in One Bottle
Santa's Helper
I'm Dreaming of a Wine Christmas
Better than Mistletoe
Ornaments measure 3"" in diameter. Designed by Barbara Lloyd.",,,,,"measure 3"" in diameter",,24,1.75,576,1.6,,,24,Hearthside400,Hearthside160,13099_Wine-Bottle-Ornaments_1_1.jpg,13099_Wine-Bottle-Ornaments_1_1.jpg,8.43E+11,,Hearthside800,13099_Wine-Bottle-Ornaments_1_1.jpg
Mason Jar Sign - Nana/Grandma - 2 Asst.,33555,|Designers|(All) The Hearthside Collection|Everyday,"An assortment of 2 mason jar shaped signs that have a wire loop for hanging and measure 12"" H x 6"" W. A jute bow and images of hearts and cookies decorate these adorable signs.
One says ""Nanas are moms with lots of sprinkles.""
One says ""Grandmas as moms with lot of chocolate chips.""
Created by Barbara Lloyd.",,,,,"12""H x 6"" ",,6,2.99,36,2.99,,,6,Hearthside400,Hearthside160,33555_Group.jpg,33555_Group.jpg,84275609198 3,,Hearthside800,33555_Group.jpg
Beautiful Berry & Vine Plates - 2 Asst.,32374,|Designers|(All) The Hearthside Collection|Everyday,"The ""Beautiful Berry & Vine Plates"" measure 13'' in diameter. The plates have a black background and a light tan outer edge that is adorned with green, brown, and tan berries on a vine. Plates read: ""Thank God for blessing me much more than I deserve."" and ""It's a beautiful thing to have a family."" 

A Barbara Lloyd Design
For decoration only",,,,,measure 13'' in diameter,,4,8.95,12,8.05,,,4,Hearthside400,Hearthside160,32374_Group.jpg,32374_Group.jpg,84275605126,,Hearthside800,32374_Group.jpg
Spool Taper Holder,33210,Candles|(All) The Hearthside Collection|Everyday,"Spool Taper Holder is a taper candlestick holder with a primitive, country design. Holder features a wooden spool that is wrapped with real, glued on thread that provides a rustic look. A rusty metal taper cup is attached to the top of the spool for displaying a taper candle. Item measures 3.5"" high x 2"" diameter with a 1"" diameter candle cup.",,,,,"measures 3.5"" high x 2""Diameter with a 1""Diameter candle cup.",,6,4.25,144,3.85,,,6,Hearthside400,Hearthside160,33210-Pathed.jpg,33210-Pathed.jpg,8.43E+11,,Hearthside800,33210-Pathed.jpg
Holly Jolly Candle Block,90730,Candles|(All) The Hearthside Collection|Winter,"The Holly Jolly Christmas Block is a decorative block with a Christmas seasonal design. It features an illustration of holly leaves and berries, the phrase ""Have a Holly Jolly Christmas,"" and a metal pan on top to hold a candle. It measures 4"" high x 3.75"" wide x 3.75"" deep.
Materials: Wood & metal
Designer: Kevin Smith
Dimensions: 4"" H x 3.75"" W x 3.75"" Deep",,,,,"measures 4"" high x 3.75"" wide x 3.75"" deep",,4,7,36,6.3,,,4,Hearthside400,Hearthside160,90730_PO.jpg,90730_PO.jpg,8.43E+11,,Hearthside800,90730_PO.jpg
Flower Candle Mat,90428,Candles|(All) The Hearthside Collection|Everyday,"Our Flower Candle Mat is made of colorful felt fabric pieces with gold simple stitching around the edges as an accent. Looks lovely with a pillar or jarred candle for a soft and home made look.
Measures 8"" in diameter.",,,,,"Measures 8"" in diameter.",,12,4.35,288,3.95,,,12,Hearthside400,Hearthside160,90428.jpg,90428.jpg,8.43E+11,,Hearthside800,90428.jpg
Merry Christmas Candle Mat,90400,Candles|(All) The Hearthside Collection|Winter,"This canvas fabric mat features hand-stitched snowflakes and the words ""Merry Christmas"" and measures 8-1/2"" diameter. Hand stitching around the edges completes the homemade look of this piece that's perfect for a votive or pillar candle.",,,,,"measures 8-1/2"" diameter.",,6,3.5,288,3.15,,,6,Hearthside400,Hearthside160,90400_Merry-Xmas-Candle-Mat_Pathed.jpg,90400_Merry-Xmas-Candle-Mat_Pathed.jpg,8.43E+11,,Hearthside800,90400_Merry-Xmas-Candle-Mat_Pathed.jpg
Happy Holidays Charm Candle Block - 2 Asst.,90338,Candles|(All) The Hearthside Collection|Winter,"An assortment of 2 wood blocks, each painted white and distressed. Attached to the top is a black metal plate measuring approximately 3-3/4"" in diameter that is perfect for holding a 3"" to 3-1/2"" pillar candle. The front is accented with a white wooden plaque with a printed phrase and a charm hanging off a metal hook. The plaque reads:
Merry Christmas (pine tree charm)
Happy Holidays (candy cane charm)
Blocks measure 4"" square.",,,,,"measuring approximately 3-3/4"" in diameter that is perfect for holding a 3"" to 3-1/2"" pillar candle.",,4,5.95,36,5.35,,,4,Hearthside400,Hearthside160,90338_HappyHolidaysCandleBlock_2_Pathed.jpg,90338_HappyHolidaysCandleBlock_2_Pathed.jpg,84275607939 4,,Hearthside800,90338_HappyHolidaysCandleBlock_2_Pathed.jpg
Home Charm Candle Block - 2 Asst.,90333,Candles|(All) The Hearthside Collection|Everyday,"An assortment of 2 wood blocks, each painted white and distressed. Attached to the top is a black metal plate measuring approximately 3-3/4"" in diameter that is perfect for holding a 3"" to 3-1/2"" pillar candle. The front is accented with a white wooden plaque with a printed phrase and a heart charm hanging off a metal hook. The plaque reads:
May your home be a place
where friends meet,
family gathers, and love
grows -- Anonymous

A house is made of wood
and stone but only love
can make a home -- Anonymous
Blocks measure 4"" square.",,,,,"measuring approximately 3-3/4"" in diameter that is perfect for holding a 3"" to 3-1/2"" pillar candle.",,4,5.95,36,5.35,,,4,Hearthside400,Hearthside160,90333_HomeCharmCandleBlock_2_Pathed.jpg,90333_HomeCharmCandleBlock_2_Pathed.jpg,84275607944 8,,Hearthside800,90333_HomeCharmCandleBlock_2_Pathed.jpg
Star Lantern - Timer Taper,46343,Candles|(All) The Hearthside Collection|Candle-Holders,"Our Timer Taper Star Lantern features a black metal frame with a star cut-out on all four sides and a carrying handle. One of our wax-dipped timer tapers in Burnt Mustard is permanently affixed and turns on with a switch at the bottom of the lantern. Once on, it stays lit for 6 hours and then automatically shuts off for 18. Then the cycle repeats. To change the time cycle, simply turn off and turn on again at the desired time.
Measures 8"" H x 4"" W. Requires 3 AAA batteries (not included).",,,,,"Measures 8"" H x 4"" W.",,4,9.25,32,8.35,,,4,Hearthside400,Hearthside160,46343_46346_Lanterns-Group_7k31-z1.jpg,46343_46346_Lanterns-Group_7k31-z1.jpg,8.43E+11,,Hearthside800,46343_46346_Lanterns-Group_7k31-z1.jpg
Kitchen Is For Dancing Distressed Metal Sign,65093,Craft House Designs|(All) The Hearthside Collection|Everyday,"This distressed metal sign's black-and-white color palette and fun, graphic appeal energizes kitchen decor. The border of this enamel wall art has a distressed, rust look, and its text reads ""this kitchen is for dancing,"" accented on either side by a wheat motif. It measures 13 �"" tall x 10 1/4"" wide x 1/4"" deep and hangs from two sawtooth hangers.",,,,,"measures 13 �"" tall x 10 1/4"" wide x 1/4"" deep and hangs from two sawtooth hangers.",,4,5.5,16,5.25,,,4,Hearthside400,Hearthside160,G65093_Kitchen_is_for_Dancing_Sign.jpg,G65093_Kitchen_is_for_Dancing_Sign.jpg,8.43E+11,,Hearthside800,G65093_Kitchen_is_for_Dancing_Sign.jpg
Farmhouse Tobacco Basket,65091,Craft House Designs|(All) The Hearthside Collection|Everyday,"Our Farmhouse Tobacco Basket reads ""farmhouse"" at the center of a rectangular tobacco-style basket. The natural wood color of the woven pieces compliments the painted-white, wood lettering that sits at the center of the basket. Hang this decorative piece on a wall in the living room or other gathering space to bring the room together. This basket measures 10 1/2"" tall x 18"" wide x 2 1/2"" deep.",,,,,"measures 10 1/2"" tall x 18"" wide x 2 1/2"" deep.",,2,17.95,12,16.15,,,2,Hearthside400,Hearthside160,65091.jpg,65091.jpg,8.43E+11,,Hearthside800,65091.jpg
Laundry Rules Distressed Metal Sign,65090,Craft House Designs|(All) The Hearthside Collection|Everyday,"Our Laundry Rules Distressed Metal Sign is a perfect laundry-room accessory, with its themed imagery and text. This enamel wall art has a black-and-white color scheme and a weathered, rusted appearance at its edges. It measures 13 �"" tall x 10 1/4"" wide x 1/4"" deep and hangs from two sawtooth hangers.",,,,,"measures 13 �"" tall x 10 1/4"" wide x 1/4"" deep and hangs from two sawtooth hangers.",,4,5.5,16,5.25,,,4,Hearthside400,Hearthside160,65090.jpg,65090.jpg,8.43E+11,,Hearthside800,65090.jpg
Housework Won't Kill You Distressed Metal Sign,65099,Craft House Designs|(All) The Hearthside Collection|Everyday,"This wall art reads ""housework won't kill you but why take the chance"" in white lettering on a black, textured background with weathered edges that have a rust look. Its humorous phrase brightens the feel of home decor in any room. It measures 10 ��"" high x 13 �"" wide x 1/4"" deep and hangs from two sawtooth hangers.",,,,,"measures 10 ��"" high x 13 �"" wide x 1/4"" deep and hangs from two sawtooth hangers.",,4,5.5,16,5.25,,,4,Hearthside400,Hearthside160,65099.jpg,65099.jpg,8.43E+11,,Hearthside800,65099.jpg
Whip It Whisk Enamel Sign,65098,Craft House Designs|(All) The Hearthside Collection|Everyday,"Our Whip It Whisk Enamel Sign reads ""whip it"" below a black-and-white illustration of a whisk with a hand-drawn quality. This metal wall art has rounded corners and a clean look that accents the decor of any kitchen. It hangs by two sawtooth hangers and measures 12"" high x 5"" wide x 1/4"" deep.",,,,,"measures 12"" high x 5"" wide x 1/4"" deep.",,6,3.5,48,3.15,,,6,Hearthside400,Hearthside160,65098.jpg,65098.jpg,8.43E+11,,Hearthside800,65098.jpg
Rustic White Scale,70005,Craft House Designs|(All) The Hearthside Collection|Everyday,"Add a vintage-inspired classic to your kitchen decor with our Rustic White Scale. This metal scale measures 8"" tall x 17 �"" wide x 7 � "" deep. The weathered paint reveals a rustic texture, and the simple trays are a perfect way to display votive candles, tea lights, or florals. Floral and votive candle sold separately.",,,,,"measures 8"" tall x 17 �"" wide x 7 � "" deep.",,2,23.8,4,21.42,,,2,Hearthside400,Hearthside160,70005_Rustic_White_Scale.jpg,70005_Rustic_White_Scale.jpg,8.43E+11,,Hearthside800,70005_Rustic_White_Scale.jpg
Christmas Tree Farm Corrugated Sign,G60118,Craft House Designs|(All) The Hearthside Collection|Winter,"This Christmas Tree Farm Corrugated Sign is the perfect addition to the vintage rustic Christmas. Santa's got a tree farm and his truck is full of trees and presents. The sign hangs on a jute rope hanger and measures 19�"" wide by 141/2"" high.",,,,,"measures 19�"" wide by 141/2"" high.",,3,12.5,6,11.25,,,3,Hearthside400,Hearthside160,Christmas_Trees_Corrugated_Sign_G60118.jpg,Christmas_Trees_Corrugated_Sign_G60118.jpg,8.43E+11,,Hearthside800,Christmas_Trees_Corrugated_Sign_G60118.jpg
Happy Halloween Canvas Wall Hanging,90794,Craft House Designs|(All) The Hearthside Collection|,"The Happy Halloween Canvas Wall Hanging is a black hanging banner with a black post and black string hanger that is the perfect accent for a festive haunted farmhouse style. This banner measures 18.25"" wide x 20"" high x 1.25"" deep. With an illustration of a spider web and text that reads ""Happy Halloween,"" try hanging it on the inside of your door or on a covered porch during October to show your spooky spirit!",,,,,"measures 18.25"" wide x 20"" high x 1.25"" deep",,12,10.4,72,9.85,,,12,Hearthside400,Hearthside160,90794.jpg,90794.jpg,84275606305 8,,Hearthside800,90794.jpg
Big Bundts Dish Towel,29109,Craft House Designs|(All) The Hearthside Collection|Everyday,"This gray cotton dish towel has a waffle knit texture and is embroidered with the phrase ""I like big bundts and I cannot lie,"" along with an outlined illustration of a bundt cake. Black and white stitched stripes accent the bottom.
This towel measures 28"" long x 20"" wide, and is a great way to add humor to kitchen decor.",,,,,"measures 28"" long x 20"" wide, and is a great way to add humor to kitchen decor.",,2,3.75,20,3.35,,,2,Hearthside400,Hearthside160,29109.jpg,29109.jpg,8.42E+11,,Hearthside800,29109.jpg
Mothercluckers Dish Towel,29108,Craft House Designs|(All) The Hearthside Collection|Everyday,"This gray cotton dish towel has a waffle knit texture and is embroidered with the phrase ""Rise & Shine Mother Cluckers"" and a silhouette of a rooster. Black and white stitched stripes accent the bottom.
This towel measures 28"" long x 20"" wide, and is a great way to add humor to kitchen decor.",,,,,"measures 28"" long x 20"" wide, and is a great way to add humor to kitchen decor.",,2,3.9,20,3.5,,,2,Hearthside400,Hearthside160,29108.jpg,29108.jpg,8.42E+11,,Hearthside800,29108.jpg
Laundry Co. Distressed Metal Sign,65085,Craft House Designs|(All) The Hearthside Collection|Everyday,"Our Laundry Co. Distressed Metal Sign freshens up the laundry room with its crisp, vintage look. It reads ""Laundry Co,"" ""wash・dry・fold・press,"" and ""same day service"" in black lettering on a white background. The edges have a worn metal look and the appearance of rust at the borders. This wall art measures 10 1/4"" tall x 13 �"" wide x 1/4"" deep and hangs from two sawtooth hangers.",,,,,"measures 10 1/4"" tall x 13 �"" wide x 1/4"" deep and hangs from two sawtooth hangers.",,4,5.5,16,5.25,,,4,Hearthside400,Hearthside160,65085.jpg,65085.jpg,8.43E+11,,Hearthside800,65085.jpg
Pig Tea Towel,52922,Craft House Designs|(All) The Hearthside Collection|Everyday,"Our 100% cotton Pig Tea Towel goes well with any farmhouse style. Hang it from a hook on the wall or the handle of an oven. This lightweight, white towel features a lightly-distressed screen printing of a pig and a fabric hanger on its reverse side. Laid flat, it measures 28"" high x 19"" wide, making it both decorative and functional.",,,,,"measures 28"" high x 19"" wide, making it both decorative and functional.",,2,4,60,3.6,,,2,Hearthside400,Hearthside160,G52922-Pig-Tea-Towel.jpg,G52922-Pig-Tea-Towel.jpg,8.41E+11,,Hearthside800,G52922-Pig-Tea-Towel.jpg
