16-627-COR,16-627-The-best-memories-are-made-at-the-beach---LTB.jpg,16-627-The-best-memories-are-made-at-the-beach---LTB,16-627-COR.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/16-627-The-best-memories-are-made-at-the-beach---LTB.jpg
16-628-COR,16-628-Weekend-forecast-100-beach---GRN.jpg,16-628-Weekend-forecast-100-beach---GRN,16-628-COR.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/16-628-Weekend-forecast-100-beach---GRN.jpg
16-630-COR,16-630-what's-up-beaches---LTB.jpg,16-630-what's-up-beaches---LTB,16-630-COR.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/16-630-what's-up-beaches---LTB.jpg
19-498-BLK,19-498-Coffee-you're-on-the-bench-wine-you're-up---BLK.jpg,19-498-Coffee-you're-on-the-bench-wine-you're-up---BLK,19-498-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-498-Coffee-you're-on-the-bench-wine-you're-up---BLK.jpg
19-498-BLU,19-498-Coffee-you're-on-the-bench-wine-you're-up---BLU.jpg,19-498-Coffee-you're-on-the-bench-wine-you're-up---BLU,19-498-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-498-Coffee-you're-on-the-bench-wine-you're-up---BLU.jpg
19-498-GRY,19-498-Coffee-you're-on-the-bench-wine-you're-up---GRY.jpg,19-498-Coffee-you're-on-the-bench-wine-you're-up---GRY,19-498-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-498-Coffee-you're-on-the-bench-wine-you're-up---GRY.jpg
19-498-PWT,19-498-Coffee-you're-on-the-bench-wine-you're-up---PWT.jpg,19-498-Coffee-you're-on-the-bench-wine-you're-up---PWT,19-498-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-498-Coffee-you're-on-the-bench-wine-you're-up---PWT.jpg
19-498-RED,19-498-Coffee-you're-on-the-bench-wine-you're-up---RED.jpg,19-498-Coffee-you're-on-the-bench-wine-you're-up---RED,19-498-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-498-Coffee-you're-on-the-bench-wine-you're-up---RED.jpg
19-501-BLK,19-501-Don't-ask-me-i-make-it-up-as-i-go---BLK.jpg,19-501-Don't-ask-me-i-make-it-up-as-i-go---BLK,19-501-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-501-Don't-ask-me-i-make-it-up-as-i-go---BLK.jpg
19-501-BLU,19-501-Don't-ask-me-i-make-it-up-as-i-go---BLU.jpg,19-501-Don't-ask-me-i-make-it-up-as-i-go---BLU,19-501-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-501-Don't-ask-me-i-make-it-up-as-i-go---BLU.jpg
19-501-GRY,19-501-Don't-ask-me-i-make-it-up-as-i-go---GRY.jpg,19-501-Don't-ask-me-i-make-it-up-as-i-go---GRY,19-501-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-501-Don't-ask-me-i-make-it-up-as-i-go---GRY.jpg
19-501-PWT,19-501-Don't-ask-me-i-make-it-up-as-i-go---PWT.jpg,19-501-Don't-ask-me-i-make-it-up-as-i-go---PWT,19-501-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-501-Don't-ask-me-i-make-it-up-as-i-go---PWT.jpg
19-501-RED,19-501-Don't-ask-me-i-make-it-up-as-i-go---RED.jpg,19-501-Don't-ask-me-i-make-it-up-as-i-go---RED,19-501-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-501-Don't-ask-me-i-make-it-up-as-i-go---RED.jpg
19-508-BLK,19-508-I-hate-getting-up-at-stupid-o'clock---BLK.jpg,19-508-I-hate-getting-up-at-stupid-o'clock---BLK,19-508-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-508-I-hate-getting-up-at-stupid-o'clock---BLK.jpg
19-508-BLU,19-508-I-hate-getting-up-at-stupid-o'clock---BLU.jpg,19-508-I-hate-getting-up-at-stupid-o'clock---BLU,19-508-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-508-I-hate-getting-up-at-stupid-o'clock---BLU.jpg
19-508-GRY,19-508-I-hate-getting-up-at-stupid-o'clock---GRY.jpg,19-508-I-hate-getting-up-at-stupid-o'clock---GRY,19-508-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-508-I-hate-getting-up-at-stupid-o'clock---GRY.jpg
19-508-PWT,19-508-I-hate-getting-up-at-stupid-o'clock---PWT.jpg,19-508-I-hate-getting-up-at-stupid-o'clock---PWT,19-508-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-508-I-hate-getting-up-at-stupid-o'clock---PWT.jpg
19-508-RED,19-508-I-hate-getting-up-at-stupid-o'clock---RED.jpg,19-508-I-hate-getting-up-at-stupid-o'clock---RED,19-508-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-508-I-hate-getting-up-at-stupid-o'clock---RED.jpg
19-514-BLK,19-514-I'm-a-mom-what's-your-super-power---BLK.jpg,19-514-I'm-a-mom-what's-your-super-power---BLK,19-514-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-514-I'm-a-mom-what's-your-super-power---BLK.jpg
19-514-BLU,19-514-I'm-a-mom-what's-your-super-power---BLU.jpg,19-514-I'm-a-mom-what's-your-super-power---BLU,19-514-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-514-I'm-a-mom-what's-your-super-power---BLU.jpg
19-514-GRY,19-514-I'm-a-mom-what's-your-super-power---GRY.jpg,19-514-I'm-a-mom-what's-your-super-power---GRY,19-514-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-514-I'm-a-mom-what's-your-super-power---GRY.jpg
19-514-PWT,19-514-I'm-a-mom-what's-your-super-power---PWT.jpg,19-514-I'm-a-mom-what's-your-super-power---PWT,19-514-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-514-I'm-a-mom-what's-your-super-power---PWT.jpg
19-514-RED,19-514-I'm-a-mom-what's-your-super-power---RED.jpg,19-514-I'm-a-mom-what's-your-super-power---RED,19-514-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-514-I'm-a-mom-what's-your-super-power---RED.jpg
19-515-BLK,19-515-I'm-a-nurse-whats-your-super-power---BLK.jpg,19-515-I'm-a-nurse-whats-your-super-power---BLK,19-515-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-515-I'm-a-nurse-whats-your-super-power---BLK.jpg
19-515-BLU,19-515-I'm-a-nurse-whats-your-super-power---BLU.jpg,19-515-I'm-a-nurse-whats-your-super-power---BLU,19-515-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-515-I'm-a-nurse-whats-your-super-power---BLU.jpg
19-515-GRY,19-515-I'm-a-nurse-whats-your-super-power---GRY.jpg,19-515-I'm-a-nurse-whats-your-super-power---GRY,19-515-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-515-I'm-a-nurse-whats-your-super-power---GRY.jpg
19-515-PWT,19-515-I'm-a-nurse-whats-your-super-power---PWT.jpg,19-515-I'm-a-nurse-whats-your-super-power---PWT,19-515-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-515-I'm-a-nurse-whats-your-super-power---PWT.jpg
19-515-RED,19-515-I'm-a-nurse-whats-your-super-power---RED.jpg,19-515-I'm-a-nurse-whats-your-super-power---RED,19-515-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-515-I'm-a-nurse-whats-your-super-power---RED.jpg
19-516-BLK,19-516-I'm-mom's-favorite---BLK.jpg,19-516-I'm-mom's-favorite---BLK,19-516-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-516-I'm-mom's-favorite---BLK.jpg
19-516-BLU,19-516-I'm-mom's-favorite---BLU.jpg,19-516-I'm-mom's-favorite---BLU,19-516-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-516-I'm-mom's-favorite---BLU.jpg
19-516-GRY,19-516-I'm-mom's-favorite---GRY.jpg,19-516-I'm-mom's-favorite---GRY,19-516-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-516-I'm-mom's-favorite---GRY.jpg
19-516-PWT,19-516-I'm-mom's-favorite---PWT.jpg,19-516-I'm-mom's-favorite---PWT,19-516-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-516-I'm-mom's-favorite---PWT.jpg
19-516-RED,19-516-I'm-mom's-favorite---RED.jpg,19-516-I'm-mom's-favorite---RED,19-516-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-516-I'm-mom's-favorite---RED.jpg
19-517-BLK,19-517-I'm-not-short-I'm-fun-sized---BLK.jpg,19-517-I'm-not-short-I'm-fun-sized---BLK,19-517-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-517-I'm-not-short-I'm-fun-sized---BLK.jpg
19-517-BLU,19-517-I'm-not-short-I'm-fun-sized---BLU.jpg,19-517-I'm-not-short-I'm-fun-sized---BLU,19-517-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-517-I'm-not-short-I'm-fun-sized---BLU.jpg
19-517-GRY,19-517-I'm-not-short-I'm-fun-sized---GRY.jpg,19-517-I'm-not-short-I'm-fun-sized---GRY,19-517-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-517-I'm-not-short-I'm-fun-sized---GRY.jpg
19-517-PWT,19-517-I'm-not-short-I'm-fun-sized---PWT.jpg,19-517-I'm-not-short-I'm-fun-sized---PWT,19-517-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-517-I'm-not-short-I'm-fun-sized---PWT.jpg
19-517-RED,19-517-I'm-not-short-I'm-fun-sized---RED.jpg,19-517-I'm-not-short-I'm-fun-sized---RED,19-517-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-517-I'm-not-short-I'm-fun-sized---RED.jpg
19-518-BLK,19-518-If-you-met-my-family-you'd-understand---BLK.jpg,19-518-If-you-met-my-family-you'd-understand---BLK,19-518-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-518-If-you-met-my-family-you'd-understand---BLK.jpg
19-518-BLU,19-518-If-you-met-my-family-you'd-understand---BLU.jpg,19-518-If-you-met-my-family-you'd-understand---BLU,19-518-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-518-If-you-met-my-family-you'd-understand---BLU.jpg
19-518-GRY,19-518-If-you-met-my-family-you'd-understand---GRY.jpg,19-518-If-you-met-my-family-you'd-understand---GRY,19-518-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-518-If-you-met-my-family-you'd-understand---GRY.jpg
19-518-PWT,19-518-If-you-met-my-family-you'd-understand---PWT.jpg,19-518-If-you-met-my-family-you'd-understand---PWT,19-518-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-518-If-you-met-my-family-you'd-understand---PWT.jpg
19-518-RED,19-518-If-you-met-my-family-you'd-understand---RED.jpg,19-518-If-you-met-my-family-you'd-understand---RED,19-518-RED.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-518-If-you-met-my-family-you'd-understand---RED.jpg
19-520-BLK,19-520-It's-a-good-day-to-have-a-good-day---BLK.jpg,19-520-It's-a-good-day-to-have-a-good-day---BLK,19-520-BLK.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-520-It's-a-good-day-to-have-a-good-day---BLK.jpg
19-520-BLU,19-520-It's-a-good-day-to-have-a-good-day---BLU.jpg,19-520-It's-a-good-day-to-have-a-good-day---BLU,19-520-BLU.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-520-It's-a-good-day-to-have-a-good-day---BLU.jpg
19-520-GRY,19-520-It's-a-good-day-to-have-a-good-day---GRY.jpg,19-520-It's-a-good-day-to-have-a-good-day---GRY,19-520-GRY.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-520-It's-a-good-day-to-have-a-good-day---GRY.jpg
19-520-PWT,19-520-It's-a-good-day-to-have-a-good-day---PWT.jpg,19-520-It's-a-good-day-to-have-a-good-day---PWT,19-520-PWT.jpg,,,https://www.waresitat.com/data/productftp/Poorboys800/19-520-It's-a-good-day-to-have-a-good-day---PWT.jpg
