Audreys_Your_Hearts_Delight_251.xls,"['(All) Everyday Products', 'Lighting & Lamps', 'Farmhouse', 'Bathroom', 'Candles & Accessories', '', 'Garden & Patio', 'Signs & Wall Decor', 'Metal Decor', '15% to 50% Off Sale', '(All) Spring', 'Containers & Bins', 'Vintage', 'Home Decor', 'Ornaments', '(All) Fall & Halloween', 'Gnomes', 'Floral', 'Vases & Pottery', 'Pillows, Throws & Textiles', 'Kitchen', 'Trays', '(All) Top Sellers Fall', 'Trees', '(All) Christmas', 'Snowmen & Santas', '(All) Top Sellers Christmas', '(All) Top Sellers Everyday', '(2024) New Products', '(New) Everyday Spring Items', 'Animals & Figurines']"
Adams_and_Company_252.xls,"['(All) Adams and Co Products', 'Adams Family Vol. 3', '', 'Believe In Kindness', 'Christmas Other', '(Sale) Valentine Products', 'Fall & Halloween Other', 'Kitchen, Coffee Collection', 'Mid Century Christmas', 'Signs, Everyday & Other', '2024 Everyday & Spring', 'Spring Collection', 'The Adams Family & Harvest Moon ', 'Valentines', 'Black & White Farmhouse', 'Notes From Heaven', 'Live Inspired ', 'Carpe Vinum: Seize the Wine ', 'I Do ', 'Remember When', 'Round We Go ', 'Accessories Collection', 'Oh Maya ', 'Season of Hope ', 'Floral Accessories', 'Typewriter Collection', 'Black, White & Read All Over Collection', 'Olive Collection', 'Reversible Hanging Blocks', 'Herringbone', 'Eunoia Collection', 'Kid, Baby Collection', 'Wedding Collection', 'Wood Framed Letterboards ', 'Letterboard Collection', 'Fur Babies ', 'Motherhood ', 'Be the Change ', ""Mom's House Collection"", 'Washroom ', 'Cozy Cottage Farms', 'Scripty Signs', 'Best Ever Scripty Signs', 'XOXO ', 'Love In Bloom', 'Love Is Sweet', 'Lucky In Love', 'Love my Peeps', 'A STARS & STRIPES SUMMER', 'Life Is Sweet ', 'Stars & Stripes ', 'Adams Family', 'WICKED ', 'Autumn At The Haunted Mansion', 'AUTUMN AT THE HAUNTED MANSION', 'Holidays At The Haunted Mansion', 'Thankful  ', 'O Holy Night Vol. 2', 'FARMHOUSE CHRISTMAS ', 'Countryside Christmas ', 'MID CENTURY CHRISTMAS', 'Farmhouse Christmas ', 'Wood Bead Ornaments', 'Comfy And Cozy Are We', 'Peaches, Cream & The American Dream Collection']"
Capitol_Imports_258.xls,"['(ALL) Capitol Products', 'Miniatures 10 x 15', '(All) Rustic Country', '', '(All) Beach & Seashore', '(All) Lodge, Cabin & Lake', 'Spring & Easter', '(All) Fall & Thanksgiving', '20"" x 30"" Ovals & Rect.', '(All) Farmhouse', 'Smaller Size Rugs', 'Large Size Rugs', 'Round Braided Rugs (All)', 'Coasters & Trivets', 'Stair Treads', 'Chairpads', '(All) Christmas', 'Americana', 'Western', '(All) Garden', 'Summer', 'Rug Slice (half rug)', 'Baskets', 'Miniatures Round 10 x 10', 'Placemats (All)', 'Table Runners', 'Pet Rug Collection', 'Print Patch Rugs (All)', '20"" x 30"" Print Rugs', 'Wicker Weave', '(2024) New Products']"
Amish_Star_259.xls,"['12"" Stars', '', '22"" Stars', '29"" Stars', '42"" Stars', '48"" Stars', '64"" Stars']"
Wholesale_Home_decor_(Harvest_Scents)_265.xls,"['(01) New Arrivals', '(02) All Products', '(03) Spring & Everyday', '', '(05) Christmas & Winter', '(12) Metal Accents', '(10) Signs', '(05) All Christmas & Holidays', '(05) All Christmas & Holidays/Christmas & Holidays Candle Rings', '(05) All Christmas & Holidays/Christmas & Holidays Picks', '(05) All Christmas & Holidays/Christmas & Holidays Wreaths', '(05) All Christmas & Holidays/Christmas & Holidays Garlands', '(03) All Spring & Everyday', '(03) All Spring & Everyday/Spring & Everyday Candle Rings', '(04) Fall', '(13) Plush', '(14) Trees', '(06) Pip Berries', '(08) Candles & Lighting', '(11) Lit Up Canvas', '(16) Flags & Floor Mats', '(02) All Current Products', '(03) Spring & Everyday Florals', 'Runners', '(15) Resin']"
Raghu_-_Home_Collections_273.xls,"['(All) Raghu Products', '(All) Christmas Products', '', 'Towels', '(All) Everyday Products', 'Pillow', 'Afghans and Covers', 'Metal & Lamps', 'Placemat', 'Rugs', 'Table Runner', 'Shower Curtain', 'Tabletop', 'Tiers, Swags, Panels', 'Valance', '(All) Fall Products ', '(All) Fall Products', '(All) Farmhouse', '(All) Spring Products', 'Lampshades']"
J&J_Wire_772.xls,"['(All) J&J Wire Products', 'Kitchen', 'Quilt Holders', 'Candle Holders', 'Around the Home', 'Plate Holders', 'Votive Holders', 'Fixtures and Hooks', 'Wine Racks']"
Floral_Treasure_778.xls,"['Wholesale Catalog', 'Lavender Pros', 'Lavender Pros', 'Wreath', 'Bouquet', 'Hanger', 'Set', 'Fall', 'Protea Sunset', 'Fall', 'Autumn Colors', 'Shades Of Autumn', 'Season and Style', 'Autumn Song', 'Autumn Spice', '', 'Real Life Farmhouse', 'Pumpkin Field', 'Sunglow', 'Bella Copper', 'Falling Into Autumn', 'Chili Peppers', 'Bowl Filler', 'Dried Pumpkin', 'Bohemia Sunset', 'Sunkissed', 'Autumn Abundance', 'Pheasant Hill', 'The Gathering Place', 'Riverfront', 'Sunkissed Fields', 'Tapestry Fields', 'Heartland', 'Big Sky Gathering', 'Gardenista', 'Sweet Creek', 'Apple Cinnamon Crunch', 'Sunny Affair', 'Bountiful Blessing', 'Fall Sets', 'Sunflower Sensation', 'Natural Vintage', 'Sunkissed Blooms', 'Artichoke Gold', 'Sienna Bleached', 'Autumn Vineyard', 'Cozy Country', 'Harvest Sunshine', 'Nantucket Fall', 'Copper Fields', 'Blue Nova', 'Denim Dijon', 'Blue Note', 'Almond Foliage', ""Nature's Place"", 'Bouquets', 'Fall Bouquets', 'Firecracker Collection', 'Honey Fling', 'Calm Garden', 'Sunny Daze', 'Denim Essentials', 'Sunflower Splash', 'Halloween', 'Wild Meadow', 'Fall Wreaths', 'Copper Legacy', 'Wild Feather', 'Timeless Treasures', 'Garland', 'Autumn Habitat', 'Rustic Habitat', 'Corn Husk', 'Grateful Harvest', 'Forest Jewel', 'Autumn Vibes', 'Spring', 'Garden Hydrangea', 'Spring', 'Heart ', 'Graceful Garden ', 'Boho Romance', 'Globe Amaranth', 'Bundle', 'Spring Wreaths', 'Garden Gate', 'Flourish Spring', 'Lavender Sky', 'Breezy Fern', 'Larkspur Blooms', 'Sunkissed Grains', 'Cross', 'True Love', 'Warm Spice', 'Gathering Place', 'Hearts', 'Integrifolia Leaves', 'Raspberry Delight', 'Love', 'Silver Dollar Greens', 'Honey Delight', 'Blues and Creams', 'Honey Love', 'Venus Pink', 'Cottage Garden', 'Heart', 'Spring Hearts', 'Lavender Meadow', 'Romantic Hydrangea', 'Strawberry Fields', 'Little Ray Of Sunshine', 'Sunny Celebration', 'Garden Charmer', 'Spring Egg', 'Garden Egg', 'Speckled Egg', 'Pink Egg', 'Grace Garden', 'Vintage Garden', 'Sunkissed Field', 'Shower me with Sunshine ', 'Sweet Pink', 'Garden Dreams', 'Lovely Soul', 'Brandy Beauty', 'Palm Blue Sunset', 'Peaceful Greenery', 'Butterflies', 'Vintage Gardenista', 'Wildflowers', 'Botanical Bliss', 'Vintage Chic', 'Garden Affair', 'Homecoming ', 'Garden Maranda', 'Tabletop', 'Lavender Flax', 'Cozy Cottage', 'Preserved Hydrangea', 'Perfect Pesto Artichoke', ""Victoria's Enchantment"", 'Flower Frenzy', 'Sweet Meadow', 'Vintage Vibes', 'Romantic Garden']"
Bethany_Lowe_1044.xls,"['(All) Bethany Products', 'Easter', 'Spring & Everyday', '(All)  Christmas', 'Miscellaneous Christmas', 'Snowmen', 'Ornament', '(All) Fall & Thanksgiving', '(All) Halloween (Great assortment)', 'St. Patricks Day', '', 'Americana', '(New) Fall & Halloween', 'Garland', 'Valentines', 'Vintage Trees', 'Santas']"
The_Packaging_Source_1339.xls,"['(All) Packaging Source Products', 'Tissue Paper', 'All Occasion Tissue Paper - Made in USA', 'Bags - All Occasion Bags', 'Custom Packaging', 'Custom Shadow Stripe Shopping Bags (Hot Stamped)', 'Christmas Gift Wrap Paper', 'Gift Wrap - Shamrock', 'Wedding Gift Wrap', 'Boxes - Gable Boxes', 'Gable Boxes - Designer Series', 'Closeout Packaging', 'Equestrian Packaging', 'Equestrian Paper Shopping Bags', 'Gift Wrap - Stewo', 'Closeout Wired Ribbon', 'Bags - Frosted Bags', 'Bags - Paper Shopping', 'Bags - Merchandise & SOS', 'Holiday Tissue Paper - Made in USA', 'Food Service Packaging', 'Bags - Euro Tote Bags', 'Bags - Christmas Bags', 'Equestrian Gift Wrap', 'Dots-Stripes Tissue Paper - Made in USA', 'Ribbons & Bows', 'Dyna Satin Ribbon', 'Boxes - Gift & Apparel', 'Exclusive Tissue Paper - Made in USA', 'Gift Wrap - J & R', 'Birthday-Celebrate-Kids Gift Wrap Paper', 'All Occasion-Everyday-Floral Gift Wrap Paper', 'Baby Gift Wrap Paper', 'All Occasion', 'Everyday', 'Floral Gift Wrap Paper', '', 'Wedding-Valentine Gift Wrap Paper', 'Boxes - Specialty', 'Solid Gift Wrap Paper', 'Cello Bags & Rolls', 'Curling Ribbon', 'Shreds', 'Crinkle Cut Shred', 'Closeout Tissue Paper', 'Closeout Bulk Tissue', 'Closeout Bags', 'Solid Color Tissue Paper - Made in USA', 'Bags - Plastic Bags', 'Everyday-Floral-Feminine Gift Wrap', 'Masculine Gift Wrap', ""Celebration-Kid's-Birthday Gift Wrap"", 'Baby Gift Wrap', 'Frosted Designer Prints - New', 'Gift Wrap (Reversible)', 'Gable Boxes', 'HI-D Plastic Bags', 'Boxes - Jewelry Boxes', 'Bags - Organza-Pouches', 'Garment Bags', 'Splendorette Poly Ribbon', 'Double Face Satin Ribbon', 'Splendorette Star Bows', 'Tulle Ribbon', 'Custom Natural Kraft Shopping Bags (Ink Printed)', 'Custom White Kraft Shopping Bags (Ink Printed)', 'Manhattan Shopping Bags (20 colors available)', 'SOS Bags (Colors)', 'Midtown Turn Top Shopping Bags', 'Two Piece Lock Corner Gift Boxes', 'Jewelry Box - Colors', 'Matte Laminated European Shopping Bags', 'Gloss Laminated European Shopping Bags', 'Solid Color Gift Wrap', 'Gift Basket Packaging', 'Gourmet Window Boxes', 'Sweet Treat Boxes', 'Gift Wrap - FREE FREIGHT', 'Wine Packaging', 'Gift Wrap - Jillson Roberts', 'Enviro Eurotote Shopping Bags', 'Tint Tote Shopping Bags', 'Luxe Ribbon Jewelry Boxes', 'Gift Wrap - Sullivan Paper', 'Sullivan Gift Wrap - Christmas-Holiday', 'Sullivan Gift Wrap - Everyday', 'Holiday Tissue Paper', 'Angled Basket Boxes', 'Decorative Mailers', 'Gift Basket Boxes', 'Market Trays', 'Presentation Trays', 'Hanukkah Gift Wrap Paper']"
