CINNAMON TWIST MASON JAR CANDLE - ORIGINAL COLLECTION,CINNAMON TWIST MASON JAR CANDLE - ORIGINAL COLLECTION,,"😍Our cinnamon twist candle puts the cinnamon in cinnamon twist! This fragrance carries with it a distinct smell of cinnamon that will remind you of a trip to the bakery for your favorite cinnamon roll!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Jumbo: 26oz Reusable Mason Jar with an approximate 140 hour burn time
▪️ Large: 16oz Reusable Mason Jar with an approximate 80 hour burn time
▪️ Medium: 8oz Reusable Mason Jar with an approximate 60 hour burn time
▪️ Mini: 4oz Reusable Mason Jar with an approxiamate 20 hour burn time
▪️ Wax Melt: 2oz",,,,,8 oz Medium,,3,$18.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/image_e48c729a-d4de-4bd4-8a25-033207d8e498.jpg?v=1682365790&width=2962,image_e48c729a-d4de-4bd4-8a25-033207d8e498.jpg?v=1682365790&width=2962,,,Surfs800,image_e48c729a-d4de-4bd4-8a25-033207d8e498.jpg?v=1682365790&width=2962,
CINNAMON TWIST MASON JAR CANDLE - ORIGINAL COLLECTION,CINNAMON TWIST MASON JAR CANDLE - ORIGINAL COLLECTION,,"😍Our cinnamon twist candle puts the cinnamon in cinnamon twist! This fragrance carries with it a distinct smell of cinnamon that will remind you of a trip to the bakery for your favorite cinnamon roll!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Jumbo: 26oz Reusable Mason Jar with an approximate 140 hour burn time
▪️ Large: 16oz Reusable Mason Jar with an approximate 80 hour burn time
▪️ Medium: 8oz Reusable Mason Jar with an approximate 60 hour burn time
▪️ Mini: 4oz Reusable Mason Jar with an approxiamate 20 hour burn time
▪️ Wax Melt: 2oz",,,,,4 oz Mini,,3,$10.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/image_375c350f-281c-4995-a58e-d32cc93eba97.jpg?v=1682365806&width=2587,image_375c350f-281c-4995-a58e-d32cc93eba97.jpg?v=1682365806&width=2587,,,Surfs800,image_375c350f-281c-4995-a58e-d32cc93eba97.jpg?v=1682365806&width=2587,
CINNAMON TWIST MASON JAR CANDLE - ORIGINAL COLLECTION,CINNAMON TWIST MASON JAR CANDLE - ORIGINAL COLLECTION,,"😍Our cinnamon twist candle puts the cinnamon in cinnamon twist! This fragrance carries with it a distinct smell of cinnamon that will remind you of a trip to the bakery for your favorite cinnamon roll!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Jumbo: 26oz Reusable Mason Jar with an approximate 140 hour burn time
▪️ Large: 16oz Reusable Mason Jar with an approximate 80 hour burn time
▪️ Medium: 8oz Reusable Mason Jar with an approximate 60 hour burn time
▪️ Mini: 4oz Reusable Mason Jar with an approxiamate 20 hour burn time
▪️ Wax Melt: 2oz",,,,,Wax Melt,,3,$6.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/image_c9ce93fd-0e58-427c-8949-a14d04edb22c.jpg?v=1682365831&width=2962,image_c9ce93fd-0e58-427c-8949-a14d04edb22c.jpg?v=1682365831&width=2962,,,Surfs800,image_c9ce93fd-0e58-427c-8949-a14d04edb22c.jpg?v=1682365831&width=2962,
SPICED BALSAM PAINT CAN CANDLE - VINTAGE COLLECTION,SPICED BALSAM PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍This spicy pine blend mixes citrus fruits mixed with strong notes of cinnamon, clove, nutmeg, and a little bit of Christmas tree.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,16 oz Pint,,3,$26.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_7227.jpg?v=1688417565&width=3024,IMG_7227.jpg?v=1688417565&width=3024,,,Surfs800,IMG_7227.jpg?v=1688417565&width=3024,
SPICED BALSAM PAINT CAN CANDLE - VINTAGE COLLECTION,SPICED BALSAM PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍This spicy pine blend mixes citrus fruits mixed with strong notes of cinnamon, clove, nutmeg, and a little bit of Christmas tree.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,8 oz 1/2 Pint,,3,$19.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_7225.jpg?v=1688417573&width=3024,IMG_7225.jpg?v=1688417573&width=3024,,,Surfs800,IMG_7225.jpg?v=1688417573&width=3024,
SPICED BALSAM PAINT CAN CANDLE - VINTAGE COLLECTION,SPICED BALSAM PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍This spicy pine blend mixes citrus fruits mixed with strong notes of cinnamon, clove, nutmeg, and a little bit of Christmas tree.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,4 oz 1/4 Pint,,3,$12.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_7224.jpg?v=1688417576&width=3024,IMG_7224.jpg?v=1688417576&width=3024,,,Surfs800,IMG_7224.jpg?v=1688417576&width=3024,
SEA SALT PAINT CAN CANDLE - VINTAGE COLLECTION,SEA SALT PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍You will feel like you are at the beach with Sea Salt. Enjoy the fresh scent of sea salt which blends jasmine and cream with a fruity infused hint. A best seller!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,16 oz Pint,,3,$26.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_9413.jpg?v=1687280746&width=3023,IMG_9413.jpg?v=1687280746&width=3023,,,Surfs800,IMG_9413.jpg?v=1687280746&width=3023,
SEA SALT PAINT CAN CANDLE - VINTAGE COLLECTION,SEA SALT PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍You will feel like you are at the beach with Sea Salt. Enjoy the fresh scent of sea salt which blends jasmine and cream with a fruity infused hint. A best seller!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,8 oz 1/2 Pint,,3,$19.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_9411.jpg?v=1687280746&width=3023,IMG_9411.jpg?v=1687280746&width=3023,,,Surfs800,IMG_9411.jpg?v=1687280746&width=3023,
SEA SALT PAINT CAN CANDLE - VINTAGE COLLECTION,SEA SALT PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍You will feel like you are at the beach with Sea Salt. Enjoy the fresh scent of sea salt which blends jasmine and cream with a fruity infused hint. A best seller!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,4 oz 1/4 Pint,,3,$12.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_9412.jpg?v=1687280746&width=3023,IMG_9412.jpg?v=1687280746&width=3023,,,Surfs800,IMG_9412.jpg?v=1687280746&width=3023,
PUMPKIN PIE SPICE PAINT CAN CANDLE - VINTAGE COLLECTION,PUMPKIN PIE SPICE PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍Nothing says Fall like pumpkin pie and this candle does not disappoint. This scent is the sweetest blend of nutmeg, cinnamon, brown sugar, molasses, pumpkin, and ginger. A best seller!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,16 oz Pint,,3,$26.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_6994.jpg?v=1688412155&width=3024,IMG_6994.jpg?v=1688412155&width=3024,,,Surfs800,IMG_6994.jpg?v=1688412155&width=3024,
PUMPKIN PIE SPICE PAINT CAN CANDLE - VINTAGE COLLECTION,PUMPKIN PIE SPICE PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍Nothing says Fall like pumpkin pie and this candle does not disappoint. This scent is the sweetest blend of nutmeg, cinnamon, brown sugar, molasses, pumpkin, and ginger. A best seller!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,8 oz 1/2 Pint,,3,$19.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_6992_1ab27279-2ab4-4078-8e28-6b7c7acad38b.jpg?v=1688412155&width=3024,IMG_6992_1ab27279-2ab4-4078-8e28-6b7c7acad38b.jpg?v=1688412155&width=3024,,,Surfs800,IMG_6992_1ab27279-2ab4-4078-8e28-6b7c7acad38b.jpg?v=1688412155&width=3024,
PUMPKIN PIE SPICE PAINT CAN CANDLE - VINTAGE COLLECTION,PUMPKIN PIE SPICE PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍Nothing says Fall like pumpkin pie and this candle does not disappoint. This scent is the sweetest blend of nutmeg, cinnamon, brown sugar, molasses, pumpkin, and ginger. A best seller!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,4 oz 1/4 Pint,,3,$12.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_6991.jpg?v=1688412155&width=3024,IMG_6991.jpg?v=1688412155&width=3024,,,Surfs800,IMG_6991.jpg?v=1688412155&width=3024,
PINK GRAPEFRUIT PAINT CAN CANDLE - VINTAGE COLLECTION,PINK GRAPEFRUIT PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍Pink Grapefruit is one of our original scents! Dating back to 2014 this scent has helped morph our business into what it is today! With its mix of grapefruit, orange zest, and a light musk this fragrance is known to simply cast a spell upon you. Pink Grapefruit will leave you craving your favorite tropical concoctions!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,16 oz Pint,,3,$26.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/IMG_7300_73e1d7ec-1773-4f9b-adcc-8cd2e60ce0d5.jpg?v=1679606577&width=2962,IMG_7300_73e1d7ec-1773-4f9b-adcc-8cd2e60ce0d5.jpg?v=1679606577&width=2962,,,Surfs800,IMG_7300_73e1d7ec-1773-4f9b-adcc-8cd2e60ce0d5.jpg?v=1679606577&width=2962,
PINK GRAPEFRUIT PAINT CAN CANDLE - VINTAGE COLLECTION,PINK GRAPEFRUIT PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍Pink Grapefruit is one of our original scents! Dating back to 2014 this scent has helped morph our business into what it is today! With its mix of grapefruit, orange zest, and a light musk this fragrance is known to simply cast a spell upon you. Pink Grapefruit will leave you craving your favorite tropical concoctions!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,8 oz 1/2 Pint,,3,$19.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/IMG_7297.jpg?v=1679606596&width=2962,IMG_7297.jpg?v=1679606596&width=2962,,,Surfs800,IMG_7297.jpg?v=1679606596&width=2962,
PINK GRAPEFRUIT PAINT CAN CANDLE - VINTAGE COLLECTION,PINK GRAPEFRUIT PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍Pink Grapefruit is one of our original scents! Dating back to 2014 this scent has helped morph our business into what it is today! With its mix of grapefruit, orange zest, and a light musk this fragrance is known to simply cast a spell upon you. Pink Grapefruit will leave you craving your favorite tropical concoctions!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,4 oz 1/4 Pint,,3,$12.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/products/IMG_7298_37f62ef5-45a8-4f15-a535-96224ef134ef.jpg?v=1679606611&width=2630,IMG_7298_37f62ef5-45a8-4f15-a535-96224ef134ef.jpg?v=1679606611&width=2630,,,Surfs800,IMG_7298_37f62ef5-45a8-4f15-a535-96224ef134ef.jpg?v=1679606611&width=2630,
ICED LEMON CUPCAKE PAINT CAN CANDLE- VINTAGE COLLECTION,ICED LEMON CUPCAKE PAINT CAN CANDLE- VINTAGE COLLECTION,,"😍One of our favorite scents smells good enough to eat! You'll love the sweet blend of rich vanilla, sugar, lemon zest, bergamot, and toasted hazelnut. A best seller!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,16 oz Pint,,3,$26.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_8148.jpg?v=1682518995&width=3023,IMG_8148.jpg?v=1682518995&width=3023,,,Surfs800,IMG_8148.jpg?v=1682518995&width=3023,
ICED LEMON CUPCAKE PAINT CAN CANDLE- VINTAGE COLLECTION,ICED LEMON CUPCAKE PAINT CAN CANDLE- VINTAGE COLLECTION,,"😍One of our favorite scents smells good enough to eat! You'll love the sweet blend of rich vanilla, sugar, lemon zest, bergamot, and toasted hazelnut. A best seller!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,8 oz 1/2 Pint,,3,$19.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_8145.jpg?v=1682518997&width=3023,IMG_8145.jpg?v=1682518997&width=3023,,,Surfs800,IMG_8145.jpg?v=1682518997&width=3023,
ICED LEMON CUPCAKE PAINT CAN CANDLE- VINTAGE COLLECTION,ICED LEMON CUPCAKE PAINT CAN CANDLE- VINTAGE COLLECTION,,"😍One of our favorite scents smells good enough to eat! You'll love the sweet blend of rich vanilla, sugar, lemon zest, bergamot, and toasted hazelnut. A best seller!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,4 oz 1/4 Pint,,3,$12.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_8146.jpg?v=1682518999&width=3023,IMG_8146.jpg?v=1682518999&width=3023,,,Surfs800,IMG_8146.jpg?v=1682518999&width=3023,
CRANBERRY APPLE PAINT CAN CANDLE - SANTA FACE,CRANBERRY APPLE PAINT CAN CANDLE - SANTA FACE,,"😍Fall into the sweet aroma of Cranberry Apple. You'll want to bake your favorite pie while smelling the combination of cranberry, apple, cinnamon, and vanilla.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,16 oz Pint,,3,$26.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_9563.jpg?v=1688065379&width=3023,IMG_9563.jpg?v=1688065379&width=3023,,,Surfs800,IMG_9563.jpg?v=1688065379&width=3023,
CRANBERRY APPLE PAINT CAN CANDLE - SANTA FACE,CRANBERRY APPLE PAINT CAN CANDLE - SANTA FACE,,"😍Fall into the sweet aroma of Cranberry Apple. You'll want to bake your favorite pie while smelling the combination of cranberry, apple, cinnamon, and vanilla.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,8 oz 1/2 Pint,,3,$19.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_9565.jpg?v=1688065383&width=3023,IMG_9565.jpg?v=1688065383&width=3023,,,Surfs800,IMG_9565.jpg?v=1688065383&width=3023,
CRANBERRY APPLE PAINT CAN CANDLE - SANTA FACE,CRANBERRY APPLE PAINT CAN CANDLE - SANTA FACE,,"😍Fall into the sweet aroma of Cranberry Apple. You'll want to bake your favorite pie while smelling the combination of cranberry, apple, cinnamon, and vanilla.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,4 oz 1/4 Pint,,3,$12.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_9566.jpg?v=1688065384&width=2939,IMG_9566.jpg?v=1688065384&width=2939,,,Surfs800,IMG_9566.jpg?v=1688065384&width=2939,
CRACKLING FIREWOOD PAINT CAN CANDLE - VINTAGE COLLECTION,CRACKLING FIREWOOD PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍Crackling firewood is the scent you want to take home with you from camping. This scent will have you believing that your space was transformed into a campsite within the depths of a forest. The mixture of pine, balsam, and citrus bergamot accompanied by hints of earthy sandalwood, woody patchouli, and violet will completely transform your space!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,16 oz Pint,,3,$26.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_9039.jpg?v=1688065300&width=3023,IMG_9039.jpg?v=1688065300&width=3023,,,Surfs800,IMG_9039.jpg?v=1688065300&width=3023,
CRACKLING FIREWOOD PAINT CAN CANDLE - VINTAGE COLLECTION,CRACKLING FIREWOOD PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍Crackling firewood is the scent you want to take home with you from camping. This scent will have you believing that your space was transformed into a campsite within the depths of a forest. The mixture of pine, balsam, and citrus bergamot accompanied by hints of earthy sandalwood, woody patchouli, and violet will completely transform your space!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,8 oz 1/2 Pint,,3,$19.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_9037.jpg?v=1688065306&width=3023,IMG_9037.jpg?v=1688065306&width=3023,,,Surfs800,IMG_9037.jpg?v=1688065306&width=3023,
CRACKLING FIREWOOD PAINT CAN CANDLE - VINTAGE COLLECTION,CRACKLING FIREWOOD PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍Crackling firewood is the scent you want to take home with you from camping. This scent will have you believing that your space was transformed into a campsite within the depths of a forest. The mixture of pine, balsam, and citrus bergamot accompanied by hints of earthy sandalwood, woody patchouli, and violet will completely transform your space!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,4 oz 1/4 Pint,,3,$12.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_9036.jpg?v=1688065308&width=3023,IMG_9036.jpg?v=1688065308&width=3023,,,Surfs800,IMG_9036.jpg?v=1688065308&width=3023,
CLOVES PAINT CAN CANDLE - VINTAGE COLLECTION,CLOVES PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍Our cloves scent is the epitome of winter with its sweet and spicy fragrance. Our cloves scent comes from a mixture of spices including actual cloves that will leave you dreaming about the very best parts of cooking for the holidays!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,16 oz Pint,,3,$26.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_7079_f37f2b8e-ba40-49b2-97ac-4671e4a8f116.jpg?v=1688412244&width=3024,IMG_7079_f37f2b8e-ba40-49b2-97ac-4671e4a8f116.jpg?v=1688412244&width=3024,,,Surfs800,IMG_7079_f37f2b8e-ba40-49b2-97ac-4671e4a8f116.jpg?v=1688412244&width=3024,
CLOVES PAINT CAN CANDLE - VINTAGE COLLECTION,CLOVES PAINT CAN CANDLE - VINTAGE COLLECTION,,"😍Our cloves scent is the epitome of winter with its sweet and spicy fragrance. Our cloves scent comes from a mixture of spices including actual cloves that will leave you dreaming about the very best parts of cooking for the holidays!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,8 oz 1/2 Pint,,3,$19.00,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_7077_b6cef4ea-e87d-4201-8f35-6d81566053f2.jpg?v=1688412244&width=3024,IMG_7077_b6cef4ea-e87d-4201-8f35-6d81566053f2.jpg?v=1688412244&width=3024,,,Surfs800,IMG_7077_b6cef4ea-e87d-4201-8f35-6d81566053f2.jpg?v=1688412244&width=3024,
