Cinnamon Clove Tiny Tim Bulb,Item #01-2207-1,#10-8089,3 Watt Cinnamon Clove Scented Tiny Tim Silicone Bulb.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/368.jpg,368.jpg,,,VickieJeans800,368.jpg
7.5 Watt Cinnamon Clove Scented Bulb,Item #01-2208,#10-8089,7.5 Watt Cinnamon Clove scented silicone dipped bulb with a standard base.,,,,,,,Minimum order: 6,$3.25 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/540.jpg,540.jpg,,,VickieJeans800,540.jpg
Country Christmas Scented Bulb (4Watt),Item #01-2209,#10-8089,Country Christmas Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/294.jpg,294.jpg,,,VickieJeans800,294.jpg
Country Christmas (7.5 Watt Bulb),Item #01-2210,#10-8089,Country Christmas Scented 7.5 Watt Standard Base Bulb.,,,,,,,Minimum order: 6,$3.05 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/94.jpg,94.jpg,,,VickieJeans800,94.jpg
Country Home Scented Bulb (4Watt),Item #01-2211,#10-8089,Country Home Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/295.jpg,295.jpg,,,VickieJeans800,295.jpg
7.5 Watt Country Home Scented Bulb,Item #01-2212,#10-8089,7.5 Watt Country Home scented silicone dipped bulb with a standard base.,,,,,,,Minimum order: 6,$3.25 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/543.jpg,543.jpg,,,VickieJeans800,543.jpg
Mulberry Scented Bulb (4Watt),Item #01-2213,#10-8089,Mulberry Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/298.jpg,298.jpg,,,VickieJeans800,298.jpg
7.5 Watt Mulberry Scented Bulb,Item #01-2214,#10-8089,7.5 Watt Mulberry scented silicone dipped bulb with a standard base.,,,,,,,Minimum order: 6,$3.25 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/544.jpg,544.jpg,,,VickieJeans800,544.jpg
Orange Clove Scented Bulb (4Watt),Item #01-2215,#10-8089,Orange Clove Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/299.jpg,299.jpg,,,VickieJeans800,299.jpg
Orange Clove Tiny Tim Bulb,Item #01-2215-1,#10-8089,3 Watt Orange Clove Scented Tiny Tim Silicone Bulb.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/374.jpg,374.jpg,,,VickieJeans800,374.jpg
7.5 Watt Orange Clove Scented Bulb,Item #01-2216,#10-8089,7.5 Watt Orange Clove scented silicone dipped bulb with a standard base.,,,,,,,Minimum order: 6,$3.25 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/545.jpg,545.jpg,,,VickieJeans800,545.jpg
Pine (4 Watt Bulb),Item #01-2217,#10-8089,Pine Scented 4 Watt Candelabra Bulb.,,,,,,,Minimum order: 6,$1.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/76.jpg,76.jpg,,,VickieJeans800,76.jpg
Pine Tiny Tim Bulb,Item #01-2217-1,#10-8089,3 Watt Pine Scented Tiny Tim Silicone Bulb.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/381.jpg,381.jpg,,,VickieJeans800,381.jpg
Pine (7.5 Watt Bulb),Item #01-2218,#10-8089,Pine Scented 7.5 Watt Standard Base Bulb.,,,,,,,Minimum order: 6,$3.05 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/98.jpg,98.jpg,,,VickieJeans800,98.jpg
Pineapple Scented Bulb (4Watt),Item #01-2219,#10-8089,Pineapple Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/301.jpg,301.jpg,,,VickieJeans800,301.jpg
7.5 Watt Pineapple Scented Bulb,Item #01-2220,#10-8089,7.5 Watt Pineapple scented silicone dipped bulb with a standard base.,,,,,,,Minimum order: 6,$3.25 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/547.jpg,547.jpg,,,VickieJeans800,547.jpg
Pomegranate Scented Bulb (4Watt),Item #01-2221,#10-8089,Pomegranate Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/303.jpg,303.jpg,,,VickieJeans800,303.jpg
7.5 Watt Pomegranate Scented Bulb,Item #01-2222,#10-8089,7.5 Watt Pomegranate scented silicone dipped bulb with a standard base.,,,,,,,Minimum order: 6,$3.25 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/548.jpg,548.jpg,,,VickieJeans800,548.jpg
Rose (4 Watt Bulb),Item #01-2225,#10-8089,Rose Scented 4 Watt Candelabra Bulb.,,,,,,,Minimum order: 6,$1.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/80.jpg,80.jpg,,,VickieJeans800,80.jpg
Rose (7.5 Watt Bulb),Item #01-2226,#10-8089,Rose Scented 7.5 Watt Standard Base Bulb.,,,,,,,Minimum order: 6,$3.05 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/102.jpg,102.jpg,,,VickieJeans800,102.jpg
Strawberry Scented Bulb (4Watt),Item #01-2227,#10-8089,Strawberry Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/308.jpg,308.jpg,,,VickieJeans800,308.jpg
Vanilla Spice Scented Bulb (4Watt),Item #01-2229,#10-8089,Vanilla Spice Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/311.jpg,311.jpg,,,VickieJeans800,311.jpg
7.5 Watt Vanilla Spice Scented Bulb,Item #01-2230,#10-8089,7.5 Watt Vanilla Spice scented silicone dipped bulb with a standard base.,,,,,,,Minimum order: 6,$3.25 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/553.jpg,553.jpg,,,VickieJeans800,553.jpg
Primitive Kiwi Berry Scented Bulb (4Watt),Item #01-2233,#10-8089,Primitive Kiwi Berry Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/316.jpg,316.jpg,,,VickieJeans800,316.jpg
7.5 Watt Kiwi Berry Scented Bulb,Item #01-2235,#10-8089,7.5 Watt Primitive Kiwi Berry scented silicone dipped bulb with a standard base.,,,,,,,Minimum order: 6,$3.25 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/558.jpg,558.jpg,,,VickieJeans800,558.jpg
Papaya Replacement Bulb,Item #01-3000,#10-8089,Replacement Bulb for our Silicone Cover Bulbs.,,,,,,,Minimum order: 6,$1.00 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/500.jpg,500.jpg,,,VickieJeans800,500.jpg
Autumn Harvest Scented Bulb (4Watt),Item #01-3301,#10-8089,Autumn Harvest Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/289.jpg,289.jpg,,,VickieJeans800,289.jpg
7.5 Watt Autumn Harvest Scented Bulb,Item #01-3301-7,#10-8089,7.5 Watt Autumn Harvest scented silicone dipped bulb with a standard base.,,,,,,,Minimum order: 6,$3.25 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/550.jpg,550.jpg,,,VickieJeans800,550.jpg
Baby Powder Scented Bulb (4Watt),Item #01-3302,#10-8089,Baby Powder Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/290.jpg,290.jpg,,,VickieJeans800,290.jpg
7.5 Watt Baby Powder Scented Bulb,Item #01-3302-7,#10-8089,7.5 Watt Baby Powder scented silicone dipped bulb with a standard base.,,,,,,,Minimum order: 6,$3.25 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/555.jpg,555.jpg,,,VickieJeans800,555.jpg
Cocoa Mint (4 Watt Bulb),Item #01-3303,#10-8089,Cocoa Mint Scented 4 Watt Candelabra Bulb.,,,,,,,Minimum order: 6,$1.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/61.jpg,61.jpg,,,VickieJeans800,61.jpg
English Lavender Scented Bulb (4Watt),Item #01-3304,#10-8089,English Lavender Scented 4 Watt Bulb with a Candelabra Base.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/296.jpg,296.jpg,,,VickieJeans800,296.jpg
Lilac Scented Bulb (4Watt),Item #01-3305,#10-8089,Lilac Scented 4 Watt Bulb with a Candelabra Base.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/297.jpg,297.jpg,,,VickieJeans800,297.jpg
Pink Grapefruit Scented Bulb (4Watt),Item #01-3306,#10-8089,Pink Grapefruit Scented 4 Watt Bulb with a Candelabra Base.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/302.jpg,302.jpg,,,VickieJeans800,302.jpg
Sea Mist (4 Watt Bulb),Item #01-3307,#10-8089,Sea Mist Scented 4 Watt Candelabra Bulb.,,,,,,,Minimum order: 6,$1.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/65.jpg,65.jpg,,,VickieJeans800,65.jpg
Soft Linen (4 Watt Bulb),Item #01-3308,#10-8089,Soft Linen Scented 4 Watt Candelabra Bulb.,,,,,,,Minimum order: 6,$1.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/66.jpg,66.jpg,,,VickieJeans800,66.jpg
Spicy Rosehips (4 Watt Bulb),Item #01-3309,#10-8089,Spicy Rosehips Scented 4 Watt Candelabra Bulb.,,,,,,,Minimum order: 6,$1.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/68.jpg,68.jpg,,,VickieJeans800,68.jpg
Spicy Rosehips Tiny Tim Bulb,Item #01-3309-1,#10-8089,3 Watt Spicy Rosehips Scented Tiny Tim Silicone Bulb.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/380.jpg,380.jpg,,,VickieJeans800,380.jpg
7.5 Watt Spicy Rosehips Scented Bulb,Item #01-3309-7,#10-8089,7.5 Watt Spicy Rosehips scented silicone dipped bulb with a standard base.,,,,,,,Minimum order: 6,$3.25 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/552.jpg,552.jpg,,,VickieJeans800,552.jpg
Sweet Pea Scented Bulb (4Watt),Item #01-3310,#10-8089,Sweet Pea Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/310.jpg,310.jpg,,,VickieJeans800,310.jpg
7.5 Watt Sweet Pea Scented Bulb,Item #01-3310-7,#10-8089,7.5 Watt Sweet Pea scented silicone dipped bulb with a standard base.,,,,,,,Minimum order: 6,$3.25 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/556.jpg,556.jpg,,,VickieJeans800,556.jpg
Large Flicker Large Base Clear Bulb,Item #01-33142,#10-8089,Large clear flicker silicone dipped bulb with a standard base. Bulb is also available as a NON-Flicker.,,,,,,,Minimum order: 6,$4.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/902.jpg,902.jpg,,,VickieJeans800,902.jpg
Caramel Apple Scented Bulb (4Watt),Item #01-3316,#10-8089,Caramel Apple Scented 4 Watt Bulb with a Candelabra Base.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/315.jpg,315.jpg,,,VickieJeans800,315.jpg
Cappuccino Scented Bulb (4Watt),Item #01-3317,#10-8089,Cappuccino Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/312.jpg,312.jpg,,,VickieJeans800,312.jpg
Cappuccino Tiny Tim Bulb,Item #01-3317-1,#10-8089,3 Watt Cappuccino Scented Tiny Tim Silicone Bulb.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/372.jpg,372.jpg,,,VickieJeans800,372.jpg
Candy Corn Scented Bulb (4Watt),Item #01-3318,#10-8089,Candy Corn Crush Scented 4 Watt Bulb with a Candelabra Base.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/314.jpg,314.jpg,,,VickieJeans800,314.jpg
7.5 Watt Cappuccino Scented Bulb,Item #01-3319,#10-8089,7.5 Watt Cappuccino scented silicone dipped bulb with a standard base.,,,,,,,Minimum order: 6,$3.25 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/557.jpg,557.jpg,,,VickieJeans800,557.jpg
Tranquility Bulb,Item #01-3328,#10-8089,Tranquility 4 Watt Bulb with a Candelabra Base.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/858.jpg,858.jpg,,,VickieJeans800,858.jpg
Chris Grey Bulb,Item #01-3352,#10-8089,**NEW COLOR** Chris Grey 4 Watt Bulb with a Candelabra Base.,,,,,,,Minimum order: 6,$2.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/880.jpg,880.jpg,,,VickieJeans800,880.jpg
Medium Stars for Rustic String of Lights (12 Ct),Item #01-4000-12,#10-8089,"12 Pack of Medium Stars for Rusty Cup String of Lights. Choose Warm, Cinnamon, Primitive, Red, Blue or Green Stars! Rustic String Sold Separately for $19.00.",,,,,,,Minimum order: 1,$30.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/26.jpg,26.jpg,,,VickieJeans800,26.jpg
Medium Stars for Rustic String of Lights (6 Ct),Item #01-4000-6,#10-8089,"6 Pack of Medium Stars for Rusty Cup String of Lights. Choose Warm, Cinnamon, Primitive, Red, Blue or Green Stars! Rustic String Sold Separately for $6.00.",,,,,,,Minimum order: 1,$14.00 each,,,,,Minimum order: 1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/27.jpg,27.jpg,,,VickieJeans800,27.jpg
White Valentine Bulb,Item #01-40214,#10-8089,"White Valentine Silicone Bulb with Red Hearts and XO, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,Minimum order: 6,$3.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/620.jpg,620.jpg,,,VickieJeans800,620.jpg
Red Valentine Bulb,Item #01-40215,#10-8089,Red Valentine Bulb with White Hearts and XO - Inner Bulb is Replaceable Item #01-3000,,,,,,,Minimum order: 6,$3.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/713.jpg,713.jpg,,,VickieJeans800,713.jpg
White Shamrock Bulb,Item #01-40317,#10-8089,"White with Green Shamrock Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,Minimum order: 6,$3.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/242.jpg,242.jpg,,,VickieJeans800,242.jpg
Green Shamrock Bulb,Item #01-40318,#10-8089,"Green with White Shamrock Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,Minimum order: 6,$3.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/744.jpg,744.jpg,,,VickieJeans800,744.jpg
Pink Flower Power Bulb,Item #01-40401,#10-8089,Pink Flower Power Silicone Bulb. Inner Bulb Is Replaceable Item # 01-3000 ($1.00),,,,,,,Minimum order: 6,$3.50 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/717.jpg,717.jpg,,,VickieJeans800,717.jpg
Duck Bulb,Item #01-40402,#10-8089,"Duck Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,Minimum order: 6,$3.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/219.jpg,219.jpg,,,VickieJeans800,219.jpg
Duck Furry Friend Bulb,Item #01-404021,#10-8089,"Duck Furry Friend Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00).",,,,,,,Minimum order: 6,$4.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/328.jpg,328.jpg,,,VickieJeans800,328.jpg
Chocolate Bunny Bulb,Item #01-40403,#10-8089,"Chocolate Bunny Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,Minimum order: 6,$4.50 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/162.jpg,162.jpg,,,VickieJeans800,162.jpg
Chocolate Bunny Stacker Bulb,Item #01-40403-5,#10-8089,"Chocolate Bunny Stacker Bulb, Inner bulb is replaceable, Item # 01-3000 ($1.00).",,,,,,,Minimum order: 3,$6.45 each,,,,,Minimum order: 3,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/174.jpg,174.jpg,,,VickieJeans800,174.jpg
Chick Bulb,Item #01-40407,#10-8089,"Chick Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,Minimum order: 6,$3.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/216.jpg,216.jpg,,,VickieJeans800,216.jpg
Chick Furry Friend Bulb,Item #01-404071,#10-8089,"Chick Furry Friend Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00).",,,,,,,Minimum order: 6,$4.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/325.jpg,325.jpg,,,VickieJeans800,325.jpg
White Bunny Bulb,Item #01-40408,#10-8089,"White Bunny Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,Minimum order: 6,$4.50 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/241.jpg,241.jpg,,,VickieJeans800,241.jpg
White Bunny Furry Friend Bulb,Item #01-404081,#10-8089,"White Bunny Furry Friend Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00).",,,,,,,Minimum order: 6,$4.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/323.jpg,323.jpg,,,VickieJeans800,323.jpg
White Bunny Stacker Bulb,Item #01-40408-5,#10-8089,"White Bunny Stacker Bulb, Inner bulb is replaceable, Item # 01-3000 ($1.00).",,,,,,,Minimum order: 3,$6.45 each,,,,,Minimum order: 3,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/173.jpg,173.jpg,,,VickieJeans800,173.jpg
Pink Bunny Bulb,Item #01-40410,#10-8089,"Pink Bunny Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,Minimum order: 6,$3.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/163.jpg,163.jpg,,,VickieJeans800,163.jpg
Pink Bunny Furry Friend Bulb,Item #01-404101,#10-8089,"Pink Bunny Furry Friend Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00).",,,,,,,Minimum order: 6,$4.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/324.jpg,324.jpg,,,VickieJeans800,324.jpg
Primitive Bluebird Bulb,Item #01-40411,#10-8089,"Primitive Bluebird Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,Minimum order: 6,$3.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/218.jpg,218.jpg,,,VickieJeans800,218.jpg
Bluebird Furry Friend Bulb,Item #01-404111,#10-8089,"Bluebird Furry Friend Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00).",,,,,,,Minimum order: 6,$4.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/326.jpg,326.jpg,,,VickieJeans800,326.jpg
Primitive Cardinal Bulb,Item #01-40415,#10-8089,"Primitive Cardinal Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,Minimum order: 6,$3.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/217.jpg,217.jpg,,,VickieJeans800,217.jpg
Cardinal Furry Friend Bulb,Item #01-404151,#10-8089,"Cardinal Furry Friend Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00).",,,,,,,Minimum order: 6,$4.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/327.jpg,327.jpg,,,VickieJeans800,327.jpg
Busy Bee Bulb,Item #01-40419,#10-8089,Busy Bee Silicone Bulb - Inner Bulb Is Replaceable Item # 01-3000 ($1.00),,,,,,,Minimum order: 6,$4.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/166.jpg,166.jpg,,,VickieJeans800,166.jpg
Lazy Ladybug Bulb,Item #01-40420,#10-8089,Lazy Lady Bug Silicone Bulb - Inner Bulb Is Replaceable Item # 01-3000 ($1.00),,,,,,,Minimum order: 6,$4.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/165.jpg,165.jpg,,,VickieJeans800,165.jpg
Black Daisy Bulb,Item #01-40422,#10-8089,"Black Daisy Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,Minimum order: 6,$3.50 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/233.jpg,233.jpg,,,VickieJeans800,233.jpg
Snowman with Pipe Bulb,Item #01-40425,#10-8089,"Snowman with Pipe Silicone Bulb, Inner bulb is replaceable Item # 01-3000 ($1.00).",,,,,,,Minimum order: 6,$5.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/214.jpg,214.jpg,,,VickieJeans800,214.jpg
Football Bulb,Item #01-40902,#10-8089,"Football Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,Minimum order: 6,$3.50 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/221.jpg,221.jpg,,,VickieJeans800,221.jpg
Red Top Americana Bulb,Item #01-40903,#10-8089,"Red Top Americana Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,Minimum order: 6,$3.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/239.jpg,239.jpg,,,VickieJeans800,239.jpg
Blue Top Americana Bulb,Item #01-40904,#10-8089,"Blue Top Americana Silicone Bulb, Inner Bulb Is Replaceable Item # 01-3000 ($1.00)",,,,,,,Minimum order: 6,$3.95 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/240.jpg,240.jpg,,,VickieJeans800,240.jpg
7.5 Watt Warm Americana Bulb,Item #01-40907,#10-8089,7.5 Watt Warm Americana Silicone Bulb with Red and Blue Stars.,,,,,,,Minimum order: 6,$4.75 each,,,,,Minimum order: 6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/875.jpg,875.jpg,,,VickieJeans800,875.jpg
