b'Cinnamon Spice Bulbs for Rustic String of Lights (6 Ct)',b'Item #01-9002-6',#10-8089,b'6 Pack of Primitive Cinnamon Spice Bulbs for Rusty Cup String of Lights. Request 3 Watt Tiny Tim or Regular 4 Watt Bulbs. Rustic String Sold Separately for $6.00.',,,,,,,b'Minimum order: 1',b'$14.00 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/42.jpg,42.jpg,,,VickieJeans800,42.jpg,
b'Hazelnut Bulbs for Rustic String of Lights (12 Ct)',b'Item #01-9003-12',#10-8089,b'12 Pack of Primitive Hazelnut Bulbs for Rusty Cup String of Lights. Request 3 Watt Tiny Tim or Regular 4 Watt Bulbs. Buy a dozen and save. Rustic String Sold Separately for $19.00.',,,,,,,b'Minimum order: 1',b'$28.00 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/43.jpg,43.jpg,,,VickieJeans800,43.jpg,
b'Hazelnut Bulbs for Rustic String of Lights (6 Ct)',b'Item #01-9003-6',#10-8089,b'6 Pack of Primitive Hazelnut Bulbs for Rusty Cup String of Lights. Request 3 Watt Tiny Tim or Regular 4 Watt Bulbs. Rustic String Sold Separately for $6.00.',,,,,,,b'Minimum order: 1',b'$14.00 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/44.jpg,44.jpg,,,VickieJeans800,44.jpg,
b'Fall Leaf Pop-Ons (20pk)',b'Item #10-8037',#10-8089,b'20-Pack Fall Leaf Pop-Ons.',,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/45.jpg,45.jpg,,,VickieJeans800,45.jpg,
b'Warm Old World Flame Pop-Ons (20pk)',b'Item #10-8033',#10-8089,b'20-Pack Warm Old World Flame Pop-Ons.',,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/46.jpg,46.jpg,,,VickieJeans800,46.jpg,
b'Primitive Old World Flame Pop-Ons (20pk)',b'Item #10-8014',#10-8089,b'20-Pack Primitive Old World Flame Pop-Ons.',,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/47.jpg,47.jpg,,,VickieJeans800,47.jpg,
b'Orange Old World Flame Pop-Ons (20pk)',b'Item #10-8089',#10-8089,b'20-Pack Orange Old World Flame Pop-Ons.',,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/48.jpg,48.jpg,,,VickieJeans800,48.jpg,
b'Warm Star Pop-Ons (20pk)',b'Item #10-8001',#10-8089,b'20-Pack Warm Star Pop-Ons.',,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/49.jpg,49.jpg,,,VickieJeans800,49.jpg,
b'Red Heart Pop-Ons (20pk)',b'Item #10-8039',#10-8089,b'20-Pack Red Heart Pop-Ons.',,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/50.jpg,50.jpg,,,VickieJeans800,50.jpg,
b'Shamrock Pop-Ons (20pk)',b'Item #10-8041',#10-8089,b'20-Pack Shamrock Pop-Ons.',,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/51.jpg,51.jpg,,,VickieJeans800,51.jpg,
b'White Northwoods Mix Pop-Ons (20pk)',b'Item #10-8073',#10-8089,"b'20-Pack White Northwoods Mix of Bears, Stars, Trees and Snowflake Pop-Ons.'",,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/52.jpg,52.jpg,,,VickieJeans800,52.jpg,
b'White Snowflake Pop-Ons (20pk)',b'Item #10-8063',#10-8089,b'20-Pack White Snowflake Pop-Ons.',,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/54.jpg,54.jpg,,,VickieJeans800,54.jpg,
b'Black Fluted Remote Operated LED Battery Candle',b'Item #04-0255',#10-8089,"b'""NEW"" Black Fluted Base Remote Operated LED Battery Candle. All you need is (1) AA Battery. Candle approximately 7"" tall. Choose from a variety of different colored candles. Remote Sold Separately at $2.00 each (#04-0254). No matter the quantity (1) Remote will turn all candles on and off. Made in USA!'",,,,,,,b'Minimum order: 2',b'$10.50 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/749.jpg,749.jpg,,,VickieJeans800,749.jpg,
"b'Red, Warm & Blue Star Pop-Ons (20pk)'",b'Item #10-8003',#10-8089,"b'20-Pack Red, Warm & Blue Star Pop-Ons.'",,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/56.jpg,56.jpg,,,VickieJeans800,56.jpg,
b'Pastel Star Pop-Ons (20pk)',b'Item #10-8006',#10-8089,b'20-Pack Pastel Star Pop-Ons.',,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/57.jpg,57.jpg,,,VickieJeans800,57.jpg,
"b'Red, Warm & Green Star Pop-Ons (20pk)'",b'Item #10-8029',#10-8089,"b'20-Pack Red, Warm & Green Star Christmas Pop-Ons.'",,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/58.jpg,58.jpg,,,VickieJeans800,58.jpg,
b'Cocoa Mint (4 Watt Bulb)',b'Item #01-3303',#10-8089,b'Cocoa Mint Scented 4 Watt Candelabra Bulb.',,,,,,,b'Minimum order: 6',b'$1.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/61.jpg,61.jpg,,,VickieJeans800,61.jpg,
b'Sea Mist (4 Watt Bulb)',b'Item #01-3307',#10-8089,b'Sea Mist Scented 4 Watt Candelabra Bulb.',,,,,,,b'Minimum order: 6',b'$1.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/65.jpg,65.jpg,,,VickieJeans800,65.jpg,
b'Soft Linen (4 Watt Bulb)',b'Item #01-3308',#10-8089,b'Soft Linen Scented 4 Watt Candelabra Bulb.',,,,,,,b'Minimum order: 6',b'$1.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/66.jpg,66.jpg,,,VickieJeans800,66.jpg,
b'Spicy Rosehips (4 Watt Bulb)',b'Item #01-3309',#10-8089,b'Spicy Rosehips Scented 4 Watt Candelabra Bulb.',,,,,,,b'Minimum order: 6',b'$1.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/68.jpg,68.jpg,,,VickieJeans800,68.jpg,
b'Bayberry (4 Watt Bulb)',b'Item #01-2203',#10-8089,b'Bayberry Scented 4 Watt Candelabra Bulb.',,,,,,,b'Minimum order: 6',b'$1.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/70.jpg,70.jpg,,,VickieJeans800,70.jpg,
b'Pine (4 Watt Bulb)',b'Item #01-2217',#10-8089,b'Pine Scented 4 Watt Candelabra Bulb.',,,,,,,b'Minimum order: 6',b'$1.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/76.jpg,76.jpg,,,VickieJeans800,76.jpg,
b'Rose (4 Watt Bulb)',b'Item #01-2225',#10-8089,b'Rose Scented 4 Watt Candelabra Bulb.',,,,,,,b'Minimum order: 6',b'$1.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/80.jpg,80.jpg,,,VickieJeans800,80.jpg,
b'Simon the Scarecrow Remote Charming',b'Item #04-0333-1',#10-8089,b'LED Remote Operated Battery Dressed Scarecrow on a charming base! All you need is (1) AA Battery. Remote Sold Separately at $2.00 each (#04-0254).',,,,,,,b'Minimum order: 3',b'$12.00 each',,,,,b'Minimum order: 3',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/929.jpg,929.jpg,,,VickieJeans800,929.jpg,
b'Primitive Pine Forest (4 Watt Bulb)',b'Item #01-0235-3',#10-8089,b'Primitive Pine Forest Scented 4 Watt Candelabra Bulb.',,,,,,,b'Minimum order: 6',b'$1.95 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/86.jpg,86.jpg,,,VickieJeans800,86.jpg,
b'Bayberry (7.5 Watt Bulb)',b'Item #01-2204',#10-8089,b'Bayberry Scented 7.5 Watt Standard Base Bulb.',,,,,,,b'Minimum order: 6',b'$3.05 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/91.jpg,91.jpg,,,VickieJeans800,91.jpg,
b'Mini Pearl Cover',b'Item #01-0224-10',#10-8089,b'Mini Pearl Flame Cover with a Candelabra Base. Includes 3 Watt Bulb. (Replacement Bulb Item #01-3000)',,,,,,,b'Minimum order: 6',b'$2.50 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/931.jpg,931.jpg,,,VickieJeans800,931.jpg,
b'Country Christmas (7.5 Watt Bulb)',b'Item #01-2210',#10-8089,b'Country Christmas Scented 7.5 Watt Standard Base Bulb.',,,,,,,b'Minimum order: 6',b'$3.05 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/94.jpg,94.jpg,,,VickieJeans800,94.jpg,
b'Pine (7.5 Watt Bulb)',b'Item #01-2218',#10-8089,b'Pine Scented 7.5 Watt Standard Base Bulb.',,,,,,,b'Minimum order: 6',b'$3.05 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/98.jpg,98.jpg,,,VickieJeans800,98.jpg,
b'Rose (7.5 Watt Bulb)',b'Item #01-2226',#10-8089,b'Rose Scented 7.5 Watt Standard Base Bulb.',,,,,,,b'Minimum order: 6',b'$3.05 each',,,,,b'Minimum order: 6',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/102.jpg,102.jpg,,,VickieJeans800,102.jpg,
b'Test',b'Item #111-111-111',#10-8089,b'testing',,,,,,,b'Minimum order: 5',b'$1.23 each',,,,,b'Minimum order: 5',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/105.jpg,105.jpg,,,VickieJeans800,105.jpg,
b'TT Pumpkin Spice Bulb Pack',b'Item #10-1051',#10-8089,b'12-Pack of 3 Watt Tiny Tim Primitive Pumpkin Spice Bulbs.',,,,,,,b'Minimum order: 1',b'$22.00 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/106.jpg,106.jpg,,,VickieJeans800,106.jpg,
"b'Red, Warm & Green Old World Flame Pop-Ons (20pk)'",b'Item #10-8101',#10-8089,"b'20-Pack Red, Warm & Green Old World Flame Pop-Ons.'",,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/108.jpg,108.jpg,,,VickieJeans800,108.jpg,
"b'Red, Warm & Blue Old World Flame Pop-Ons (20pk)'",b'Item #10-8105',#10-8089,"b'20-Pack Red, Warm & Blue Old World Flame Pop-Ons.'",,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/109.jpg,109.jpg,,,VickieJeans800,109.jpg,
b'Primitive Star Pop-Ons (20pk)',b'Item #10-8010',#10-8089,b'20-Pack Primitive Star Pop-Ons.',,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/110.jpg,110.jpg,,,VickieJeans800,110.jpg,
b'Pastel Old World Flame Pop-Ons (20pk)',b'Item #10-0255',#10-8089,b'20-Pack Pastel Old World Flame Pop-Ons.',,,,,,,b'Minimum order: 2',b'$10.00 each',,,,,b'Minimum order: 2',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/111.jpg,111.jpg,,,VickieJeans800,111.jpg,
b'White Northwoods Mix Pop-Ons (144pk)',b'Item #10-8074',#10-8089,"b'144-Pack White Northwoods Mix of Bears, Stars, Trees and Snowflake Pop-Ons.'",,,,,,,b'Minimum order: 1',b'$67.68 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/119.jpg,119.jpg,,,VickieJeans800,119.jpg,
b'Warm Star Pop-Ons (144pk)',b'Item #10-8004',#10-8089,b'144-Pack Warm Star Pop-Ons.',,,,,,,b'Minimum order: 1',b'$67.68 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/112.jpg,112.jpg,,,VickieJeans800,112.jpg,
b'Warm Old World Flame Pop-Ons (144pk)',b'Item #10-8034',#10-8089,b'144-Pack Warm Old World Flame Pop-Ons.',,,,,,,b'Minimum order: 1',b'$67.68 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/113.jpg,113.jpg,,,VickieJeans800,113.jpg,
b'Primitive Star Pop-Ons (144pk)',b'Item #10-8011',#10-8089,b'144-Pack Primitive Star Pop-Ons.',,,,,,,b'Minimum order: 1',b'$67.68 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/114.jpg,114.jpg,,,VickieJeans800,114.jpg,
b'Primitive Old World Flame Pop-Ons (144pk)',b'Item #10-8015',#10-8089,b'144-Pack Primitive Old World Flame Pop-Ons.',,,,,,,b'Minimum order: 1',b'$67.68 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/115.jpg,115.jpg,,,VickieJeans800,115.jpg,
b'Fall Leaf Pop-Ons (144pk)',b'Item #10-8038',#10-8089,b'144-Pack Fall Leaf Pop-Ons.',,,,,,,b'Minimum order: 1',b'$67.68 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/116.jpg,116.jpg,,,VickieJeans800,116.jpg,
b'White Snowflake Pop-Ons (144pk)',b'Item #10-8064',#10-8089,b'144-Pack White Snowflake Pop-Ons.',,,,,,,b'Minimum order: 1',b'$67.68 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/117.jpg,117.jpg,,,VickieJeans800,117.jpg,
"b'Red, Warm & Green Star Pop-Ons (144pk)'",b'Item #10-8030',#10-8089,"b'144-Pack Red, Warm & Green Star Christmas Pop-Ons.'",,,,,,,b'Minimum order: 1',b'$67.68 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/121.jpg,121.jpg,,,VickieJeans800,121.jpg,
"b'Red, Warm & Blue Star Pop-Ons (144pk)'",b'Item #10-8005',#10-8089,"b'144-Pack Red, Warm & Blue Star Pop-Ons.'",,,,,,,b'Minimum order: 1',b'$67.68 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/122.jpg,122.jpg,,,VickieJeans800,122.jpg,
b'Pastel Star Pop-Ons (144pk)',b'Item #10-8007',#10-8089,b'144-Pack Pastel Star Pop-Ons.',,,,,,,b'Minimum order: 1',b'$67.68 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/123.jpg,123.jpg,,,VickieJeans800,123.jpg,
b'Orange Old World Flame Pop-Ons (144pk)',b'Item #10-8090',#10-8089,b'144-Pack Orange Old World Flame Pop-Ons.',,,,,,,b'Minimum order: 1',b'$67.68 each',,,,,b'Minimum order: 1',VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/124.jpg,124.jpg,,,VickieJeans800,124.jpg,
