VINTAGE FLAG BUNTING *NEW* AVAIL JAN 2024,MB50L,,"DESCRIPTION
36"" X 70"" MIN 2 ALL WEATHER COTTON",,,,,,,2,$30.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/MB50L%20WEB.jpg,MB50L%20WEB.jpg,,,PineCreek800,MB50L%20WEB.jpg,
VINTAGE FLAG BUNTING *NEW* AVAIL JAN 2024,MB50L,,"DESCRIPTION
36"" X 70"" MIN 2 ALL WEATHER COTTON",,,,,,,2,$30.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/MB50L%20WEB.jpg,MB50L%20WEB.jpg,,,PineCreek800,MB50L%20WEB.jpg,
CAMBRIDGE RED/GREEN/TAN SHORT RUNNER,RQ30RGSR,,"DESCRIPTION
14"" X 32"" MIN 2",,,,,,,2,$6.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ30RG%20EVERYDAY%20WEB.jpg,RQ30RG%20EVERYDAY%20WEB.jpg,,,PineCreek800,RQ30RG%20EVERYDAY%20WEB.jpg,
"CAMBRIDGE RED/GREEN/TAN 34"" TABLE SQUARE *NEW*",RQ30RGSS,,"DESCRIPTION
34"" X 34"" MIN 2",,,,,,,2,$11.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ30RG%20EVERYDAY%20WEB.jpg,RQ30RG%20EVERYDAY%20WEB.jpg,,,PineCreek800,RQ30RG%20EVERYDAY%20WEB.jpg,
CAMBRIDGE RED/GREEN/TAN STOCKING *NEW*,RQ30RGS,,"DESCRIPTION
25""L MIN 2 ** Greenery is not included **",,,,,,,2,$10.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ30RGS%20CABBRIDGE%20WEB.jpg,RQ30RGS%20CABBRIDGE%20WEB.jpg,,,PineCreek800,RQ30RGS%20CABBRIDGE%20WEB.jpg,
WENTWORTH RED/GREEN/LINEN SHORT RUNNER AVAIL JUNE 2024,RQ22RGSR,,"DESCRIPTION
14"" X 32"" MIN 2",,,,,,,2,$6.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/rq22rg%20wentworth%20xmas%20web.jpg,rq22rg%20wentworth%20xmas%20web.jpg,,,PineCreek800,rq22rg%20wentworth%20xmas%20web.jpg,
"WENTWORTH RED/GREEN/LINEN 34"" SQUARE",RQ22RGSS,,"DESCRIPTION
34"" X 34"" MIN 2",,,,,,,2,$11.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/rq22rg%20wentworth%20xmas%20web.jpg,rq22rg%20wentworth%20xmas%20web.jpg,,,PineCreek800,rq22rg%20wentworth%20xmas%20web.jpg,
WENTWORTH STOCKING *NEW*,RQ22RGS,,"DESCRIPTION
25""L min 2 ** Greenery is not included **",,,,,,,2,$10.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ22RGS%20WENTWORTH%20WEB.jpg,RQ22RGS%20WENTWORTH%20WEB.jpg,,,PineCreek800,RQ22RGS%20WENTWORTH%20WEB.jpg,
KRIS KRINGLE WALL HANGING *NEW* AVAIL JULY 2024,MH7401,,"DESCRIPTION
9""W X 2""D X 15""H MIN 2 *WREATH NOT INCLUDED*",,,,,,,2,$15.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/MH7401%20SANTA%20FACE%20IN%20WREATH%20WEB.jpg,MH7401%20SANTA%20FACE%20IN%20WREATH%20WEB.jpg,,,PineCreek800,MH7401%20SANTA%20FACE%20IN%20WREATH%20WEB.jpg,
STAR NAPKIN RING *NEW* AVAIL JULY 2024,MH7398,,"DESCRIPTION
3.25""W X 3.25""L DIA. OF RING 1.75"" MIN 4",,,,,,,4,$2.75,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/MH7398%20STAR%20W%20NAPKIN%20WEB.jpg,MH7398%20STAR%20W%20NAPKIN%20WEB.jpg,,,PineCreek800,MH7398%20STAR%20W%20NAPKIN%20WEB.jpg,
