Half Taper Holder,11764,(All) The Hearthside Collection|Candle Accessories|Primitive Home,"Half Taper Holder measures 1-1/2"" H x 3"" W. Made of metal, this holder has a fluted edge on one side and a flat edge on the other so it can sit flush to a wall or window and comes in a shiny, black finish. Holds a 3/4"" taper.",,,,,,,12,1.35,240,1.3,,,12,Hearthside400,Hearthside160,11764-with-candle-and-window.jpg,11764-with-candle-and-window.jpg,,,Hearthside800,11764-with-candle-and-window.jpg
Battery Operated Candle Stand,13018,|(All) The Hearthside Collection|Candle-Holders,"Polished wood block measuring 1-1/2"" x 1-1/2"" has a plastic insert that replaces the bottom of our battery-operated tapers. Just twist the bottom of the taper off and replace it with this item. Then give it a twist to turn on the candle.",,,,,,,18,1.05,72,0.95,,,18,Hearthside400,Hearthside160,13018.jpg,13018.jpg,,,Hearthside800,13018.jpg
Primitive Nook Timer Candle,13021,(All) The Hearthside Collection|LED Candles & Tapers|Primitive Home,"This Primitive Drip Nook Timer Candle stays lit for 6 hours then shuts off for 18 hours. The cycle repeats every day. The time you originally turn the candle on is the time it will come on each day. To reset the time, simply turn the candle off and turn back on at the desired time.
This primitive nook candle is sure to be a hit! Beautiful, small, well lit candle.",,,,,,,12,2.45,96,2.2,,,12,Hearthside400,Hearthside160,13021.jpg,13021.jpg,,,Hearthside800,13021.jpg
Nook Timer Candelabra In Burnt Mustard,13024,(All) The Hearthside Collection|LED Candles & Tapers|Primitive Home,"Our beautiful larger nook candelabras are available in 2 colors: burnt mustard and burnt ivory. Our classic style battery-operated candles create the soft glow of a real candle.
5 3/4"" x 6""
3 timer tapers (6 hours on / 18 hours off) are built into a resin base.
Taper sizes are 5"", 4"", and 3""
Requires 2 AA batteries (not included)",,,,,,,4,8.75,24,7.9,,,4,Hearthside400,Hearthside160,32959_13022-and-13024.jpg,32959_13022-and-13024.jpg,,,Hearthside800,32959_13022-and-13024.jpg
Turkey Taper Candle Holder,13055,(All) The Hearthside Collection|Candle Accessories|Fall & Thanksgiving,"Our Turkey Taper Holder measures 3"" x 3"" and is made of fresh resin. Perfect for holding battery-operated timer taper candles.",,,,,,,6,2.25,72,2.05,,,6,Hearthside400,Hearthside160,13055.jpg,13055.jpg,,,Hearthside800,13055.jpg
Turkey Timer Candle,13056,(All) The Hearthside Collection|Candle Accessories|Fall & Thanksgiving,"This resin turkey taper candle measuring 3"" W x 4-1/2"" H is reminiscent of the old candle holders you remember from Grandma's house! The turkey is painted in wonderful fall colors and it holds a version of our Primitive Drip candle in the burnt ivory color (permanently affixed). The on switch at the bottom of holder turns the candle on for 6 hours, then it shuts off for 18. Then the cycle repeats. To change the time of the cycle, simply turn off and turn back on at desired time.
Requires 2 AG13 batteries (included)",,,,,,,6,4.95,72,4.05,,,6,Hearthside400,Hearthside160,13056.jpg,13056.jpg,,,Hearthside800,13056.jpg
Black Framed Signs W/Hangers - 3 Asst.,13060,(All) The Hearthside Collection|Everyday Decor|Signs,"An assortment of 3 resin signs with distressed black frames that have a wire hanger that's twisted at the top for an extra flair. Signs say:
Family Matters
Home Sweet Home
Always Kiss Me Goodnight
Signs measure approx. 5"" W x 2"" H",,,,,,,12,1.65,48,1.48,,,12,Hearthside400,Hearthside160,13060-black-framed-signs-w-hanger-asst-3.jpg,13060-black-framed-signs-w-hanger-asst-3.jpg,,,Hearthside800,13060-black-framed-signs-w-hanger-asst-3.jpg
Flower Pot Taper Holder - Gray,13067,(All) The Hearthside Collection|Candle Accessories|Everyday Decor,"Terracotta pot painted gray with slight distressing holds tapers with a 1"" width. The perfect size to hold our Hearthside battery-operated tapers*! There's extra room in the pot to add pip berries or other small decorations. Pot measures 2"" in diameter.
*Taper Candle not included.",,,,,,,12,1.5,144,1.35,,,12,Hearthside400,Hearthside160,13067_13068_Terracotta-Taper-HoldersGroup.jpg,13067_13068_Terracotta-Taper-HoldersGroup.jpg,,,Hearthside800,13067_13068_Terracotta-Taper-HoldersGroup.jpg
Cardinal Taper - Large,13070,(All) The Hearthside Collection|Christmas|LED Candles & Tapers,"Resin candle holder in the shape of a cardinal has a 4"" taper in burnt mustard permanently attached. Battery operated with timer function that when switched on will light the candle for 6 hours and then shut off for 18 hours, at which point the sequence will start again. To change time sequence, simply turn off then turn back on at desired time.
Measures 3-1/2"" x 6"". Requires 2 AG13 batteries (included).",,,,,,,6,5.35,,,,,6,Hearthside400,Hearthside160,13069_13070_Cardinal-Taper-Holders_Group_t71v-1i.jpg,13069_13070_Cardinal-Taper-Holders_Group_t71v-1i.jpg,,,Hearthside800,13069_13070_Cardinal-Taper-Holders_Group_t71v-1i.jpg
Gingerbread Ornament,13071,(All) The Hearthside Collection|Accents,"Our Gingerbread Ornament is fashioned after primitive handmade ornaments of the past. Made of resin, it has the look of old-fashioned ornaments that were made of dough and baked in an oven. He is adorned with a plaid tweed scarf and has a red heart of his chest. Gingerbread Ornament measures 5-1/2"" H x 3"" W. A shiny gold string is attached for hanging.",,,,,,,12,1.75,144,1.6,,,12,Hearthside400,Hearthside160,13071-PU.jpg,13071-PU.jpg,,,Hearthside800,13071-PU.jpg
Snowman Figurine,13072,(All) The Hearthside Collection|Christmas|Frames & Table Decor,"Our Snowman Figurine is made of resin which gives it a solid ceramic feel and weight. He's hand painted white and his face features a dimensional carrot nose. On top of his head is a black hat trimmed with holly leaves and berries. He is wearing a red scarf around his neck and he's carrying a striped candy cane in his hands. For the finishing touch, he's lightly sprinkled with translucent glitter crystals. Measures 3-1/2"" tall. Designed by Joyce Napotnik.",,,,,,,12,2.5,144,1.89,,,12,Hearthside400,Hearthside160,13072a.jpg,13072a.jpg,,,Hearthside800,13072a.jpg
Snowman Taper Holder,13075,(All) The Hearthside Collection|Candle Accessories|Christmas,"Our Snowman Taper Holder is made of resin which gives this holder a solid ceramic feel and weight. It's the shape of a snowman face, painted white with rosy red cheeks and a dimensional carrot nose. He is wearing a black top hat which serves as the taper holder that's adorned with a red and tan striped ribbon and holly leaves.
This holder measures 2"" W x 3"" H. Holds taper candles with a 1"" width (candle in photo not included). Designed by Joyce Napotnik.",,,,,,,6,2.25,72,2.05,,,6,Hearthside400,Hearthside160,13075_rp9k-sc.jpg,13075_rp9k-sc.jpg,,,Hearthside800,13075_rp9k-sc.jpg
Resin Bunny - 4 Asst.,13076,(All) The Hearthside Collection|Everyday Decor,"Life-like bunnies made of resin are intricately sculpted and painted to resemble the real thing. These bunnies come in an assortment of 4, each sitting at a different angle with a flattened bottom for stability. These adorable bunnies will add a bit of whimsy to any decor.
Bunnies measure 2-1/2"" wide by 4"" high.",,,,,,,8,2,24,1.8,,,8,Hearthside400,Hearthside160,13076.jpg,13076.jpg,,,Hearthside800,13076.jpg
Resin Chicks - 4 Asst.,13077,(All) The Hearthside Collection|Everyday Decor,"Life-like chicks made of resin are intricately sculpted and painted to resemble the real thing. These chicks come in an assortment of 4, each sitting at a different angle with a flattened bottom for stability. These adorable chicks will add a bit of country charm virtually anywhere.
Chicks measure 3"" high by 2-1/2"" wide.",,,,,,,12,2,36,1.8,,,12,Hearthside400,Hearthside160,13077.jpg,13077.jpg,,,Hearthside800,13077.jpg
Large Resin Robin - 4 Asst.,13078,(All) The Hearthside Collection|Accents|Everyday,"Life-like robins made of resin are intricately sculpted and painted to resemble the real thing. These robins come in an assortment of 4, each sitting at a different angle with a flattened bottom for stability. A colorful and beautiful accent piece that will fit virtually anywhere.

Robins measure 6"" wide by 3-1/2"" high.",,,,,,,4,2.95,48,2.7,,,4,Hearthside400,Hearthside160,13078.jpg,13078.jpg,,,Hearthside800,13078.jpg
Large Resin Cardinal - 4 Asst.,13079,(All) The Hearthside Collection|Accents|Everyday,"Life-like male cardinals made of resin are intricately sculpted and painted to resemble the real thing. These cardinals come in an assortment of 4, each sitting at a different angle with a flattened bottom for stability. A colorful and beautiful accent piece that will fit virtually anywhere.
Cardinals measure 6"" wide by 4"" high.",,,,,,,4,2.95,32,2.7,,,4,Hearthside400,Hearthside160,13079-large-resin-cardinal-asst-1.jpg,13079-large-resin-cardinal-asst-1.jpg,,,Hearthside800,13079-large-resin-cardinal-asst-1.jpg
Large Resin Finch - 2 Asst.,13080,(All) The Hearthside Collection|Accents|Everyday,"Life-like finches made of resin are intricately sculpted and painted to resemble the real thing. These finches come in an assortment of 2, each sitting at a different angle with a flattened bottom for stability. A colorful and beautiful accent piece that will fit virtually anywhere.

Finches measure 4"" wide by 2-1/2"" high.",,,,,,,4,2.5,48,2.25,,,4,Hearthside400,Hearthside160,13080.jpg,13080.jpg,,,Hearthside800,13080.jpg
Resin Chickadee - 4 Asst.,13081,(All) The Hearthside Collection|Accents|Everyday,"Life-like chickadees made of resin are intricately sculpted and painted to resemble the real thing. These chickadees come in an assortment of 4, each sitting at a different angle with a flattened bottom for stability. A colorful and beautiful accent piece that will fit virtually anywhere.
Chickadees measure 4"" wide by 2-1/2"" high.",,,,,,,8,2.25,48,2.05,,,8,Hearthside400,Hearthside160,13081.jpg,13081.jpg,,,Hearthside800,13081.jpg
Small Resin Cardinal - 4 Asst.,13082,(All) The Hearthside Collection|Accents|Everyday,"Life-like male cardinals made of resin are intricately sculpted and painted to resemble the real thing. These cardinals come in an assortment of 4, each sitting at a different angle with a flattened bottom for stability. A colorful and beautiful accent piece that will fit virtually anywhere.
Cardinals measure 4-1/2"" wide by 2-1/2"" high.",,,,,,,8,2,96,1.8,,,8,Hearthside400,Hearthside160,13082.jpg,13082.jpg,,,Hearthside800,13082.jpg
Small Resin Finch - 4 Asst.,13083,(All) The Hearthside Collection|Accents|Everyday,"Life-like finches made of resin are intricately sculpted and painted to resemble the real thing. These finches come in an assortment of 4, each sitting at a different angle with a flattened bottom for stability. A colorful and beautiful accent piece that will fit virtually anywhere.
Finches measure 2-1/2"" wide by 2"" high.",,,,,,,24,1.75,288,1.6,,,24,Hearthside400,Hearthside160,13083.jpg,13083.jpg,,,Hearthside800,13083.jpg
Small Resin Robin - 4 Asst.,13084,(All) The Hearthside Collection|Accents|Everyday,"Life-like robins made of resin are intricately sculpted and painted to resemble the real thing. These robins come in an assortment of 4, each sitting at a different angle with a flattened bottom for stability. A colorful and beautiful accent piece that will fit virtually anywhere.
Robins measure 4"" wide by 2-1/2"" high.",,,,,,,8,2,96,1.8,,,8,Hearthside400,Hearthside160,13084.jpg,13084.jpg,,,Hearthside800,13084.jpg
Mini Bird - 4 Asst.,13085,(All) The Hearthside Collection|Accents|Everyday,"Life-like birds made of resin are intricately sculpted and beautifully painted in greens, blues, and yellows. They come in an assortment of 4, each sitting at a different angle with a flattened bottom for stability. A colorful and beautiful accent piece that will fit virtually anywhere.
Sizes range from 1¾"" to 2¼"" high by approximately 2½"" wide.",,,,,,,24,1.75,288,1.6,,,24,Hearthside400,Hearthside160,13085.jpg,13085.jpg,,,Hearthside800,13085.jpg
Leaf Bird - 3 Asst.,13086,(All) The Hearthside Collection|Accents|Everyday,"Our Leaf Bird is an adorable resin bird in 3 assorted poses and colors of blues, greens and browns and whose tail and wings are shaped like leaves. They have a glossy speckled finish and a flattened bottom for sitting stability. A beautiful accent to put virtually anywhere!
Measures 2½"" to 3"" high by approximately 4¼"" wide.",,,,,,,6,4,72,3.6,,,6,Hearthside400,Hearthside160,13086.jpg,13086.jpg,,,Hearthside800,13086.jpg
Resin Robin Pick - 4 Asst.,13087,(All) The Hearthside Collection|Accents|Everyday,"Life-like robins made of resin are intricately sculpted and painted to resemble the real thing and attached to wooden picks. These robins come as an assortment of 4, each posed at a different angle. These colorful and beautiful picks will make great accent pieces for floral arrangements or vases.
Picks measure 11-1/2"" high and 2-1/2"" wide.",,,,,,,12,2,144,1.8,,,12,Hearthside400,Hearthside160,13087.jpg,13087.jpg,,,Hearthside800,13087.jpg
Crackle Bird - 2 Asst.,13088,(All) The Hearthside Collection|Accents|Everyday,"Adorable resin birds painted green with a glossy crackle finish. These come in an assortment of 2, each sitting at a different angle with a flattened bottom for stability. A colorful and beautiful accent piece that will fit virtually anywhere.

Finches measure 5-1/2"" wide by 4"" high.",,,,,,,4,3,48,2.7,,,4,Hearthside400,Hearthside160,13088.jpg,13088.jpg,,,Hearthside800,13088.jpg
Ghost Figurine - Large,13089,(All) The Hearthside Collection|Frames & Table Decor|Halloween,"Our Ghost Figurine (figure ""A"" in larger image) is made of resin which gives it a solid ceramic feel and weight. He's hand painted ivory with black eyes and mouth. He is accented with twigs and two resin pumpkins that gives our ghost his own Halloween scene!
Measures 3-1/2"" tall. Designed by Joyce Napotnik.",,,,,,,12,1,144,0.9,,,12,Hearthside400,Hearthside160,13089.jpg,13089.jpg,,,Hearthside800,13089.jpg
Ghost Figurine - Small,13090,(All) The Hearthside Collection|Frames & Table Decor|Halloween,"Our Ghost Figurine (figure ""B"" in larger image) is made of resin which gives it a solid ceramic feel and weight. He's hand painted ivory with black eyes and mouth. He is accented with twigs and a resin pumpkin that gives our ghost his own Halloween scene! Measures 1-1/2"" tall. Designed by Joyce Napotnik.",,,,,,,24,0.75,432,0.65,,,24,Hearthside400,Hearthside160,13090.jpg,13090.jpg,,,Hearthside800,13090.jpg
Brown Bird - 2 Asst.,13096,(All) The Hearthside Collection|Everyday Decor,"An assortment of 2 adorable brown birds, each made of resin and meticulously painted to resemble the real thing. Each bird sits in a different pose, with the bottom flattened for more stability. These are perfect for adding a touch of whimsy and natural beauty to any decor.
Measure 4"" wide and 3"" high.",,,,,,,8,2.75,96,2.5,,,8,Hearthside400,Hearthside160,13096_Resin-Brown-Bird_1.jpg,13096_Resin-Brown-Bird_1.jpg,,,Hearthside800,13096_Resin-Brown-Bird_1.jpg
Resin Blue Birds - 4 Asst.,13097,(All) The Hearthside Collection|Everyday Decor,"These charming birds are made from a bright blue resin. They come in four assorted designs and measure 5"" high x 3¼"" wide. Great for the mantel, bookshelf, or windowsill, use these figurines to brighten your home.

Please note: items are sold individually (not as a set) and chosen at our discretion. With assorted items, color or design choice cannot be specified.",,,,,,,4,3.35,48,3,,,4,Hearthside400,Hearthside160,Resin_Blue_Birds_13097.jpg,Resin_Blue_Birds_13097.jpg,,,Hearthside800,Resin_Blue_Birds_13097.jpg
Gold Finch - 4 Asst.,13098,(All) The Hearthside Collection|Everyday Decor,"An assortment of 4 adorable gold finches, each made of resin and meticulously painted to resemble the real thing. Each bird sits in a different pose, with the bottom flattened for more stability. These are perfect for adding a touch of whimsy and natural beauty to any decor.
Measure 4"" wide and 2-1/2"" high.",,,,,,,8,2.35,96,2.15,,,8,Hearthside400,Hearthside160,13098_Resin-Gold-Finch_2_1.jpg,13098_Resin-Gold-Finch_2_1.jpg,,,Hearthside800,13098_Resin-Gold-Finch_2_1.jpg
Cement Taper Block,13107,(All) The Hearthside Collection|Blocks|Everyday Decor,"Our Cement Taper Block measures as a 1¾"" square. The gray color and rough texture of the cement gives it a classic look and feel that makes it ideal for holding any battery-operated taper candle. Please note: taper candle is a prop and is not included with the block.",,,,,,,18,1,72,0.9,,,18,Hearthside400,Hearthside160,13107-pathed.jpg,13107-pathed.jpg,,,Hearthside800,13107-pathed.jpg
"Resin ""Chocolate"" Bunny - Small",13109,(All) The Hearthside Collection|Frames & Table Decor|Spring & Easter,"A small resin figurine carved and painted to look like a candy chocolate bunny. This item pairs nicely with the two larger sizes: item # 13110 (5"" H x 3"" W) and item # 13111 (8"" H x 5"" W).
Material: Resin
Dimensions: 3.5"" H x 2.5"" W",,,,,,,12,1.5,144,1.35,,,12,Hearthside400,Hearthside160,13109.jpg,13109.jpg,,,Hearthside800,13109.jpg
"Resin ""Chocolate"" Bunny - Medium",13110,(All) The Hearthside Collection|Frames & Table Decor|Spring & Easter,"A small resin figurine carved and painted to look like a candy chocolate bunny. This item pairs nicely with the two other sizes: item # 13109 (3.5"" H x 2.5"" W) and item # 13111 (8"" H x 5"" W).
Material: Resin
Dimensions: 5"" H x 3"" W",,,,,,,8,2.35,96,2.15,,,8,Hearthside400,Hearthside160,13110.jpg,13110.jpg,,,Hearthside800,13110.jpg
"Resin ""Chocolate"" Bunny - Large",13111,(All) The Hearthside Collection|Frames & Table Decor|Spring & Easter,"A resin figurine carved and painted to look like a candy chocolate bunny. This item pairs nicely with the two other sizes: item # 13109 (3.5"" H x 2.5"" W) and item # 13110 (5"" H x 3"" W).
Material: Resin
Dimensions: 8"" H x 5"" W",,,,,,,6,3.95,72,3.6,,,6,Hearthside400,Hearthside160,13111.jpg,13111.jpg,,,Hearthside800,13111.jpg
Cement Pears - 3 Asst.,13112,(All) The Hearthside Collection|Everyday Decor|Kitchen,"These cement pears are hand-molded, so no two are alike. They feature a natural wooden stick for a stem and come in an assortment of 3. They measure 5"" H x 3"" W x 3"" D.",,,,,,,6,1.75,96,1.6,,,6,Hearthside400,Hearthside160,13112.jpg,13112.jpg,,,Hearthside800,13112.jpg
Resin Antique Holstein,13118,(All) The Hearthside Collection|Farmhouse|Tabletop,"A resin figurine of a Holstein in an antique style and color. The figurine is self standing due to an attached base.
Material: Resin
Designer: Joyce Napotnik
Dimensions: 3.5"" W x 2"" H",,,,,,,12,1.75,144,1.6,,,12,Hearthside400,Hearthside160,13118.jpg,13118.jpg,,,Hearthside800,13118.jpg
Resin Antique Sheep,13119,(All) The Hearthside Collection|Farmhouse|Tabletop,"A resin figurine of a sheep in an antique color and style. The figurine is freestanding due to an attached resin base.
Material: Resin
Designer: Joyce Napotnik
Dimensions: 4"" W x 5"" H",,,,,,,6,2.65,72,2.4,,,6,Hearthside400,Hearthside160,13119.jpg,13119.jpg,,,Hearthside800,13119.jpg
Black Resin Finial,13120,(All) The Hearthside Collection|Everyday Decor|Tabletop,"The Black Resin Finial is a decorative ornament that would add a sense of classic architecture to any country home. Place this finial on the corners of your mantelpiece, bookcase, or dresser. Sitting at 3.25"" wide x 6.25"" high, this finial is made of lightweight resin and would sit comfortably wherever suits your farmhouse style.",,,,,,,6,2.3,72,0.99,,,6,Hearthside400,Hearthside160,13120-PU.jpg,13120-PU.jpg,,,Hearthside800,13120-PU.jpg
Herb Plant Stakes - 6 Asst.,13121,(All) The Hearthside Collection|Outdoor Home,"With a natural terracotta look, these Herb Plant Stakes will help keep any herb garden organized. Made of resin, the 6 assorted stakes are each labeled with a different herb name, and measuring 0.75"" wide x 5.5"" high, these stakes are easily seen among the small green plants.
Read: ""Parsley,"" ""Oregano,"" ""Basil,"" ""Mint,"" ""Sage,"" ""Thyme""
Material: Resin
Designer: Suzie Pienta
Dimensions: 0.75"" W x 5.5"" H",,,,,,,36,1.05,432,0.95,,,36,Hearthside400,Hearthside160,13121.jpg,13121.jpg,,,Hearthside800,13121.jpg
Vegetable Plant Stakes - 6 Asst,13122,(All) The Hearthside Collection|Outdoor Home,"These Vegetable Plant Stakes make it easy to label vegetables in a garden to avoid confusion. Made of resin, these stakes measure 1.25"" wide x 7"" high, and with the look and feel of real terracotta, are easily spotted among green garden plants without the glaring contrast of white stakes in a natural setting.
Reads: ""Peppers,"" ""Cucumbers,"" ""Onions,"" ""Peas,"" ""Tomatoes,"" and ""Beans""
Material: Resin
Designer: Suzie Pienta
Dimensions: 1.25"" W x 7"" H",,,,,,,24,1.5,288,1.35,,,24,Hearthside400,Hearthside160,13122-PU.jpg,13122-PU.jpg,,,Hearthside800,13122-PU.jpg
Faithful Home Resin Ornament - 4 Asst.,13123,(All) The Hearthside Collection|2021 Products|Christmas|Ornaments,"An assortment of 4 hanging oval ornaments. Made of resin with a hanger made of faux leather, they measure 6"" wide x 3.5"" high and read: ""hopeful,"" ""faithful,"" ""home,"" or ""blessed.""
Materials: resin and faux leather
Designer: Suzie Pienta
Dimensions: 6"" W x 3.5"" H",,,,,,,12,2.15,144,1.49,,,12,Hearthside400,Hearthside160,13123.jpg,13123.jpg,,,Hearthside800,13123.jpg
Live For Today Resin Sign,13124,(All) The Hearthside Collection|Everyday Decor|Signs,"A hanging sign made of resin with a faux leather hanger that measures 6"" wide x 5"" high and reads:
""learn from yesterday
live for today
hope for tomorrow""
Materials: resin and faux leather
Designer: Suzie Pienta
Dimensions: 6"" W x 5"" H",,,,,,,12,3.75,144,1.99,,,12,Hearthside400,Hearthside160,13124-PU.jpg,13124-PU.jpg,,,Hearthside800,13124-PU.jpg
If You Dream It Resin Sign,13125,(All) The Hearthside Collection|Everyday Decor|Signs,"A hanging sign made of resin with a faux leather hanger that measures 9"" wide x 3.5"" high and reads: ""if you dream it, you can become it."" \
Materials: resin and faux leather
Designer: Suzie Pienta
Dimensions: 9""W x 3.5""H",,,,,,,12,2.75,72,1.99,,,12,Hearthside400,Hearthside160,13125.jpg,13125.jpg,,,Hearthside800,13125.jpg
Home Distressed White Resin Sitter,13126,(All) The Hearthside Collection|Everyday Decor|Frames & Table Decor,"The Home Distressed White Resin Sitter is 6"" wide x 2"" high white resin sign that reads ""home."" This tabletop piece features distressed three dimensional letters and a lightweight design allowing it to perfectly sit on any surface. Give this piece as part of a housewarming present or to accent your own home.",,,,,,,12,2.75,72,2.5,,,12,Hearthside400,Hearthside160,13126-PU.jpg,13126-PU.jpg,,,Hearthside800,13126-PU.jpg
Rise & Shine Distressed White Resin Figurine,13127,(All) The Hearthside Collection|Everyday Decor|Frames & Table Decor,"The Rise & Shine Distressed White Resin Figurine is 8"" wide x 1.5"" high white resin sign that reads ""rise & shine."" This tabletop piece features distressed three dimensional letters and a lightweight design allowing it to perfectly sit on any surface. Place this next to your coffee maker or on the bedside table of a loved one who just can't seem to wake up in the morning.",,,,,,,12,2.75,72,2.5,,,12,Hearthside400,Hearthside160,13127-PU.jpg,13127-PU.jpg,,,Hearthside800,13127-PU.jpg
Blessed Distressed White Resin Sitter,13128,(All) The Hearthside Collection|Everyday Decor|Frames & Table Decor,"The Blessed Distressed White Resin Sitter is a 7"" wide x 2"" high white resin sign that reads ""blessed."" With distressed letters, this tabletop piece is a perfect accent for a mantelpiece or shelf next to a family photo in a rustic farmhouse. The resin material makes this sign lightweight and more versatile than a metal version.",,,,,,,12,2.75,72,2.5,,,12,Hearthside400,Hearthside160,13128-PU.jpg,13128-PU.jpg,,,Hearthside800,13128-PU.jpg
