SB925 Welcome White Wash Frame,SB925-1216WWSP14,Garden Spring|Home|Wall Decor|White Wash Lath Frame,"<p>This print is called ""Welcome"" and has a white background and beautiful green watercolor spray on top of the words and below the words&nbsp; The print unframed measures&nbsp;12x16&nbsp;inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from. A great picture for any home! Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging.</p>",,,,,,,2.00,12.85,,,,,2.00,JanMichael400,JanMichael160,SB925cc__59798.1612547197.jpg,SB925cc__59798.1612547197.jpg,,,JanMichael800,SB925cc__59798.1612547197.jpg,
SB920A Little Things White Wash Frame,SB920A-1114PWWP21,Garden Spring|Home|Wall Decor|White Wash Lath Frame,"<p><span>This picture is called ""Little Things"". The print unframed measures&nbsp;<span>11x14</span>&nbsp;inches. The frame will add about one more inch per side.&nbsp; Beautiful print with multiple frame selections to choose from.&nbsp; This is a gorgeous print with watercolor greens and a few flowers around the words, ""Enjoy the little things.""&nbsp; Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,11.55,,,,,2.00,JanMichael400,JanMichael160,SB920cc__20656.1612539331.jpg,SB920cc__20656.1612539331.jpg,,,JanMichael800,SB920cc__20656.1612539331.jpg,
SB921A Stay White Wash Frame,SB921A-810PWWP23,Garden Spring|Home|Wall Decor|White Wash Lath Frame,"<p>This picture is called ""Stay"". The print unframed measures&nbsp;8x10 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp; This beautiful print has soft muted watercolor greens and flowers around the words, ""Stay awhile"". &nbsp; <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,7.55,,,,,2.00,JanMichael400,JanMichael160,SB921cc__94322.1612540153.jpg,SB921cc__94322.1612540153.jpg,,,JanMichael800,SB921cc__94322.1612540153.jpg,
14727B Red Flower Truck  Brown Stain Frame,14727B-1216SDBSP15,|Garden Spring|Vintage Trucks|Wall Decor,"<p>This print is called ""Red Flower Truck"".&nbsp; The print unframed measures&nbsp;12x16&nbsp;inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp; This watercolor picture has a vintage red truck with a tailgate full to the brim with gorgeous brightly colored flowers.&nbsp; Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging.</p>",,,,,,,2.00,12.85,,,,,2.00,JanMichael400,JanMichael160,14727B__34678.1612888148.jpg,14727B__34678.1612888148.jpg,,,JanMichael800,14727B__34678.1612888148.jpg,
14727B Red Flower Truck  White Wash Frame,14727B-1216SDWWP15,Garden Spring|Vintage Trucks|Wall Decor|White Wash Lath Frame,"<p>This print is called ""Red Flower Truck"".&nbsp; The print unframed measures&nbsp;12x16&nbsp;inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp; This watercolor picture has a vintage red truck with a tailgate full to the brim with gorgeous brightly colored flowers.&nbsp; Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging.</p>",,,,,,,2.00,12.85,,,,,2.00,JanMichael400,JanMichael160,14727B__34678.1612888148.jpg,14727B__34678.1612888148.jpg,,,JanMichael800,14727B__34678.1612888148.jpg,
182574D Spring Welcome White Wash Frame,182574D-1212WAWWP13,Garden Spring|Wall Decor|White Wash Lath Frame,"<p>This picture is called ""Spring Welcome"".&nbsp; The print unframed measures&nbsp;12x16&nbsp;inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from. A great picture for spring with a pink sunflower and a butterfly flying in and the words ""Welcome"" above the picture on a wood slat background.&nbsp; Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging.</p>",,,,,,,2.00,11.55,,,,,2.00,JanMichael400,JanMichael160,182574D__27925.1613765632.jpg,182574D__27925.1613765632.jpg,,,JanMichael800,182574D__27925.1613765632.jpg,
BRO177A Zoom Brown Stain Frame,BRO177A-810PBSP23,|Home|Wall Decor,"<p>This picture is called ""Zoom"". The print unframed measures&nbsp;8x10 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp; This print is perfect for today's world.&nbsp; With everyone having to work or do school virtually this print gives us a laugh! The print reads, ""Silently judging your Zoom background.""&nbsp; <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,7.55,,,,,2.00,JanMichael400,JanMichael160,BRO177Acc__89771.1612534671.jpg,BRO177Acc__89771.1612534671.jpg,,,JanMichael800,BRO177Acc__89771.1612534671.jpg,
BRO177A Zoom White Wash Frame,BRO177A-810PWWP23,Home|Wall Decor|White Wash Lath Frame,"<p>This picture is called ""Zoom"". The print unframed measures&nbsp;8x10 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp; This print is perfect for today's world.&nbsp; With everyone having to work or do school virtually this print gives us a laugh! The print reads, ""Silently judging your Zoom background.""&nbsp; <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,7.55,,,,,2.00,JanMichael400,JanMichael160,BRO177Acc__89771.1612534671.jpg,BRO177Acc__89771.1612534671.jpg,,,JanMichael800,BRO177Acc__89771.1612534671.jpg,
BRO176A My Favorite Brown Stain Frame,BRO176A-810PBSP23,|Wall Decor,"<p>This picture is called ""My Favorite"". The print unframed measures&nbsp;8x10 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp; This print is perfect for your sister or best girlfriend!&nbsp; The print has a white/gray background and reads, ""You're my favorite bitch to bitch about bitches with.""&nbsp; <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,7.55,,,,,2.00,JanMichael400,JanMichael160,BRO176Acc__92029.1612535444.jpg,BRO176Acc__92029.1612535444.jpg,,,JanMichael800,BRO176Acc__92029.1612535444.jpg,
BRO176A My Favorite White Wash Frame,BRO176A-810PWWP23,|Wall Decor,"<p>This picture is called ""My Favorite"". The print unframed measures&nbsp;8x10 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp; This print is perfect for your sister or best girlfriend!&nbsp; The print has a white/gray background and reads, ""You're my favorite bitch to bitch about bitches with.""&nbsp; <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,7.55,,,,,2.00,JanMichael400,JanMichael160,BRO176Acc__92029.1612535444.jpg,BRO176Acc__92029.1612535444.jpg,,,JanMichael800,BRO176Acc__92029.1612535444.jpg,
BRO175A The Concert Brown Stain Frame,BRO175A-810PBSP23,|Laundry Bathroom|Wall Decor,"<p>This picture is called ""The Concert"". The print unframed measures&nbsp;8x10 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp; A funny print for any family with a sense of humor about farts!&nbsp; This print has a white/gray background and the words, ""PHFFTT...the concert is about to begin.""&nbsp; <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,7.55,,,,,2.00,JanMichael400,JanMichael160,BRO175Acc__09869.1612536205.jpg,BRO175Acc__09869.1612536205.jpg,,,JanMichael800,BRO175Acc__09869.1612536205.jpg,
LUX495A Please Flush Brown Stain Frame,LUX495A-810PBSP23,|Laundry Bathroom|Wall Decor,"<p>This picture is called ""Please Flush"". The print unframed measures&nbsp;8x10 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from. A great humorous addition to any bathroom with a light gray textured background and the words, ""Please flush this is not show and tell.""&nbsp; <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,7.55,,,,,2.00,JanMichael400,JanMichael160,LUX495A_please_flush_1A_10x8__88797.1612561829.jpg,LUX495A_please_flush_1A_10x8__88797.1612561829.jpg,,,JanMichael800,LUX495A_please_flush_1A_10x8__88797.1612561829.jpg,
LUX495A Please Flush White Wash Frame,LUX495A-810PWWP23,Laundry Bathroom|Wall Decor|White Wash Lath Frame,"<p>This picture is called ""Please Flush"". The print unframed measures&nbsp;8x10 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from. A great humorous addition to any bathroom with a light gray textured background and the words, ""Please flush this is not show and tell.""&nbsp; <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,7.55,,,,,2.00,JanMichael400,JanMichael160,LUX495A_please_flush_1A_10x8__88797.1612561829.jpg,LUX495A_please_flush_1A_10x8__88797.1612561829.jpg,,,JanMichael800,LUX495A_please_flush_1A_10x8__88797.1612561829.jpg,
BRO175A The Concert White Wash Frame,BRO175A-810PWWP23,Laundry Bathroom|Wall Decor|White Wash Lath Frame,"<p>This picture is called ""The Concert"". The print unframed measures&nbsp;8x10 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp; A funny print for any family with a sense of humor about farts!&nbsp; This print has a white/gray background and the words, ""PHFFTT...the concert is about to begin.""&nbsp; <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,7.55,,,,,2.00,JanMichael400,JanMichael160,BRO175Acc__09869.1612536205.jpg,BRO175Acc__09869.1612536205.jpg,,,JanMichael800,BRO175Acc__09869.1612536205.jpg,
LUX493 Hugs and Kisses Brown Stain Frame,LUX493-1212PBSP13,|Marriage Love|Wall Decor,"<p>This picture is called ""Hugs and Kisses"". The print unframed measures&nbsp;12x12 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp; A fun print for Valentine's Day this print has a light gray buffalo plaid printed background and the words ""hugs &amp; kisses""&nbsp; in red.&nbsp; <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,11.55,,,,,2.00,JanMichael400,JanMichael160,LUX493_hugs_and_kisses_12x12__18642.1612560511.jpg,LUX493_hugs_and_kisses_12x12__18642.1612560511.jpg,,,JanMichael800,LUX493_hugs_and_kisses_12x12__18642.1612560511.jpg,
LUX497A To Have and To Hold Brown Stain Frame,LUX497A-1630PBSP11,|Marriage Love|Wall Decor,"<p>This picture is called ""To Have and To Hold"". The print unframed measures 16x30&nbsp;inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp;This is a great print for any married couple that reads, ""To have and to hold from this day forward, for better or for worse, for richer, for poorer, in sickness and in health, until death do us part.""&nbsp; Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging.</p>",,,,,,,2.00,19.85,,,,,2.00,JanMichael400,JanMichael160,LUX497Acc__75121.1612993222.jpg,LUX497Acc__75121.1612993222.jpg,,,JanMichael800,LUX497Acc__75121.1612993222.jpg,
LUX493 Hugs and Kisses White Wash Frame,LUX493-1212PWWP13,Marriage Love|Wall Decor|White Wash Lath Frame,"<p>This picture is called ""Hugs and Kisses"". The print unframed measures&nbsp;12x12 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp; A fun print for Valentine's Day this print has a light gray buffalo plaid printed background and the words ""hugs &amp; kisses""&nbsp; in red.&nbsp; <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,11.55,,,,,2.00,JanMichael400,JanMichael160,LUX493_hugs_and_kisses_12x12__18642.1612560511.jpg,LUX493_hugs_and_kisses_12x12__18642.1612560511.jpg,,,JanMichael800,LUX493_hugs_and_kisses_12x12__18642.1612560511.jpg,
LUX497A To Have and To Hold White Wash Frame,LUX497A-1630PWWP11,Marriage Love|Wall Decor|White Wash Lath Frame,"<p>This picture is called ""To Have and To Hold"". The print unframed measures 16x30&nbsp;inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp;This is a great print for any married couple that reads, ""To have and to hold from this day forward, for better or for worse, for richer, for poorer, in sickness and in health, until death do us part.""&nbsp; Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging.</p>",,,,,,,2.00,19.85,,,,,2.00,JanMichael400,JanMichael160,LUX497Acc__75121.1612993222.jpg,LUX497Acc__75121.1612993222.jpg,,,JanMichael800,LUX497Acc__75121.1612993222.jpg,
12265D Horse Kisses Brown Stain Frame,11265D-1216SDTLP14,|Pets|Wall Decor,"<p>This print is called ""Horse Kisses"". The print unframed measures&nbsp;12x16&nbsp;inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from. A great picture for any horse lover!&nbsp; The black and white picture is of two horses nuzzling each other. &nbsp; Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging.</p>",,,,,,,2.00,12.85,,,,,2.00,JanMichael400,JanMichael160,12265D__65583.1607530661.jpg,12265D__65583.1607530661.jpg,,,JanMichael800,12265D__65583.1607530661.jpg,
12265D Horse Kisses White Wash Frame,11265D-1216SDWWP14,Pets|Wall Decor|White Wash Lath Frame,"<p>This print is called ""Horse Kisses"". The print unframed measures&nbsp;12x16&nbsp;inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from. A great picture for any horse lover!&nbsp; The black and white picture is of two horses nuzzling each other. &nbsp; Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging.</p>",,,,,,,2.00,12.85,,,,,2.00,JanMichael400,JanMichael160,12265D__65583.1607530661.jpg,12265D__65583.1607530661.jpg,,,JanMichael800,12265D__65583.1607530661.jpg,
LUX502A The Night Before  Brown Stain Frame,LUX502A-810PBSP23,|Wall Decor|Winter,"<p>This picture is called ""The Night Before"". The print unframed measures&nbsp;8x10 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp;&nbsp; A great print for the Christmas season with a light gray background and a white font that reads, ""Twas the Night Before Christmas, when all through the house Not a creature was stirring, not even a mouse: the stockings were hung by the chimney with care in hopes that St. Nicholas soon would be there."" <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,7.55,,,,,2.00,JanMichael400,JanMichael160,LUX502A.Final__27554.1613149072.jpg,LUX502A.Final__27554.1613149072.jpg,,,JanMichael800,LUX502A.Final__27554.1613149072.jpg,
LUX506 Prince of Peace  Brown Stain Frame,LUX506-1212PBSP4,|Wall Decor|Winter,"<p>This picture is called ""Prince of Peace"". The print unframed measures&nbsp;12x12 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp; Great print for the holidays with a lightly textured background and the words, ""For unto us a child is born unto us a son is given his name will be called wonderful counselor, mighty God everlasting Father Prince of Peace."" Isiah 9:6. &nbsp; <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,11.55,,,,,2.00,JanMichael400,JanMichael160,LUX506.Final__85685.1613151716.jpg,LUX506.Final__85685.1613151716.jpg,,,JanMichael800,LUX506.Final__85685.1613151716.jpg,
LUX502A The Night Before  White Wash Frame,LUX502A-810PWWP23,Wall Decor|White Wash Lath Frame|Winter,"<p>This picture is called ""The Night Before"". The print unframed measures&nbsp;8x10 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp;&nbsp; A great print for the Christmas season with a light gray background and a white font that reads, ""Twas the Night Before Christmas, when all through the house Not a creature was stirring, not even a mouse: the stockings were hung by the chimney with care in hopes that St. Nicholas soon would be there."" <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,7.55,,,,,2.00,JanMichael400,JanMichael160,LUX502A.Final__27554.1613149072.jpg,LUX502A.Final__27554.1613149072.jpg,,,JanMichael800,LUX502A.Final__27554.1613149072.jpg,
LUX506 Prince of Peace  White Wash Frame,LUX506-1212PWWP4,Wall Decor|White Wash Lath Frame|Winter,"<p>This picture is called ""Prince of Peace"". The print unframed measures&nbsp;12x12 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.&nbsp; Great print for the holidays with a lightly textured background and the words, ""For unto us a child is born unto us a son is given his name will be called wonderful counselor, mighty God everlasting Father Prince of Peace."" Isiah 9:6. &nbsp; <span style=""font-family: 'Verdana', sans-serif; font-size: 7.5pt; color: black; background-color: white;"">Choose your lath frame color to customize your product. All frames have a vintage wire along the top of the frame for quick and easy wall hanging. </span></p>",,,,,,,2.00,11.55,,,,,2.00,JanMichael400,JanMichael160,LUX506.Final__85685.1613151716.jpg,LUX506.Final__85685.1613151716.jpg,,,JanMichael800,LUX506.Final__85685.1613151716.jpg,
BK001-SMALL LADDER,BK001,(All) Janmichaels Products,"<p>SMALL 16"" LADDER</p>",,,,,"16""",,2.00,3.00,,,,,2.00,JanMichael400,JanMichael160,BK001__57001.1491588838.1000.1200.jpg,BK001__57001.1491588838.1000.1200.jpg,,,JanMichael800,BK001__57001.1491588838.1000.1200.jpg,
BK002-4 RUNG LADDER,BK002,(All) Janmichaels Products,"<p>4 RUNG 24"" LADDER</p>",,,,,"24""",,4.00,4.15,,,,,4.00,JanMichael400,JanMichael160,BK0002_1__31810.1491588942.1000.1200.jpg,BK0002_1__31810.1491588942.1000.1200.jpg,,,JanMichael800,BK0002_1__31810.1491588942.1000.1200.jpg,
BK004-6X6 TOTE,BK004,(All) Janmichaels Products,<p>6X6 TOTE</p>,,,,,6x6,,2.00,6.95,,,,,2.00,JanMichael400,JanMichael160,BK004_1__63537.1491589615.1000.1200.jpg,BK004_1__63537.1491589615.1000.1200.jpg,,,JanMichael800,BK004_1__63537.1491589615.1000.1200.jpg,
1oz Plastic Amber Bottle 12pk,BOT-P1,(All) Janmichaels Products,"<p><span style=""font-size: medium;"">1oz Plastic Amber Bottle 12pk</span></p> <p><span style=""font-size: medium;"">These are a limited time offer with Special pricing. Once they are gone we will not have this specific item. Cap and sprayer are sold separately.</span></p> <p><span style=""font-size: medium;"">BOT-P1</span></p>",,,,,,,2.00,2.64,,,,,2.00,JanMichael400,JanMichael160,BOT-P1__72609.1551797855.jpg,BOT-P1__72609.1551797855.jpg,,,JanMichael800,BOT-P1__72609.1551797855.jpg,
16oz Amber Plastic Bottles 6/pk,BOT-P16,(All) Janmichaels Products,"<p><span style=""font-size: medium;"">16oz Amber Plastic Bottles 6/pk</span></p> <p><span style=""font-size: medium;"">neck size 28-410 and6 per pack. See related for matching closures.</span></p> <p><span style=""font-size: medium;"">BOT-P16</span></p>",,,,,,,2.00,4.74,,,,,2.00,JanMichael400,JanMichael160,BOT-P16__50936.1551798409.jpg,BOT-P16__50936.1551798409.jpg,,,JanMichael800,BOT-P16__50936.1551798409.jpg,
