Inca Tote Bag,111173,(All) Homespice Products View,"9"" handle drop",,,,,"15"" (L) x 13.5"" (H) x 4"" (D)",,1,12.8,,,,,1,Homespice400,Homespice160,inca-tote-093.jpg,inca-tote-093.jpg,8.01063E+11,,Homespice800,inca-tote-093.jpg
Melange Messenger Bag,112156,(All) Homespice Products View,"54"" shoulder strap, 23"" shoulder strap drop",,,,,"12.5"" (L) x 10.5"" (H) x 3.5"" (D)",,1,12.8,,,,,1,Homespice400,Homespice160,melange-messenger-0f2.jpg,melange-messenger-0f2.jpg,8.01063E+11,,Homespice800,melange-messenger-0f2.jpg
Obsidian Backpack,112163,(All) Homespice Products View,"3"" haul loop",,,,,"11.5"" (L) x 14"" (H) x 3.5"" (D)",,1,16,,,,,1,Homespice400,Homespice160,obsidian-backpack-5de.jpg,obsidian-backpack-5de.jpg,8.01063E+11,,Homespice800,obsidian-backpack-5de.jpg
Inca Messenger Bag,112170,(All) Homespice Products View,"54"" shoulder strap, 23"" shoulder strap drop, 9"" handle drop",,,,,"15"" (L) x 12"" (H) x 7"" (D)",,1,12.8,,,,,1,Homespice400,Homespice160,inca-messenger-3c7.jpg,inca-messenger-3c7.jpg,8.01063E+11,,Homespice800,inca-messenger-3c7.jpg
Jaden Backpack Purse,113146,(All) Homespice Products View,"3.5"" haul handle",,,,,"9.75"" (L) x 12.5"" (H) x 3.5 (D)",,1,14.6,,,,,1,Homespice400,Homespice160,jaden-backpack-b1a.jpg,jaden-backpack-b1a.jpg,8.01063E+11,,Homespice800,jaden-backpack-b1a.jpg
Inca Hobo Bag,113177,(All) Homespice Products View,"54"" shoulder strap, 23"" shoulder strap drop",,,,,"14.5"" (L) x 13"" (H) x 4"" (D)",,1,12.8,,,,,1,Homespice400,Homespice160,inca-hobo-4f8.jpg,inca-hobo-4f8.jpg,8.01063E+11,,Homespice800,inca-hobo-4f8.jpg
Jaden Laptop Bag,114143,(All) Homespice Products View,"48"" shoulder strap, 23"" shoulder strap drop",,,,,"13.5"" (L) x 10.5"" (H) x 2"" (D)",,1,14.6,,,,,1,Homespice400,Homespice160,jaden-laptop-bag-1b5.jpg,jaden-laptop-bag-1b5.jpg,8.01063E+11,,Homespice800,jaden-laptop-bag-1b5.jpg
Obsidian Cross Body Bag,114167,(All) Homespice Products View,"54"" shoulder strap, 23"" shoulder strap drop",,,,,"8"" (L) x 7.5"" (H) x 2.5"" (D)",,1,8,,,,,1,Homespice400,Homespice160,obsidian-cross-body-96a.jpg,obsidian-cross-body-96a.jpg,8.01063E+11,,Homespice800,obsidian-cross-body-96a.jpg
Inca Cross Body Bag,114174,(All) Homespice Products View,"54"" shoulder strap, 23"" shoulder strap drop",,,,,"6.75"" (L) x 8 "" (H)",,1,6.4,,,,,1,Homespice400,Homespice160,inca-cross-body-068.jpg,inca-cross-body-068.jpg,8.01063E+11,,Homespice800,inca-cross-body-068.jpg
Inca Mini Wrislet,115171,(All) Homespice Products View,"Handle 6.5""",,,,,"4"" (L) x 7.25"" (H)",,1,4.3,,,,,1,Homespice400,Homespice160,inca-messenger-3c7.jpg,inca-messenger-3c7.jpg,8.01063E+11,,Homespice800,inca-messenger-3c7.jpg
Melange Cosmetic Pouch,117151,(All) Homespice Products View,,,,,,"7"" (L) x 5"" (H) x 2.5"" (D)",,1,4,,,,,1,Homespice400,Homespice160,melange-cosmetic-pouch-b6b.jpg,melange-cosmetic-pouch-b6b.jpg,8.01063E+11,,Homespice800,melange-cosmetic-pouch-b6b.jpg
Homespice Decor Potted Flower Hooked Wool Rug Potted Flower 2' X 3',121011,|(All) Homespice Products View,Our hooked rugs make great accents for your primitive home decor. These unique rugs combine old world hooking techniques with interesting designs to provide an exciting new decorating element.,,,,,2' x 3',,1,90,,,,,1,Homespice400,Homespice160,Potted-Flower-Primitive-Hooked-Rug-Rectangle-HiRes-2.jpg,Potted-Flower-Primitive-Hooked-Rug-Rectangle-HiRes-2.jpg,8.01063E+11,,Homespice800,Potted-Flower-Primitive-Hooked-Rug-Rectangle-HiRes-2.jpg
Padula Flowers 2' x 5' - Hooked Rugs,121035,(All) Homespice Products View,"Our hooked rugs make great accents for your primitive home decor. These unique rugs combine old world hooking techniques with interesting designs to provide an exciting new decorating element., Wool 46%, Cotton 26%, Acrylic 11%, Nylon 9%, Polyester 8%, Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",,,,,2' x 5',,1,135,,,,,1,Homespice400,Homespice160,Padula-Flowers-Primitive-Hooked-Rug-Rectangle-HiRes.jpg,Padula-Flowers-Primitive-Hooked-Rug-Rectangle-HiRes.jpg,8.01063E+11,,Homespice800,Padula-Flowers-Primitive-Hooked-Rug-Rectangle-HiRes.jpg
Walk In the Flower 2' X 3' - Hooked Rugs,121059,(All) Homespice Products View,"Our hooked rugs make great accents for your primitive home decor. These unique rugs combine old world hooking techniques with interesting designs to provide an exciting new decorating element., Wool 46%, Cotton 26%, Acrylic 11%, Nylon 9%, Polyester 8%, Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",,,,,2' x 3',,1,90,,,,,1,Homespice400,Homespice160,Walk-in-the-Flowers-Primitive-Hooked-Rug-Rectangle-HiRes.jpg,Walk-in-the-Flowers-Primitive-Hooked-Rug-Rectangle-HiRes.jpg,8.01063E+11,,Homespice800,Walk-in-the-Flowers-Primitive-Hooked-Rug-Rectangle-HiRes.jpg
Lilly Pad 2' X 3' - Hooked Rugs,121875,(All) Homespice Products View,"Our hooked rugs make great accents for your primitive home decor. These unique rugs combine old world hooking techniques with interesting designs to provide an exciting new decorating element., Wool 46%, Cotton 26%, Acrylic 11%, Nylon 9%, Polyester 8%, Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",,,,,2' x 3',,1,90,,,,,1,Homespice400,Homespice160,lilly-pad-pattern-hooked-rugs-c8c-silo.jpg,lilly-pad-pattern-hooked-rugs-c8c-silo.jpg,8.01063E+11,,Homespice800,lilly-pad-pattern-hooked-rugs-c8c-silo.jpg
2' x 3' In Circles Rug - Hooked Rugs,121899,(All) Homespice Products View|Ultra Durable Braided Rugs,Our hooked rugs make great accents for your primitive home decor. These unique rugs combine old world hooking techniques with interesting designs to provide an exciting new decorating element.,,,,,2' x 3',,1,90,,,,,1,Homespice400,Homespice160,In-Circles-Primitive-Hooked-Table-Runner-silo.jpg,In-Circles-Primitive-Hooked-Table-Runner-silo.jpg,8.01063E+11,,Homespice800,In-Circles-Primitive-Hooked-Table-Runner-silo.jpg
"Indian Corn 7"" Round ( pack of 3 )",211019,(All) Homespice Products View,,"Our primitive accessories make great accents for your home and add beauty and comfort. These unique pumpkins combine old world techniques such as appliques and hooking, with interesting designs to provide an exciting new decorating element.",,,,"7""",,1,21,,,,,1,Homespice400,Homespice160,211019_1.jpg,211019_1.jpg,8.01063E+11,,Homespice800,211019_1.jpg
"Primitive Heart Pillow 10"" x 10"" - Pillows",211026,(All) Homespice Products View,"Our pillows make great accents for your home and add beauty and comfort. These unique pillows combine old world techniques such as appliques and hooking, with interesting designs to provide an exciting new decorating element., Wool 46%, Cotton 26%, Acrylic 11%, Nylon 9%, Polyester 8%, Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",,,,,"10"" x 10""",,1,15,,,,,1,Homespice400,Homespice160,Primitive-Heart-Primitive-Hooked-Pillow.jpg,Primitive-Heart-Primitive-Hooked-Pillow.jpg,8.01063E+11,,Homespice800,Primitive-Heart-Primitive-Hooked-Pillow.jpg
"15"" x 15"" Saltbox Chairpad - Chair Pads",211064,(All) Homespice Products View|Ultra Wool Braided Accessories,"Our hand hooked chair pads make great accents for your country primitive home decor. These unique chair pads combine old world hooking techniques with interesting designs to provide an exciting new decorating element., Wool 46%, Cotton 26%, Acrylic 11%, Nylon 9%, Polyester 8%, Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",,,,,"15"" x 15""",,1,19,,,,,1,Homespice400,Homespice160,Salt-Box.jpg,Salt-Box.jpg,8.01063E+11,,Homespice800,Salt-Box.jpg
"15"" x 15"" Prairie Chairpad - Chair Pads",211071,(All) Homespice Products View|Ultra Wool Braided Accessories,"Our hand hooked chair pads make great accents for your country primitive home decor. These unique chair pads combine old world hooking techniques with interesting designs to provide an exciting new decorating element., Wool 46%, Cotton 26%, Acrylic 11%, Nylon 9%, Polyester 8%, Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",,,,,"15"" x 15""",,1,19,,,,,1,Homespice400,Homespice160,Prairie-Primitive-Hooked-Chair-Pad-silo.jpg,Prairie-Primitive-Hooked-Chair-Pad-silo.jpg,8.01063E+11,,Homespice800,Prairie-Primitive-Hooked-Chair-Pad-silo.jpg
"Friends Pillow 12"" x 16"" - Pillows",211156,(All) Homespice Products View,"Our pillows make great accents for your home and add beauty and comfort. These unique pillows combine old world techniques such as appliques and hooking, with interesting designs to provide an exciting new decorating element., Wool 46%, Cotton 26%, Acrylic 11%, Nylon 9%, Polyester 8%, Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",,,,,"12"" x 16""",,1,24,,,,,1,Homespice400,Homespice160,Friends-12x16-Primitive-Hooked-Pillow-silo.jpg,Friends-12x16-Primitive-Hooked-Pillow-silo.jpg,8.01063E+11,,Homespice800,Friends-12x16-Primitive-Hooked-Pillow-silo.jpg
"Curley Pillow 10"" x 10"" - Pillows",211187,(All) Homespice Products View,"Our pillows make great accents for your home and add beauty and comfort. These unique pillows combine old world techniques such as appliques and hooking, with interesting designs to provide an exciting new decorating element., Wool 46%, Cotton 26%, Acrylic 11%, Nylon 9%, Polyester 8%, Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",,,,,"10"" x 10""",,1,15,,,,,1,Homespice400,Homespice160,Curley-Primitive-Hooked-Pillow-HiRes-2.jpg,Curley-Primitive-Hooked-Pillow-HiRes-2.jpg,8.01063E+11,,Homespice800,Curley-Primitive-Hooked-Pillow-HiRes-2.jpg
"In Circles Pillow 12"" x 12"" - Pillows",211194,(All) Homespice Products View,"Our pillows make great accents for your home and add beauty and comfort. These unique pillows combine old world techniques such as appliques and hooking, with interesting designs to provide an exciting new decorating element., Wool 46%, Cotton 26%, Acrylic 11%, Nylon 9%, Polyester 8%, Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",,,,,"12"" x 12""",,1,19,,,,,1,Homespice400,Homespice160,In-Circles-12x12-Primitive-Hooked-Pillow-HiRes.jpg,In-Circles-12x12-Primitive-Hooked-Pillow-HiRes.jpg,8.01063E+11,,Homespice800,In-Circles-12x12-Primitive-Hooked-Pillow-HiRes.jpg
"15"" x 15"" In Circles Chairpad - Chair Pads",211200,(All) Homespice Products View|Ultra Wool Braided Accessories,"Our hand hooked chair pads make great accents for your country primitive home decor. These unique chair pads combine old world hooking techniques with interesting designs to provide an exciting new decorating element., Wool 46%, Cotton 26%, Acrylic 11%, Nylon 9%, Polyester 8%, Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",,,,,"15"" x 15""",,1,19,,,,,1,Homespice400,Homespice160,In-Circles-Chairpad-silo.jpg,In-Circles-Chairpad-silo.jpg,8.01063E+11,,Homespice800,In-Circles-Chairpad-silo.jpg
"13"" x 47"" Chicken Trax Runner  - Runners",211576,(All) Homespice Products View,"Our hooked table runners make great accents for your home and add beauty and comfort. These unique runners world hooking techniques with interesting designs to provide an exciting new decorating element., Wool 46%, Cotton 26%, Acrylic 11%, Nylon 9%, Polyester 8%, Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",,,,,"13"" x 47""",,1,44,,,,,1,Homespice400,Homespice160,Chicken-Trax-13x40-Primitive-Hooked-Table-Runner.jpg,Chicken-Trax-13x40-Primitive-Hooked-Table-Runner.jpg,8.01063E+11,,Homespice800,Chicken-Trax-13x40-Primitive-Hooked-Table-Runner.jpg
