"  3.5"" WOODEN STAR/HEART ORN.",E20115,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor,"3.5"" WOOD STAR/HEART ORN. WITH HANGER",,,,,"3.5""",,24,1.75,72,1.5,,,24,CraftOutlet400,CraftOutlet160,E20115.jpg,E20115.jpg,,,CraftOutlet800,E20115.jpg
"  12"" TAN CAT",F50327,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor,"Cute 12"" tan fabric cat features a homespun heart sewn on her body and a nice homespun scarf around her neck!",,,,,"12""H",,4,4.95,12,4.25,48,3.95,4,CraftOutlet400,CraftOutlet160,F50327.jpg,F50327.jpg,,,CraftOutlet800,F50327.jpg
"TIN HEART/STAR PLATE 2 ASS'T 9.5""DIM",20487,|(All) Craft Outlet Products View|Barn Farm Animals|Decorative Tin|Everyday Decor,"2 Assorted Tin Heart and Star Plates have a small homespun ribbon. This item measures 9.5"" tall.",,,,,"9.5""L X 9.5"" W X 2""H",,6,7.25,12,6.5,,,6,CraftOutlet400,CraftOutlet160,20487.jpg,20487.jpg,Tin,,CraftOutlet800,20487.jpg
"TIN BARN HOUSE PLATE 2 ASS'T 9.5""DIM",20488,|(All) Craft Outlet Products View|Barn Farm Animals|Decorative Tin|Everyday Decor,"Two Tin Barnhouse Plates come assorted and measure 9.5"" tall . On each plate is a painted cottage house.",,,,,"9.5""L X 9.5"" W X 2"" H",,6,7.25,12,6.5,,,6,CraftOutlet400,CraftOutlet160,20488_1.jpg,20488_1.jpg,Tin,,CraftOutlet800,20488_1.jpg
"48"" DAISY/WIRE GARLAND",20144E,(All) Craft Outlet Products View|Barn Farm Animals|Decorative Tin|Everyday Decor|Garlands|Winter Collection,This wooden daisy garland has small wood daisies held together by rusty tin wire. This garland is great to hang and measures approximately 4 FT in length.,,,,,"48"" H",,12,5.25,36,4.75,,,12,CraftOutlet400,CraftOutlet160,20144E.jpg,20144E.jpg,Wood,,CraftOutlet800,20144E.jpg
TWIG STAR,20174A,(All) Craft Outlet Products View|Barn Farm Animals|Decorative Tin|Everyday Decor|Garlands|Winter Collection,"This small Twig Star measures 7"" tall and is made from real antiqued birch wood.  Accented by small tin stars and a real homespun bow!",,,,,"12""H",,6,2.75,36,2.45,,,6,CraftOutlet400,CraftOutlet160,20174A_1.jpg,20174A_1.jpg,Wood,,CraftOutlet800,20174A_1.jpg
"2.25"" DIM GLASS TEALIT HOLDERS WITH  2 Ass't",20350,(All) Craft Outlet Products View|Barn Farm Animals|Decorative Tin|Everyday Decor,,,,,,"2.25""DIM",,12,1.75,96,1.5,,,12,CraftOutlet400,CraftOutlet160,20350.jpg,20350.jpg,GLASS,,CraftOutlet800,20350.jpg
VINE HEART HANGING,20620,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Fall & Halloween Collection|Holiday Accents,,,,,,"5""",,12,3.95,72,3.5,144,2.95,12,CraftOutlet400,CraftOutlet160,20620.jpg,20620.jpg,Wood,,CraftOutlet800,20620.jpg
"8"" FABRRIC BLACK CROW",30580,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Holiday Accents,"Small fabric crow made from black cotton blend. This item measures 8"" high.",,,,,"8""H",,12,2.5,72,2,,,12,CraftOutlet400,CraftOutlet160,30580.jpg,30580.jpg,Fabric,,CraftOutlet800,30580.jpg
"6"" FABRIC BLACK CROW",30581,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Holiday Accents,"Small 6"" Black Fabric crows with homespun tied around their necks. Perfect for a bowl filler!",,,,,"6""H",,12,1.75,72,1.5,,,12,CraftOutlet400,CraftOutlet160,30581.jpg,30581.jpg,Fabric,,CraftOutlet800,30581.jpg
WOOL STANDING SHEEP 8'',40135,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals," WOOL STANDING SHEEP 8"" BLACK AND WHITE FABRIC",,,,,"8""H",,6,5.95,24,5.5,,,6,CraftOutlet400,CraftOutlet160,40135.jpg,40135.jpg,Fabric,,CraftOutlet800,40135.jpg
"13"" RED/WHITE CHECKERED SITTING HEN",40138,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,"This Red and White Checkered Gingham hen sits 13"" tall and is nice and round, just like a hen should be!",,,,,"13""H",,2,8.95,6,7.95,24,6.95,2,CraftOutlet400,CraftOutlet160,40138.jpg,40138.jpg,Fabric,,CraftOutlet800,40138.jpg
"CHENILE ROOSTER 13""",40286,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,"CHENILE FABRIC. OFF WHITE AND RED. ROOSTER STANDS AT 13""TALL. GREAT FOR GIFT GIVING OR JUST FOR DECORATING! ",,,,,"13""H",,4,9.95,12,8.95,,,4,CraftOutlet400,CraftOutlet160,40286.jpg,40286.jpg,Fabric,,CraftOutlet800,40286.jpg
"CHENILE HEN 8""",40287,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,CHENILE FABRIC OFF WHITE AND RED HEN STANDS AT 8'TALL. GREAT FOR DECORATING FOR THE HOLIDAYS OR GIFT GIVIGING! ,,,,,"8""H",,6,6.5,24,5.5,,,6,CraftOutlet400,CraftOutlet160,40287.jpg,40287.jpg,Fabric,,CraftOutlet800,40287.jpg
"CHENILE CHICK ORN. 4""",40288,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,CHENILE FABRIC ORNAMENT 4INCHES. GREAT TO GIVE AS GIFTS OR PUT IN YOUR BASKETS!!!! ,,,,,"4""H",,12,1.95,36,1.75,,,12,CraftOutlet400,CraftOutlet160,40288.jpg,40288.jpg,Fabric,,CraftOutlet800,40288.jpg
"CHENILE PIG 10""",40289,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,CHENILE FABRIC PIG. GREAT FOR EASTER DECORATING OR EVERYDAY DECORATING ,,,,,"10""H",,6,7.5,24,6.5,,,6,CraftOutlet400,CraftOutlet160,40289.jpg,40289.jpg,Fabric,,CraftOutlet800,40289.jpg
"CHENILE OWL 10""",40290,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,"CHENILE FABRIC CREAM AND RED. OWL STANDS AT 10"" TALL GREAT TO GIVE AS GIFTS OR DECORATE YOUR HOME FOR THE HOLIDAY SEASON! ",,,,,"10""H",,2,9.95,6,9.25,,,2,CraftOutlet400,CraftOutlet160,40290.jpg,40290.jpg,Fabric,,CraftOutlet800,40290.jpg
"CHENILE OWL 9.5""",40293,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,CHENILE FABRIC OFF WHITE AND GREEN. CUTE LITTLE OWN WITH A SCARF GREAT FOR OWL LOVERS AND GREAT FOR GIFTS! ,,,,,"9.5""H",,4,8.95,12,7.95,,,4,CraftOutlet400,CraftOutlet160,40293.jpg,40293.jpg,Fabric,,CraftOutlet800,40293.jpg
"CHENILE OWL 11""",40294,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,CHENILE FABRIC OFF WHITE AND BROWN. GREAT FOR OWL LOVERS AND GIFTS!!!!! ,,,,,"11""H",,2,12.95,6,11.95,,,2,CraftOutlet400,CraftOutlet160,40294.jpg,40294.jpg,Fabric,,CraftOutlet800,40294.jpg
"CHENILE ROOSTER 15""L",40305,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,CHENILE FABRIC OFF WHITE AND RED. CHENILE ROOSTER GREAT TO PAIR UP WITH OUR OTHER CHENILE FABRIC COLLECTION FOR HOME DECORATING OR GIFT GIVING! ,,,,,"15""L ",,2,11.95,12,10.95,,,2,CraftOutlet400,CraftOutlet160,40305.jpg,40305.jpg,Fabric,,CraftOutlet800,40305.jpg
CHENILE CAT 11',40311,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,"THIS CAT WILL MELT YOUR HEART CHENILE FABRIC CAT 11"" WITH A RIBBON AND BELL AROUND ITS NECK. GREAT FOR ANY CAT LOVER! ",,,,,"11""H",,2,14.95,6,13.95,,,2,CraftOutlet400,CraftOutlet160,40311.jpg,40311.jpg,Fabric,,CraftOutlet800,40311.jpg
"CHENILE CHUBBY ROOSTER 12""",40313,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,"CHENILE CHUBBY ROOSTER 12"" GREAT FOR HARVEST AND FALL. HE IS JUST SO CHUBBY AND ADORABLE THAT HE MAKES YOU WANNA HUG HIM!!!!! ",,,,,"12""H",,2,11.95,8,10.95,,,2,CraftOutlet400,CraftOutlet160,40313.jpg,40313.jpg,Fabric,,CraftOutlet800,40313.jpg
"CHENLIE  FROG 13.5""",40316,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,"THIS WOULD BE GREAT TO GIVE TO ANY FROG LOVER HE IS A CHENLIE  FROG SITS AT 13"" ",,,,,"13.5""H",,2,15.95,8,14.55,,,2,CraftOutlet400,CraftOutlet160,40316.jpg,40316.jpg,Fabric,,CraftOutlet800,40316.jpg
FABRIC  BAG W/OWL FACE,40318,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,PLAID FABRIC  BAG W/OWL FACE ON THE FRONT  16X13,,,,,"16""L X 13""H",,2,9.95,8,8.95,,,2,CraftOutlet400,CraftOutlet160,40318.jpg,40318.jpg,Fabric,,CraftOutlet800,40318.jpg
CHENILE HANGING OWL,40322,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,"HAND KNITTED CHENILE HANGING OWL 13""",,,,,"13""H",,2,8.95,8,7.95,,,2,CraftOutlet400,CraftOutlet160,40322.jpg,40322.jpg,Fabric,,CraftOutlet800,40322.jpg
"CHENILE KITTY WITH RED BOW 12""",40323,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,"CHENILE KITTY WITH RED BOW AND BELL 12"" KNEELING DOWN READY TO BE PLAYED WITH! ",,,,,"12""H",,2,14.95,6,13.95,,,2,CraftOutlet400,CraftOutlet160,40323.jpg,40323.jpg,Fabric,,CraftOutlet800,40323.jpg
"CHENILE PUPPY 12""",40325,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,CHENILE FABRIC PUPPY TAN WITH BLACK EARS AND NOSE  12,,,,,"12""H",,2,12.5,6,11.5,,,2,CraftOutlet400,CraftOutlet160,40325_1.jpg,40325_1.jpg,Fabric,,CraftOutlet800,40325_1.jpg
"CHENILE  BEAR 12""",40330,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,"CHENILE  BEAR 12"" WITH BELLS AS BUTTONS ON THE FRONT OF ITS BELLY",,,,,"12""H",,2,11.95,12,10.75,,,2,CraftOutlet400,CraftOutlet160,40330.jpg,40330.jpg,Fabric,,CraftOutlet800,40330.jpg
"CHENILE PIG 11""",40331,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,"ADORABLE HAND STICHED  SITTING CHENILE PIG 12""",,,,,"11""H",,6,12.95,18,11.75,,,6,CraftOutlet400,CraftOutlet160,40331.jpg,40331.jpg,Fabric,,CraftOutlet800,40331.jpg
"CHENILE PIG 13""",40336,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,"CUTE HAND STITCHED STANDING CHENILE PIG WITH DROPPY FLOPPY EARS 13""",,,,,"13""H",,3,13.95,18,12.75,,,3,CraftOutlet400,CraftOutlet160,40336.jpg,40336.jpg,Fabric,,CraftOutlet800,40336.jpg
"CHENILE ELEPHANT 10""",40337,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,"STANDING HAND STITCHED  CHENILE ELEPHANT 16"" WITH A LONG TRUNK",,,,,"10""H",,2,13.95,12,12.5,,,2,CraftOutlet400,CraftOutlet160,40337.jpg,40337.jpg,Fabric,,CraftOutlet800,40337.jpg
"CHENILE SHEEP 11""",40349,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,"ADORABLE STANDING CHENILE SHEEP 11"" WITH BLACK NOSE AND EARS. ",,,,,"11""H",,4,5.95,16,5.35,,,4,CraftOutlet400,CraftOutlet160,40349.jpg,40349.jpg,Fabric,,CraftOutlet800,40349.jpg
"24"" FABRIC ROOSTER BOY",50605E,(All) Craft Outlet Products View|Barn Farm Animals|Everyday Decor|Teddy Bears & Stuffed Animals,"24"" tall Fabric Rooster wears a nice pair of jean overalls and plaid shirt with a plaid bandana around his neck.",,,,,"24""H",,2,10.95,12,9.5,,,,CraftOutlet400,CraftOutlet160,50605E.jpg,50605E.jpg,Fabric,,CraftOutlet800,50605E.jpg
"WOODEN BUNNY DISPLAY STAND 10X22""H",20335,(All) Craft Outlet Products View|Bunnies|Everyday Decor,,,,,,"10W X 22""H",,2,8.95,6,8.25,,,2,CraftOutlet400,CraftOutlet160,20335_1.jpg,20335_1.jpg,Wood,,CraftOutlet800,20335_1.jpg
"TIN BUNNY ANGELS ORN. 6 ASS'T 4.5""",20341,(All) Craft Outlet Products View|Bunnies|Everyday Decor,"TIN BUNNY ANGELS ORN. 6 ASS'T 4.5""",,,,,"4.5""H",,12,2.75,72,2.45,144,2.15,12,CraftOutlet400,CraftOutlet160,20341.jpg,20341.jpg,,,CraftOutlet800,20341.jpg
"18"" P/M STANDING BUNNY BOY/GIRL 2 ASS'T",30099,(All) Craft Outlet Products View|Bunnies|Everyday Decor,THIS ASSORTMENT OF GIANT BUNNIES INCLUDES A MALE BUNNY THAT IS HOLDING A PAPIER MACHE CARROT AND A FEMALE BUNNY THAT IS HOLDING A GROUP OF EGGS,,,,,"18""H",,4,19.95,12,16.95,,,12,CraftOutlet400,CraftOutlet160,30099.jpg,30099.jpg,Papier Mache,,CraftOutlet800,30099.jpg
"8"" X 7""W P/M BUNNY W/EGG",30103,(All) Craft Outlet Products View|Bunnies|Everyday Decor,"This hand crafted unique off white Bunny holding a bunnies head on a stick and a pink egg basket with grass sits at 8"" tall. it is made of Papier Mache. ",,,,,"7""W x 8"" h",,3,9.95,12,8.95,,,3,CraftOutlet400,CraftOutlet160,30103_1.jpg,30103_1.jpg,Papier Mache,,CraftOutlet800,30103_1.jpg
"10.5"" P/M BUNNY W/EGG",30105,(All) Craft Outlet Products View|Bunnies|Everyday Decor,"This sitting bunny is made from Papier Mache and has a large colorful egg on his back. Fitted with different colored ribbons, this 10.5"" tall collectible is a great piece for easter.",,,,,"10.5"" h",,2,9.95,6,8.95,,,2,CraftOutlet400,CraftOutlet160,30105.jpg,30105.jpg,Papier Mache,,CraftOutlet800,30105.jpg
"18"" P/M EGG FLOWER W/POT",30114,(All) Craft Outlet Products View|Bunnies|Everyday Decor,"This Egg Flower Tree Pot measures 18"" tall and has multi-colored eggs sprouting out of the tree. Base is made of a tin pot and has a small handle to hold and hang. ",,,,,"18"" H",,3,9.95,12,8.95,,,3,CraftOutlet400,CraftOutlet160,30114.jpg,30114.jpg,Papier Mache,,CraftOutlet800,30114.jpg
"6""L P/M CARROTS 6/BAG",30115,(All) Craft Outlet Products View|Bunnies|Everyday Decor,"Bag of 6 Papier Mache 6"" carrots. Perfect for accenting a spring display!",,,,,"6""L ",,6,4.95,24,4.45,,,6,CraftOutlet400,CraftOutlet160,30115_1.jpg,30115_1.jpg,Papier Mache,,CraftOutlet800,30115_1.jpg
"5.5"" P/M BUNNY 2 ASS'T.",30338,(All) Craft Outlet Products View|Bunnies|Everyday Decor,"This assortment of 2 bunnies has 1 bunny that holds a shovel, while the other holds a tin pail. Both measures 5.5"" tall. ",,,,,"5.5""H",,12,2.95,36,2.65,,,36,CraftOutlet400,CraftOutlet160,30338_1.jpg,30338_1.jpg,Papier Mache,,CraftOutlet800,30338_1.jpg
"19"" STANDING BROWN BUNNY",30588,(All) Craft Outlet Products View|Bunnies|Everyday Decor,THIS CUTE VELVETEEN RABBIT LOOKS SO LIFE-LIKE! IT IS MADE OF PAPIER MACHE AND IS COVERED WITH A VELVETEEN FABRIC WHICH GIVES IT A GREAT FINISH!,,,,,"19""H",,2,25.95,6,22.5,,,2,CraftOutlet400,CraftOutlet160,30588.jpg,30588.jpg,Papier Mache,,CraftOutlet800,30588.jpg
"2 ASRT 7.75"" P/M GARDEN RABBITS",30861,(All) Craft Outlet Products View|Bunnies|Everyday Decor,"THESE CUTE PAIR OF ANTIQUE GARDEN RABBITS MEASURE 7.75"" TALL AND COME IN AN ASSORTMENT",,,,,"7.75""H",,6,4.95,12,4.25,,,6,CraftOutlet400,CraftOutlet160,30861.jpg,30861.jpg,Papier Mache,,CraftOutlet800,30861.jpg
"8.25"" P/M BUNNY TRIO",30864,(All) Craft Outlet Products View|Bunnies|Everyday Decor,"THIS CUTE BUNNY TRIO CONSISTS OF A TRIO OF 3 BUNNIES, ONE OF WHICH IS HOLDING A SMALL EASTER EGG, AND THE OTHER HOLDING A SMALL CARROT",,,,,"6""X3""X8.25""",,3,9.95,12,8.95,,,12,CraftOutlet400,CraftOutlet160,30864.jpg,30864.jpg,Papier Mache,,CraftOutlet800,30864.jpg
"5.25"" P/M BUNNY ON EGG",30865,(All) Craft Outlet Products View|Bunnies|Everyday Decor,THIS PAPIER MACHE BUNNY IS SITTING ON TOP OF A HILL OF EGGS!,,,,,"5.25""H",,6,5.95,24,4.95,,,6,CraftOutlet400,CraftOutlet160,30865.jpg,30865.jpg,Papier Mache,,CraftOutlet800,30865.jpg
"FABRIC CARROT BUNNY HEAD 10.5""",30869,(All) Craft Outlet Products View|Bunnies|Everyday Decor,"THIS FABRIC CARROT HAS A CARROT BODY, BUT A BUNNY'S HEAD! MEASURES 10.5"" TALL",,,,,"10.5""H",,6,4.25,18,3.95,72,3.25,6,CraftOutlet400,CraftOutlet160,30869.jpg,30869.jpg,Fabric,,CraftOutlet800,30869.jpg
"FABRIC CARROT BUNNY HEAD ORN 6""",30870,(All) Craft Outlet Products View|Bunnies|Everyday Decor,"OUR FABRIC CARROT HAS THE BODY OF A CARROT, BUT THE HEAD OF A BUNNY! THIS PRODUCT MEASURES 6"" TALL",,,,,"6""H",,12,2.95,36,2.65,72,2.35,12,CraftOutlet400,CraftOutlet160,30870.jpg,30870.jpg,Fabric,,CraftOutlet800,30870.jpg
FABRIC CARROT 9X24 L,30954,(All) Craft Outlet Products View|Bunnies|Everyday Decor,"CUTE 9"" FABRIC CARROT GOOD TO DECORATE WITH BUNNIES! ",,,,,"24"" L X 9""H",,2,10.95,12,9.95,,,2,CraftOutlet400,CraftOutlet160,30954.jpg,30954.jpg,Fabric,,CraftOutlet800,30954.jpg
P/M BUNNY HEAD 4X3X10 H,30955,(All) Craft Outlet Products View|Bunnies|Everyday Decor,CUTE PAPER MACHE BUNNY HEADS,,,,,"4""L X 3""W X 10""H",,3,7.95,12,6.95,,,3,CraftOutlet400,CraftOutlet160,30955.jpg,30955.jpg,Papier Mache,,CraftOutlet800,30955.jpg
"MATILDA PRIMITIVE 5"" BUNNY RABBIT",40148,(All) Craft Outlet Products View|Bunnies|Everyday Decor|Teddy Bears & Stuffed Animals,"MATILDA PRIMITIVE 5"" BUNNY RABBIT INCLUDES CARROT AND BUTTONS WITH SCARF ",,,,,"5""H ",,6,7.95,12,6.5,,,6,CraftOutlet400,CraftOutlet160,40148.jpg,40148.jpg,Fabric,,CraftOutlet800,40148.jpg
"PERWINKLE 16"" BUNNY RABBIT",40163,(All) Craft Outlet Products View|Bunnies|Everyday Decor|Teddy Bears & Stuffed Animals,"Fabric Bunny with plaid dress and Easter basket filled with eggs and a bow tie on her head! 16""H",,,,,"16""H",,2,10.5,6,9.95,12,9.5,2,CraftOutlet400,CraftOutlet160,40163.jpg,40163.jpg,Fabric,,CraftOutlet800,40163.jpg
DAISY DUGMORE PRIMITIVE 12'' BUNNY RABBIT IN FLOWER POT,40171,(All) Craft Outlet Products View|Bunnies|Everyday Decor|Teddy Bears & Stuffed Animals,"Fabric bunny holding a carrot and has a Plaid shirt on with a sunflower that reads ""Happy Spring"" 12""",,,,,"12""H",,2,9.95,12,8.95,24,8.25,2,CraftOutlet400,CraftOutlet160,40171.jpg,40171.jpg,Fabric,,CraftOutlet800,40171.jpg
"3.5"" FIVE  Assort Bunnies",B11485,(All) Craft Outlet Products View|Bunnies|Everyday Decor|Teddy Bears & Stuffed Animals,3.5 in. FIVE  Assort neon  Bunnies,,,,,"3.5""H",,24,1.25,240,0.95,,,24,CraftOutlet400,CraftOutlet160,B11485.jpg,B11485.jpg,Fabric,,CraftOutlet800,B11485.jpg
"7.5"" Rabbit, P/M",E30141,(All) Craft Outlet Products View|Bunnies|Everyday Decor|Teddy Bears & Stuffed Animals,"  7.5"" Rabbit, P/M",,,,,"7.5""H",,6,4.25,18,3.75,,,6,CraftOutlet400,CraftOutlet160,E30141.jpg,E30141.jpg,Papier Mache,,CraftOutlet800,E30141.jpg
"8"" Rabbit,P/M",E30142,(All) Craft Outlet Products View|Bunnies|Everyday Decor|Teddy Bears & Stuffed Animals,"  8"" Rabbit,P/M",,,,,"8""H",,6,4.25,24,3.75,,,6,CraftOutlet400,CraftOutlet160,E30142.jpg,E30142.jpg,Papier Mache,,CraftOutlet800,E30142.jpg
"P/M 3""DIM.WHITE BALL W/ BLUE STARS",30210E,(All) Craft Outlet Products View|Everyday Decor,"White Papier Mache ball with blue stars measures 3"" in diameter. Perfect to put an assortment in a bowl.",,,,,"3""L X 3""W X 3"" H",,12,2.25,36,1.95,,,12,CraftOutlet400,CraftOutlet160,30210E_1.jpg,30210E_1.jpg,Papier Mache,,CraftOutlet800,30210E_1.jpg
"P/M 3""DIM. MUSTARD BALL W/ RED STARS",30211E,(All) Craft Outlet Products View|Everyday Decor,P/M MUSTARD BALL WITH RED STARS,,,,,"3""L X 3""W X 3"" H",,12,2.25,36,1.95,,,12,CraftOutlet400,CraftOutlet160,30211E.jpg,30211E.jpg,Papier Mache,,CraftOutlet800,30211E.jpg
"P/M 3""DIM. RED BALL W/ WHITE STARS",30212E,(All) Craft Outlet Products View|Everyday Decor,"Red Papier Mache ball with white stars measures 3"" in diameter. Perfect for a bowl filler!",,,,,"3""L X 3""W X 3"" H",,12,2.25,36,1.95,,,12,CraftOutlet400,CraftOutlet160,30212E_1.jpg,30212E_1.jpg,Papier Mache,,CraftOutlet800,30212E_1.jpg
"P/M 3"" DIM.  RED BALL W/ MUSTARD STARS",30213E,(All) Craft Outlet Products View|Everyday Decor,"Red Papier Mache ball with Mustard Stars measure 3"" long. Perfect for displaying in a bowl!",,,,,"3""L X 3""W X 3"" H",,12,2.25,36,1.95,,,12,CraftOutlet400,CraftOutlet160,30213E_1.jpg,30213E_1.jpg,Papier Mache,,CraftOutlet800,30213E_1.jpg
"P/M 3""DIM. BLUE BALL",30215E,(All) Craft Outlet Products View|Everyday Decor,,,,,,"3""L X 3""W X 3"" H",,12,1.5,36,1.25,,,12,CraftOutlet400,CraftOutlet160,30215E.jpg,30215E.jpg,Papier Mache,,CraftOutlet800,30215E.jpg
"P/M 3""DIM. MUSTARD BALL",30216E,(All) Craft Outlet Products View|Everyday Decor,,,,,,"3""L X 3""W X 3"" H",,12,1.5,36,1.25,,,12,CraftOutlet400,CraftOutlet160,30216E.jpg,30216E.jpg,Papier Mache,,CraftOutlet800,30216E.jpg
6  ASSORTED PAPER BALLS,30226E,(All) Craft Outlet Products View|Everyday Decor,"Six assorted Papier Mache Balls come in assorted colors and measure approximately 2.5"" tall. Each has a drawstring to hang. ",,,,,,,24,1.05,72,0.95,144,0.85,24,CraftOutlet400,CraftOutlet160,30226E.jpg,30226E.jpg,Papier Mache,,CraftOutlet800,30226E.jpg
P/M PAPER BOX / SET OF 2,30228E,(All) Craft Outlet Products View|Everyday Decor|Fall & Halloween Collection,"Cute country style nestling boxes. Large box comes in a beautiful hunter green. Smaller nestling box is a vintage golden yellow color. Both display painted on black stars and tied together with a mesh bow. 

SM 3X3X3 LG 4X4X4",,,,,SM 3X3X3 LG 4X4X4,,6,4.95,12,4.45,,,6,CraftOutlet400,CraftOutlet160,30228e.jpg,30228e.jpg,Papier Mache,,CraftOutlet800,30228e.jpg
P/M PAPER BOX / SET OF 2,30227E,(All) Craft Outlet Products View|Everyday Decor|Star Accessories,"Set of adorable patriotic boxes. Large box comes in blue/ small box in red, with painted on black stars on each side of the box. These nestling boxes can sit on each other or nestle inside each other. Perfect for daily decorating, holidays, or giving as a gifts! 

SM 3X3X3 LG 4X4X4",,,,,SM 3X3X3 LG 4X4X4,,1,59,6,58.5,,,6,CraftOutlet400,CraftOutlet160,30227e.jpg,30227e.jpg,Papier Mache,,CraftOutlet800,30227e.jpg
RED/WHITE CHECKERED FABRIC CHICKEN 10'',40126,(All) Craft Outlet Products View|Everyday Decor|Teddy Bears & Stuffed Animals,"This fabric chicken is red and white checked. Made from a homespun material, this country rooster stands 10"" tall. ",,,,,"10""H",,6,6.75,12,6.25,24,5.25,6,CraftOutlet400,CraftOutlet160,40126.jpg,40126.jpg,Fabric,,CraftOutlet800,40126.jpg
RAGGEDIES FOR SALE 24'',40154,(All) Craft Outlet Products View|Everyday Decor|Teddy Bears & Stuffed Animals,"This large Raggedy doll is selling her small raggedy dolls! Sitting 24"" long, this doll holds a sign that says raggedies for sale and holds a small anne and andy in her hands.",,,,,"24""H",,2,17.95,6,15.95,24,13.95,2,CraftOutlet400,CraftOutlet160,40154.jpg,40154.jpg,Fabric,,CraftOutlet800,40154.jpg
"FABRIC RAGGEDY ANN/ANDY, 2 ASSORT 7.5""",40191,(All) Craft Outlet Products View|Everyday Decor|Teddy Bears & Stuffed Animals,"SAY HELLO TO OUR SMALL RAGGEDY ANN AND ANDY ORNAMENTS, MEASURING 7.5"" TALL, THEY COME ASSORTED!",,,,,"7.5""H",,12,3.95,48,3.5,96,2.95,12,CraftOutlet400,CraftOutlet160,40191.jpg,40191.jpg,Fabric,,CraftOutlet800,40191.jpg
"CHENILE BUNNY 12""",40329,(All) Craft Outlet Products View|Everyday Decor|Teddy Bears & Stuffed Animals,"CHENILE BUNNY 12"" WITH BELLS ON THE FRONT AS BUTTONS ",,,,,"12""H",,2,11.95,12,10.75,,,2,CraftOutlet400,CraftOutlet160,40329.jpg,40329.jpg,Fabric,,CraftOutlet800,40329.jpg
"3"" JOINTED BEAR RED W/HANGER",B10032,(All) Craft Outlet Products View|Everyday Decor|Teddy Bears & Stuffed Animals,"3"" red jointed bear with red how at the front . includes hanger",,,,,"3""H",,24,1,72,0.85,,,24,CraftOutlet400,CraftOutlet160,b10032.jpg,b10032.jpg,,,CraftOutlet800,b10032.jpg
"  14""  ""holly"" Berry",B10100,(All) Craft Outlet Products View|Everyday Decor|Teddy Bears & Stuffed Animals,"14"" ""HOLLY"" BEAR",,,,,"14""H",,3,7.95,12,6.95,,,3,CraftOutlet400,CraftOutlet160,B10100.jpg,B10100.jpg,,,CraftOutlet800,B10100.jpg
"14in. ""Jordan"" Bear",B10109,(All) Craft Outlet Products View|Everyday Decor|Teddy Bears & Stuffed Animals,14 in. 'Jordan',,,,,"14""H",,3,7.95,12,6.95,,,3,CraftOutlet400,CraftOutlet160,B10109.jpg,B10109.jpg,,,CraftOutlet800,B10109.jpg
