"""Peace Be With You"" by Holli Conger ""Father"" Gift Boxed Set",14237,,"Resin angel figurine and plaque. Plaque comes with a black wire easel. Each gift box set comes individually boxed with shredded paper and is tied with a lace ribbon. A unique way to remember a beautiful life when you do not know what to say.

Figurine Dimensions: 5"" H x 2.5"" W x 1.75"" D
READS: A father's love is always with us

Plaque Dimensions: 5.5"" H x 5"" W x 0.5"" D
READS: Father - wise soul & gentle heart",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/14237_l.jpg,14237_l.jpg,,|||||,Carson800,14237_l.jpg
"""Peace Be With You"" by Holli Conger ""Grandmother"" Gift Boxed Set",14239,,"Resin angel figurine and plaque. Plaque comes with a black wire easel. Each gift box set comes individually boxed with shredded paper and is tied with a lace ribbon. A unique way to remember a beautiful life when you do not know what to say.

Figurine Dimensions: 5"" H x 2.5"" W x 1.75"" D
READS: Grandmothers leave a legacy of love

Plaque Dimensions: 5.5"" H x 5"" W x 0.5"" D
READS: Grandmother may her gentle spirit always warm the heart",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/14239_l.jpg,14239_l.jpg,,|||||,Carson800,14239_l.jpg
"""Faith Within"" by Dan DiPaolo Flower Angel Cross",14252,,"This Angel Cross is made from reclaimed wood, tin and has a sawtooth hanger on the back

Dimensions: 20"" H",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/14252_l.jpg,14252_l.jpg,,|||||,Carson800,14252_l.jpg
"""You Are Special"" by Ronnie Walter ""Aunt"" Message Bar",14824,,"This collection draws inspiration from meaningful family relationships. Ceramic message bar is free standing.

Dimensions: 8.5"" L x 2.75"" H",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/14824_l.jpg,14824_l.jpg,,|||||,Carson800,14824_l.jpg
Butterfly Inspirations Magnet Set*,14921,,This 27 piece resin magnet assortment includes 3 each of 9 designs.,,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/14921_l.jpg,14921_l.jpg,,|||||,Carson800,14921_l.jpg
"""Memories"" Heavenly Fountain",15127,,"Our heavenly fountains are crafted out of hand-painted resin. They feature a 6 foot cord powering an electric UL pump controlled by an on/off switch. For INDOOR USE ONLY - DO NOT exceed 1 cup of water.

W: 6""
H: 11""
D: 5.25""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/15127_l.jpg,15127_l.jpg,,|||||,Carson800,15127_l.jpg
"""Believe"" Planter Pick",15142,,"Our Garden Blessings planter picks are made of had-painted resin to emulate the look of hand carved stone. Each design is inscribed with a sentimental quote and comes with a 9"" black wire scroll pick.

W: 6""
H: 2""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/15142_l.jpg,15142_l.jpg,,|||||,Carson800,15142_l.jpg
"""Soul"" Planter Pick",15143,,"Our Garden Blessings planter picks are made of had-painted resin to emulate the look of hand carved stone. Each design is inscribed with a sentimental quote and comes with a 9"" black wire scroll pick.

W: 6""
H: 2""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/15143_l.jpg,15143_l.jpg,,|||||,Carson800,15143_l.jpg
"""Shelter"" Planter Pick",15145,,"Our Garden Blessings planter picks are made of had-painted resin to emulate the look of hand carved stone. Each design is inscribed with a sentimental quote and comes with a 9"" black wire scroll pick.

W: 6""
H: 2""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/15145_l.jpg,15145_l.jpg,,|||||,Carson800,15145_l.jpg
"""Strength"" Planter Pick",15146,,"Our Garden Blessings planter picks are made of had-painted resin to emulate the look of hand carved stone. Each design is inscribed with a sentimental quote and comes with a 9"" black wire scroll pick.

W: 6""
H: 2""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/15146_l.jpg,15146_l.jpg,,|||||,Carson800,15146_l.jpg
"""Always & Forever In My Heart"" Serene Mini Angel",15461,,"Our serene mini angels are made of hand painted resin to emulate the look of hard carved stone. Each angel has a sentiment etched into the front with a unique gold accent.

L: 2.5""
W: 4""
H: 1.75""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/15461_l.jpg,15461_l.jpg,,|||||,Carson800,15461_l.jpg
"Home State Blocks ""Alabama""",16031,,"Home State Blocks are comprised of wood and metal.

Height: 8""
Width: 4""
Depth: 1.375""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/16031_l.jpg,16031_l.jpg,,|||||,Carson800,16031_l.jpg
"Home State Blocks ""Arkansas""",16032,,"Home State Blocks are comprised of wood and metal.

Height: 6""
Width: 6""
Depth: 1.375""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/16032_l.jpg,16032_l.jpg,,|||||,Carson800,16032_l.jpg
"Home State Blocks ""Georgia""",16033,,"Home State Blocks are comprised of wood and metal.

Height: 6""
Width: 6""
Depth: 1.375""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/16033_l.jpg,16033_l.jpg,,|||||,Carson800,16033_l.jpg
