'[6/60] | 6 Inch Yellow Tulip in Egg',10008-YE,GAR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'6""H x 3""Dia.'",,6,$5.99,60,$5.70,,,6,K&K400,K&K160,,,,,,
'[6/60] | 6.5 Inch Blue Hyacinth in Egg',10009-BL,GAR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'6.5""H x 3""Dia.'",,6,$5.99,60,$5.70,,,6,K&K400,K&K160,,,,,,
'[6/60] | 6.5 Inch Pink Hyacinth in Egg',10009-PK,GAR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'6.5""H x 3""Dia.'",,6,$5.99,60,$5.70,,,6,K&K400,K&K160,,,,,,
'[SO][8/72] | 3 Inch Green Resin Sitting Bird',10041A,GAR010,20180323,Out of stock - order to ship after 03-23-2018,,,,"'3""H'",,8,$2.50,72,$2.38,,,8,K&K400,K&K160,,,,,,
'[6/48] | 4 Inch Green Resin Sitting Bird',10041B,GAR010,20180201,Out of stock - order to ship after 02-01-2018,,,,"'4""H x 4""W x 3""D'",,6,$2.99,48,$2.84,,,6,K&K400,K&K160,,,,,,
'[12/36] | 38 Inch Cherry Blossom Spray',10045A,EVR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'38""L'",,12,$9.99,36,$9.49,,,12,K&K400,K&K160,,,,,,
'[12/96] | 47 Inch Purple Berry Spray',10046-PU,EVR010,20180201,Out of stock - order to ship after 02-01-2018,,,,"'47""L'",,12,$8.50,96,$8.08,,,12,K&K400,K&K160,,,,,,
'[2/12] | 11 Inch Gray Galvanized Metal Tin Watering Can',10057B,GAR010,20171123,In stock & shipping checked (Nov 22nd),,,,'11\x94H x 17\x94W x 4\x94D',,2,$18.50,12,$17.60,,,2,K&K400,K&K160,,,,,,
'[12/72] | 46 Inch Plum Blossom Spray',10060A,GAR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'46""L'",,12,$6.99,72,$6.64,,,12,K&K400,K&K160,,,,,,
'[12/48] | 30 Inch Green Hydrangea Stem',10062-GR,GAR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'30""L'",,12,$7.99,48,$7.59,,,12,K&K400,K&K160,,,,,,
'[12/48] | 30 Inch White Hydrangea Stem',10062-WH,GAR010,20180301,Out of stock - order to ship after 03-01-2018,,,,"'30""L'",,12,$7.99,48,$7.59,,,12,K&K400,K&K160,,,,,,
'[12/24] | 40 Inch Green Cone Hydrangea Stem',10063-GR,GAR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'40""L'",,12,$12.99,24,$12.34,,,12,K&K400,K&K160,,,,,,
'[12/24] | 40 Inch Pink Cone Hydrangea Stem',10063-PK,GAR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'40""L'",,12,$12.99,24,$12.34,,,12,K&K400,K&K160,,,,,,
'[12/24] | 40 Inch Purple Cone Hydrangea Stem',10063-PU,GAR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'40""L'",,12,$12.99,24,$12.34,,,12,K&K400,K&K160,,,,,,
'[12/24] | 40 Inch White Cone Hydrangea Stem',10063-WH,GAR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'40""L'",,12,$12.99,24,$12.34,,,12,K&K400,K&K160,,,,,,
'[12/48] | 38 Inch Green Double Lilac Stem',10064-GR,GAR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'38""L'",,12,$7.99,48,$7.59,,,12,K&K400,K&K160,,,,,,
'[12/48] | 38 Inch Purple Double Lilac Stem',10064-PU,GAR010,20180301,Out of stock - order to ship after 03-01-2018,,,,"'38""L'",,12,$7.99,48,$7.59,,,12,K&K400,K&K160,,,,,,
'[12/48] | 38 Inch White Double Lilac Stem',10064-WH,GAR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'38""L'",,12,$7.99,48,$7.59,,,12,K&K400,K&K160,,,,,,
'[2/8] | 84 Inch Yellow Forsythia Branch Spray',10069A,GAR010,20180101,Out of stock - order to ship after 01-01-2018,,,,"'84""L'",,2,$59.99,8,$56.99,,,2,K&K400,K&K160,,,,,,
'[8/240] | 4 Inch Brown Twig Bird Nest w/ Blue Eggs',10071A,EVR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'4""Dia.'",,8,$2.50,240,$2.40,,,8,K&K400,K&K160,,,,,,
'[6/48] | 6 Inch Brown Twig Bird Nest w/ Blue Eggs',10071B,EVR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'6""Dia.'",,6,$3.50,48,$3.35,,,6,K&K400,K&K160,,,,,,
'[12/120] | 2 Inch Assorted Blue Spotted Eggs (Bag of 24)',10073B,EVR010,20171123,In stock & shipping checked (Nov 22nd),,,,"'2""H x 1.5""D'",,12,$4.50,120,$4.30,,,12,K&K400,K&K160,,,,,,
