"Tin Watering Can, Green / Yellow - 9""H",T0840,"TIN WATERING CAN, GREEN / YELLOW - 9""H","Adorable and colorful watering can made out of tin. A colorful flower blossom sits on top of the spout and adds the special something to this very decorative and attractive piece. A full functioning watering can, that will add some color and joy to your home or yard.",,,,,Daisy White / Red,,,,,,,,,CraftOutlet400,CraftOutlet160,https://cdn.shopify.com/s/files/1/0946/6708/products/T0838_7b63859a-905d-4c28-9fb9-e2b432167498_800x.jpg?v=1571439279,T0838_7b63859a-905d-4c28-9fb9-e2b432167498_800x.jpg?v=1571439279,,,CraftOutlet800,T0838_7b63859a-905d-4c28-9fb9-e2b432167498_800x.jpg?v=1571439279
"Tin Milk Can with Handles, Black",T0925,"TIN MILK CAN WITH HANDLES, BLACK","his traditional milk can is painted beautifully in an antique black color. It's simple and traditional look makes it a great piece to decorate and store florals in. A beautiful décor accent either in your kitchen, your living room or office. It will for sure add a rustic farmhouse feel to any room.",,,,,"13.75"" Tall",,,,,,,,,CraftOutlet400,CraftOutlet160,https://cdn.shopify.com/s/files/1/0946/6708/products/T0924_aff782ea-54b2-4853-aa43-d14abdf54380_800x.jpg?v=1571439279,T0924_aff782ea-54b2-4853-aa43-d14abdf54380_800x.jpg?v=1571439279,,,CraftOutlet800,T0924_aff782ea-54b2-4853-aa43-d14abdf54380_800x.jpg?v=1571439279
"Tin Flower Bucket, 2 Hoops, with Handles, Rustic",T0021,"TIN FLOWER BUCKET, 2 HOOPS, WITH HANDLES, RUSTIC","ideal bucket for dried floral arrangements at home, for weddings gift, spa and Aromatherapy settings and much more. Adds a country-chick topuch to any room. If you want to display it outside, it is recommende to put a sealant on, due to the exposure to moisture and UV-light.",,,,,"18"" Tall",,,,,,,,,CraftOutlet400,CraftOutlet160,https://cdn.shopify.com/s/files/1/0946/6708/products/T0013_e6c45e74-66e8-40c7-9bc7-b18372f9b9b1_800x.jpg?v=1571439261,T0013_e6c45e74-66e8-40c7-9bc7-b18372f9b9b1_800x.jpg?v=1571439261,,,CraftOutlet800,T0013_e6c45e74-66e8-40c7-9bc7-b18372f9b9b1_800x.jpg?v=1571439261
"Shiny Tin Flower Bucket with Handle, Galvanized",T0267,"SHINY TIN FLOWER BUCKET WITH HANDLE, GALVANIZED","Ideal for dried floral arrangements at home, for wedding, spa and Aromatherapy settings and much more. If you wish to use with dried Floral's, as an umbrella stand and/or to prevent pets knocking vase down, add some sand, floral filler marbles or rocks to help weigh the base down. Constructed out of tin with a protective and lustrous finished zinc coating, this flower bucket adds a touch of elegant farmhouse feel to any room.",,,,,"9"" Tall",,,,,,,,,CraftOutlet400,CraftOutlet160,https://cdn.shopify.com/s/files/1/0946/6708/products/T0265_b247bf87-2e2d-4e9b-b0d1-3292e10760ae_800x.jpg?v=1571439261,T0265_b247bf87-2e2d-4e9b-b0d1-3292e10760ae_800x.jpg?v=1571439261,,,CraftOutlet800,T0265_b247bf87-2e2d-4e9b-b0d1-3292e10760ae_800x.jpg?v=1571439261
"Tin Tub with Handles, Rustic - 3.125"" Tall",T0663,"TIN TUB WITH HANDLES, RUSTIC - 3.125"" TALL","This small rusty tub is a classic farmhouse décor piece perfect for versatile decorating purposes. Also great for using as a planter or for flower arrangements.

6.25""L X4.5""W X 3.125""H",,,,,,,,,,,,,,CraftOutlet400,CraftOutlet160,,,,,CraftOutlet800,
"Paper Mache Snowman with PVC Feather Tree in his Arms, Standing- 5"" Tall",X30139,"PAPER MACHE SNOWMAN WITH PVC FEATHER TREE IN HIS ARMS, STANDING- 5"" TALL","Chubby cream colored half-body paper mache snowman figurine. He is holding a Christmas tree and is wearing a hand-painted black top hat. This snowman has rosey cheeks and a orange carrot nose and he is ready to ring in the winter and Christmas season in your home or office.

5""H",,,,,,,,,,,,,,CraftOutlet400,CraftOutlet160,,,,,CraftOutlet800,
"Fabric Snowball with Face, Ornament - 3"" Tall",X50397,"FABRIC SNOWBALL WITH FACE, ORNAMENT - 3"" TALL","Adorable fabric snowball ornament with a snowman face on it. A fun and cute accessory for your Christmas tree in order to create a joyful atmosphere around the most wonderful time of the year!

3"" H",,,,,,,,,,,,,,CraftOutlet400,CraftOutlet160,,,,,CraftOutlet800,
Puffy Tin Heart,T0866,PUFFY TIN HEART,"This puffy tin heart makes a beautiful decoration and provides a romantic farmhouse feel to any room. Great for displaying on coffee tables, mantles and as a beautiful décor accent for your romantic table setting. Also perfect for wedings, valentine's day, babyshower or birthday parties.",,,,,"3"" Tall Red",,,,,,,,,CraftOutlet400,CraftOutlet160,https://cdn.shopify.com/s/files/1/0946/6708/products/T0856_3e161d0b-f89d-4f87-892e-1f54b94dd70c_800x.jpg?v=1571439260,T0856_3e161d0b-f89d-4f87-892e-1f54b94dd70c_800x.jpg?v=1571439260,,,CraftOutlet800,T0856_3e161d0b-f89d-4f87-892e-1f54b94dd70c_800x.jpg?v=1571439260
Tin Star Country with Cut Outs,T1075,TIN STAR COUNTRY WITH CUT OUTS,"Our decorative tin star ornaments with beautiful star cut outs are a traditional primitive accents for your tree, throughout your home or for your DIY projects! You’ll find lots of uses for these rustic metal stars, whether you scatter them on a tree as Christmas ornaments or tie them to your gifts. Your friends and family will enjoy the decorative touch these ornaments will bring to your gift wrapping! Add them to your Christmas garlands or let them hang from your wooden beams.",,,,,"6"" Tall Rustic",,,,,,,,,CraftOutlet400,CraftOutlet160,https://cdn.shopify.com/s/files/1/0946/6708/products/T1071_a3a68002-9e2d-423b-82a2-c352ff641e75_800x.jpg?v=1571439279,T1071_a3a68002-9e2d-423b-82a2-c352ff641e75_800x.jpg?v=1571439279,,,CraftOutlet800,T1071_a3a68002-9e2d-423b-82a2-c352ff641e75_800x.jpg?v=1571439279
"Tin Star Pick, Red - 16.5"" Tall",T1082,"TIN STAR PICK, RED - 16.5"" TALL","Decorative tin star garden pick. This black colored décor accent can be displayed in a flower bed or planter. A beautiful decoration piece that will add a touch of country look and feel to front or backyard.

16.5""H",,,,,,,,,,,,,,CraftOutlet400,CraftOutlet160,,,,,CraftOutlet800,
"Fabric Pumpkin, Orange - 10"" Tall",40207,"FABRIC PUMPKIN, ORANGE - 10"" TALL","Our fluffy fabric bright orange pumpkin is great to be paired up with various sized other fabric pumpkins and is a beautiful and fun fall décor piece!

10""H",,,,,,,,,,,,,,CraftOutlet400,CraftOutlet160,,,,,CraftOutlet800,
Primitive Burlap Pumpkin,40307,PRIMITIVE BURLAP PUMPKIN,"Accented by a woven fabric stem, leaves and metal twigs, this burlap pumpkin is perfect to decorate for any fall or harvest theme! It can be used as a table top décor piece, for any Halloween displays together with other décor accents or to be decorated on TV stands, kitchen counters or office desks.",,,,,"6"" Dia",,,,,,,,,CraftOutlet400,CraftOutlet160,https://cdn.shopify.com/s/files/1/0946/6708/products/40306_99f49551-69d1-41f4-903d-e5de2e9a73b7_800x.jpg?v=1571439260,40306_99f49551-69d1-41f4-903d-e5de2e9a73b7_800x.jpg?v=1571439260,,,CraftOutlet800,40306_99f49551-69d1-41f4-903d-e5de2e9a73b7_800x.jpg?v=1571439260
"Tin Pail with Small Movable Handle, Off-White - 5.75"" Tall",T0329,"TIN PAIL WITH SMALL MOVABLE HANDLE, OFF-WHITE - 5.75"" TALL","This white tin pail has a moveable handle and is perfect for any barnyard display or the be used as a pot for plants, herbs or any kind of floral arrangements. Can also be used as an attractive storage container for mail and much more.

11""L X 5.75""H",,,,,,,,,,,,,,CraftOutlet400,CraftOutlet160,,,,,CraftOutlet800,
