Cowgirl 1/4 pound Gift Box,109,"9 truffles in our signature red gift box with black grosgrain ribbon, western style button and gift card.",1,$10.95,"['<Select One>', 'Spicy Assorted', 'Spicy Double Dark', 'Spicy Hazelnut Milk', 'Spicy Raspberry Dark', 'Spicy Cappuccino', 'Mild Assorted', 'Mild Double Dark', 'Mild Milk Chocolate', 'Mild Raspberry Lemonade', 'Mild Ivory Orange', 'Spicy Mild Assorted', 'Truffle Sampler w/Caramels']",https://www.cowgirlchocolates.com/products/109.jpg
Cowgirl 1/4 pound Gift Box,109,"9 truffles in our signature red gift box with black grosgrain ribbon, western style button and gift card.",1,$10.95,"['<Select One>', 'Spicy Assorted', 'Spicy Double Dark', 'Spicy Hazelnut Milk', 'Spicy Raspberry Dark', 'Spicy Cappuccino', 'Mild Assorted', 'Mild Double Dark', 'Mild Milk Chocolate', 'Mild Raspberry Lemonade', 'Mild Ivory Orange', 'Spicy Mild Assorted', 'Truffle Sampler w/Caramels']",https://www.cowgirlchocolates.com/products/109.jpg
Cowgirl Heart Box with Truffles,40,The American Heritage Dictionary has almost half a page of heart-related definitions. Don’t bother… we have the specific heart you need for Valentine’s Day… Delicious Cowgirl Truffles in a lovely shiny heart shaped box. Perfect for that special someone.,1,$10.95,"['<Select One>', 'Mini Heart - $10.95', '1/2 Pound Heart\n- Add $9.00', '1 Pound Heart\n- Add $29.05', '<Select One>', 'Spicy Assorted', 'Spicy Double Dark', 'Spicy Hazelnut Milk', 'Spicy Raspberry Dark', 'Spicy Cappuccino', 'Mild Assorted', 'Mild Double Dark', 'Mild Milk Chocolate', 'Mild Raspberry Lemonade', 'Mild Ivory Orange', 'Spicy Mild Assorted']",https://www.cowgirlchocolates.com/products/40.jpg
Cowgirl Heart Box with Truffles,40,The American Heritage Dictionary has almost half a page of heart-related definitions. Don’t bother… we have the specific heart you need for Valentine’s Day… Delicious Cowgirl Truffles in a lovely shiny heart shaped box. Perfect for that special someone.,1,$10.95,"['<Select One>', 'Mini Heart - $10.95', '1/2 Pound Heart\n- Add $9.00', '1 Pound Heart\n- Add $29.05', '<Select One>', 'Spicy Assorted', 'Spicy Double Dark', 'Spicy Hazelnut Milk', 'Spicy Raspberry Dark', 'Spicy Cappuccino', 'Mild Assorted', 'Mild Double Dark', 'Mild Milk Chocolate', 'Mild Raspberry Lemonade', 'Mild Ivory Orange', 'Spicy Mild Assorted']",https://www.cowgirlchocolates.com/products/40.jpg
Valentine Heartbox,74,Valentine’s Day!!! Everybody expects something special and of course Cowgirl Chocolates can help. For the traditionalists… a lovely heart box filled with a whole pound of mouth watering Cowgirl Chocolates.,1,$36.00,"['<Select One>', 'Spicy Assorted', 'Spicy and Mild Assorted', 'Mild Assorted']",https://www.cowgirlchocolates.com/products/74.jpg
Valentine Heartbox,74,Valentine’s Day!!! Everybody expects something special and of course Cowgirl Chocolates can help. For the traditionalists… a lovely heart box filled with a whole pound of mouth watering Cowgirl Chocolates.,1,$36.00,"['<Select One>', 'Spicy Assorted', 'Spicy and Mild Assorted', 'Mild Assorted']",https://www.cowgirlchocolates.com/products/74.jpg
Truffle Bar Bucket,145,This is a small red bucket with five chocolate truffle bars (an assortment of flavors - unless you tell us you only want your favorite flavor). An understated gift for a special occasion.,1,$16.95,"['<Select One>', 'Spicy Assorted', 'Spicy and Mild Assorted', 'Mild Assorted']",https://www.cowgirlchocolates.com/products/145.jpg
Truffle Bar Bucket,145,This is a small red bucket with five chocolate truffle bars (an assortment of flavors - unless you tell us you only want your favorite flavor). An understated gift for a special occasion.,1,$16.95,"['<Select One>', 'Spicy Assorted', 'Spicy and Mild Assorted', 'Mild Assorted']",https://www.cowgirlchocolates.com/products/145.jpg
Small Truffle Bar Gift Bucket,141,"Sometimes you need just a small taste of chocolate and other times you need a lot. Our Truffle Bar Gift Bucket has a ¼ lb assortment of truffles, for when you need just a little bit, and 6 assorted Truffle Bars for when you need a lot. Comes in a reusable bucket with a ribbon and a card. Your choice of spicy, mild or a sassy combination of both.",1,$26.95,"['<Select One>', 'Spicy Assorted', 'Spicy and Mild Assorted', 'Mild Assorted']",https://www.cowgirlchocolates.com/products/141.jpg
Small Truffle Bar Gift Bucket,141,"Sometimes you need just a small taste of chocolate and other times you need a lot. Our Truffle Bar Gift Bucket has a ¼ lb assortment of truffles, for when you need just a little bit, and 6 assorted Truffle Bars for when you need a lot. Comes in a reusable bucket with a ribbon and a card. Your choice of spicy, mild or a sassy combination of both.",1,$26.95,"['<Select One>', 'Spicy Assorted', 'Spicy and Mild Assorted', 'Mild Assorted']",https://www.cowgirlchocolates.com/products/141.jpg
Truffle Bar Tin,140,"A tin for a traveler to collect all the small things that fall to the bottom of the saddlebag. But first of course you should enjoy (or even share) the Cowgirl Truffle Bars. Comes with 12 assorted truffle bars in a reusable tin, with a ribbon and a card. Tell us your favorite flavors or let us pick for you.",1,$30.00,"['<Select One>', 'Spicy assorted', 'Spicy Toffee Milk', 'Spicy Almond Dark', 'Spicy Mint Milk', 'Spicy Raspberry Dark', 'Mild Assorted', 'Milk Chocolate', 'Hazelnut Milk Chocolate', 'Green Tea Dark Chocolate', 'Dark Chocolate', 'Spicy and Mild Assorted']",https://www.cowgirlchocolates.com/products/140.jpg
Truffle Bar Tin,140,"A tin for a traveler to collect all the small things that fall to the bottom of the saddlebag. But first of course you should enjoy (or even share) the Cowgirl Truffle Bars. Comes with 12 assorted truffle bars in a reusable tin, with a ribbon and a card. Tell us your favorite flavors or let us pick for you.",1,$30.00,"['<Select One>', 'Spicy assorted', 'Spicy Toffee Milk', 'Spicy Almond Dark', 'Spicy Mint Milk', 'Spicy Raspberry Dark', 'Mild Assorted', 'Milk Chocolate', 'Hazelnut Milk Chocolate', 'Green Tea Dark Chocolate', 'Dark Chocolate', 'Spicy and Mild Assorted']",https://www.cowgirlchocolates.com/products/140.jpg
Spicy Toffee Truffle Bar,119,"Toffee bits blended with creamy milk chocolate and spice. Watch out though, the head cowgirl threw in some extra spice to kick things up a notch. 1.76 oz",1,$2.50,[],https://www.cowgirlchocolates.com/products/119.jpg
Spicy Toffee Truffle Bar,119,"Toffee bits blended with creamy milk chocolate and spice. Watch out though, the head cowgirl threw in some extra spice to kick things up a notch. 1.76 oz",1,$2.50,[],https://www.cowgirlchocolates.com/products/119.jpg
Spicy Mint Truffle Bar,120,Our delicious milk chocolate shell with a creamy mint infused milk chocolate truffle center and just the perfect amount of spice. 1.76 oz,1,$2.50,[],https://www.cowgirlchocolates.com/products/120.jpg
Spicy Mint Truffle Bar,120,Our delicious milk chocolate shell with a creamy mint infused milk chocolate truffle center and just the perfect amount of spice. 1.76 oz,1,$2.50,[],https://www.cowgirlchocolates.com/products/120.jpg
Spicy Raspberry Truffle Bar,121,Deep dark chocolate shell with our scrumptious raspberry creame filling and a spicy kick to liven up your day. 1.76 oz,1,$2.50,[],https://www.cowgirlchocolates.com/products/121.jpg
Spicy Raspberry Truffle Bar,121,Deep dark chocolate shell with our scrumptious raspberry creame filling and a spicy kick to liven up your day. 1.76 oz,1,$2.50,[],https://www.cowgirlchocolates.com/products/121.jpg
Spicy Almond Truffle Bar,122,Perfectly roasted almonds blended with our deep dark chocolate and a wonderful extra spicy kick. 1.76 oz,1,$2.50,[],https://www.cowgirlchocolates.com/products/122.jpg
Spicy Almond Truffle Bar,122,Perfectly roasted almonds blended with our deep dark chocolate and a wonderful extra spicy kick. 1.76 oz,1,$2.50,[],https://www.cowgirlchocolates.com/products/122.jpg
Mild Green Tea Truffle Bar,123,A hint of the Orient with our dark chocolate shell and a green tea infused truffle center. 1.76 oz,1,$2.50,[],https://www.cowgirlchocolates.com/products/123.jpg
Mild Green Tea Truffle Bar,123,A hint of the Orient with our dark chocolate shell and a green tea infused truffle center. 1.76 oz,1,$2.50,[],https://www.cowgirlchocolates.com/products/123.jpg
Mild Hazelnut Truffle Bar,124,Scrumptious Milk chocolate with Hazelnuts mixed in our creamy milk truffle center. 1.76 oz,1,$2.50,[],https://www.cowgirlchocolates.com/products/124.jpg
Mild Hazelnut Truffle Bar,124,Scrumptious Milk chocolate with Hazelnuts mixed in our creamy milk truffle center. 1.76 oz,1,$2.50,[],https://www.cowgirlchocolates.com/products/124.jpg
Mild Milk Chocolate Truffle Bar,125,Our Delicious Milk Chocolate Truffle made into a bar. 1.76 oz,1,$2.50,[],https://www.cowgirlchocolates.com/products/125.jpg
Mild Milk Chocolate Truffle Bar,125,Our Delicious Milk Chocolate Truffle made into a bar. 1.76 oz,1,$2.50,[],https://www.cowgirlchocolates.com/products/125.jpg
Mild Dark Chocolate Truffle Bar,126,Our delicious Double Dark Chocolate Truffle made into a bar. 1.76oz,1,$2.50,[],https://www.cowgirlchocolates.com/products/126.jpg
Mild Dark Chocolate Truffle Bar,126,Our delicious Double Dark Chocolate Truffle made into a bar. 1.76oz,1,$2.50,[],https://www.cowgirlchocolates.com/products/126.jpg
Bar Bucket,6,"No, not what you find in the neighborhood saloon. This is a small red bucket with six solid chocolate bars (an assortment of flavors - unless you tell us you only want your favorite flavor). An understated gift for a special occasion. (You could add a diamond ring to up the ante. You supply the ring we supply the rest.)",1,$19.95,"['<Select One>', 'Spicy Assorted', 'Spicy Huckleberry Dark', 'Spicy Almond Dark', 'Spicy Orange Espresso', 'Spicy Lime Tequila', 'Spicy Mint Milk Choc.', 'Mild Assorted', 'Mild Milk Chocolate', 'Mild Dark Chocolate', 'Mild Sarsaparilla Milk', 'Mild Lavender Dark', 'Mild Lemonade White', 'Spicy and Mild Assorted', 'Mild Almond Sea Salt Dark']",https://www.cowgirlchocolates.com/products/6.jpg
Bar Bucket,6,"No, not what you find in the neighborhood saloon. This is a small red bucket with six solid chocolate bars (an assortment of flavors - unless you tell us you only want your favorite flavor). An understated gift for a special occasion. (You could add a diamond ring to up the ante. You supply the ring we supply the rest.)",1,$19.95,"['<Select One>', 'Spicy Assorted', 'Spicy Huckleberry Dark', 'Spicy Almond Dark', 'Spicy Orange Espresso', 'Spicy Lime Tequila', 'Spicy Mint Milk Choc.', 'Mild Assorted', 'Mild Milk Chocolate', 'Mild Dark Chocolate', 'Mild Sarsaparilla Milk', 'Mild Lavender Dark', 'Mild Lemonade White', 'Spicy and Mild Assorted', 'Mild Almond Sea Salt Dark']",https://www.cowgirlchocolates.com/products/6.jpg
12 Bar Bundle,78,"We’ve got some special prices on our new Cowgirl Solid Chocolate Bars. Choose either a 12 bar bundle: buy 11 and get one free or a 24 bar bundle: buy 20 and get 4 free. Comes with assorted flavors, or tell us your favorites and we’ll pack it specially for you in a red gift box.",1,$27.50,"['<Select One>', '12 Bars - $27.50', '24 bars\n- Add $22.50', '<Select One>', 'Spicy Assorted', 'Spicy Huckleberry Dark', 'Spicy Almond Dark', 'Spicy Orange Espresso', 'Spicy Lime Tequila', 'Spicy Mint Milk Choc.', 'Mild Assorted', 'Mild Milk Chocolate', 'Mild Dark Chocolate', 'Mild Sarsaparilla Milk', 'Mild Lavender Dark', 'Mild Lemonade White', 'Spicy and Mild Assorted', 'Mild Almond Sea Salt Dark']",https://www.cowgirlchocolates.com/products/78.jpg
Truffle Bar Bundle,118,"The Head Cowgirl has been back in the kitchen working on our award winning truffle bars and now they're back, bigger and better than before! When just a truffle isn't enough ride up to the general store and fill up your saddle-bag with our new 1.76 oz truffle bars. Watch out though the head cowgirl threw in some extra spice to kick things up a notch. 8 flavors - 4 Mild (not spicy) and 4 (super) Spicy. Choose 'em and enjoy 'em!",1,$27.50,"['<Select One>', '12 bars', '24 bars\n- Add $22.50', '<Select One>', 'Spicy assorted', 'Spicy Toffee Milk', 'Spicy Almond Dark', 'Spicy Mint Milk', 'Spicy Raspberry Dark', 'Mild Assorted', 'Milk Chocolate', 'Hazelnut Milk Chocolate', 'Green Tea Dark Chocolate', 'Dark Chocolate', 'Spicy and Mild Assorted']",https://www.cowgirlchocolates.com/products/118.jpg
Truffle Bar Bundle,118,"The Head Cowgirl has been back in the kitchen working on our award winning truffle bars and now they're back, bigger and better than before! When just a truffle isn't enough ride up to the general store and fill up your saddle-bag with our new 1.76 oz truffle bars. Watch out though the head cowgirl threw in some extra spice to kick things up a notch. 8 flavors - 4 Mild (not spicy) and 4 (super) Spicy. Choose 'em and enjoy 'em!",1,$27.50,"['<Select One>', '12 bars', '24 bars\n- Add $22.50', '<Select One>', 'Spicy assorted', 'Spicy Toffee Milk', 'Spicy Almond Dark', 'Spicy Mint Milk', 'Spicy Raspberry Dark', 'Mild Assorted', 'Milk Chocolate', 'Hazelnut Milk Chocolate', 'Green Tea Dark Chocolate', 'Dark Chocolate', 'Spicy and Mild Assorted']",https://www.cowgirlchocolates.com/products/118.jpg
Mild Dark Almond & Sea Salt Bar,146,Perfectly roasted almonds blended with deep dark chocolate and a touch of sea salt 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/146.jpg
Mild Dark Almond & Sea Salt Bar,146,Perfectly roasted almonds blended with deep dark chocolate and a touch of sea salt 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/146.jpg
Spicy Huckleberry Dark Chocolate Bar,83,Whole wild mountain huckleberries blended with a spicy deep dark chocolate 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/83.jpg
Spicy Huckleberry Dark Chocolate Bar,83,Whole wild mountain huckleberries blended with a spicy deep dark chocolate 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/83.jpg
Lemonade White Chocolate Bar,82,A fresh and zesty taste that takes you back to those summer days 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/82.jpg
Lemonade White Chocolate Bar,82,A fresh and zesty taste that takes you back to those summer days 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/82.jpg
Lavender Dark Chocolate Bar,81,Aromatic organic lavender oil infused with deep dark chocolate 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/81.jpg
Lavender Dark Chocolate Bar,81,Aromatic organic lavender oil infused with deep dark chocolate 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/81.jpg
Spicy Roasted Almond Dark Chocolate Bar,84,Perfectly roasted almonds blended with deep dark chocolate 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/84.jpg
Spicy Roasted Almond Dark Chocolate Bar,84,Perfectly roasted almonds blended with deep dark chocolate 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/84.jpg
Spicy Orange Espresso Dark Chocolate Bar,18,"Refreshing orange, revitalizing espresso, and deep dark chocolate 1.25 oz.",1,$2.50,[],https://www.cowgirlchocolates.com/products/18.jpg
Spicy Orange Espresso Dark Chocolate Bar,18,"Refreshing orange, revitalizing espresso, and deep dark chocolate 1.25 oz.",1,$2.50,[],https://www.cowgirlchocolates.com/products/18.jpg
Spicy Mint Bar,19,Milk chocolate paired with spices and refreshing peppermint 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/19.jpg
Spicy Mint Bar,19,Milk chocolate paired with spices and refreshing peppermint 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/19.jpg
Sarsaparilla Milk Chocolate Bar,80,Milk chocolate swirled with sarsaparilla (root beer) from the good ol’ days 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/80.jpg
Sarsaparilla Milk Chocolate Bar,80,Milk chocolate swirled with sarsaparilla (root beer) from the good ol’ days 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/80.jpg
Mild Milk Chocolate Bar,16,Delicious milk chocolate in its purest form 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/16.jpg
Mild Milk Chocolate Bar,16,Delicious milk chocolate in its purest form 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/16.jpg
Spicy Lime Tequila Bar,14,"A favorite blend of lime, tequila and dark chocolate with just a hint of spice 1.25 oz.",1,$2.50,[],https://www.cowgirlchocolates.com/products/14.jpg
Spicy Lime Tequila Bar,14,"A favorite blend of lime, tequila and dark chocolate with just a hint of spice 1.25 oz.",1,$2.50,[],https://www.cowgirlchocolates.com/products/14.jpg
Mild Dark Chocolate Bar,17,Dark chocolate in its purest form 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/17.jpg
Mild Dark Chocolate Bar,17,Dark chocolate in its purest form 1.25 oz.,1,$2.50,[],https://www.cowgirlchocolates.com/products/17.jpg
Caramel Sampler Bag,147,"Our Caramel Sampler Bag includes a quarter pound of each of our caramels: Mild Sea Salt, Spicy Chipotle, and Spicy Habanero, in a handy red tote. Caramel lovers rejoice! Bag size 11""w x 4""d x 8"" t",1,$36.00,[],https://www.cowgirlchocolates.com/products/147.jpg
Caramel Sampler Bag,147,"Our Caramel Sampler Bag includes a quarter pound of each of our caramels: Mild Sea Salt, Spicy Chipotle, and Spicy Habanero, in a handy red tote. Caramel lovers rejoice! Bag size 11""w x 4""d x 8"" t",1,$36.00,[],https://www.cowgirlchocolates.com/products/147.jpg
1/4 pound Fancy Caramel Bag,95,"1/4 pound of our fiery caramels in a pretty gift bag with one of our signature ""old west"" button.",1,$11.95,"['<Select One>', 'Spicy Habanero', 'Spicy Chipotle', 'Mild Sea Salt']",https://www.cowgirlchocolates.com/products/95.jpg
1/4 pound Fancy Caramel Bag,95,"1/4 pound of our fiery caramels in a pretty gift bag with one of our signature ""old west"" button.",1,$11.95,"['<Select One>', 'Spicy Habanero', 'Spicy Chipotle', 'Mild Sea Salt']",https://www.cowgirlchocolates.com/products/95.jpg
Caramel Travel Tin,96,"12 caramels in a flat travel tin with our logo gift card, ribbon and western button. Just enough kick to keep you going.",1,$15.95,"['<Select One>', 'Spicy Habanero', 'Spicy Chipotle', 'Mild Sea Salt']",https://www.cowgirlchocolates.com/products/96.jpg
Caramel Travel Tin,96,"12 caramels in a flat travel tin with our logo gift card, ribbon and western button. Just enough kick to keep you going.",1,$15.95,"['<Select One>', 'Spicy Habanero', 'Spicy Chipotle', 'Mild Sea Salt']",https://www.cowgirlchocolates.com/products/96.jpg
1/2 Pound Caramel Gift Box,86,"Choose either Chipotle or our new Mild Sea Salt Caramels in a 1/2 pound Gift Box: Our chipotle caramels won second place for zesty candy and are a Fiery Food Challenge Winner. They are becoming a favorite at the ranch along with our award winning Habanero caramels. Enjoy the delicate sweet smoky aftertaste of our soft chewy caramels. Our Mild Sea Salt Caramels are our newest addition of soft caramels for those of you that prefer the mild mannered taste. We threw in the salt but left out the pepper. 1/2 Lb in a corrugated gift box with ribbon, gift card and western button. - $19.00",1,$19.00,"['<Select One>', 'Chipotle', 'Sea Salt']",https://www.cowgirlchocolates.com/products/86.jpg
1/2 Pound Caramel Gift Box,86,"Choose either Chipotle or our new Mild Sea Salt Caramels in a 1/2 pound Gift Box: Our chipotle caramels won second place for zesty candy and are a Fiery Food Challenge Winner. They are becoming a favorite at the ranch along with our award winning Habanero caramels. Enjoy the delicate sweet smoky aftertaste of our soft chewy caramels. Our Mild Sea Salt Caramels are our newest addition of soft caramels for those of you that prefer the mild mannered taste. We threw in the salt but left out the pepper. 1/2 Lb in a corrugated gift box with ribbon, gift card and western button. - $19.00",1,$19.00,"['<Select One>', 'Chipotle', 'Sea Salt']",https://www.cowgirlchocolates.com/products/86.jpg
Buckin' Hot Habanero Caramels 1/2 Pound Tin,26,"These fiery caramels could knock you off your horse... wonderful soft, buttery caramels spiced with habanero peppers. They'll have you lickin' your lips and shakin' your hips!",1,$19.00,[],https://www.cowgirlchocolates.com/products/26.jpg
Buckin' Hot Habanero Caramels 1/2 Pound Tin,26,"These fiery caramels could knock you off your horse... wonderful soft, buttery caramels spiced with habanero peppers. They'll have you lickin' your lips and shakin' your hips!",1,$19.00,[],https://www.cowgirlchocolates.com/products/26.jpg
Caramel Six Shooter Gift Box,144,"Six caramels in a clear gift box with a ribbon, gift card and a western style button. Choose Habanero, Chipotle or Mild Sea Salt.",1,$6.50,"['<Select One>', 'Spicy Habanero', 'Spicy Chipotle', 'Mild Sea Salt']",https://www.cowgirlchocolates.com/products/144.jpg
Delicately Hot Caramel Dessert Sauce,22,"This all natural-no preservatives sauce comes in a new larger 11 oz. size jar. It is the perfect topping for ice cream, brownies or apple slices. Try a spoonful in your coffee or hot chocolate. The Head Cowgirl has been known to eat it straight out of the jar. Yee-ha!",1,$11.95,[],https://www.cowgirlchocolates.com/products/22.jpg
Delicately Hot Caramel Dessert Sauce,22,"This all natural-no preservatives sauce comes in a new larger 11 oz. size jar. It is the perfect topping for ice cream, brownies or apple slices. Try a spoonful in your coffee or hot chocolate. The Head Cowgirl has been known to eat it straight out of the jar. Yee-ha!",1,$11.95,[],https://www.cowgirlchocolates.com/products/22.jpg
COWGIRL SIGNATURE 1/2 POUND CARAMEL GIFT WRAP,35,"Our fabulous caramels (you choose your favorite) all dressed up in our signature gift wrap, logo card, grosgrain ribbon, and western button.",1,$21.00,"['<Select One>', 'Habanero Carmels', 'Chipotle Carmels', 'Mild Sea Salt']",https://www.cowgirlchocolates.com/products/35.jpg
Nothin' Fancy One Pound Caramels,97,It might be nothin' fancy but it's darn good eatin'! One pound of our fiery caramels in a plastic bag.,1,$30.00,"['<Select One>', 'Spicy Habanero', 'Spicy Chipotle', 'Mild Sea Salt']",https://www.cowgirlchocolates.com/products/97.jpg
Nothin' Fancy One Pound Caramels,97,It might be nothin' fancy but it's darn good eatin'! One pound of our fiery caramels in a plastic bag.,1,$30.00,"['<Select One>', 'Spicy Habanero', 'Spicy Chipotle', 'Mild Sea Salt']",https://www.cowgirlchocolates.com/products/97.jpg
Cowgirl Caramel Heart Box,37,The American Heritage Dictionary has almost half a page of heart-related definitions. Don’t bother… we have the specific heart you need for Valentine’s Day… delicious Cowgirl Chocolate Caramels in a lovely shiny heart shaped box. Perfect for that special someone.,1,$10.95,"['<Select One>', 'Spicy Habanero', 'Spicy Chipotle', 'Mild Sea Salt', '<Select One>', 'Mini Heart - $10.95', '1/2 Pound Heart\n- Add $10.55', '1 Pound Heart\n- Add $32.05']",https://www.cowgirlchocolates.com/products/37.jpg
Spicy and Mild Old Fashioned Hot Chocolate,31,"Cowgirl Chocolates Old Fashioned Hot Cocoa is made the same way they used to make it back in the Old West. We take our rich cocoa powder and mix it with chunks of dark chocolate to ensure you’re gettin’ a thick and creamy cup everytime. Kick off your boots and set a spell to sip some darn tasty cocoa from days gone by with our Spicy Double Dark Chocolate Chunk (has just the right amount of heat), Mild Double Dark Chocolate Chunk (for the not so adventurous) and Mild Fancy Sippin’ Chocolate Mocha (with a shot of espresso for good measure).",1,$10.95,"['<Select One>', 'Spicy Double Dark Chocolate Chunk', 'Mild Double Dark Chocolate Chunk', ""Mild Fancy Sippin' Chocolate Mocha""]",https://www.cowgirlchocolates.com/products/31.jpg
Spicy and Mild Old Fashioned Hot Chocolate,31,"Cowgirl Chocolates Old Fashioned Hot Cocoa is made the same way they used to make it back in the Old West. We take our rich cocoa powder and mix it with chunks of dark chocolate to ensure you’re gettin’ a thick and creamy cup everytime. Kick off your boots and set a spell to sip some darn tasty cocoa from days gone by with our Spicy Double Dark Chocolate Chunk (has just the right amount of heat), Mild Double Dark Chocolate Chunk (for the not so adventurous) and Mild Fancy Sippin’ Chocolate Mocha (with a shot of espresso for good measure).",1,$10.95,"['<Select One>', 'Spicy Double Dark Chocolate Chunk', 'Mild Double Dark Chocolate Chunk', ""Mild Fancy Sippin' Chocolate Mocha""]",https://www.cowgirlchocolates.com/products/31.jpg
Delicately Hot Caramel Dessert Sauce,22,"This all natural-no preservatives sauce comes in a new larger 11 oz. size jar. It is the perfect topping for ice cream, brownies or apple slices. Try a spoonful in your coffee or hot chocolate. The Head Cowgirl has been known to eat it straight out of the jar. Yee-ha!",1,$11.95,[],https://www.cowgirlchocolates.com/products/22.jpg
Delicately Hot Caramel Dessert Sauce,22,"This all natural-no preservatives sauce comes in a new larger 11 oz. size jar. It is the perfect topping for ice cream, brownies or apple slices. Try a spoonful in your coffee or hot chocolate. The Head Cowgirl has been known to eat it straight out of the jar. Yee-ha!",1,$11.95,[],https://www.cowgirlchocolates.com/products/22.jpg
Spicy Chocolate Dessert Sauce,30,"We know you love chocolate because you're here on the site. So we don't have to tell you about the great taste. Just that our sauce is the perfect finishing touch for ice-cream, brownies and just about whatever else gets you excited (dessert-wise). And of course there's that famous Cowgirl Kick!",1,$11.95,[],https://www.cowgirlchocolates.com/products/30.jpg
Spicy Chocolate Dessert Sauce,30,"We know you love chocolate because you're here on the site. So we don't have to tell you about the great taste. Just that our sauce is the perfect finishing touch for ice-cream, brownies and just about whatever else gets you excited (dessert-wise). And of course there's that famous Cowgirl Kick!",1,$11.95,[],https://www.cowgirlchocolates.com/products/30.jpg
Cowgirl Signature Gift Pack,55,"Our gift pack includes: Assorted 1/4 lb Trail Ridin' bag of truffles, a jar of our award winning Spicy Caramel Sauce, and a can of our Spicy Old Fashioned Hot Cocoa.",1,$39.95,[],https://www.cowgirlchocolates.com/products/55.jpg
Cowgirl Signature Gift Pack,55,"Our gift pack includes: Assorted 1/4 lb Trail Ridin' bag of truffles, a jar of our award winning Spicy Caramel Sauce, and a can of our Spicy Old Fashioned Hot Cocoa.",1,$39.95,[],https://www.cowgirlchocolates.com/products/55.jpg
Copper Kettle Brittle,48,"Triple Nut Brittle - $19.95 - Black Box
What can we say...the Head Cowgirl got a little crazy and just started tossin' her favorite nuts into the kettle. Buttery brittle and three of her favorite nuts make this little goody worthy of a YEE-HA! 10 oz.

Darn Spicy Pistachio Brittle - $19.95 - Red Box
We decided to think outside the saddle and toss pistachios into our newest butter brittle along with just enough spice to keep you shakin' your hips and lickin' your lips. 10 oz.",1,$19.95,"['<Select One>', 'Triple Nut Brittle', 'Darn Spicy Pistachio Brittle']",https://www.cowgirlchocolates.com/products/48.jpg
Copper Kettle Brittle,48,"Triple Nut Brittle - $19.95 - Black Box
What can we say...the Head Cowgirl got a little crazy and just started tossin' her favorite nuts into the kettle. Buttery brittle and three of her favorite nuts make this little goody worthy of a YEE-HA! 10 oz.

Darn Spicy Pistachio Brittle - $19.95 - Red Box
We decided to think outside the saddle and toss pistachios into our newest butter brittle along with just enough spice to keep you shakin' your hips and lickin' your lips. 10 oz.",1,$19.95,"['<Select One>', 'Triple Nut Brittle', 'Darn Spicy Pistachio Brittle']",https://www.cowgirlchocolates.com/products/48.jpg
Spring Basket,45,"For special cowgirls & boys the basket has a 12 piece sampler box of mild/spicy truffles (all our flavors including the buckin’ hot habanero caramel), an assortment of 5 chocolate bars, 9 extra truffles, and a jar of our spicy chocolate dessert sauce (to put on that late-night dish of ice cream … you can start at the gym tomorrow).",1,$46.95,[],https://www.cowgirlchocolates.com/products/45.jpg
Spring Basket,45,"For special cowgirls & boys the basket has a 12 piece sampler box of mild/spicy truffles (all our flavors including the buckin’ hot habanero caramel), an assortment of 5 chocolate bars, 9 extra truffles, and a jar of our spicy chocolate dessert sauce (to put on that late-night dish of ice cream … you can start at the gym tomorrow).",1,$46.95,[],https://www.cowgirlchocolates.com/products/45.jpg
Old Fashioned Hot Chocolate,57,Cowgirl Chocolates Old Fashioned Hot Chocolate is made the same way they used to make it back in the Old West. We take our rich cocoa powder and mix it with chunks of chocolate to ensure you’re gettin’ a thick and creamy cup every time. Add your favorite marshmallows to this sweet sippin' treat for an early morning chat by the fire.,1,$10.95,[],https://www.cowgirlchocolates.com/products/57.jpg
Old Fashioned Hot Chocolate,57,Cowgirl Chocolates Old Fashioned Hot Chocolate is made the same way they used to make it back in the Old West. We take our rich cocoa powder and mix it with chunks of chocolate to ensure you’re gettin’ a thick and creamy cup every time. Add your favorite marshmallows to this sweet sippin' treat for an early morning chat by the fire.,1,$10.95,[],https://www.cowgirlchocolates.com/products/57.jpg
