vintage gold deer ornament,LC7172,,,,,,,"glass, glitter and natural moss. 4 1/2"" x 4 1/2""",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/LC7172-317x378.jpg,LC7172-317x378.jpg,,,Bethany800,LC7172-317x378.jpg
woodland critter ornament,LG1691,,,,,,,"blown glass ornament with glitter accents. 2 assorted. owl: 3"" x 1 1/2"" and squirrel: 3"" x 2 1/2"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2012/11/LG1691-317x378.jpg,LG1691-317x378.jpg,,,Bethany800,LG1691-317x378.jpg
platinum tree in cloche ornament,LO7239,,,,,,,"glass, pressed paper, glitter, tinsel and ribbon. 4 3/4"" x 3 1/2"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/LO7239-317x378.jpg,LO7239-317x378.jpg,,,Bethany800,LO7239-317x378.jpg
retro book ornament,LO7244,,,,,,,"pressed paper. three assorted. 5 1/4"" x 3 3/4"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/LO7244-317x378.jpg,LO7244-317x378.jpg,,,Bethany800,LO7244-317x378.jpg
vintage vignette ornament,LO7257,,,,,,,"mdf, bottle brush, beads, pressed paper and glitter. two assorted. 4 1/2"" x 6"" and 5"" x 6"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/LO7257-317x378.jpg,LO7257-317x378.jpg,,,Bethany800,LO7257-317x378.jpg
peaceful ball glass ornament,LO7259,,,,,,,"mercury glass, sequins, beads and glitter. 12 1/2"" diameter.",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/12/LO7259-317x378.jpg,LO7259-317x378.jpg,,,Bethany800,LO7259-317x378.jpg
mini dog glass ornament,LO7260,,,,,,,"glass and glitter. three assorted. 2"" x 1 1/2"", 1 3/4"" x 2"" and 1 1/2"" x 2 1/4""",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/LO7260-317x378.jpg,LO7260-317x378.jpg,,,Bethany800,LO7260-317x378.jpg
gold christmas greeting dome ornament,LO7263,,,,,,,"tinsel, pressed paper and sequins. three assorted. 4 1/2"" d.",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/LO7263-317x378.jpg,LO7263-317x378.jpg,,,Bethany800,LO7263-317x378.jpg
peaceful stag glitter ornament,LO7273,,,,,,,"resin, glitter and paper. 4"" x 5"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/LO7273-317x378.jpg,LO7273-317x378.jpg,,,Bethany800,LO7273-317x378.jpg
merry stag glitter ornament,LO7274,,,,,,,"resin, glitter and paper. 4 1/2"" x 5"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/LO7274-317x378.jpg,LO7274-317x378.jpg,,,Bethany800,LO7274-317x378.jpg
platinum sparkle snowflake,LO9459,,,,,,,"platinum glittered snowflake. 4 assorted. 4"" diameter.",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2010/03/LO9459-317x378.jpg,LO9459-317x378.jpg,,,Bethany800,LO9459-317x378.jpg
viktorianisch mit weihnachtsmann,NC7567,,,,,,,"hand painted glass. 8""",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7567-317x378.jpg,NC7567-317x378.jpg,,,Bethany800,NC7567-317x378.jpg
viktorianisch mit engel,NC7568,,,,,,,"hand painted glass. 8""",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7568-317x378.jpg,NC7568-317x378.jpg,,,Bethany800,NC7568-317x378.jpg
viktorianisch engel rot,NC7569,,,,,,,"hand painted glass. 8""",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7569-317x378.jpg,NC7569-317x378.jpg,,,Bethany800,NC7569-317x378.jpg
schaf,NC7850,,,,,,,"by nostalgie-christbaumschmuch for bethany lowe designs. sheep. 3"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/05/NC7850-317x378.jpg,NC7850-317x378.jpg,,,Bethany800,NC7850-317x378.jpg
sonne,NC7851,,,,,,,"by nostalgie-christbaumschmuch for bethany lowe designs. sun. 2 1/4"" x 2"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/05/NC7851-317x378.jpg,NC7851-317x378.jpg,,,Bethany800,NC7851-317x378.jpg
kirche mit glocke,NC7852,,,,,,,"by nostalgie-christbaumschmuch for bethany lowe designs. church with bell. 6"" x 1 1/4"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/05/NC7852-317x378.jpg,NC7852-317x378.jpg,,,Bethany800,NC7852-317x378.jpg
weihnachsmann im zapfen,NC7854,,,,,,,"hand painted glass. 3 1/2"" x 1 1/2"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7854-317x378.jpg,NC7854-317x378.jpg,,,Bethany800,NC7854-317x378.jpg
weihnachtssocke,NC7856,,,,,,,"hand painted glass. 2 1/4"" x 1 1/2"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7856-317x378.jpg,NC7856-317x378.jpg,,,Bethany800,NC7856-317x378.jpg
kleines auto,NC7858,,,,,,,"hand painted glass. 1 x 1 1/2"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7858-317x378.jpg,NC7858-317x378.jpg,,,Bethany800,NC7858-317x378.jpg
mini stiefel,NC7859,,,,,,,"hand painted glass. 1 3/4"" x 1"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7859-317x378.jpg,NC7859-317x378.jpg,,,Bethany800,NC7859-317x378.jpg
krippe,NC7860,,,,,,,"tin. 2 1/4"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7860-317x378.jpg,NC7860-317x378.jpg,,,Bethany800,NC7860-317x378.jpg
drei könige,NC7861,,,,,,,"tin. 2 1/4"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7861-317x378.jpg,NC7861-317x378.jpg,,,Bethany800,NC7861-317x378.jpg
engel mit stern,NC7862,,,,,,,"tin. 2 1/4"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7862-317x378.jpg,NC7862-317x378.jpg,,,Bethany800,NC7862-317x378.jpg
engel mit kerze,NC7863,,,,,,,"tin. 2 1/2"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7863-317x378.jpg,NC7863-317x378.jpg,,,Bethany800,NC7863-317x378.jpg
pyramiede,NC7864,,,,,,,"tin. 2 1/4"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7864-317x378.jpg,NC7864-317x378.jpg,,,Bethany800,NC7864-317x378.jpg
nussknacker,NC7865,,,,,,,"tin. 2 1/4"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7865-317x378.jpg,NC7865-317x378.jpg,,,Bethany800,NC7865-317x378.jpg
weihnachtsmann glocke,NC7868,,,,,,,"tin. 2 1/4"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7868-317x378.jpg,NC7868-317x378.jpg,,,Bethany800,NC7868-317x378.jpg
weihnachtsmann schlitten,NC7869,,,,,,,"tin. 2 1/4"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7869-317x378.jpg,NC7869-317x378.jpg,,,Bethany800,NC7869-317x378.jpg
weihnachtsamann,NC7871,,,,,,,"tin. 2 1/4"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/NC7871-317x378.jpg,NC7871-317x378.jpg,,,Bethany800,NC7871-317x378.jpg
herz mit rose klein,NC7872,,,,,,,"by nostalgie-christbaumschmuch for bethany lowe designs. heart with rose. 2"" x 1 1/2"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/06/NC7872-317x378.jpg,NC7872-317x378.jpg,,,Bethany800,NC7872-317x378.jpg
retro christmas sign ornament,RL7343,,,,,,,"mdf. two assorted. 4 1/2"" x 7"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/RL7343-317x378.jpg,RL7343-317x378.jpg,,,Bethany800,RL7343-317x378.jpg
vintage christmas shadow box ornament,SN6833,,,,,,,"paper and batting. 4 assorted. 6 1/4"" x 3 3/4"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2016/11/SN6833-1-317x378.jpg,SN6833-1-317x378.jpg,,,Bethany800,SN6833-1-317x378.jpg
gold tinsel icicles,SN7478,,,,,,,"tinsel packed in poly bag with vintage inspired header. 18 1/2"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/SN7478-317x378.jpg,SN7478-317x378.jpg,,,Bethany800,SN7478-317x378.jpg
bottle brush tree clip ornament,SN7485,,,,,,,"bottle brush, beads, glitter and clip. set of 3. 3"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/SN7485-317x378.jpg,SN7485-317x378.jpg,,,Bethany800,SN7485-317x378.jpg
mini fawn ornament,SN7487,,,,,,,"resin and tinsel. set of 6. 1 1/2"" x 1"".",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/SN7487--317x378.jpg,SN7487--317x378.jpg,,,Bethany800,SN7487--317x378.jpg
mini spindle starburst ornament,SN7488,,,,,,,"glass and beads. set of 2. 3 1/2"" diameter.",,,,,,,,,Bethany400,Bethany160,https://bethanylowe.com/media/2017/11/SN7488-317x378.jpg,SN7488-317x378.jpg,,,Bethany800,SN7488-317x378.jpg
