Honey Pears Farm Fresh Candle,FF71,,"Our Farm Fresh Honey Pear Cider scented candle has the crisp and spicy aroma of delicious Anjou pear and Honey Crisp apple cider sprinkled with cinnamon and cloves.
20-ounce candle burns for approximately 95 hours.
Two wicks for optimal scent throw, in addition to a complete and even burn.
Farmhouse-inspired ceramic can has a distressed vintage finish.
Measures 4"" in diameter and 4.5"" tall.
""True to Life"" fragrances as if they were fresh from your local farmer.",STOCK,,,https://www.acheerfulgiver.com/honey-pears-farm-fresh-candle.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/f/a/farm-fresh-honey-pears-large.jpg,farm-fresh-honey-pears-large.jpg,,,ACG800,farm-fresh-honey-pears-large.jpg
Citrus Lotus Amber,LC09,,"Citrus scents combined with lotus and amber.
20 oz
Up to 95 hour burn time
Measures 4"" in diameter, 3"" tall
Lush Candles are made from premium soy wax for a clean, even, and long-lasting burn.",STOCK,,,https://www.acheerfulgiver.com/citrus-lotus-amber.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/l/c/lc09.jpg,lc09.jpg,,,ACG800,lc09.jpg
Ylang Ylang Bergamot Tonka,LC08,,"Flowery and fruity ylang ylang and peaceful bergamot simplify the complex aroma of tonka.
20 oz
Up to 95 hour burn time
Measures 4"" in diameter, 3"" tall
Lush Candles are made from premium soy wax for a clean, even, and long-lasting burn.",STOCK,,,https://www.acheerfulgiver.com/ylang-ylang-bergamot-tonka.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/l/c/lc08.jpg,lc08.jpg,,,ACG800,lc08.jpg
Frankincense Myrrh,LC03,,"Soft and calming notes of frankincense and myrrh dominate this peacefully tranquil fragrance.
20 oz
Up to 95 hour burn time
Measures 4"" in diameter, 3"" tall
Lush Candles are made from premium soy wax for a clean, even, and long-lasting burn.",STOCK,,,https://www.acheerfulgiver.com/frankincense-myrrh.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/l/c/lc03.jpg,lc03.jpg,,,ACG800,lc03.jpg
Bergamot Vetiver Cedar,LC02,,"Relaxing bergamot, soothing vetiver, and cedar.
20 oz
Up to 95 hour burn time
Measures 4"" in diameter, 3"" tall
Lush Candles are made from premium soy wax for a clean, even, and long-lasting burn.",STOCK,,,https://www.acheerfulgiver.com/bergamot-vetiver-cedar.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/l/c/lc02.jpg,lc02.jpg,,,ACG800,lc02.jpg
Lavender Marine Wood Verbena,LC07,,"Sweet and subtle lavender, marine wood, and lemony fresh verbena.
20 oz
Up to 95 hour burn time
Measures 4"" in diameter, 3"" tall
Lush Candles are made from premium soy wax for a clean, even, and long-lasting burn.",STOCK,,,https://www.acheerfulgiver.com/lavender-marine-wood-verbena.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/l/c/lc07.jpg,lc07.jpg,,,ACG800,lc07.jpg
Goji Berry Tarocco Orange,LC06,,"Tangy goji berries layered in the tropical bliss of tarocco orange
20 oz
Up to 95 hour burn time
Measures 4"" in diameter, 3"" tall
Lush Candles are made from premium soy wax for a clean, even, and long-lasting burn.",STOCK,,,https://www.acheerfulgiver.com/goji-berry-tarocco-orange.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/l/c/lc06.jpg,lc06.jpg,,,ACG800,lc06.jpg
Amber Bergamot Patchouli,LC04,,"A sophisticated fragrant blend of amber, peaceful bergamot, and earthy yet sweet patchouli.
20 oz
Up to 95 hour burn time
Measures 4"" in diameter, 3"" tall
Lush Candles are made from premium soy wax for a clean, even, and long-lasting burn.",STOCK,,,https://www.acheerfulgiver.com/amber-bergamot-patchouli.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/l/c/lc04.jpg,lc04.jpg,,,ACG800,lc04.jpg
Praline Caramel Sticky Buns Mama Jar Candle,JM41,,"Praline Caramel Sticky Buns fragrance consists of an irresistible, baked blend of warm vanilla caramel with dark brown sugar and butter drenched pecans.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
22oz.
Up to 125 hr. burn time
Measures 5"" diameter, 4"" tall 
You Choose The Style : 
Primitive Black Lid with Homespun and Tag or Classic Copper Lid with No Tag.",STOCK,,,https://www.acheerfulgiver.com/praline-caramel-sticky-buns-mama-jar-candle.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/p/r/praline-caramel-sticky-buns_1.jpg,praline-caramel-sticky-buns_1.jpg,,,ACG800,praline-caramel-sticky-buns_1.jpg
Cashmere Votives (Set of 2),V05,,"Cashmere fragrance consists of a woody vanilla blend with floral and citrus notes.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
1.5 oz. 12 hr. Burn Time 
Our votives come in a set of 2.",STOCK,,,https://www.acheerfulgiver.com/cashmere-votives-set-of-2.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/a/cashemere-votives.jpg,cashemere-votives.jpg,,,ACG800,cashemere-votives.jpg
Day Spa Votives (Set of 2),V01,,"Day Spa fragrance consists of crisp notes of lemon, lime and bergamot with a soft touch of jasmine, vanilla and sandlewood.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
1.5 oz. 12 hr. Burn Time 
Our votives come in a set of 2.",STOCK,,,https://www.acheerfulgiver.com/day-spa-votives-set-of-2.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/d/a/day-spa-votives.jpg,day-spa-votives.jpg,,,ACG800,day-spa-votives.jpg
Blueberry Muffins Votives (Set of 2),V03,,"Blueberry Muffins fragrance consists of tasty blueberries, grapes, pomegranates and plum leaf.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
1.5 oz. 12 hr. Burn Time 
Our votives come in a set of 2.",STOCK,,,https://www.acheerfulgiver.com/blueberry-muffins-votives-set-of-2.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/b/l/blueberry-muffins-votives.jpg,blueberry-muffins-votives.jpg,,,ACG800,blueberry-muffins-votives.jpg
Juicy Apple #1 SELLER Votives (Set of 2),V08,,"Juicy Apple fragrance consists of bright cherry apples, cinnamon & clove. This is our tried and true #1 seller!
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
1.5 oz. 12 hr. Burn Time 
Our votives come in a set of 2.",STOCK,,,https://www.acheerfulgiver.com/juicy-apple-1-seller-votives-set-of-2.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/j/u/juicy-apple-votives.jpg,juicy-apple-votives.jpg,,,ACG800,juicy-apple-votives.jpg
Maple Syrup Pancakes Cheerful Candle Fragrance Melts,M58,,"Maple Syrup Pancakes fragrance consists of the pure fragrance of the finest Vermont maple syrup.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",STOCK,,,https://www.acheerfulgiver.com/maple-syrup-pancakes-cheerful-candle-fragrance-melts.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/m/a/maple-syrup-pancakes-melts.jpg,maple-syrup-pancakes-melts.jpg,,,ACG800,maple-syrup-pancakes-melts.jpg
Praline Caramel Sticky Buns Baby Jar 6oz.,JNB41,,"Praline Caramel Sticky Buns fragrance consists of an irresistible, baked blend of warm vanilla caramel with dark brown sugar and butter drenched pecans.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
(6oz. 30 hr. burn time)
You Choose The Style : 
Primitive Lid or Copper Lid.",STOCK,,,https://www.acheerfulgiver.com/praline-caramel-sticky-buns-baby-jar-6oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/p/r/praline-caramel-sitcky-buns.jpg,praline-caramel-sitcky-buns.jpg,,,ACG800,praline-caramel-sitcky-buns.jpg
Balsam Fir Large Farm Fresh Jar Planter,FFL2022,,"Large Farm Fresh Jar Planter Dimensions: 10.5""W x 13.25""H",STOCK,,,https://www.acheerfulgiver.com/balsam-fir-large-farm-fresh-jar-planter.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/e/x/extra-large-balsam-fir-farm-fresh.jpg,extra-large-balsam-fir-farm-fresh.jpg,,,ACG800,extra-large-balsam-fir-farm-fresh.jpg
Snowman Moon with Lights,CHD708,,"5Hr Timer LED. Product Dimensions: 13”W x 14”H x 5""D",STOCK,,,https://www.acheerfulgiver.com/snowman-moon-with-lights.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/h/chd708.jpg,chd708.jpg,,,ACG800,chd708.jpg
Witch Moon with Lights,CHD709,,"Polyresin figurine of a crescent-shaped witch's head, complete with pointy hat. 6 LEDs illuminate the silhouette. Measures 13”W x 12.75”H x 4.5""D",STOCK,,,https://www.acheerfulgiver.com/witch-moon-with-lights.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/h/chd709.jpg,chd709.jpg,,,ACG800,chd709.jpg
Sunflower with Pumpkin Candle Ring,CR89,,"A lovely fall candle ring made of sunflowers and miniature pumpkins, accented with maple leaves and pine cones.
Measures 4.75"" in diameter",STOCK,,,https://www.acheerfulgiver.com/sunflower-with-pumpkin-candle-ring.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/r/cr89.jpg,cr89.jpg,,,ACG800,cr89.jpg
Peony with Leaves Candle Ring,CR87,,"Inner diameter measures 4.75"".
Recommended for use with jar candles only.
Made in China.
Please follow safe candle burning guidelines. Never subject a candle ring to a direct flame.",STOCK,,,https://www.acheerfulgiver.com/peony-with-leaves-candle-ring.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/r/cr87.jpg,cr87.jpg,,,ACG800,cr87.jpg
White Rose Candle Ring,CR86,,"Inner diameter measures 4.75"".",STOCK,,,https://www.acheerfulgiver.com/white-rose-candle-ring.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/r/cr86.jpg,cr86.jpg,,,ACG800,cr86.jpg
Periwinkle and White Flowers Candle Ring,CR84,,"Inner diameter measures 4.75"".",STOCK,,,https://www.acheerfulgiver.com/periwinkle-and-white-flowers-candle-ring.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/r/cr84.jpg,cr84.jpg,,,ACG800,cr84.jpg
Pink Blossom Candle Ring,CR82,,"Inner diameter measures 4.75"".
Recommended for use with jar candles only.
Made in China.
Please follow safe candle burning guidelines. Never subject a candle ring to a direct flame.",STOCK,,,https://www.acheerfulgiver.com/pink-blossom-candle-ring.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/r/cr82.jpg,cr82.jpg,,,ACG800,cr82.jpg
Pucker Up! Cheerful Candle 24oz.,CC136,,"Pucker Up! is a refreshing combination of lemon, lime, and orange zest sweetened with sugary vanilla, maple, and tonka.
24-ounce candle burns for approximately 135 hours.
Two wicks for a complete and even wax pool.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!",STOCK,,,https://www.acheerfulgiver.com/pucker-up-cheerful-candle-24oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/c/cc136-pucker-up.jpg,cc136-pucker-up.jpg,,,ACG800,cc136-pucker-up.jpg
High Tide Cheerful Candle 24oz.,CC135,,"Sea salt dew drops sprinkled on jasmine and water lily petals with enticing woodsy notes.
24-ounce candle burns for approximately 135 hours.
Two wicks for a complete and even wax pool.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!",STOCK,,,https://www.acheerfulgiver.com/high-tide-cheerful-candle-24oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/c/cc135-high-tide.jpg,cc135-high-tide.jpg,,,ACG800,cc135-high-tide.jpg
3 Sheets to the Wind Cheerful Candle 24oz.,CC134,,"3 Sheets to the Wind smells like a fresh and clean blend of lilacs, magnolias, and rose petals intermingled with juicy peach and warm amber musk.
24-ounce candle burns for approximately 135 hours.
Two wicks for a complete and even wax pool.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!",STOCK,,,https://www.acheerfulgiver.com/3-sheets-to-the-wind-cheerful-candle-24oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/c/cc134-3-sheets-to-the-wind.jpg,cc134-3-sheets-to-the-wind.jpg,,,ACG800,cc134-3-sheets-to-the-wind.jpg
Harvest Moon Cheerful Candle 24 oz.,CC131,,"Warm cinnamon and cloves layered with mouth watering fruits and the fresh scent of evening air.
24-ounce candle burns for approximately 135 hours.
Two wicks for a complete and even wax pool.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!",STOCK,,,https://www.acheerfulgiver.com/harvest-moon-cheerful-candle-24-oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/c/cc131-harvest-moon.jpg,cc131-harvest-moon.jpg,,,ACG800,cc131-harvest-moon.jpg
Evenings on the Porch Cheerful Candle 24 oz.,CC130,,"Hazelnut coffee swirled with creamy maple and spicy cinnamon clove with a hint of sweet vanilla sugar.
24-ounce candle burns for approximately 135 hours.
Two wicks for a complete and even wax pool.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!",STOCK,,,https://www.acheerfulgiver.com/evenings-on-the-porch-cheerful-candle-24-oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/c/cc130-evenings-on-the-porch.jpg,cc130-evenings-on-the-porch.jpg,,,ACG800,cc130-evenings-on-the-porch.jpg
Cranberry Orange Mama Jar Candle,JM77,,"Cranberry Orange fragrance consists of cranberry, sweet orange, cinnamon & clove.
Our True to Life Fragrances will fill the air and warm your heart all at the same time!
22-ounce Mama jar candle burns for approximately 125 hours.
Choose from a primitive black lid with homespun and Keepers of the Light tag, or a classic copper lid without the homespun and tag.
Measures 5"" diameter, 4"" tall",STOCK,,,https://www.acheerfulgiver.com/cranberry-orange-mama-jar-candle.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/r/cranberry-orange_1.jpg,cranberry-orange_1.jpg,,,ACG800,cranberry-orange_1.jpg
Country Morning Mama Jar Candle,JM70,,"Country Morning fragrance consists of rich coffee and cream layered with spicy nutmeg and sweet caramel maple cinnamon.
Our True to Life Fragrances will fill the air and warm your heart all at the same time!
22-ounce Mama jar candle burns for approximately 125 hours.
Choose from a primitive black lid with homespun and Keepers of the Light tag, or a classic copper lid without the homespun and tag.
Measures 5"" diameter, 4"" tall",STOCK,,,https://www.acheerfulgiver.com/country-morning-mama-jar-candle.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/o/country-morning-mama_3.jpg,country-morning-mama_3.jpg,,,ACG800,country-morning-mama_3.jpg
Honey Pear Cider Mama Jar Candle,JM71,,"Honey Pear Cider fragrance consists of delicious Anjou pear and Honey crisp apple cider sprinkled with cinnamon & cloves.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
22oz.
Up to 125 hr. burn time
Measures 5"" diameter, 4"" tall 
You Choose The Style : 
Primitive Black Lid with Homespun and Tag or Classic Copper Lid with No Tag.",STOCK,,,https://www.acheerfulgiver.com/honey-pear-cider-mama-jar-candle.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/h/o/honey-pear-cider_1.jpg,honey-pear-cider_1.jpg,,,ACG800,honey-pear-cider_1.jpg
Gourmet Sugar Cookie Votives (Set of 2),V12,,"Gourmet Sugar Cookie fragrance consists a Rich creamy butter & sweet vanilla toffee.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
1.5 oz. 12 hr. Burn Time 
Our votives come in a set of 2.",STOCK,,,https://www.acheerfulgiver.com/gourmet-sugar-cookie-votives-set-of-2.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/g/o/gourmet-sugar-cookie-votives.jpg,gourmet-sugar-cookie-votives.jpg,,,ACG800,gourmet-sugar-cookie-votives.jpg
Slice of Paradise Votives (Set of 2),V138,,"Tropical pineapple and juicy watermelon with a hint of vanilla sugar.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
1.5 oz. 12 hr. Burn Time 
Our votives come in a set of 2.",STOCK,,,https://www.acheerfulgiver.com/slice-of-paradise-votives-set-of-2.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/v/1/v138-slice-of-paradise.jpg,v138-slice-of-paradise.jpg,,,ACG800,v138-slice-of-paradise.jpg
3 Sheets to the Wind Votives (Set of 2),V134,,"3 Sheets to the Wind fragrance smells like a fresh and clean blend of lilacs, magnolias, and rose petals intermingled with juicy peach and warm amber musk.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
1.5 oz. 12 hr. Burn Time 
Our votives come in a set of 2.",STOCK,,,https://www.acheerfulgiver.com/3-sheets-to-the-wind-votives-set-of-2.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/v/1/v134-3-sheets-to-the-wind.jpg,v134-3-sheets-to-the-wind.jpg,,,ACG800,v134-3-sheets-to-the-wind.jpg
Harvest Moon Votives (Set of 2),V131,,"Harvest Moon votive candles smell like warm cinnamon and cloves layered with mouth-watering fruits and the fresh scent of evening air.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
1.5 oz. 12 hr. Burn Time 
Our votives come in a set of 2.",STOCK,,,https://www.acheerfulgiver.com/harvest-moon-votives-set-of-2.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/h/a/harvest-moon-votive.jpg,harvest-moon-votive.jpg,,,ACG800,harvest-moon-votive.jpg
Cinnamon Twist Votives (Set of 2),V13,,"Cinnamon Twist fragrance consists of warm rich spicy aroma of fresh cinnamon sticks.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
1.5 oz. 12 hr. Burn Time 
Our votives come in a set of 2.",STOCK,,,https://www.acheerfulgiver.com/cinnamon-twist-votives-set-of-2.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/i/cinnamon-twist-votives.jpg,cinnamon-twist-votives.jpg,,,ACG800,cinnamon-twist-votives.jpg
Pecan Belgium Waffles Votives (set of 2),V105,,"Pumpkin puree, sweet cream butter, toasted pecans, warm amber maple and spice, brown sugar and vanilla.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
1.5 oz. 12 hr. Burn Time
Our votives come in a set of 2",STOCK,,,https://www.acheerfulgiver.com/pecan-belgium-waffles-votives-set-of-2.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/p/e/pecan-belgium-votives.jpg,pecan-belgium-votives.jpg,,,ACG800,pecan-belgium-votives.jpg
