PUG BLACK GIFTS CANDLE - STANDARD IMAGE,Pug Black -Standard,HomeSpecialty & AccessoriesDog Breed GiftsPug Black Gifts Candle - standard image,"Scented gel candle with a Black Pug image.  This candle is available in 4 styles.  A 12oz Jar that is 4-3/4"" tall and 3"" in diameter that will burn for 75 hours. The 16 ounce jar is 3"" x 5 3/4"" and will burn for at least 125 hours. The 24 ounce size measures 4"" x 5 3/4"" and will burn at least 250 hours, and a wine glass that measures 2 3/4"" across and stands 7 1/2"" tall.  
Simply select the size and your fragrance choice from the pull down menu below. On the 12oz, 16oz and 24oz jars, the lid can also be personalized with 3 lines of text (up to 15 characters per line).
After the candle is done burning, the tile can be removed from the jar and be made into an ornament or refrigerator magnet. The jar can also be reused as a canister for dog treats. 
  Just a little bit of information about the great breed of Pugs!
  Group: toy 
Size Male: 10-11 inches 
Size Female: 10-11 inches 
Hair: fine, smooth, soft, short and glossy 
Colors: Fawn and Black 
Temperament: playfulness, great charm, dignity, and an outgoing, loving disposition 
Official Club: The Pug Dog Club of America 
Fido's Fun Fact: Josephine, wife of Napoleon, used her Pug ""Fortune"" to carry secret messages under his collar to her husband while she was imprisoned at Les Carmes.",$20.97,"[u'http://cdn1.bigcommerce.com/server2600/e31f6/products/245/images/1120/Pug_Black_Circle__72648.1423532221.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/245/images/1118/Fido_dog_image_scented_candle__97236.1423532110.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/245/images/1119/Fido_dog_image_scented_candle_wine_glass__74484.1423532110.386.513.jpg?c=2']","['* Item Choice:', '12oz Straight Jar', '16oz Urn Jar (+$4.00)', '24oz Urn Jar (+$9.00)', 'Wine Glass']","['* Choose your Fragrance:', '       -- Please Choose an Option --     ', 'Apple (Light Gold)', 'Apple Pie (Gold)', 'Asian Pear and Lily (Light Gold)', 'Bay Winds (Light Blue)', 'Bayberry (Light Green)', 'Bergamot (Smokey Purple)', 'Bliss (Light Purple)', 'Champagne (Light Gold)', 'Chardonnay (Light Ivory)', 'Chocolate Fantasy (Chocolate Brown)', 'Christmas Tree (Dark Green)', 'Cinnamon (Light Brown)', 'Cinnamon Rush (Dark Red)', 'Citrus Blast (Clear)', 'Coconut Lime Verbena (Light Green)', 'Cotton Blossom (Clear)', 'Eucalyptus Spearmint (Sea Foam Green)', 'Frankincense (Gold)', 'Freesia (Light Pink)', 'Fresh Air (Light Green)', 'Gardenia (Clear)', 'Gulf Breeze (Light Blueish Purple)', 'Holiday Home (Light Green)', 'Honeysuckle (Light Pink)', 'Iced Cookie (Light Gold)', 'Island Sunset (Light Reddish Orange)', 'Jasmine (Light Greenish Yellow)', 'Lavender (Bright Purple)', 'Lilac (Light Purple)', 'Log Cabin (Light Gold)', 'Merlot (Medium Rose)', 'Musk (Deep Gold)', 'Orange Dream (Light Orange)', 'Peace (Light Blue)', 'Perfectly Peach (Light Peach)', 'Peppermint (Light Pink)', 'Pipe Smoke (Light Amber Brown)', 'Pumpkin Spice (Medium Orange/Brown)', 'Rain Forest (Light Green)', 'Rose (Light Red)', 'Sage & Citrus (Light Olive)', 'Sangria (Burgundy)', 'Strawberry (Light Red)', 'Tropical Sun (Bright Blue)', 'Unscented (Clear)', 'Vanilla (Light Gold)', 'Vanilla Coconut (Clear)', 'Water Fall (Light Blue)']"
SANTA CHRISTMAS CANDLE,Cube-Med-Santa,HomeGlass StylesSanta Christmas Candle,"Medium Cube Santa Christmas candle is 3 1/2"" tall and 3 3/8"" across at the top. Created as a forever candle with a second glass inside.  
This candle will burn for over 40 hours and once completed, the inner glass is perfect for burning tea lights allowing you to keep this beautiful candle design forever.
Picture shown is in Holiday Home.",$21.97,"[u'http://cdn2.bigcommerce.com/server2600/e31f6/products/132/images/761/Santa_Cube_in_Holiday_Home__63051.1416737229.386.513.png?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/132/images/563/Cube_Santa_Unscented__20946.1382744667.386.513.jpg?c=2']","['* Choose your Fragrance:', '       -- Please Choose an Option --     ', 'Christmas Tree (Dark Green)', 'Holiday Home (Light Green)', 'Bayberry (Light Green)', 'Frankincense (Gold)', 'Cinnamon Rush (Dark Red)', 'Candy Cane (Clear)', 'Iced Cookie (Light Gold)', 'Vanilla (Light Gold)', 'Unscented (Clear)']"
LARGE TRI-COLORED JARS,Large Tri-Colored,HomeGlass StylesLarge Tri-Colored Jars,"Maximize your burning pleasure with one of our Large Tri Colored Jar Candles. These three-layer candles are our largest jar gel candles, offering 250 hours of burn time and measuring 4 inches in width by 5-3/4 inches in height.
We use a stunning urn style glass jar for these beautiful, colorful candles and fill them with scented candles varieties that complement one another both in terms of their color and their scents. The scents run all the way through each layer, ensuring that the candles will fragrance the air throughout their entire burn time.
Currently, we have eight options available in our Large Tri Colored Jar Candles collection:
From top to bottom in the candle
NEW *** Autumn Harvest – Apple Pie (Gold), Cinnamon (Brown), Pumpkin (Orange) 
Calm – Rose (Light Red), Frankincense (Gold), Bergamot (Smokey Purple)
Earth – Sage & Citrus (Light Olive), Peace (Light Blue), Rain Forest (Light Green)
Fabulous Fruit - Strawberry (Red), Pineapple (Clear), Blue Hawaiian (Tropical Fruit - Blue)
Floral – Freesia (Pink), Jasmine (Light Greenish Yellow), Lilac Bush (Light Purple)
Fresh – Bay Winds (Light Blue), Fresh Air (Light Green), Gulf Breeze (Light Bluish Purple)
Fruit – Pineapple (Light Yellow), Tropical Sun (Bright Blue), Vanilla (Light Gold)
Neapolitan – Strawberry (Light Red), Vanilla (Light Gold), Chocolate (Chocolate Brown)
Notice the ""Personalized Gold Label"" option?  Just tell us what you want the top of your candle to say and we will personalize it for you with up to 3 lines of 15 characters each.  What a great way to add a personalized message to the recipient of the candle, or as a way to commemorate a special occasion.",$31.97,"[u'http://cdn2.bigcommerce.com/server2600/e31f6/products/90/images/787/Floral_Tri_color_scented_candle_24oz_Urn_style__27652.1418358710.386.513.png?c=2', u'http://cdn2.bigcommerce.com/server2600/e31f6/products/90/images/787/Floral_Tri_color_scented_candle_24oz_Urn_style__27652.1418358710.386.513.png?c=2', u'http://cdn2.bigcommerce.com/server2600/e31f6/products/90/images/787/Floral_Tri_color_scented_candle_24oz_Urn_style__27652.1418358710.386.513.png?c=2', u'http://cdn2.bigcommerce.com/server2600/e31f6/products/90/images/787/Floral_Tri_color_scented_candle_24oz_Urn_style__27652.1418358710.386.513.png?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/90/images/451/24oz_Urn_Jar_Candle_Neapolitan_Trio_No_Shells__81615.1352310774.386.513.jpg?c=2']","['* Urn or Straight Side:', 'Urn Jar', 'Straight Jar']","['* Choose your Fragrance:', '       -- Please Choose an Option --     ', 'Autumn Harvest', 'Calm', 'Earth', 'Fabulous Fruit Trio', 'Floral', 'Fresh', 'Fruit', 'Neapolitan']"
POODLE APRICOT GIFTS CANDLE - FLORAL IMAGE,Poodle Apricot - Floral,HomeSpecialty & AccessoriesDog Breed GiftsPoodle Apricot Gifts Candle - floral image,"Scented gel candle with a Apricot Poodle  floral image.  This candle is available in 4 styles.  A 12oz Jar that is 4-3/4"" tall and 3"" in diameter that will burn for 75 hours. The 16 ounce jar is 3"" x 5 3/4"" and will burn for at least 125 hours. The 24 ounce size measures 4"" x 5 3/4"" and will burn at least 250 hours, and a wine glass that measures 2 3/4"" across and stands 7 1/2"" tall.  
Simply select the size and your fragrance choice from the pull down menu below. On the 12oz, 16oz and 24oz jars, the lid can also be personalized with 3 lines of text (up to 15 characters per line).
After the candle is done burning, the tile can be removed from the jar and be made into an ornament or refrigerator magnet. The jar can also be reused as a canister for dog treats. 
  Just a little bit of information about the great breed of Poodles!
  Group: non-sporting 
Size Male: 15 inches 
Size Female: 15 inches 
Hair: Curly, harsh and dense throughout 
Colors: Black, white, blue, gray, silver, brown, cafe-au-laits, apricot and cream. 
Temperament: very active and intelligent 
Official Club: The Poodle Club of America 
Fun Fact: the denominations standard, miniature, and toy are used to describe size only they are all one breed, governed by the same standard",$20.97,"[u'http://cdn1.bigcommerce.com/server2600/e31f6/products/242/images/1105/Poodle_Apricot_FL_Circle__99940.1423531167.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/242/images/1103/Fido_dog_image_scented_candle__74290.1423531002.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/242/images/1104/Fido_dog_image_scented_candle_wine_glass__17678.1423531003.386.513.jpg?c=2']","['* Item Choice:', '12oz Straight Jar', '16oz Urn Jar (+$4.00)', '24oz Urn Jar (+$9.00)', 'Wine Glass']","['* Choose your Fragrance:', '       -- Please Choose an Option --     ', 'Apple (Light Gold)', 'Apple Pie (Gold)', 'Asian Pear and Lily (Light Gold)', 'Bay Winds (Light Blue)', 'Bayberry (Light Green)', 'Bergamot (Smokey Purple)', 'Bliss (Light Purple)', 'Champagne (Light Gold)', 'Chardonnay (Light Ivory)', 'Chocolate Fantasy (Chocolate Brown)', 'Christmas Tree (Dark Green)', 'Cinnamon (Light Brown)', 'Cinnamon Rush (Dark Red)', 'Citrus Blast (Clear)', 'Coconut Lime Verbena (Light Green)', 'Cotton Blossom (Clear)', 'Eucalyptus Spearmint (Sea Foam Green)', 'Frankincense (Gold)', 'Freesia (Light Pink)', 'Fresh Air (Light Green)', 'Gardenia (Clear)', 'Gulf Breeze (Light Blueish Purple)', 'Holiday Home (Light Green)', 'Honeysuckle (Light Pink)', 'Iced Cookie (Light Gold)', 'Island Sunset (Light Reddish Orange)', 'Jasmine (Light Greenish Yellow)', 'Lavender (Bright Purple)', 'Lilac (Light Purple)', 'Log Cabin (Light Gold)', 'Merlot (Medium Rose)', 'Musk (Deep Gold)', 'Orange Dream (Light Orange)', 'Peace (Light Blue)', 'Perfectly Peach (Light Peach)', 'Peppermint (Light Pink)', 'Pipe Smoke (Light Amber Brown)', 'Pumpkin Spice (Medium Orange/Brown)', 'Rain Forest (Light Green)', 'Rose (Light Red)', 'Sage & Citrus (Light Olive)', 'Sangria (Burgundy)', 'Strawberry (Light Red)', 'Tropical Sun (Bright Blue)', 'Unscented (Clear)', 'Vanilla (Light Gold)', 'Vanilla Coconut (Clear)', 'Water Fall (Light Blue)']"
BORDER TERRIER GIFTS CANDLE - STANDARD IMAGE,Border Terrier - Standard,HomeSpecialty & AccessoriesDog Breed GiftsBorder Terrier Gifts Candle - standard image,"Scented gel candle with a Border Terrier image.  This candle is available in 4 styles.  A 12oz Jar that is 4-3/4"" tall and 3"" in diameter that will burn for 75 hours. The 16 ounce jar is 3"" x 5 3/4"" and will burn for at least 125 hours. The 24 ounce size measures 4"" x 5 3/4"" and will burn at least 250 hours, and a wine glass that measures 2 3/4"" across and stands 7 1/2"" tall.  
Simply select the size and your fragrance choice from the pull down menu below. On the 12oz, 16oz and 24oz jars, the lid can also be personalized with 3 lines of text (up to 15 characters per line).
After the candle is done burning, the tile can be removed from the jar and be made into an ornament or refrigerator magnet. The jar can also be reused as a canister for dog treats. 
  Just a little bit of information about the great breed of Border Terriers!
  Group: terrier 
Size Male: 10-11 inches 
Size Female: 10-11 inches 
Hair: short and dense 
Colors: black, blue, grizzle, red, tan and wheaten 
Temperament: affectionate and obedient 
Official Club: Border Terrier Club of America 
Fun Fact: was used as a vermin catcher on farms",$20.97,"[u'http://cdn1.bigcommerce.com/server2600/e31f6/products/180/images/848/Border_Terrier_Circle__21217.1422729334.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/180/images/846/Fido_dog_image_scented_candle__15269.1422729175.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/180/images/847/Fido_dog_image_scented_candle_wine_glass__76772.1422729176.386.513.jpg?c=2']","['* Item Choice:', '12oz Straight Jar', '16oz Urn Jar (+$4.00)', '24oz Urn Jar (+$9.00)', 'Wine Glass']","['* Choose your Fragrance:', '       -- Please Choose an Option --     ', 'Apple (Light Gold)', 'Apple Pie (Gold)', 'Asian Pear and Lily (Light Gold)', 'Bay Winds (Light Blue)', 'Bayberry (Light Green)', 'Bergamot (Smokey Purple)', 'Bliss (Light Purple)', 'Champagne (Light Gold)', 'Chardonnay (Light Ivory)', 'Chocolate Fantasy (Chocolate Brown)', 'Christmas Tree (Dark Green)', 'Cinnamon (Light Brown)', 'Cinnamon Rush (Dark Red)', 'Citrus Blast (Clear)', 'Coconut Lime Verbena (Light Green)', 'Cotton Blossom (Clear)', 'Eucalyptus Spearmint (Sea Foam Green)', 'Frankincense (Gold)', 'Freesia (Light Pink)', 'Fresh Air (Light Green)', 'Gardenia (Clear)', 'Gulf Breeze (Light Blueish Purple)', 'Holiday Home (Light Green)', 'Honeysuckle (Light Pink)', 'Iced Cookie (Light Gold)', 'Island Sunset (Light Reddish Orange)', 'Jasmine (Light Greenish Yellow)', 'Lavender (Bright Purple)', 'Lilac (Light Purple)', 'Log Cabin (Light Gold)', 'Merlot (Medium Rose)', 'Musk (Deep Gold)', 'Orange Dream (Light Orange)', 'Peace (Light Blue)', 'Perfectly Peach (Light Peach)', 'Peppermint (Light Pink)', 'Pipe Smoke (Light Amber Brown)', 'Pumpkin Spice (Medium Orange/Brown)', 'Rain Forest (Light Green)', 'Rose (Light Red)', 'Sage & Citrus (Light Olive)', 'Sangria (Burgundy)', 'Strawberry (Light Red)', 'Tropical Sun (Bright Blue)', 'Unscented (Clear)', 'Vanilla (Light Gold)', 'Vanilla Coconut (Clear)', 'Water Fall (Light Blue)']"
WEST HIGHLAND WHITE TERRIER GIFTS CANDLE - FLORAL IMAGE,West Highland White Terrier - floral,HomeSpecialty & AccessoriesDog Breed GiftsWest Highland White Terrier Gifts Candle - floral image,"Scented gel candle with a West Highland White Terrier floral image.  This candle is available in 4 styles.  A 12oz Jar that is 4-3/4"" tall and 3"" in diameter that will burn for 75 hours. The 16 ounce jar is 3"" x 5 3/4"" and will burn for at least 125 hours. The 24 ounce size measures 4"" x 5 3/4"" and will burn at least 250 hours, and a wine glass that measures 2 3/4"" across and stands 7 1/2"" tall.  
Simply select the size and your fragrance choice from the pull down menu below. On the 12oz, 16oz and 24oz jars, the lid can also be personalized with 3 lines of text (up to 15 characters per line).
After the candle is done burning, the tile can be removed from the jar and be made into an ornament or refrigerator magnet. The jar can also be reused as a canister for dog treats. 
  Just a little bit of information about the great breed of a Westie!
  Group: terrier 
Size Male: 10-12 inches 
Size Female: 9-11 inches 
Hair: straight and hard 
Colors: white 
Temperament: alert, gay and courageous 
Official Club: West Highland White Terrier Club 
Fun Fact: long ago the breed was known as the Roseneath Terrier, or as the Poltalloch Terrier. The name Roseneath was taken from the Duke of Argyll's estate in Dumbartonshire, Scotland.",$20.97,"[u'http://cdn1.bigcommerce.com/server2600/e31f6/products/268/images/1222/Westie_Circle_FL_1__46512.1423956746.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/268/images/1220/Fido_dog_image_scented_candle__12767.1423956682.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/268/images/1221/Fido_dog_image_scented_candle_wine_glass__77952.1423956683.386.513.jpg?c=2']","['* Item Choice:', '12oz Straight Jar', '16oz Urn Jar (+$4.00)', '24oz Urn Jar (+$9.00)', 'Wine Glass']","['* Choose your Fragrance:', '       -- Please Choose an Option --     ', 'Apple (Light Gold)', 'Apple Pie (Gold)', 'Asian Pear and Lily (Light Gold)', 'Bay Winds (Light Blue)', 'Bayberry (Light Green)', 'Bergamot (Smokey Purple)', 'Bliss (Light Purple)', 'Champagne (Light Gold)', 'Chardonnay (Light Ivory)', 'Chocolate Fantasy (Chocolate Brown)', 'Christmas Tree (Dark Green)', 'Cinnamon (Light Brown)', 'Cinnamon Rush (Dark Red)', 'Citrus Blast (Clear)', 'Coconut Lime Verbena (Light Green)', 'Cotton Blossom (Clear)', 'Eucalyptus Spearmint (Sea Foam Green)', 'Frankincense (Gold)', 'Freesia (Light Pink)', 'Fresh Air (Light Green)', 'Gardenia (Clear)', 'Gulf Breeze (Light Blueish Purple)', 'Holiday Home (Light Green)', 'Honeysuckle (Light Pink)', 'Iced Cookie (Light Gold)', 'Island Sunset (Light Reddish Orange)', 'Jasmine (Light Greenish Yellow)', 'Lavender (Bright Purple)', 'Lilac (Light Purple)', 'Log Cabin (Light Gold)', 'Merlot (Medium Rose)', 'Musk (Deep Gold)', 'Orange Dream (Light Orange)', 'Peace (Light Blue)', 'Perfectly Peach (Light Peach)', 'Peppermint (Light Pink)', 'Pipe Smoke (Light Amber Brown)', 'Pumpkin Spice (Medium Orange/Brown)', 'Rain Forest (Light Green)', 'Rose (Light Red)', 'Sage & Citrus (Light Olive)', 'Sangria (Burgundy)', 'Strawberry (Light Red)', 'Tropical Sun (Bright Blue)', 'Unscented (Clear)', 'Vanilla (Light Gold)', 'Vanilla Coconut (Clear)', 'Water Fall (Light Blue)']"
FLAMES OF HOPE CANDLE 12OZ,S120TL-Hope,HomeSpecialty & AccessoriesTheme CandlesFlames of Hope Candle 12oz,"BREAST CANCER AWARENESS CANDLE
October is Breast Cancer Awareness Month. I am sure that you are like us and know someone that has been affected by cancer in one way or another. Gellite is offering our Flames Of Hope candle as a way to make a donation towards breast cancer awareness.
$5 from the retail sale of every Flames of Hope candle will be donated to the National Breast Cancer Foundation.
The candle is our 12oz Jar with a heart shaped tile that contains the ribbon shown to the right. Our regular price on a tiled 12oz tiled candle is $20.97 but for this special design, we are offering it at just $20.
Flames of Hope Tile Candle is a 12oz jar and is shown in our lovely pink freesia scent but is also available in our Bay Winds, Bergamot, Coconut Lime, Cotton Blossom, Eucalyptus Spearmint, Gardenia, Peace and Unscented. This candle glass is 3 inches in diameter by 4 3/4 inches high and will burn for over 75 hours.  
If you are presenting this candle as a gift or would like an additional note you can create a personalized gold foil label that will be centered on the lid at no additional charge. There is room for up to 3 lines of 15 characters each. Simply add your message in the area that says ""Personalized Gold Label"" before you add the item to your cart.
Since gel candles last much longer than regular wax candles, the 12oz jar will give you a burn time that exceeds 75 hours and the fragrance will last throughout the life of the candle.
Also available as a forever candle with a votive glass inside of the main jar, allowing you to burn tea lights forever.  If you choose the forever candle design, you will receive 6 tea lights to go along with the jar giving you 50 to 60 hours of burn time and is an additional $4 charge.",$20.00,"[u'http://cdn1.bigcommerce.com/server2600/e31f6/products/83/images/417/12oz_Freesia_Hope_Tile__43036.1348888928.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/83/images/418/Flames_of_Hope_Category__74888.1349228196.386.513.jpg?c=2']","['* Choose your Fragrance:', '       -- Please Choose an Option --     ', 'Apple (Light Gold)', 'Bay Winds (Light Blue)', 'Bergamot (Smokey Purple)', 'Bliss (Light Purple)', 'Coconut Lime Verbena (Light Green)', 'Cotton Blossom (Clear)', 'Eucalyptus Spearmint (Sea Foam Green)', 'Freesia (Light Pink)', 'Gardenia (Clear)', 'Honeysuckle (Light Pink)', 'Peace (Light Blue)', 'Unscented (Clear)']",['Forever Candle:']
CORGI GIFTS CANDLE - STANDARD IMAGE,Corgi -Standard,HomeSpecialty & AccessoriesDog Breed GiftsCorgi Gifts Candle - standard image,"Scented gel candle with a Corgi image.  This candle is available in 4 styles.  A 12oz Jar that is 4-3/4"" tall and 3"" in diameter that will burn for 75 hours. The 16 ounce jar is 3"" x 5 3/4"" and will burn for at least 125 hours. The 24 ounce size measures 4"" x 5 3/4"" and will burn at least 250 hours, and a wine glass that measures 2 3/4"" across and stands 7 1/2"" tall.  
Simply select the size and your fragrance choice from the pull down menu below. On the 12oz, 16oz and 24oz jars, the lid can also be personalized with 3 lines of text (up to 15 characters per line).
After the candle is done burning, the tile can be removed from the jar and be made into an ornament or refrigerator magnet. The jar can also be reused as a canister for dog treats. 
  Just a little bit of information about the great breed of Corgis!
  Group: herding 
Size Male: 10-12 inches 
Size Female: 10 -12 inches 
Hair: smooth and dense 
Colors: red, sable, brindle, black, blue and gray 
Temperament: loyal and affectionate 
Official Club: Pembroke Welsh Corgi Club of America 
Fun Fact: originated in the British Isles",$20.97,"[u'http://cdn1.bigcommerce.com/server2600/e31f6/products/199/images/924/Corgi_Circle__05003.1422809448.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/199/images/922/Fido_dog_image_scented_candle__86213.1422809271.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/199/images/923/Fido_dog_image_scented_candle_wine_glass__66957.1422809271.386.513.jpg?c=2']","['* Item Choice:', '12oz Straight Jar', '16oz Urn Jar (+$4.00)', '24oz Urn Jar (+$9.00)', 'Wine Glass']","['* Choose your Fragrance:', '       -- Please Choose an Option --     ', 'Apple (Light Gold)', 'Apple Pie (Gold)', 'Asian Pear and Lily (Light Gold)', 'Bay Winds (Light Blue)', 'Bayberry (Light Green)', 'Bergamot (Smokey Purple)', 'Bliss (Light Purple)', 'Champagne (Light Gold)', 'Chardonnay (Light Ivory)', 'Chocolate Fantasy (Chocolate Brown)', 'Christmas Tree (Dark Green)', 'Cinnamon (Light Brown)', 'Cinnamon Rush (Dark Red)', 'Citrus Blast (Clear)', 'Coconut Lime Verbena (Light Green)', 'Cotton Blossom (Clear)', 'Eucalyptus Spearmint (Sea Foam Green)', 'Frankincense (Gold)', 'Freesia (Light Pink)', 'Fresh Air (Light Green)', 'Gardenia (Clear)', 'Gulf Breeze (Light Blueish Purple)', 'Holiday Home (Light Green)', 'Honeysuckle (Light Pink)', 'Iced Cookie (Light Gold)', 'Island Sunset (Light Reddish Orange)', 'Jasmine (Light Greenish Yellow)', 'Lavender (Bright Purple)', 'Lilac (Light Purple)', 'Log Cabin (Light Gold)', 'Merlot (Medium Rose)', 'Musk (Deep Gold)', 'Orange Dream (Light Orange)', 'Peace (Light Blue)', 'Perfectly Peach (Light Peach)', 'Peppermint (Light Pink)', 'Pipe Smoke (Light Amber Brown)', 'Pumpkin Spice (Medium Orange/Brown)', 'Rain Forest (Light Green)', 'Rose (Light Red)', 'Sage & Citrus (Light Olive)', 'Sangria (Burgundy)', 'Strawberry (Light Red)', 'Tropical Sun (Bright Blue)', 'Unscented (Clear)', 'Vanilla (Light Gold)', 'Vanilla Coconut (Clear)', 'Water Fall (Light Blue)']"
IRISH TILE CANDLE 16OZ,U160IRISHTL,HomeSpecialty & AccessoriesIrish CandlesIrish Tile Candle 16oz,"Saint Patrick's Day gifts.
Everyone has a little bit of Irish in them at St. Patrick's Day.  Why not celebrate the season with these unique scented candles with Irish theme images.  Your choice of any of the eight images below.
       ",$24.97,"[u'http://cdn2.bigcommerce.com/server2600/e31f6/products/146/images/742/16oz_Sharmrock_Tile_scented_tile_candle__30354.1412215832.386.513.png?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/146/images/634/Irish_Bears__56796.1392695576.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/146/images/635/Irish_Celtic_Cross__70517.1392695576.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/146/images/636/Irish_Horseshoe__32173.1392695576.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/146/images/637/Irish_Shamrocks__84686.1392695576.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/146/images/638/Irish_Shamrock_Wreath__51701.1392695576.386.513.jpg?c=2', u'http://cdn1.bigcommerce.com/server2600/e31f6/products/146/images/639/Irish_St_Patricks_Day__47725.1392695576.386.513.jpg?c=2']","['* Image for Candle:', '       -- Please Choose an Option --     ', 'Irish Cross', 'Pot of Gold', 'Bears', 'Celtic Cross', 'Horseshoe', 'Shamrocks', 'Sharmrock Wreath', 'St. Patrick;s Day']","['* Choose your Fragrance:', '       -- Please Choose an Option --     ', 'Apple (Light Gold)', 'Apple Pie (Gold)', 'Asian Pear and Lily (Light Gold)', 'Bay Winds (Light Blue)', 'Bayberry (Light Green)', 'Bergamot (Smokey Purple)', 'Bliss (Light Purple)', 'Champagne (Light Gold)', 'Chardonnay (Light Ivory)', 'Chocolate Fantasy (Chocolate Brown)', 'Christmas Tree (Dark Green)', 'Cinnamon (Light Brown)', 'Cinnamon Rush (Dark Red)', 'Citrus Blast (Clear)', 'Coconut Lime Verbena (Light Green)', 'Cotton Blossom (Clear)', 'Eucalyptus Spearmint (Sea Foam Green)', 'Frankincense (Gold)', 'Freesia (Light Pink)', 'Fresh Air (Light Green)', 'Gardenia (Clear)', 'Gulf Breeze (Light Blueish Purple)', 'Holiday Home (Light Green)', 'Honeysuckle (Light Pink)', 'Iced Cookie (Light Gold)', 'Island Sunset (Light Reddish Orange)', 'Jasmine (Light Greenish Yellow)', 'Lavender (Bright Purple)', 'Lilac (Light Purple)', 'Log Cabin (Light Gold)', 'Merlot (Medium Rose)', 'Musk (Deep Gold)', 'Orange Dream (Light Orange)', 'Peace (Light Blue)', 'Perfectly Peach (Light Peach)', 'Peppermint (Light Pink)', 'Pipe Smoke (Light Amber Brown)', 'Pumpkin Spice (Medium Orange/Brown)', 'Rain Forest (Light Green)', 'Rose (Light Red)', 'Sage & Citrus (Light Olive)', 'Sangria (Burgundy)', 'Strawberry (Light Red)', 'Tropical Sun (Bright Blue)', 'Unscented (Clear)', 'Vanilla (Light Gold)', 'Vanilla Coconut (Clear)', 'Water Fall (Light Blue)']"
