"Champagne Tulip Stem, 17.5""",18299,Home|Col House Designs,"The Champagne Tulip Stem, 17.5"" will add a Springtime favorite to farmhouse decor. This tulip has fabric petals with yellow and bright pink accents on a champagne background. Black plastic stamens emerge from a foam center inside for structure. The stem has two moveable fabric leaves and is green plastic with a wire core.
Material: Fabric, plastic, foam
Size: 17.5"" H
Colors: Champagne, green, pink, yellow",,,,,,,12,1.1,2400,1,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18299-HA.jpg,18299-HA.jpg,,,Hearthside800,18299-HA.jpg
"Sunset Tulip Stem, 17.5""",18300,Home|Col House Designs,"The Sunset Tulip Stem, 17.5"" will add a bold and classic Spring element to the farmhouse this Spring. A red tulip with fabric petals sits atop a plastic and wire stem. The bloom is accented in yellow at the tips and darker reds at the base. This 17.5"" tulip has black stamens inside along with a foam core and two long green fabric leaves grace the stem.
Material: Fabric, plastic, foam
Size: 17.5"" H
Colors: Red, yellow, green",,,,,,,12,1.1,2400,1,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18300-HA.jpg,18300-HA.jpg,,,Hearthside800,18300-HA.jpg
"Purple Tulip Stem, 17.5""",18301,Home|Col House Designs,"The Purple Tulip Stem, 17.5"" will bring a lovely pop of deep color to farmhouse displays whether tucked into containers or flower holders or laying along side signs and sitters. This deep purple fabric tulip sits atop a plastic and wire stem and measures 17.5"" high.  The stem has two long fabric leaves and the bloom has subtle accents in darker purple and pink and black stamens inside for a realistic look.
Material: Fabric, plastic, foam
Size: 17.5"" H
Colors: Purple, green, pink",,,,,,,12,1.1,2400,1,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18301-HA.jpg,18301-HA.jpg,,,Hearthside800,18301-HA.jpg
"Purple Tulip Stem, 15.5""",18302,Home|Col House Designs,"The Purple Tulip Stem, 15.5"" is an easy way to add fresh, Springtime notes to the farmhouse. This floral measures 15.5"" high and features a large purple fabric bloom with dark purple and pink accents on a plastic and wire stem. A long, bright green fabric leaf graces the stem and the bloom has structural foam inside along with black plastic stamens. This tulip looks great added to other florals, tucked along box signs or sitters, or paired with our other tulips.
Material: Fabric, plastic, foam
Size: 15.5"" H
Colors: Purple, green, pink",,,,,,,12,1.1,2400,1,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18302-HA.jpg,18302-HA.jpg,,,Hearthside800,18302-HA.jpg
"Sunrise Tulip Stem, 15.5""",18303,Home|Col House Designs,"The Sunrise Tulip Stem, 15.5"" will bring a sunny, Springtime classic to the farmhouse this season. A bright yellow tulip bloom with orange accents sits atop a stem in green plastic with a wire core. Black plastic stamens poke out from structural foam inside the bloom. The stem has a green fabric leaf and the floral measures 15.5"" overall. Add this tulip to a bouquet of other florals or accent Spring displays for a pop of Springtime color.
Material: Fabric, plastic, foam
Size: 15.5"" H
Colors: Yellow, orange, green",,,,,,,12,1.1,2400,1,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18303-HA.jpg,18303-HA.jpg,,,Hearthside800,18303-HA.jpg
"Sunset Tulip Stem, 15.5""",18304,Home|Col House Designs,"The Sunset Tulip Stem, 15.5"" will add warm, vivid tones to the farmhouse this Spring. Featuring an early tulip bloom that hasn’t opened fully, the petals are fabric in shades of yellow and red with green toward the base. It sits atop a plastic and wire stem with a long, bright green fabric leaf and the bloom is a foam core inside for structure. This stem looks lovely paired with a few of our other tulip stems or laying along table and shelf displays. Measures 15.5"" high.
Material: Fabric, plastic, foam
Size: 15.5"" H
Colors: Yellow, red, green",,,,,,,5,1.1,3000,1,,,5,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18304-HA.jpg,18304-HA.jpg,,,Hearthside800,18304-HA.jpg
"Champagne Tulip Stem, 15.5""",18305,Home|Col House Designs,"The Champagne Tulip Stem, 15.5"" will bring brightness and beauty to the farmhouse this Spring. A closed fabric tulip bloom in champagne with pink edges and green at the base sits on a green stem is plastic with a wire core. The bloom has internal foam for structure and it has a long fabric leaf in bright green. Pair this 15"" high stem with our other tulip stems or Spring decor for a lovely accent.
Material: Fabric, plastic, foam
Size: 15.5"" H
Colors: Champagne, pink, green",,,,,,,5,1.1,3000,1,,,5,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18305-HA.jpg,18305-HA.jpg,,,Hearthside800,18305-HA.jpg
"Icker Flower & Leaves Spray, Red",18306,Home|Col House Designs,"The Icker Flower & Leaves Spray, Red is an easy and lovely accent for farmhouse decor. Tiny foam balls make up red icker-style flowers and soft foam leaves grace wrapped wired stems. These easily bendable stems allow for a variety of positions and uses and floral measures 20"" high. This floral looks lovely paired with the White and Blue versions for patriotic displays or offers a smaller more subtle accent to farmhouse decor.
Material: Foam, plastic, wrapped wire
Size: 20"" H
Colors: Red, green",,,,,,,12,1.3,960,1.2,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18306-HA.jpg,18306-HA.jpg,,,Hearthside800,18306-HA.jpg
"Icker Flower & Leaves Spray, White",18307,Home|Col House Designs,"The Icker Flower & Leaves Spray, White will add soft, natural accents to Springtime or year-round decor. Light green wrapped wire stems sport dark great foam leaves and blooms made of clusters of tiny white foam beads. It measures 20"" high and looks lovely with our Red and Blue Icker Flowers  for patriotic displays or makes a great accent for everyday box signs or candles, and more.
Material: Foam, plastic, wrapped wire
Size: 20"" H
Colors: White, green",,,,,,,12,1.3,960,1.2,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18307-HA.jpg,18307-HA.jpg,,,Hearthside800,18307-HA.jpg
"Icker Flower & Leaves Spray, Blue",18308,Home|Col House Designs,"Add lovely shades of green and blue to Springtime farmhouse displays with the Icker Flower & Leaves Spray, Blue. This floral has flowers made of tiny clustered blue foam balls and dark green foam leaves on wrapped wire stems. The stems are a lighter green for a lovely contrast and the floral measures 20"" high. It looks beautiful with our Red and White versions for a fun, patriotic look or paired with Spring and Easter displays.
Material: Foam, plastic, wrapped wire
Size: 20"" H
Colors: Blue, green",,,,,,,12,1.3,960,1.2,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18308-HA.jpg,18308-HA.jpg,,,Hearthside800,18308-HA.jpg
