#85  Snowman SM-199,#85  Snowman SM-199,,"Oh this snowman is just awesome with his garland of 3 grungy cinnamon stars. He would look great sitting next to the fireplace.
#153  F-118 Pumpkin Witch,#153  F-118 Pumpkin Witch,,"Our hanging pumpkin witch is approx. 25"". She is holding a decorated trick or treat bag in her hand. Her witch hat and boots are brushed with cinnamon. Perfect for your Fall decorating.",,,,,,,1,$34.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#428  D-115 Lil doll,#428  D-115 Lil doll,,"Great doll for the summertime.  This doll is a sitter and she is 11"" tall.  She is wearing an aged cranberry homespun dress.  She is holding a slice of watermelon and a black crow sits on her shoulder.",,,,,,,1,$36.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#429  P-29 Toweling Stripe pillow,#429  P-29 Toweling Stripe pillow,,Perfect for everyday or holiday giving is our 8x18 aged toweling stripe red pillow with a felt red star sewn in the center of pillow.,,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#706  ST-96 Santa in red/black check,#706  ST-96 Santa in red/black check,,Standing santa is in a red/back buffalo check fabric with hood.  Black bells and grungy beard stands,,,,,,,1,$38.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#709  M-432 Red hearts,#709  M-432 Red hearts,,"These 3 red grunged flannel hearts are 11"" 9"" 6"" tied together with jute.",,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#420  D-29,#420  D-29,," 

This prim doll is wearing a muslin dress with a bags ""seeds"" and a black crow sits on her arm.  Hangs 20""",,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#421  D-186 Prim doll with crow,#421  D-186 Prim doll with crow,," 

This little gal is about 12"" tall she is wearing an aged mustard / flowered dress.  weighed to stand with a small crow in her armm.",,,,,,,1,$24.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#740  M-449 Valentine Gnome,#740  M-449 Valentine Gnome,,"Our Valentine Gnome is made from aged cranberry flannel with a red ticking cap.  Stands about 15"" tall.Beautiful sheeps wool beard.  ",,,,,,,1,$28.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#309  M-112 Pinapple,#309  M-112 Pinapple,,"Our hanging grungy pineapple is a wonderful piece for your home.  Made from aged muslin with a primitive banner across the front that reads ""Primitive"".   And a sitting black crow.",,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#334  M-121 Osnaburg Bag,#334  M-121 Osnaburg Bag,,"This aged osnaburg hanging bag is 11x5 filled with spanish moss, sweet annie , 3 grungy mustard stars, and three pins down the front of bag.",,,,,,,1,$16.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#335  M-120 Osnaburg bag w/ Hearts,#335  M-120 Osnaburg bag w/ Hearts,,"Our 11x5 aged osnaburg hanging bag is perfect for that little something for Valentines Day or as an addition to your homes decor.  Spanish moss, sweet annie, and three grungy red stars filled this bag. Three pins down the front complete this piece.",,,,,,,1,$16.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#336  R-70 Muslin Rabbit,#336  R-70 Muslin Rabbit,,"This liitle guy is so sweet he is made from aged musin, 2 brown button eyes and bow tie.   He measures 13"" and can hang or rest in a cupboard or shelf.",,,,,,,1,$18.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#337  R-71 Muslin Bunny,#337  R-71 Muslin Bunny,,"This is our new 10"" adorable muslin bunny with cheesecloth tie.  He is weighed to stand so he is perfect to place anywhere. ",,,,,,,1,$14.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#330  W-20 Black cap willie,#330  W-20 Black cap willie,,"Here is another snowman added to our ""willie"" line.  He is 8"" tall with a black scarf and cap.  Holding a bunch of twigs. stands",,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#331  SM-261 Folk Snowman,#331  SM-261 Folk Snowman,,"This little snowman is just adorable.  He is made from aged flannel that is brushed with white paint to give a wintery look.  Handmade black top hat and red scarf.  Bells on his belly.  He has his black crow pal on a stick.  Stands 12""",,,,,,,1,$30.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#332  S-342 Socks on a line,#332  S-342 Socks on a line,,"These socks are a must have for an everyday item.  Three Aged osnaburg socks strung on twine with black painted primitive star.  Hangs socks 5""",,,,,,,1,$14.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#333  ST-60 Santa with bag,#333  ST-60 Santa with bag,,"Our Hanging santa is wearing an aged red flannel shirt, osnaburg pants, and filled santa bag. Hangs",,,,,,,1,$34.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#338  R-72 Rabbit with apron,#338  R-72 Rabbit with apron,,"Oh how sweet is this little rabbit.  She is in an aged brown mini check fabric with an aged muslin apron.  She is holding a small bunch of sweet annie and yellow flowers.  12"" weighed to stand",,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#339  R-73 Bunny with carrot,#339  R-73 Bunny with carrot,,"This bunny is so adorable with his black button eyes and very sweet face.  A great addition for the Spring!  Holding an aged orange carrot.  Weighed to stand 14""",,,,,,,1,$34.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#239  P-02 Pillow with Star,#239  P-02 Pillow with Star,,This pillow is 12x6 and made from osnaburg with a grungy red quilt star sewn in the middle.,,,,,,,1,$10.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#238  P-01 Pillow with Heart,#238  P-01 Pillow with Heart,,This pillow is 12x6 and made from osnaburg. A grungy red quilt heart is stitched in the middle.,,,,,,,1,$10.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#729  M-445 Gnome with crow,#729  M-445 Gnome with crow,,"Standing 11"" gnome with crow.  grungy sheeps wool for a more prim look",,,,,,,1,$24.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#728  F-191 Pumpkin table head,#728  F-191 Pumpkin table head,,Our pumpkin tablehead is made from aged orange flannel.  Black felt pumpkin face.  Corn stalks on the top ,,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#235  S-335 Star garland,#235  S-335 Star garland,,Very simple is this aged flannel garland with 3 stars. Several pieces of cheesecloth tied on to the garland. Looks great on a peg rack or on a cupboard.,,,,,,,1,$14.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#234  M-352 Spoon Bag,#234  M-352 Spoon Bag,,Made from aged osnaburg is this 2 pocket spoon bag. Looks great hanging in your kitchen. Spoons included 10x8.,,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#725  D-212 Nurse Doll,#725  D-212 Nurse Doll,,"This sweet nurse doll is made from aged flannel.  Her hat and dress are made from muslin that has been grunged.  Stitched face.  hangs 26""",,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#236  R-58 Yellow Chick,#236  R-58 Yellow Chick,,"This little grungy yellow chick is so sweet and is 9"" tall with a grungy cheesecloth tie around his neck. Weighed to stand.   A  favorite to many.",,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#231  M-350 Cinnamon Pear,#231  M-350 Cinnamon Pear,,"These little pears looks so great in a bowl for everyday decor. They are 7 1/2"" tall grunged in cinnamon with a stem and wool leaf. stands (6.00 per pear)",,,,,,,1,$6.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#230  D-163 Doll w/ clothspin doll,#230  D-163 Doll w/ clothspin doll,,"This is Emma. She is wearing a grungy celery colored dress with muslin apron and kerchief. Emma is 10 1/2"" tall. Weighed to stand.",,,,,,,1,$24.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#233  R-57 Runaway Rabbit w/ Pocket,#233  R-57 Runaway Rabbit w/ Pocket,,"This little guy is 12"" long and made from aged flannel. A wonderful pocket has been added and filled with 3 orange carrots. Looks great hanging on a peg or on a window latch. Hangs",,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#232  M-351 Pineapple Hanger,#232  M-351 Pineapple Hanger,,"This pineapple hanger is 16"" painted in mustard and green, then grunged with cinnamon. We added a black sitting crow. Grungy pins add a wonderful prim look. Hangs",,,,,,,1,$22.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#318  P-18 Black pillow,#318  P-18 Black pillow,,This is our 14x14 black pillow with a center square of mustard and black stripe.  A black crow in the center.,,,,,,,1,$18.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#319  M-113 Painted Strawberry,#319  M-113 Painted Strawberry,,"Our painted strawberries look so wonderful in a bowl sitting on your table.  Each one is painted with black spots, stem and leaf.  Then antiqued.",,,,,,,1,$4.50,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#701  SM-290 Sitting snowman with snowball,#701  SM-290 Sitting snowman with snowball,,This sitting snowman is so sweet.  He is made from aged red flannel and hand made red top hat.  wearing osnaburg made pants.  He is holding a snowball with s sprinkle of glitter on him,,,,,,,1,$38.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#320  M-114 Sheep,#320  M-114 Sheep,,Our laying down sheep is painted then brushed with cinnamon .,,,,,,,1,$18.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#700  SM-289 Sitting snowman with snowball,#700  SM-289 Sitting snowman with snowball,,"This lil guy is 12"" sitting.  Made from aged flannel, brown ticking shirt, osnaburg pants.  He is holding a snowball.  Stitched face. Sprinkled with glitter",,,,,,,1,$38.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#703  SM- 284 Snowman with big floppy hat,#703  SM- 284 Snowman with big floppy hat,,This snowman is not coffee dyed.  He is made from white flannel with an aged candycane and big floppy top hat.  Sprinkled with glitter,,,,,,,1,$48.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#550  D-193 Doll with americana stars,#550  D-193 Doll with americana stars,,"This primitive doll is about 24"" long.  She is made from aged muslin with an aged red ticking apron.  She is holding a red/white/and blue star garland.  ",,,,,,,1,$40.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#551  P-35 Flag pillow,#551  P-35 Flag pillow,,"This is our american flag pillow.  Front is an aged american flag and the back is made from aged muslin.


Pin and bell attached in the front.  13x8""",,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#552  F-159 Pumpkin Doll,#552  F-159 Pumpkin Doll,,"Our lil pumpkin doll is wearing an aged muslin dress with black ticking apron.  A sprig of sweet annie and moss tucked .  Hangs 17""",,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#553  F-160 Pumpkin boy,#553  F-160 Pumpkin boy,,"Our hanging pumpkin boy's outfit is made from brown flannel.  He has a black crow sitting on his shoulder.  A pocket with twigs, moss and orange pumpkin pods.  20""  Hangs",,,,,,,1,$36.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#554  P-39 Angel with Horn pillow,#554  P-39 Angel with Horn pillow,,Our 12x12 pillow is made from black flannel. hand sewn on is an aged felt angel with horn.,,,,,,,1,$16.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#555  P-40 Beehive pillow with bees,#555  P-40 Beehive pillow with bees,,Our beehive pillow is made from aged osnaburg.  A painted mustard beehive in the corner with three wee bees.  12x12,,,,,,,1,$16.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#556  P-17 Pillow with black star,#556  P-17 Pillow with black star,,Our aged osnaburg pillow has a black felt star hand sewn.  12x12,,,,,,,1,$16.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#557  M-119 Painted Hen with spots,#557  M-119 Painted Hen with spots,,Our hen is made from muslin and painted black with white spots.  weighed to stand,,,,,,,1,$18.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#558  F-161 Black pumpkin girl,#558  F-161 Black pumpkin girl,,"This lil black pumpkin girl is made from aged flannel and has a grunged mustard/black ticking apron. tuck in side her apron twigs and orange berry.  She is wearing an orange pumpkin necklace.  10"" weighed to stand",,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#120  M-332 Pineapple,#120  M-332 Pineapple,,"This is our large painted mustard pineapple Then grunged in cinnamon for a wonderful primitive look. Stand 13"" tall.
Will compliment any room.",,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#123  R-51 Rabbit,#123  R-51 Rabbit,,"So sweet is this rabbit inside of a grungy orange carrot. Hangs 16-17""",,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#122  S-325 Painted Star,#122  S-325 Painted Star,,"Painted mustard star with a black crow. The words ""primitives ""painted with black paint.
Then aged. Hangs tip to tip 16""",,,,,,,1,$18.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#125  R-52 Boy Rabbit,#125  R-52 Boy Rabbit,,"Very simple is our sitting boy rabbit.
Would look great on any cupboard or chair.
12""",,,,,,,1,$30.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#124  R-53 Mama Rabbit,#124  R-53 Mama Rabbit,,"This is our standing mama rabbit with her baby bunny in her pocket. Approx. 10 1/2""",,,,,,,1,$26.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#127  D-155 Doll,#127  D-155 Doll,,"Sitting doll in grungy olive dress holding
her black crow. 13"" tall sitting",,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#126  R-50 Girl Rabbit,#126  R-50 Girl Rabbit,,"She has to be one of my favorites. Sitting girl rabbit with grungy cinnamon carrot. 16""",,,,,,,1,$34.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#259  M-361 Black cat,#259  M-361 Black cat,,"Love this painted black cat with pocket. He stands 11"" and is brushed with cinnmamon. Pocket is filled with sweet annie",,,,,,,1,$18.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#311  M-107 Country Mouse,#311  M-107 Country Mouse,,"Our spring time mouse is made from osnaburg and then antiqued.  She is holding a filled basket on her arm, and a bow tie of homespun around her neck.  Stick arms and feet.  Stands",,,,,,,1,$18.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#329  SM-260 Primitive Tablehead,#329  SM-260 Primitive Tablehead,,"Tis is our primitive tablehead. He has snow covered twig hair then he is sprayed with glitter and snow. Stands 9""",,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#481  R-93 Sheep Head,#481  R-93 Sheep Head,,"Hanging sheep head made from aged flannel and head and ears painted black.  Gray sheeps wool for hair on sheeps head.  Finished with a hanging bell around his neck.  11""",,,,,,,1,$26.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#746  M-451 Shamrock Gnome,#746  M-451 Shamrock Gnome,,"This shamrock gnome is made from an aged green flannel with a tiny shamrock print fabric for his cap.  His beard is a darker sheeps wool.  approx. 14x6"". weighed to stand",,,,,,,1,$28.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#650  F-171 Little pumpkin,#650  F-171 Little pumpkin,,"This little pumpkin boy is made from aged orange flannel, and grunged blacking ticking.  He has a attached pocket filled with twigs.  Stands 13""",,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#741  P-50 Red osnaburg pillow with heart,#741  P-50 Red osnaburg pillow with heart,,This pillow is made from aged red osnaburg with a black and white mini check homespun heart. ,,,,,,,1,$16.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#769  A-04 Prim Angel with heart,#769  A-04 Prim Angel with heart,,"Our very prim angel is made from muslin.  She has a red ticking apron with an overlay of cheesecloth.  Also holds a very grungy prim star.  Hangs 22""",,,,,,,1,$42.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#78  Witch F-64,#78  Witch F-64,,"Our Black dress witch is ready for some Harvest fun with her broom in hand. Will measure 27"" Hangs",,,,,,,1,$34.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#79  Angel A-06,#79  Angel A-06,,"This is our red standing hearth angel with quilt wings and a grungy star. Will measure 20"" tall",,,,,,,1,$56.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#768  ST-123 Antique cream wee santa,#768  ST-123 Antique cream wee santa,,"This is our cream felt santa with a beautiful aged beard.  stands 9""",,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#70  Angel A-09,#70  Angel A-09,,"This is an angel ornie with quilt wings.
Will measure 8x5.",,,,,,,1,$8.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#72  Bonnet M-217,#72  Bonnet M-217,,"This is our aged osnaburg prarie bonnet. Measures from brim to back 12""",,,,,,,1,$24.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
"#75  Doll ""Abby"" D-131","#75  Doll ""Abby"" D-131",,This is our prarie doll Abby in her tan check homespun dress and bonnet. Her book is made from aged paper. stands,,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#76  Snowman SM-225,#76  Snowman SM-225,,"He is new to our line. Our flannel snowman has on a black coat and top hat. Red scarf and mittens. He holds a bunch of snow twigs. Will measure 22""",,,,,,,1,$58.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#340  R-74 Flannel Rabbit,#340  R-74 Flannel Rabbit,," 

New to our line is this aged flannel rabbit with long ears.  He has a grungy cheesecloth bow.  Weighed to stand 13""",,,,,,,1,$30.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#343  M-123 Daisy,#343  M-123 Daisy,,"Painted primitive daisy on stick.  Hangs 24""  from flower to stick.",,,,,,,1,$20.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#342  D-178 Sitting Doll,#342  D-178 Sitting Doll,,"So sweet is this smaller sitting doll.  She is 12"" and she is wearing an aged mustard,brown stripe dress with 2 mustard grungy stars on the front. ",,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#345  D-52 Doll w/ duck,#345  D-52 Doll w/ duck,,"This doll is wearing a brown plaid gathered dress, and she is holding a grungy muslin duck.  She looks great hanging or sitting on a chair.  31"" long",,,,,,,1,$46.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#344  M-122 Rooster,#344  M-122 Rooster,,This is our painted rooster then brushed with cinnamon for an antique prim look.  Weighed to sit 9x12,,,,,,,1,$18.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#347  M-126 Mustard pear,#347  M-126 Mustard pear,,"This 3 sided mustard pear is so awesome, approx 11"" painted mustard then brushed with cinnamon.  New to the line and has been a great seller.  weighed to stand",,,,,,,1,$18.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#346  D-53 Country girl Doll,#346  D-53 Country girl Doll,,"I just love this little doll.  She is wearing a red and cream check homespun aged dress, with a grungy muslin apron.  Quilt red patch on apron.  Adorable sitting or also available to hang.  28"" long",,,,,,,1,$44.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#349  D-55 Doll with seed bag,#349  D-55 Doll with seed bag,,"This little girl is 21"" long and she has a bag with the word ""seeds"" on it.  also has a black crow that sits on her shoulder.  She can hang or sit in a chair.",,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#348  D-54 Doll with black star,#348  D-54 Doll with black star,,"This is maggie she is one of of smaller sitting dolls.  She is 21"" long and she is wearing a aged black and mustard stripe dress with a black star .  Looks wonderful on a shelf or on a chair.",,,,,,,1,$32.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#422  M-74 Crow on branch,#422  M-74 Crow on branch,," 

This is new to the line.  A painted black crow sitting on a stick with a mustard star hanging from its mouth.  and a touch of sweet annie on the stick.  hangs",,,,,,,1,$18.00,,,,,1,PrimitiveCrow400,PrimitiveCrow160,http://www.primitivesatcrowhollow.com/fpdb/images/200&path,200&path,,,PrimitiveCrow800,200&path,
#423  F-134 Pumpkin doll with bat wings,#423  F-134 Pumpkin doll with bat wings,," 

