Moving Flame Hand Dipped Primitive Candles 2x2”,MFHD-29,Moving Flame Candles|||||||||,,,,,1,2x2”,1,12.50,,0.00,,0.00,1,il_570xN.999421213_pee1.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 2x3”,MFHD-28,Moving Flame Candles|||||||||,,,,,1,2x3”,1,16.50,,0.00,,0.00,1,il_570xN.999432791_1nlh.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 2x3”,MFHD-14,Primitive Candles|||||||||,,,,,1,2x3”,1,16.50,,0.00,,0.00,1,il_570xN.999432791_1nlh.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 3.5x5”,MFHD-16,Moving Flame Candles|||||||||,,,,,1,3.5x5”,1,28.95,,0.00,,0.00,1,il_570xN.952883662_nt25.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 3.5x5”,MFHD-1,Primitive Candles|||||||||,,,,,1,3.5x5”,1,28.95,,0.00,,0.00,1,il_570xN.952891008_fyhy.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 3.5x7”,MFHD-17,Moving Flame Candles|||||||||,,,,,1,3.5x7”,1,31.95,,0.00,,0.00,1,il_570xN.671554896_4w7j.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 3.5x7”,MFHD-2,Primitive Candles|||||||||,,,,,1,3.5x7”,1,31.95,,0.00,,0.00,1,il_570xN.952891008_fyhy.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 3.5x9”,MFHD-3,Primitive Candles|||||||||,,,,,1,3.5x9”,1,34.95,,0.00,,0.00,1,il_570xN.952891008_fyhy.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 3x4”,MFHD-25,Moving Flame Candles|||||||||,,,,,1,3x4”,1,27.95,,0.00,,0.00,1,il_570xN.999437637_ghgv.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 3x4”,MFHD-5,Primitive Candles|||||||||,,,,,1,3x4”,1,27.95,,0.00,,0.00,1,il_570xN.999437637_ghgv.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 3x6”,MFHD-26,Moving Flame Candles|||||||||,,,,,1,3x6”,1,29.95,,0.00,,0.00,1,il_570xN.999430559_3se0.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 3x6”,MFHD-6,Primitive Candles|||||||||,,,,,1,3x6”,1,29.95,,0.00,,0.00,1,il_570xN.999430559_3se0.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 3x8”,MFHD-27,Moving Flame Candles|||||||||,,,,,1,3x8”,1,31.95,,0.00,,0.00,1,il_570xN.952885226_phju.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 3x8”,MFHD-7,Primitive Candles|||||||||,,,,,1,3x8”,1,31.95,,0.00,,0.00,1,il_570xN.952885226_phju.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 4x9”,MFHD-18,Moving Flame Candles|||||||||,,,,,1,4x9”,1,34.95,,0.00,,0.00,1,il_570xN.671554896_4w7j.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 6” X 6” Tri Flame,MFHD-24,Moving Flame Candles|||||||||,,,,,1,6” X 6” Tri Flame,1,58.00,,0.00,,0.00,1,il_570xN.952889636_1igg.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 6” X 6” Tri Flame,MFHD-11,Primitive Candles|||||||||,,,,,1,6” X 6” Tri Flame,1,58.00,,0.00,,0.00,1,il_570xN.952889636_1igg.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles 6” X 9” Tri Flame,MFHD-12,Primitive Candles|||||||||,,,,,1,6” X 9” Tri Flame,1,69.00,,0.00,,0.00,1,il_570xN.952889636_1igg.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles Chandelier bulb,MFHD-13,Primitive Candles|||||||||,,,,,1,Chandelier bulb,1,23.95,,0.00,,0.00,1,il_570xN.999440715_p9u7.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles Night Light,MFHD-22,Moving Flame Candles|||||||||,,,,,1,Night Light,1,19.95,,0.00,,0.00,1,il_570xN.999436705_qtpr.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles Night Light,MFHD-10,Primitive Candles|||||||||,,,,,1,Night Light,1,19.95,,0.00,,0.00,1,il_570xN.999436705_qtpr.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles Taper (10”),MFHD-21,Moving Flame Candles|||||||||,,,,,1,Taper (10”),1,21.95,,0.00,,0.00,1,il_570xN.952883128_ji7b.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles Taper (6”),MFHD-19,Moving Flame Candles|||||||||,,,,,1,Taper (6”),1,17.95,,0.00,,0.00,1,il_570xN.952883128_ji7b.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles Taper (6”),MFHD-8,Primitive Candles|||||||||,,,,,1,Taper (6”),1,17.95,,0.00,,0.00,1,il_570xN.952883128_ji7b.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles Taper (8”),MFHD-20,Moving Flame Candles|||||||||,,,,,1,Taper (8”),1,19.95,,0.00,,0.00,1,il_570xN.952883128_ji7b.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles Taper (8”),MFHD-9,Primitive Candles|||||||||,,,,,1,Taper (8”),1,19.95,,0.00,,0.00,1,il_570xN.952883128_ji7b.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles fat 2x3”,MFHD-15,Primitive Candles|||||||||,,,,,1,fat 2x3”,1,18.00,,0.00,,0.00,1,il_570xN.999432791_1nlh.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
Moving Flame Hand Dipped Primitive Candles tea 2x2”,MFHD-4,Primitive Candles|||||||||,,,,,1,tea 2x2”,1,11.00,,0.00,,0.00,1,il_570xN.999421213_pee1.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Dark Brown|Burgundy|Burnt Orange|Black|Mustard
"Pillar Stands 16"" Pillar stand",PS-1,|||||||||,Pillar Stands,,,,1,"16"" Pillar stand",1,13.50,,0.00,,0.00,1,il_570xN.833965169_48mn.jpg,
"Pillar Stands 20"" Pillar stand",PS-2,|||||||||,Pillar Stands,,,,1,"20"" Pillar stand",1,15.00,,0.00,,0.00,1,il_570xN.833965169_48mn.jpg,
"Pillar Stands 27"" Pillar stand",PS-3,|||||||||,Pillar Stands,,,,1,"27"" Pillar stand",1,16.50,,0.00,,0.00,1,il_570xN.833965169_48mn.jpg,
Rabbit 2x2”,HDTC-8,Hand Dipped Timer Candles|||||||||,,,,,1,2x2”,1,3.25,,0.00,,0.00,1,il_570xN.921372384_3v1k.jpg,
Rabbit 2x3”,HDTC-9,Hand Dipped Timer Candles|||||||||,,,,,1,2x3”,1,3.75,,0.00,,0.00,1,il_570xN.921372384_3v1k.jpg,
Rabbit 2x4”,HDTC-10,Hand Dipped Timer Candles|||||||||,,,,,1,2x4”,1,4.25,,0.00,,0.00,1,il_570xN.921372384_3v1k.jpg,
Rabbit 3x4”,HDTC-11,Hand Dipped Timer Candles|||||||||,,,,,1,3x4”,1,8.95,,0.00,,0.00,1,il_570xN.921372384_3v1k.jpg,
Rabbit 3x6”,HDTC-12,Hand Dipped Timer Candles|||||||||,,,,,1,3x6”,1,9.95,,0.00,,0.00,1,il_570xN.921372384_3v1k.jpg,
Rabbit 4x6”,HDTC-13,Hand Dipped Timer Candles|||||||||,,,,,1,4x6”,1,11.95,,0.00,,0.00,1,il_570xN.921372384_3v1k.jpg,
Small Sitting $22 (~11”) #296 Rabbit,,|||||||||,Dolls,,,,1,#296 Rabbit,1,22.00,,0.00,,0.00,1,il_570xN.921402896_ti25.jpg,
Small Spools $12 (~12”) #299 Girl Rabbit,,|||||||||,Dolls,,,,1,#299 Girl Rabbit,1,12.00,,0.00,,0.00,1,il_570xN.921404792_kvnx.jpg,Color Choice:|Pink|Blue|Green|Yellow
Standing $32 (~18”)|  #278 Girl Rabbit,,|||||||||,Dolls,,,,1,#278 Girl Rabbit,1,32.00,,0.00,,0.00,1,il_570xN.921359000_dyka.jpg,
Standing $32 (~18”)| #277 Boy Rabbit,,|||||||||,Dolls,,,,1,#277 Boy Rabbit,1,32.00,,0.00,,0.00,1,il_570xN.921104833_prix.jpg,
“Ball” Collection,BALL-1,Ball Collection|||||||||,,,,,1,,1,21.95,,0.00,,0.00,1,il_570xN.869350264_5hgu.jpg,Color Choice:|Ivory|Burnt Ivory|Brown|Sparkle White
“Ball” Collection Frosty,BALL-2,Ball Collection|||||||||,,,,,1,,1,23.95,,0.00,,0.00,1,il_570xN.833939313_o97c.jpg,
“Ball” Collection Jack,BALL-4,Ball Collection|||||||||,,,,,1,,1,23.95,,0.00,,0.00,1,il_570xN.834158776_gx6y.jpg,
