"XMAS STOCKING CLIP 2 ASS'T 6.5""H",20855,Home|Winter Collection|Holiday Accents,"TWO ASSORTED STOCKING CLIPS THAT ARE PERFECT FOR A UNIQUE ORNAMENT TO BE CLIPPED TO THE TREE! BOTH MEASURE 6.5"" HIGH",,,,,Product Dimensions: 3.5'' L X 1'' W X 6.5'' H,,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/0/20855_1.jpg,20855_1.jpg,,,CraftOutlet800,20855_1.jpg
"WOODEN 3 ASSORT SNOWMAN HEAD ORN. 5""",20867,Home|Winter Collection|Wooden Snowmen,"THESE CUTE SNOWMAN HEADS MEASURE 5"" X 5"". 3 ASSORTED (ONE WITH A TOP HAT, ONE WITH A BEANIE, AND ONE PLAIN) THEY WOULD LOOK GREAT SPREAD ALL ACROSS A TREE!",,,,,Product Dimensions: 5'' L X 5'' W,,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/0/20867_1.jpg,20867_1.jpg,,,CraftOutlet800,20867_1.jpg
"CHRISTMAS TREE SNOW FINISH 6.25""LX6.25""WX10.5""H",20957,Home|Winter Collection,"CHRISTMAS TREE SNOW FINISH 6.25""LX6.25""WX10.5""H",,,,,"Product Dimensions: 6.25""L X 6.25""W X 10.5""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/0/20957.jpg,20957.jpg,,,CraftOutlet800,20957.jpg
"CHRISTMAS TREE SNOW FINISH 6.75""LX6.75""WX13.5""H",20958,Home|Winter Collection,"CHRISTMAS TREE SNOW FINISH 6.75""LX6.75""WX13.5""H",,,,,"Product Dimensions: 6.75""L X 6.75""W X 13.5""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/0/20958.jpg,20958.jpg,,,CraftOutlet800,20958.jpg
"METAL TIN BURLAP BUCKET 6.5""",21115,Home|Winter Collection,"METAL TIN BURLAP BUCKET 6.5""",,,,,Product Dimensions: 7.75X7.75X6.5,,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/1/21115_1.jpg,21115_1.jpg,,,CraftOutlet800,21115_1.jpg
"6 SNOWMAN BOWL 3.25""x6""L",30264X,Home|Winter Collection|Papier Mache & Resin Snowmen,"6 paper mache snowmen sitting together in a metal bin. Size of about 3.25""x6"". Each snowman has a scarf wrapped around their neck.",,,,,"Product Dimensions: 6""L X 3.25""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30264X.jpg,30264X.jpg,,,CraftOutlet800,30264X.jpg
S/3 P/M BOX,30291E,Home|Everyday Collection|Nestled Box Sets,"This set of small papier mache boxes come in various colors and nestle into one another. Largest box measures approximately 5"" long.",,,,,Product Dimensions: N/A,,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30291E.gif,30291E.gif,,,CraftOutlet800,30291E.gif
"SCARECROW HAPPY HARVEST 5""X11""H",30306,Home|Fall & Halloween Collection|Pumpkins,"Papier Mache Scarecrow with a small Happy Harvest sign in one hand and a pumpkin basket in the other. The scarecrow is also wearing a real straw hat! He measures 11""H and 5"" long.",,,,,"Product Dimensions: 5""L X 11""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30306.jpg,30306.jpg,,,CraftOutlet800,30306.jpg
"SCARECROW 5""X11""H",30307,Home|Fall & Halloween Collection|Pumpkins,"Paper Mache Scarecrow with a small rusty pail in his hand. The scarecrow is also wearing a real straw hat! He measures 11""high and 5"" long.",,,,,"Product Dimensions: 5""L X 11""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30307.jpg,30307.jpg,,,CraftOutlet800,30307.jpg
3-PC PAPER BOX SET/3,30353,Home|Everyday Collection|Nestled Box Sets,"3-PC PAPER BOX SET/3 STATIONA: 9.75"" X 6.75"" X 5"" GRETIN: 8.5"" X 6"" X 4"" POSTCARDS: 7.5"" X 5"" X 3""",,,,,"Product Dimensions: S: 3""H M:4""H L 5""",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30353.jpg,30353.jpg,,,CraftOutlet800,30353.jpg
3-PC ROUND BOX SET/3,30356,Home|Everyday Collection|Nestled Box Sets,"This 3 PC round box set is a great set for any garden display. The boxes read ""Flowers, Bloom, In the Garden"" and have pastel colored lids. The middle box has a small flower pasted on it as well.",,,,,"Product Dimensions: S 3""H M 4""H L 5""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30356.jpg,30356.jpg,,,CraftOutlet800,30356.jpg
"P/M SNOWMAN HEAD ORN, 6.5""",30382,Home|Winter Collection|Papier Mache & Resin Snowmen,,,,,,"Product Dimensions: 6.5""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30382_1.jpg,30382_1.jpg,,,CraftOutlet800,30382_1.jpg
