NILE BRASS BEAD STRAND EARRINGS,14041-B,,"Brass beads strung on multiple leather cords flow together in this statement making collection. 0.25""x2.25""",,,,,"length: 0.25 in
width: 0.25 in
height: 2.25 in
weight: 0.01 lb
material: brass based jewelry",,2,$24.00 ,,,,,2,homart400,homart160,../images/products/ZOOM/desktop/14041-B.JPG,14041-B.JPG,,,homart800,14041-B.JPG
"CADENCE EARRINGS, ROUND",14044-B,,These thin metal earrings with hand-hammered texture and rhythmic circular forms are offered in an array of sizes for a dressed down day to a dressed up night.,,,,,"length: 0.25 in
width: 1 in
height: 1.25 in
weight: 0.01 lb
material: brass based jewelry",,2,$18.00 ,8,$16.70 ,,,2,homart400,homart160,../images/products/ZOOM/desktop/14044-B.JPG,14044-B.JPG,,,homart800,14044-B.JPG
"CADENCE EARRINGS, ROUND",14044-S,,These thin metal earrings with hand-hammered texture and rhythmic circular forms are offered in an array of sizes for a dressed down day to a dressed up night. Silver-plated.,,,,,"length: 0.25 in
width: 1 in
height: 1.25 in
weight: 0.01 lb
material: brass based jewelry",,2,$22.00 ,8,$20.40 ,,,2,homart400,homart160,../images/products/ZOOM/desktop/14044-S.JPG,14044-S.JPG,,,homart800,14044-S.JPG
"CADENCE EARRINGS, OVAL - SM",14045-B,,These thin metal earrings with hand-hammered texture and rhythmic circular forms are offered in an array of sizes for a dressed down day to a dressed up night.,,,,,"length: 0.25 in
width: 1 in
height: 1.25 in
weight: 0.01 lb
material: brass based jewelry",,2,$18.00 ,8,$16.70 ,,,2,homart400,homart160,../images/products/ZOOM/desktop/14045-B.JPG,14045-B.JPG,,,homart800,14045-B.JPG
"CADENCE EARRINGS, OVAL - SM",14045-S,,These thin metal earrings with hand-hammered texture and rhythmic circular forms are offered in an array of sizes for a dressed down day to a dressed up night. Silver-plated.,,,,,"length: 0.25 in
width: 1 in
height: 1.25 in
weight: 0.01 lb
material: brass based jewelry",,2,$22.00 ,8,$20.40 ,,,2,homart400,homart160,../images/products/ZOOM/desktop/14045-S.JPG,14045-S.JPG,,,homart800,14045-S.JPG
"CADENCE EARRINGS, CAPSULE - SM",14046-B,,These thin metal earrings with hand-hammered texture and rhythmic circular forms are offered in an array of sizes for a dressed down day to a dressed up night.,,,,,"length: 0.25 in
width: 0.25 in
height: 1.25 in
weight: 0.01 lb
material: brass based jewelry",,2,$16.00 ,8,$14.80 ,,,2,homart400,homart160,../images/products/ZOOM/desktop/14046-B.JPG,14046-B.JPG,,,homart800,14046-B.JPG
"CADENCE EARRINGS, CAPSULE - SM",14046-S,,These thin metal earrings with hand-hammered texture and rhythmic circular forms are offered in an array of sizes for a dressed down day to a dressed up night. Silver-plated.,,,,,"length: 0.25 in
width: 0.25 in
height: 1.25 in
weight: 0.01 lb
material: brass based jewelry",,2,$20.00 ,8,$18.60 ,,,2,homart400,homart160,../images/products/ZOOM/desktop/14046-S.JPG,14046-S.JPG,,,homart800,14046-S.JPG
"CADENCE EARRINGS, CAPSULE - LRG",14047-B,,These thin metal earrings with hand-hammered texture and rhythmic circular forms are offered in an array of sizes for a dressed down day to a dressed up night.,,,,,"length: 0.50 in
width: 1 in
height: 2.25 in
weight: 0.01 lb
material: brass based jewelry",,2,$20.00 ,8,$18.60 ,,,2,homart400,homart160,../images/products/ZOOM/desktop/14047-B.JPG,14047-B.JPG,,,homart800,14047-B.JPG
"CADENCE EARRINGS, CAPSULE - LRG",14047-S,,These thin metal earrings with hand-hammered texture and rhythmic circular forms are offered in an array of sizes for a dressed down day to a dressed up night. Silver-plated.,,,,,"length: 0.50 in
width: 1 in
height: 2.25 in
weight: 0.01 lb
material: brass based jewelry",,2,$24.00 ,8,$22.30 ,,,2,homart400,homart160,../images/products/ZOOM/desktop/14047-S.JPG,14047-S.JPG,,,homart800,14047-S.JPG
"CADENCE EARRINGS, BI-CONVEX - SM",14049-B,,These thin metal earrings with hand-hammered texture and rhythmic circular forms are offered in an array of sizes for a dressed down day to a dressed up night.,,,,,"length: 0.25 in
width: 0.75 in
height: 1.50 in
weight: 0.01 lb
material: brass based jewelry",,2,$20.00 ,8,$18.60 ,,,2,homart400,homart160,../images/products/ZOOM/desktop/14049-B.JPG,14049-B.JPG,,,homart800,14049-B.JPG
"CADENCE EARRINGS, BI-CONVEX - SM",14049-S,,These thin metal earrings with hand-hammered texture and rhythmic circular forms are offered in an array of sizes for a dressed down day to a dressed up night. Silver-plated.,,,,,"length: 0.25 in
width: 0.75 in
height: 1.50 in
weight: 0.01 lb
material: brass based jewelry",,2,$22.00 ,8,$20.40 ,,,2,homart400,homart160,../images/products/ZOOM/desktop/14049-S.JPG,14049-S.JPG,,,homart800,14049-S.JPG
