MATCHES - A MERRY CHRISTMAS - RED,0901-375,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in
width: 2.25 in
height: 0.75 in
cube: 0.00
weight: 0.05 lb
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-375.JPG,0901-375.JPG,,,homart800,0901-375.JPG
MATCHES - SLEEPING BEAUTY - RED,0901-376,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in
width: 2.25 in
height: 0.75 in
cube: 0.00
weight: 0.05 lb
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-376.JPG,0901-376.JPG,,,homart800,0901-376.JPG
MATCHES - LA ROSE & BEAUTY - PINK,0901-377,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in
width: 2.25 in
height: 0.75 in
cube: 0.00
weight: 0.05 lb
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-377.JPG,0901-377.JPG,,,homart800,0901-377.JPG
MATCHES - INTERVALS OF SEVENTHS - RAINBOW,0901-378,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in
width: 2.25 in
height: 0.75 in
cube: 0.00
weight: 0.05 lb
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-378.JPG,0901-378.JPG,,,homart800,0901-378.JPG
MATCHES - VARIEGATED TULIPS & SWIFT - RED,0901-379,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in
width: 2.25 in
height: 0.75 in
cube: 0.00
weight: 0.05 lb
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-379.JPG,0901-379.JPG,,,homart800,0901-379.JPG
MATCHES - FLORAL COLLAGE - PINK,0901-380,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in
width: 2.25 in
height: 0.75 in
cube: 0.00
weight: 0.05 lb
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-380.JPG,0901-380.JPG,,,homart800,0901-380.JPG
MATCHES - DOMINOTES - BLUE,0901-381,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in
width: 2.25 in
height: 0.75 in
cube: 0.00
weight: 0.05 lb
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-381.JPG,0901-381.JPG,,,homart800,0901-381.JPG
MATCHES - SPARROWS & SPECIMENS,0901-384,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in
width: 2.25 in
height: 0.75 in
weight: 0.05 lb
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-384.JPG,0901-384.JPG,,,homart800,0901-384.JPG
MATCHES - SEA BIRDS,0901-385,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in
width: 2.25 in
height: 0.75 in
weight: 0.05 lb
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-385.JPG,0901-385.JPG,,,homart800,0901-385.JPG
MATCHES - HUMMINGBIRDS,0901-386,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in
width: 2.25 in
height: 0.75 in
weight: 0.05 lb
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-386.JPG,0901-386.JPG,,,homart800,0901-386.JPG
