2432BU-MST,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-burgundymustard,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432bu_mst_5473b3ccd0d2e.jpg,2432bu_mst_5473b3ccd0d2e.jpg,,,KMI800,2432bu_mst_5473b3ccd0d2e.jpg
2432BU-OL-MST,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-burgundyolivemustard,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432bu_ol_mst_50dcbde53e09b.jpg,2432bu_ol_mst_50dcbde53e09b.jpg,,,KMI800,2432bu_ol_mst_50dcbde53e09b.jpg
2432BU-OR,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-burgundyorange,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432bu_or_5473b4234db4e.jpg,2432bu_or_5473b4234db4e.jpg,,,KMI800,2432bu_or_5473b4234db4e.jpg
2432BU-TA,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-burgundytan,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432bu_ta_50369a029ec3b.jpg,2432bu_ta_50369a029ec3b.jpg,,,KMI800,2432bu_ta_50369a029ec3b.jpg
2432BU-CR,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-burgundy-cream,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432bu-cr_300x300.jpg,2432bu-cr_300x300.jpg,,,KMI800,2432bu-cr_300x300.jpg
2432CR,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-cream,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432cr_300x300.jpg,2432cr_300x300.jpg,,,KMI800,2432cr_300x300.jpg
2432CRE-CR,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-country-red-cream,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432cre_cr_5820bb6728e89.jpg,2432cre_cr_5820bb6728e89.jpg,,,KMI800,2432cre_cr_5820bb6728e89.jpg
2432CR-PI,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-creampink,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432cr_pi_5474a5051757a.jpg,2432cr_pi_5474a5051757a.jpg,,,KMI800,2432cr_pi_5474a5051757a.jpg
2432CR-RE,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-creamred,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432cr-re_300x200.jpg,2432cr-re_300x200.jpg,,,KMI800,2432cr-re_300x200.jpg
2432NBL,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-navy-blue,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432nbl_5474a5e4f247e.jpg,2432nbl_5474a5e4f247e.jpg,,,KMI800,2432nbl_5474a5e4f247e.jpg
2432OR-OL-BT,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-orange-olive-butter,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432or-ol-bt.jpg,2432or-ol-bt.jpg,,,KMI800,2432or-ol-bt.jpg
2432OR,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-orange,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432or_5473b2ce08e2f.jpg,2432or_5473b2ce08e2f.jpg,,,KMI800,2432or_5473b2ce08e2f.jpg
2432OR-GY-BK-CR,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-orange-grey-black-cream,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432or_gy_bk_cr_5851bcaedf87c.jpg,2432or_gy_bk_cr_5851bcaedf87c.jpg,,,KMI800,2432or_gy_bk_cr_5851bcaedf87c.jpg
2432OR-MX,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-orangemixed,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432or_mx_5473b3a56a57f.jpg,2432or_mx_5473b3a56a57f.jpg,,,KMI800,2432or_mx_5473b3a56a57f.jpg
2432OR-YE,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-orangeyellow,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432or_ye_5473b44756cb1.jpg,2432or_ye_5473b44756cb1.jpg,,,KMI800,2432or_ye_5473b44756cb1.jpg
2432OR-YE,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-orangeyellow,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432or_ye_5473b44756cb1.jpg,2432or_ye_5473b44756cb1.jpg,,,KMI800,2432or_ye_5473b44756cb1.jpg
2432RE-NBL-CR,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-red-navy-blue-cream-country-red,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432re-nbl-cr_300x300.jpg,2432re-nbl-cr_300x300.jpg,,,KMI800,2432re-nbl-cr_300x300.jpg
2432RE-WH,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-red-white,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432re-wh_300x300.jpg,2432re-wh_300x300.jpg,,,KMI800,2432re-wh_300x300.jpg
2432WBL-CR,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-williamsburg-bluecream,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432wbl-cr_300x300.jpg,2432wbl-cr_300x300.jpg,,,KMI800,2432wbl-cr_300x300.jpg
2432WH,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-white,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432wh_55d4f34ddf223.jpg,2432wh_55d4f34ddf223.jpg,,,KMI800,2432wh_55d4f34ddf223.jpg
2432BL-PE-YE-GY,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-bluepeachyellowgray,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432bl-pe-ye-gy_300x300.jpg,2432bl-pe-ye-gy_300x300.jpg,,,KMI800,2432bl-pe-ye-gy_300x300.jpg
2432GR-CR-PU-MX,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-greencreampurplemix,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432gr-cr-pu-mx_300x300.jpg,2432gr-cr-pu-mx_300x300.jpg,,,KMI800,2432gr-cr-pu-mx_300x300.jpg
2432BL-CR-PI,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-bluecreampink,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432bl_cr_pi_5474a472b0f38.jpg,2432bl_cr_pi_5474a472b0f38.jpg,,,KMI800,2432bl_cr_pi_5474a472b0f38.jpg
2432BU-OR,,,,,,https://www.floralkmi.com/product/rice-berry-garland-55in-hw-burgundyorange,,,1,99,,,,,1,KMI400,KMI160,https://www.floralkmi.com/products/2432bu_or_5473b4234db4e.jpg,2432bu_or_5473b4234db4e.jpg,,,KMI800,2432bu_or_5473b4234db4e.jpg
