Baby Pumpkin 2.5in Candle Ring,981,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Fall|Fall Candle Rings|(04) All Fall|,,,,,,,,12,2.5,48,2.25,120,1.99,12,,,,981_3.jpg,981_3.jpg,,,,981_3.jpg
Orange Berry 2.5in Candle Ring,CQ4181,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Fall|Fall Candle Rings|(04) All Fall|,,,,,,,,12,2.5,24,2.25,96,1.99,12,,,,cq4181_2.jpg,cq4181_2.jpg,,,,cq4181_2.jpg
Black Mini Berry 2.25in Candle Ring,FT161BK,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161bk_2_1.jpg,ft161bk_2_1.jpg,,,,ft161bk_2_1.jpg
Burg/Must 2.25in Mini Berry Candle Ring,FT161BMU,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161bmu_2_1.jpg,ft161bmu_2_1.jpg,,,,ft161bmu_2_1.jpg
Burgundy & Huner Mini Berry 2.25 in Candle Ring,FT161BH,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,FT161BH.jpg,FT161BH.jpg,,,,FT161BH.jpg
Burgundy Gold Mini Berry 2.25 Candle Ring Ships,FT161BG,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161bg.jpg,ft161bg.jpg,,,,ft161bg.jpg
Classic Red Black Mini Berry 2.25 Candle Ring Ships,FT161CRBK,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161crbk_2_1.jpg,ft161crbk_2_1.jpg,,,,ft161crbk_2_1.jpg
Classic Red Black Mixed Berry 2.5 in Candle Ring Ships,CQ961CRBK,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.5""",,12,1.99,24,1.75,96,1.5,12,,,,cq961crbk_2.jpg,cq961crbk_2.jpg,,,,cq961crbk_2.jpg
Classic Red Cream Green Mini Berry 2.25 Candle Ring Ships,FT161CRCG,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161crgc.jpg,ft161crgc.jpg,,,,ft161crgc.jpg
Classic Red Tan Mini Berry 2.25 Candle Ring Ships,FT161CRT,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161crt_2_1.jpg,ft161crt_2_1.jpg,,,,ft161crt_2_1.jpg
Fruit Basket Mini Berry Candle Ring,FT161FB,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,Sold Out for the Season,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,FT161FB.jpg,FT161FB.jpg,,,,FT161FB.jpg
Italian Sunset Mini Berry Candle Ring,FT161IS,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,FT161IS.jpg,FT161IS.jpg,,,,FT161IS.jpg
Italian Table Mini Berry Candle Ring,FT161IT,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,Sold Out for the Season,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,FT161IT.jpg,FT161IT.jpg,,,,FT161IT.jpg
Manchester Mini Berry 2.25in Candle Ring,FT161MA,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161ma_2.jpg,ft161ma_2.jpg,,,,ft161ma_2.jpg
Pink & Cream 2.25 in Mini Berry Candle Ring,FT161PK,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161pk_2.jpg,ft161pk_2.jpg,,,,ft161pk_2.jpg
Red Brown & Tan Mixed Berry 2.25in Candle Ring,CQ961RBT,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.5""",,12,1.99,24,1.75,96,1.5,12,,,,cq961rbt_redbrntanmxbry_25cr_medium_1_.jpg,cq961rbt_redbrntanmxbry_25cr_medium_1_.jpg,,,,cq961rbt_redbrntanmxbry_25cr_medium_1_.jpg
Silver Gold Mini Berry 2.25 Candle Ring Ships,FT161SG,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161sg_2.jpg,ft161sg_2.jpg,,,,ft161sg_2.jpg
Spice Cupboard Mini Berry 2.25in Candle Ring,FT161SPC,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161spc.jpg,ft161spc.jpg,,,,ft161spc.jpg
Williamsburg Mini Berry 2.25in Candle Ring,FT161WB,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,FT161WB.jpg,FT161WB.jpg,,,,FT161WB.jpg
All Spice Mixed Berry Collection Candle Ring,CQ961AS,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.5""",,12,1.99,24,1.75,96,1.5,12,,,,cq961as_2.jpg,cq961as_2.jpg,,,,cq961as_2.jpg
Americana Mini Berry 2.25in Candle Ring,FT161A,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,12,1.25,48,1.12,12,,,,ft161a.jpg,ft161a.jpg,,,,ft161a.jpg
Black Tan Mixed Berry 2.5 in Candle Ring Ships,CQ961TBK,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.5""",,12,1.99,24,1.75,96,1.5,12,,,,cq961tb_2.jpg,cq961tb_2.jpg,,,,cq961tb_2.jpg
Black and Tan Vintage Tin Star 2.5in Candle Ring,BG261TB,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,,,6,2.5,48,2.25,120,1.95,6,,,,BG261TB.jpg,BG261TB.jpg,,,,BG261TB.jpg
Black/Tan MinBryCandle Ring,FT161TB,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161tb_2_1.jpg,ft161tb_2_1.jpg,,,,ft161tb_2_1.jpg
Burgundy 2.25in Mini Berry Candle Ring,FT161B,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161b_2_1.jpg,ft161b_2_1.jpg,,,,ft161b_2_1.jpg
Burgundy Vintage Tin Star Berry 2.25in Candle Ring,BG261B,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,2.5,48,2.25,120,1.95,12,,,,bg261b_1.jpg,bg261b_1.jpg,,,,bg261b_1.jpg
Button Center Metal Flower 2.5in Candle Ring,CQ3031,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.5""",,12,2.5,24,2.25,120,1.99,12,,,,CQ3031.jpg,CQ3031.jpg,,,,CQ3031.jpg
Button Center Star Collection Candle Ring,CQ4061,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.5""",,12,2.5,24,2.25,120,1.99,12,,,,CQ4061.jpg,CQ4061.jpg,,,,CQ4061.jpg
Cherry Cobbler Mini Berry Candle Ring,FT161CC,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161cc_2_1.jpg,ft161cc_2_1.jpg,,,,ft161cc_2_1.jpg
Classic Red 2.25 in Mini Berry Candle Ring,FT161CR,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161cr_4.jpg,ft161cr_4.jpg,,,,ft161cr_4.jpg
Classic Red Mixed Berry 2.5 in Candle Ring Ships,CQ961CR,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.5""",,12,1.99,24,1.75,96,1.5,12,,,,cq961cr_2.jpg,cq961cr_2.jpg,,,,cq961cr_2.jpg
Co Mercantile Min Candle Ring,FT161CM,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161cm_1.jpg,ft161cm_1.jpg,,,,ft161cm_1.jpg
Country Mercantile Tin Star Candle Ring,BG261CM,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25"" inside ring",,12,2.5,48,2.25,120,1.95,12,,,,bg262cm_3.jpg,bg262cm_3.jpg,,,,bg262cm_3.jpg
Country Nook Mixed Berry 2.25in Candle Ring,CQ961CN,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.5""",,12,1.99,24,1.75,96,1.5,12,,,,cq961cn.jpg,cq961cn.jpg,,,,cq961cn.jpg
Cream/Brwn Min Bry Candle Ring,FT161CBRO,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161cbro_2.jpg,ft161cbro_2.jpg,,,,ft161cbro_2.jpg
Crm/Brgndy MinBryCandle Ring,FT161CB,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,FT161CB.jpg,FT161CB.jpg,,,,FT161CB.jpg
Hazelnut 2.25in Mini Berry Candle Ring,FT161HN,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161hn_2.jpg,ft161hn_2.jpg,,,,ft161hn_2.jpg
Long Legged Star Black/Tan Candle Ring,CQ1091,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.5""",,12,2.5,36,2.25,120,1.99,12,,,,CQ1091.jpg,CQ1091.jpg,,,,CQ1091.jpg
Old Glory Mini Berry Candle Ring,FT161OG,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,Out of Stock,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161og_2.jpg,ft161og_2.jpg,,,,ft161og_2.jpg
Old Orange Mini Berry  2.25 in Candle Ring,FT161OO,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161oo_2.jpg,ft161oo_2.jpg,,,,ft161oo_2.jpg
Orchard Mini Berry 2.25in Candle Ring,FT161ORC,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161orc_2.jpg,ft161orc_2.jpg,,,,ft161orc_2.jpg
Patriot Metal Stars-n-Berries 2.5in Candle Ring,BG611,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.5""",,12,2.75,24,2.5,96,2.25,12,,,,BG611.jpg,BG611.jpg,,,,BG611.jpg
Primitive Home Mini Berry 2.25in Candle Ring,FT161PH,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161ph_2.jpg,ft161ph_2.jpg,,,,ft161ph_2.jpg
Red Mini Berry Candle Ring,FT161R,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161r_2.jpg,ft161r_2.jpg,,,,ft161r_2.jpg
SnowWhite Mini Berry 2.25 Candle Ring Ships,FT161SW,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161sw_2.jpg,ft161sw_2.jpg,,,,ft161sw_2.jpg
True Cream Mixed Berry 2.5 in Candle Ring Ships,CQ961TC,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.5""",,12,1.99,24,1.75,96,1.5,12,,,,CQ961TC.jpg,CQ961TC.jpg,,,,CQ961TC.jpg
True Crm Min Bry Candle Ring,FT161TC,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161tc_2.jpg,ft161tc_2.jpg,,,,ft161tc_2.jpg
Vintage Black/Cream Mini Berry Candle Ring,FT161VBC,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161vbc_2.jpg,ft161vbc_2.jpg,,,,ft161vbc_2.jpg
Vintage Garden Mini Berry Candle Ring,FT161VG,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161vg_2.jpg,ft161vg_2.jpg,,,,ft161vg_2.jpg
Waters Edge Mini Berry Candle Ring,FT161WE,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Fall Candle Rings|(04) All Fall|Christmas & Holidays Candle Rings|(05) All Christmas & Holidays|Spring & Everyday|Fall|Christmas & Holidays|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161we_2.jpg,ft161we_2.jpg,,,,ft161we_2.jpg
Aubergine and Greens Mini Berry 2.25 Candle Ring Ships,FT161ABG,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161abgy_2_1.jpg,ft161abgy_2_1.jpg,,,,ft161abgy_2_1.jpg
BLUE Mini Berry 2.25 Candle Ring Ships,FT161BLUE,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161blue_2_1.jpg,ft161blue_2_1.jpg,,,,ft161blue_2_1.jpg
Blue & yellow Mini Berry 2.25 Candle Ring,FT161BLY,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161bly_2_1.jpg,ft161bly_2_1.jpg,,,,ft161bly_2_1.jpg
Buttercup Mini Berry 2.5in Candle Ring,FT161BU,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161bu_2_1.jpg,ft161bu_2_1.jpg,,,,ft161bu_2_1.jpg
Country Estate  Mini Berry Candle Ring,FT161CE,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161ce_2.jpg,ft161ce_2.jpg,,,,ft161ce_2.jpg
Country Kitchen Mini Berry Candle Ring,FT161CK,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161ck_2.jpg,ft161ck_2.jpg,,,,ft161ck_2.jpg
Heritage Garden MinBryCandle Ring,FT161HG,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161hg_2.jpg,ft161hg_2.jpg,,,,ft161hg_2.jpg
Martha's Garden 2.25in Mini Berry Candle Ring,FT161MG,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161mg_2.jpg,ft161mg_2.jpg,,,,ft161mg_2.jpg
Melody 2.25in Candle Ring,FT161ME,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161me_2.jpg,ft161me_2.jpg,,,,ft161me_2.jpg
Serenity Mini Berry 2.25in Candle Ring,FT161SE,(14) All Pip Berries - Mini Berries|2.25in & 2.5in Candle Rings|Spring & Everyday Candle Rings|(03) All Spring & Everyday|Spring & Everyday|,,,,,,"2.25""",,12,1.5,24,1.35,120,1.2,12,,,,ft161se_2.jpg,ft161se_2.jpg,,,,ft161se_2.jpg
Wicked 4ft Garland,CQ968W,(14) All Pip Berries - Mini Berries|4 Ft Garlands|(15) Closeout|Fall Garlands|(04) All Fall|,,,4.99,,,4Ft,,6,9.5,,0,,0,6,,,,cq968w_1.jpg,cq968w_1.jpg,,,,cq968w_1.jpg
Berry Border 4ft Garland,CQ3068,(14) All Pip Berries - Mini Berries|4 Ft Garlands|(15) Closeout|Spring & Everyday Garlands|(03) All Spring & Everyday|Fall Garlands|(04) All Fall|Christmas & Holidays Garlands|(05) All Christmas & Holidays|,,,4.99,,,,,6,11.99,,0,,0,6,,,,cq3068_brybrder_garland_1_.jpg,cq3068_brybrder_garland_1_.jpg,,,,cq3068_brybrder_garland_1_.jpg
Red Berry Bunches Garland,CQ3108,(14) All Pip Berries - Mini Berries|4 Ft Garlands|(15) Closeout|Spring & Everyday Garlands|(03) All Spring & Everyday|Fall Garlands|(04) All Fall|Christmas & Holidays Garlands|(05) All Christmas & Holidays|,,,4.99,,,,,6,11.99,,0,,0,6,,,,cq3108_redbrybunchs_garland_1_.jpg,cq3108_redbrybunchs_garland_1_.jpg,,,,cq3108_redbrybunchs_garland_1_.jpg
Classic Red Green Cream Mixed Berry 4 Ft Garland Ships,CQ968CRGC,(14) All Pip Berries - Mini Berries|4 Ft Garlands|Christmas & Holidays Garlands|(05) All Christmas & Holidays|Christmas & Holidays|,Berries|Mixed Berries|,,,,,4Ft,,3,9.5,6,8.99,24,8.5,3,,,,cq968crgc.jpg,cq968crgc.jpg,,,,cq968crgc.jpg
