2-Candle Tin Colonial Sconce,213KB,HOME|HOME DECOR|CANDLE HOLDERS|2-CANDLE TIN COLONIAL SCONCE,"Beautiful in its simplicity, the warm glow of our sconces provide a hearty country welcome to every room in your home, from entryway to family room. A versatile decorating accessory, it is perfect either alone or as part of a wall grouping.

Measures 11.5-Inches high and 6-Inches wide and 3.5-Inches deep
For use with a regular or battery taper which is sold separately
Solid metal construction
Made in the USA",,,,,,,,,,,,,,Irvins400,Irvins160,https://www.irvinstinware.com/mm5/graphics/00000001/2-light-colonial-candle-sconce-213kb_640x640.jpg,2-light-colonial-candle-sconce-213kb_640x640.jpg,,,Irvins800,2-light-colonial-candle-sconce-213kb_640x640.jpg,
2-Light Colonial Electric Tin Sconce in Kettle Black,213WKB,HOME|LIGHTING|SCONCES|2-LIGHT COLONIAL ELECTRIC TIN SCONCE IN KETTLE BLACK,"Beautiful in its simplicity, the warm glow of our sconces provide a hearty country welcome to every room in your home, from entryway to family room. A versatile decorating accessory, it is perfect either alone or as part of a wall grouping.

Direct wired with two E12/Candelabra sockets, 60 watts max. Kettle Black finish. Handcrafted in Pennsylvania. This light is UL-CUL listed and has a 5 year guarantee.

Measures 11.5-Inches high and 6-Inches wide and 3.5-Inches deep
Direct hardwire; 2 E12/Candelabra sockets, 2 x 60 watts maximum wattage
UL-CUL listed for dry locations
Made in the USA",,,,,,,,,,,,,,Irvins400,Irvins160,https://www.irvinstinware.com/mm5/graphics/00000001/2-light-colonial-electric-tin-sconce-213wkb_640x640.jpg,2-light-colonial-electric-tin-sconce-213wkb_640x640.jpg,,,Irvins800,2-light-colonial-electric-tin-sconce-213wkb_640x640.jpg,
Georgetown Colonial Candle Tin Sconce,211KB,HOME|HOME DECOR|CANDLE HOLDERS|GEORGETOWN COLONIAL CANDLE TIN SCONCE,"Beautiful in its simplicity, the warm glow of our sconces provide a hearty country welcome to every room in your home, from entryway to family room. A versatile decorating accessory, it is perfect either alone or as part of a wall grouping.

Measures 14-Inches high and 4.5-Inches wide and 3.5-Inches deep
For use with a regular or battery taper which is sold separately
Solid metal construction
Made in the USA",,,,,,,,,,,,,,Irvins400,Irvins160,https://www.irvinstinware.com/mm5/graphics/00000001/georgetown-colonial-tin-candlesconce-211kb_640x640.jpg,georgetown-colonial-tin-candlesconce-211kb_640x640.jpg,,,Irvins800,georgetown-colonial-tin-candlesconce-211kb_640x640.jpg,
Georgetown Colonial Electric Tin Sconce in Kettle Black,211WKB,HOME|LIGHTING|SCONCES|GEORGETOWN COLONIAL ELECTRIC TIN SCONCE IN KETTLE BLACK,"Beautiful in its simplicity, the warm glow of our sconces provide a hearty country welcome to every room in your home, from entryway to family room. A versatile decorating accessory, it is perfect either alone or as part of a wall grouping.

Direct wired with one E12/Candelabra socket, 60 watts max. Kettle Black finish. Handcrafted in Pennsylvania. This light is UL-CUL listed and has a 5 year guarantee.

Measures 14-Inches high and 4.5-Inches wide and 3.5-Inches deep
Direct hardwire; 1 E12/Candelabra socket, 1 x 60 watts maximum wattage
UL-CUL listed for dry locations
Made in the USA",,,,,,,,,,,,,,Irvins400,Irvins160,https://www.irvinstinware.com/mm5/graphics/00000001/georgetown-colonial-electric-tin-sconce-211wkb_640x640.jpg,georgetown-colonial-electric-tin-sconce-211wkb_640x640.jpg,,,Irvins800,georgetown-colonial-electric-tin-sconce-211wkb_640x640.jpg,
Round Crimped Candle Tin Sconce,212KB,HOME|HOME DECOR|CANDLE HOLDERS|ROUND CRIMPED CANDLE TIN SCONCE,"Beautiful in its simplicity, the warm glow of our sconces provide a hearty country welcome to every room in your home, from entryway to family room. A versatile decorating accessory, it is perfect either alone or as part of a wall grouping.

Measures 14.5-Inches high and 9.5-Inches wide and 5.5-Inches deep
For use with a regular or battery taper which is sold separately
Solid metal construction
Made in the USA",,,,,,,,,,,,,,Irvins400,Irvins160,https://www.irvinstinware.com/mm5/graphics/00000001/round-crimped-tin-candle-sconce-212kb_640x640.jpg,round-crimped-tin-candle-sconce-212kb_640x640.jpg,,,Irvins800,round-crimped-tin-candle-sconce-212kb_640x640.jpg,
Round Crimped Electric Tin Sconce in Kettle Black,212WKB,HOME|LIGHTING|SCONCES|ROUND CRIMPED ELECTRIC TIN SCONCE IN KETTLE BLACK,"Beautiful in its simplicity, the warm glow of our sconces provide a hearty country welcome to every room in your home, from entryway to family room. A versatile decorating accessory, it is perfect either alone or as part of a wall grouping.

Direct wired with one E12/Candelabra socket, 60 watts max. Kettle Black finish. Handcrafted in Pennsylvania. This light is UL-CUL listed and has a 5 year guarantee.

Measures 14.5-Inches high and 9.5-Inches wide and 5.5-Inches deep
Direct hardwire; 1 E12/Candelabra socket, 1 x 60 watts maximum wattage
UL-CUL listed for dry locations
Made in the USA",,,,,,,,,,,,,,Irvins400,Irvins160,https://www.irvinstinware.com/mm5/graphics/00000001/round-crimped-electric-tin-sconce-212wkb_640x640.jpg,round-crimped-electric-tin-sconce-212wkb_640x640.jpg,,,Irvins800,round-crimped-electric-tin-sconce-212wkb_640x640.jpg,
Short 2-Candle Tin Colonial Sconce,214KB,HOME|HOME DECOR|CANDLE HOLDERS|SHORT 2-CANDLE TIN COLONIAL SCONCE,"Beautiful in its simplicity, the warm glow of our sconces provide a hearty country welcome to every room in your home, from entryway to family room. A versatile decorating accessory, it is perfect either alone or as part of a wall grouping.

Measures 9.5-Inches high and 6.5-Inches wide and 4-Inches deep
For use with a regular or battery taper which is sold separately
Solid metal construction
Made in the USA",,,,,,,,,,,,,,Irvins400,Irvins160,https://www.irvinstinware.com/mm5/graphics/00000001/short-2-light-colonial-candle-sconce-214kb_640x640.jpg,short-2-light-colonial-candle-sconce-214kb_640x640.jpg,,,Irvins800,short-2-light-colonial-candle-sconce-214kb_640x640.jpg,
Short 2-light Colonial Electric Tin Sconce in Kettle Black,214WKB,HOME|LIGHTING|SCONCES|SHORT 2-LIGHT COLONIAL ELECTRIC TIN SCONCE IN KETTLE BLACK,"Beautiful in its simplicity, the warm glow of our sconces provide a hearty country welcome to every room in your home, from entryway to family room. A versatile decorating accessory, it is perfect either alone or as part of a wall grouping.

Direct wired with two E12/Candelabra sockets, 60 watts max. Kettle Black finish. Handcrafted in Pennsylvania. This light is UL-CUL listed and has a 5 year guarantee.

Measures 9.5-Inches high and 6.5-Inches wide and 4-Inches deep
Direct hardwire; 2 E12/Candelabra sockets, 2 x 60 watts maximum wattage
UL-CUL listed for dry locations
Made in the USA",,,,,,,,,,,,,,Irvins400,Irvins160,https://www.irvinstinware.com/mm5/graphics/00000001/short-2-light-colonial-electric-tin-sconce-214wkb_640x640.jpg,short-2-light-colonial-electric-tin-sconce-214wkb_640x640.jpg,,,Irvins800,short-2-light-colonial-electric-tin-sconce-214wkb_640x640.jpg,
Slim Colonial Candle Tin Sconce,210KB,HOME|HOME DECOR|CANDLE HOLDERS|SLIM COLONIAL CANDLE TIN SCONCE,"Beautiful in its simplicity, the warm glow of our sconces provide a hearty country welcome to every room in your home, from entryway to family room. A versatile decorating accessory, it is perfect either alone or as part of a wall grouping.

Measures 14-Inches high and 3.5-Inches wide and 2.875-Inches deep
For use with a regular or battery taper which is sold separately
Solid metal construction
Made in the USA",,,,,,,,,,,,,,Irvins400,Irvins160,https://www.irvinstinware.com/mm5/graphics/00000001/slim-colonial-tin-candle-sconce-210kb_640x640.jpg,slim-colonial-tin-candle-sconce-210kb_640x640.jpg,,,Irvins800,slim-colonial-tin-candle-sconce-210kb_640x640.jpg,
Slim Colonial Electric Tin Sconce in Kettle Black,210WKB,HOME|LIGHTING|SCONCES|SLIM COLONIAL ELECTRIC TIN SCONCE IN KETTLE BLACK,"Beautiful in its simplicity, the warm glow of our sconces provide a hearty country welcome to every room in your home, from entryway to family room. A versatile decorating accessory, it is perfect either alone or as part of a wall grouping.

Direct wired with one E12/Candelabra socket, 60 watts max. Kettle Black finish. Handcrafted in Pennsylvania. This light is UL-CUL listed and has a 5 year guarantee.

Measures 14-Inches high and 3.5-Inches wide and 2.875-Inches deep
Direct hardwire; 1 E12/Candelabra socket, 1 x 60 watts maximum wattage
UL-CUL listed for dry locations
Made in the USA",,,,,,,,,,,,,,Irvins400,Irvins160,https://www.irvinstinware.com/mm5/graphics/00000001/slim-colonial-electric-tin-sconce-210wkb_640x640.jpg,slim-colonial-electric-tin-sconce-210wkb_640x640.jpg,,,Irvins800,slim-colonial-electric-tin-sconce-210wkb_640x640.jpg,
