"Full Of Thanks Pumpkins Square Block, 3 Asstd.",36169,Home|Designers,"This wooden block sells in an assortment of 3 designs, each featuring a pumpkin-themed teal and orange watercolor illustration. Designs read either, ""Grateful and full of thanks,"" ""Give thanks to the Lord for he is good,"" or ""Everything that God does begins with a seed and ends with a harvest."" Measures 4"" square by 0.75"" thick and will be a bright and airy addition to a Fall display.
Note: Item is sold in an assortment of 3 designs, not as a set.
- Material: Wood
- Size: 4"" Sq. x 0.75"" D
- Color: White, Teal, Orange, Black
- Designer: Barbara Lloyd",,,,,,,12,1.65,72,1.45,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/25/36169.jpg,36169.jpg,,,Hearthside800,36169.jpg
"The Only Gift You Need Ornament, 3 Asstd.",36172,Home|Designers,"These 3 assorted ornaments are plaid cat silhouettes which feature humorous sayings in white lettering. They measure 4"" tall by 3"" across and have a jute twine loop for hanging.
Available in 3 different designs which read:
""We woof you a Merry Christmas & a waggy New Year,"" Dear Santa I've been a good dog,"" ""Our dog is #1 on the nice list,"" and ""Every family needs a dog""
- Material: Wood
- Size: 4"" H x 3"" W x 0.25"" D (H does not include hanger)
- Color: Red, Black, White
- Designer: Barbara Lloyd",,,,,,,24,1.05,576,0.95,,,24,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36172.jpg,36172.jpg,,,Hearthside800,36172.jpg
"We Woof You A Merry Christmas Plaid Dog Bone Ornament, 4 Asstd.",36173,Home|Designers,"Our 4 assorted dog bone silhouette ornaments each have a red plaid pattern with a humorous saying in white lettering. They measure 2.5"" tall by 4.5"" across and hang with a jute twine loop.
Available in 4 different designs which read:
""We woof you a Merry Christmas & a waggy New Year,"" Dear Santa I've been a good dog,"" ""Our dog is #1 on the nice list,"" and ""Every family needs a dog""
- Material: Wood
- Size: 2.5"" H x 4.5"" W (H does not include hanger)
- Color: Red, Black, White
- Designer: Barbara Lloyd",,,,,,,24,1.05,576,0.95,,,24,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36173.jpg,36173.jpg,,,Hearthside800,36173.jpg
"Fall Sweet Fall Plaid Pumpkin Chunky Sitter, 3 Asstd.",36175,Home|Designers,"This wooden sitter is a chunky pumpkin with an orange and gray plaid pattern and white lettering. Sold in 3 assorted designs which read, ""Fall Sweet Fall,"" ""Happy Fall,"" or ""Welcome to our patch."" The pumpkins measure 5.5"" tall by 5"" wide and 1"" thick with natural wood sides.
Note: Item is sold in an assortment of 3 designs, not as a set.
- Material: Wood
- Size: 5.5"" H x 5"" W x 1"" D
- Color: White, Orange, Gray
- Designer: Barbara Lloyd",,,,,,,6,2.65,48,2.35,,,6,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36175.jpg,36175.jpg,,,Hearthside800,36175.jpg
"Dear Santa Plaid Pawprint Sitter, 4 Asstd.",36176,Home|Designers,"Our assorted Plaid Pawprint Sitters are shaped like a chunky paw print with a red plaid design. Measures 3.75"" tall by 4"" across and 1"" thick. Available in 4 different designs which read: ""Dear Santa Don't forget the dog,"" ""Santa's favorite wigglebutt,"" ""I make naughty look nice,"" and ""Santa and I talk shit about you""
- Material: Wood
- Size: 3.75"" H x 4"" W x 1"" D
- Color: Red, Black, White
- Designer: Barbara Lloyd",,,,,,,12,2.25,96,2.05,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36176.jpg,36176.jpg,,,Hearthside800,36176.jpg
"Snowy Friends Square Block, 3 Asstd.",36203,Home|Designers,"This eye-catching block features a Christmas illustration with dogs and red stripes. Sold in 3 different designs, each with a festive scene and black lettering. There is a keyhole on the back for optional hanging display, but can also sit on a shelf or tabletop. Measures 4"" square and 0.5"" thick.
- Material: Wood
- Size: 4"" Sq. x 0.5"" D
- Color: Red, Black, White, Tan
- Designer: Pat Isaac",,,,,,,12,1.95,72,1.75,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36203.jpg,36203.jpg,,,Hearthside800,36203.jpg
"Friends Make Life Merrier Square Block, 3 Asstd.",36204,Home|Designers,"This festive block features a Christmas-themed illustration with dogs and red stripes. Sold in 3 different designs which read, ""Friends make life merrier,"" ""Waiting for Santa,"" or ""Oh Christmas tree."" There is a keyhole on the back for optional hanging display, but can also sit on a shelf or tabletop. Measures 4"" square and 0.5"" thick.
- Material: Wood
- Size: 4"" Sq. x 0.5"" D
- Color: Red, Black, White, Tan
- Designer: Pat Isaac",,,,,,,12,1.95,72,1.75,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36204.jpg,36204.jpg,,,Hearthside800,36204.jpg
"3 Set, Faith, Family, Friends Animals Stacking Blocks",36239,Home|Interactive,"Our 3-piece Faith, Family, Friends Animals Stacking Blocks include a sheep, crow, and star with a weathered design on a painted, woodgrain surface. These blocks can be displayed stacked or separately and are ideal for accenting a side table or shelf in a farmhouse décor collection. 
- Material: Wood
- Color: Ivory, Black 
- Size:
Star: 1.75"" Dia. x 1"" D
Crow: 2"" H x 3.25"" W x 1"" D
Sheep: 3.75"" H x 4"" W x 1"" D",,,,,,,6,3.45,72,3.15,,,6,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/29/36239.jpg,36239.jpg,,,Hearthside800,36239.jpg
"Welcome To Fall Blocks, 3/Set",36275,Home|Col House Designs,"The fashionable Welcome to Fall Block set will mix things up a little this Fall. Featuring two blocks with wording and one pumpkin shaped sitter, this set of 3 wooden blocks are are 1"" thick for sturdy freestanding display. The pumpkin sitter has a white and orange animal print pattern with brown edging and measures 3.25"" high by 3.75"" wide.  The smaller sign block has a pretty orange background and a mix of white script and text reading ‘Pumpkin Spice and Everything Nice.’ It is 3.75"" high by 4"" wide with and has cute leaf designs. The largest block reads ‘Welcome to Fall’ in brown text with leaf designs. It measures 4.5"" high by 8.5"" wide. This set looks lovely displayed together with Fall florals and beads or could be split up and scattered among multiple displays!
Material: Wood
Size: Pumpkin: 3.25"" H x 3.75"" W x 1"" Dp.
Pumpkin spice: 3.75"" H x 4"" W x 1"" Dp.
Welcome: 4.5"" H x 8.5"" W x 1"" Dp.
Colors: Orange, cream, brown, white
Freestanding",,,,,,,4,5.9,16,5.3,,,4,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/36275-HA.jpg,36275-HA.jpg,,,Hearthside800,36275-HA.jpg
Wash & Dry Wooden Framed Sign,36278,Home|Col House Designs,"The Wash & Dry Wooden Framed Sign will bring a little humor and sass to the laundry room. This frame features a solid white wooden frame and a simple black and white color scheme. On first glance, inside a thin lined frame, this sign reads ‘Wash & Dry’ in black script with. However, small text above and below the large text reveal the full phrase of ‘Enjoy Clean Clothes - Wash & Dry Them All Yourself.’ Sign measures 8"" high by 10"" wide with a .5"" depth.
Material: Wood
Size: 8"" H x 10"" W x .5"" Dp.
Colors: White, black",,,,,,,6,5.2,72,4.7,,,6,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/28/36278-HSA.jpg,36278-HSA.jpg,,,Hearthside800,36278-HSA.jpg
