KK002-CT,Home|Products|GARDEN,"CONCRETE TURTLE PLANTER 8""LX5.5""WX3.75""H",,,,,"8""LX5.5""WX3.75""H",,6,$4.86 ,12,$4.37 ,24,$4.14 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK002-CT.jpg,KK002-CT.jpg,,,kraftklub800,KK002-CT.jpg
KK003-CT,Home|Products|GARDEN,"CONCRETE ELEPHANT PLANTER 6.5""LX3.5""WX4.5""H",,,,,"6.5""LX3.5""WX4.5""H",,6,$4.27 ,12,$3.84 ,24,$3.63 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK003-CT.jpg,KK003-CT.jpg,,,kraftklub800,KK003-CT.jpg
KK004-CT,Home|Products|GARDEN,"MEDIUM SQUARE CONCRETE ""GARDEN"" PLANTER 4""LX4""WX3.5""H",,,,,"4""LX4""WX3.5""H",,6,$3.19 ,12,$2.87 ,24,$2.71 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK004-CT.jpg,KK004-CT.jpg,,,kraftklub800,KK004-CT.jpg
KK005-CT,Home|Products|GARDEN,"LARGE CONCRETE ROUND PLANTER WITH OWL FACE DESIGN 4.5""HX4.5""WX4""H",,,,,"4.5""HX4.5""WX4""H",,6,$3.19 ,12,$2.87 ,24,$2.71 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK005-CT.jpg,KK005-CT.jpg,,,kraftklub800,KK005-CT.jpg
KK006-CT,Home|Products|GARDEN,"LARGE ROUND CONCRETE ""GARDEN"" PLANTER 5""LX5""WX4.5""H",,,,,"5""LX5""WX4.5""H",,6,$3.51 ,12,$3.16 ,24,$2.98 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK006-CT.jpg,KK006-CT.jpg,,,kraftklub800,KK006-CT.jpg
KK013-CT,Home|Products|GARDEN,"CONCRETE SNAIL PLANTER 7.5""LX3.25""WX5.25""H",,,,,"7.5""LX3.25""WX5.25""H",,6,$4.27 ,12,$3.84 ,24,$3.63 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK013-CT.jpg,KK013-CT.jpg,,,kraftklub800,KK013-CT.jpg
KK014-CT,Home|Products|GARDEN,"LARGE SQUARE CONCRETE ""GARDEN"" PLANTER 4.75""LX4.75""WX4""H",,,,,"4.75""LX4.75""WX4""H",,6,$3.94 ,12,$3.55 ,24,$3.35 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK014-CT.jpg,KK014-CT.jpg,,,kraftklub800,KK014-CT.jpg
KK015-CT,Home|Products|GARDEN,"LARGE RUSTIC ROUND CONCRETE PLANTER 6.5""LX6.5""WX7""H",,,,,"6.5""LX6.5""WX7""H",,6,$5.94 ,12,$5.35 ,24,$5.05 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK015-CT.jpg,KK015-CT.jpg,,,kraftklub800,KK015-CT.jpg
KK016-CT,Home|Products|GARDEN,"LARGE TEXTURED CONCRETE BOWL PLANTER 7.75""X7.75""WX2.5""H",,,,,"7.75""X7.75""WX2.5""H",,6,$4.59 ,12,$4.14 ,24,$3.90 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK016-CT.jpg,KK016-CT.jpg,,,kraftklub800,KK016-CT.jpg
KK017-CT,Home|Products|GARDEN,"CONCRETE ROUND ROPE TEXTURE PLANTER 5.5""LX5.5""WX5.5""H",,,,,"5.5""LX5.5""WX5.5""H",,6,$4.16 ,12,$3.75 ,24,$3.53 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK017-CT.jpg,KK017-CT.jpg,,,kraftklub800,KK017-CT.jpg
KK018-CT,Home|Products|GARDEN,"ORNAMENTAL SQUARE CONCRETE PLANTER 4.25""LX4.25""WX3.25""H",,,,,"4.25""LX4.25""WX3.25""H",,6,$3.78 ,12,$3.40 ,24,$3.22 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK018-CT.jpg,KK018-CT.jpg,,,kraftklub800,KK018-CT.jpg
KK019-CT,Home|Products|GARDEN,"ROUND CONCRETE PLANTER WITH TRIANGLE DESIGN 5""LX5""WX4.5""H",,,,,"5""LX5""WX4.5""H",,6,$3.19 ,12,$2.87 ,24,$2.71 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK019-CT.jpg,KK019-CT.jpg,,,kraftklub800,KK019-CT.jpg
KK020-CT,Home|Products|GARDEN,"RUSTIC RECTANGULAR CONCRETE PLANTER 6.5""LX3.25""WX2.5""H",,,,,"6.5""LX3.25""WX2.5""H",,6,$2.65 ,12,$2.39 ,24,$2.25 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK020-CT.jpg,KK020-CT.jpg,,,kraftklub800,KK020-CT.jpg
KK021-CT,Home|Products|GARDEN,"TEXTURED CONCRETE BOWL PLANTER 6""LX6""WX2.5""H",,,,,"6""LX6""WX2.5""H",,6,$2.86 ,12,$2.58 ,24,$2.43 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK021-CT.jpg,KK021-CT.jpg,,,kraftklub800,KK021-CT.jpg
KK022-CT,Home|Products|GARDEN,"ROUND CONCRETE PLANTER WITH LIP 4.75""LX4.75""WX4.25""H",,,,,"4.75""LX4.75""WX4.25""H",,6,$3.51 ,12,$3.16 ,24,$2.98 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK022-CT.jpg,KK022-CT.jpg,,,kraftklub800,KK022-CT.jpg
KK023-CT,Home|Products|GARDEN,"LARGE ROUND WIDE CONCRETE PLANTER 4""LX4""WX3.75""H",,,,,"4""LX4""WX3.75""H",,6,$2.97 ,12,$2.68 ,24,$2.53 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK023-CT.jpg,KK023-CT.jpg,,,kraftklub800,KK023-CT.jpg
KK024-CT,Home|Products|GARDEN,"SMALL CONCRETE ROUND PLANTER WITH OWL FACE DESIGN 4""LX4""WX3""H",,,,,"4""LX4""WX3""H",,6,$2.11 ,12,$1.90 ,24,$1.79 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK024-CT.jpg,KK024-CT.jpg,,,kraftklub800,KK024-CT.jpg
KK025-CT,Home|Products|GARDEN,"ROUND CONCRETE PLANTER 4""LX4""WX3.75""H",,,,,"4""LX4""WX3.75""H",,6,$2.11 ,12,$1.90 ,24,$1.79 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK025-CT.jpg,KK025-CT.jpg,,,kraftklub800,KK025-CT.jpg
KK026-CT,Home|Products|GARDEN,"ANGULAR CONCRETE PLANTER 4""LX4""WX2.5""H",,,,,"4""LX4""WX2.5""H",,6,$2.11 ,12,$1.90 ,24,$1.79 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK026-CT.jpg,KK026-CT.jpg,,,kraftklub800,KK026-CT.jpg
KK027-CT,Home|Products|GARDEN,"MEDIUM ROUND CONCRETE ""GARDEN"" PLANTER 4""LX4""WX3.5""H",,,,,"4""LX4""WX3.5""H",,6,$2.43 ,12,$2.19 ,24,$2.06 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK027-CT.jpg,KK027-CT.jpg,,,kraftklub800,KK027-CT.jpg
KK028-CT,Home|Products|GARDEN,"ROUND TEXTURED CONCRETE PLANTER 3.25""X3.25""WX3""H",,,,,"3.25""X3.25""WX3""H",,6,$1.89 ,12,$1.71 ,24,$1.61 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK028-CT.jpg,KK028-CT.jpg,,,kraftklub800,KK028-CT.jpg
KK029-CT,Home|Products|GARDEN,"SMALL SQUARE CONCRETE ""GARDEN"" PLANTER 3.25""LX3.25""WX2.25""H",,,,,"3.25""LX3.25""WX2.25""H",,6,$1.89 ,12,$1.71 ,24,$1.61 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK029-CT.jpg,KK029-CT.jpg,,,kraftklub800,KK029-CT.jpg
KK030-CT,Home|Products|GARDEN,"SMALL ROUND WIDE CONCRETE PLANTER 3.25""LX3.25""WX2.5""H",,,,,"3.25""LX3.25""WX2.5""H",,6,$1.71 ,12,$1.53 ,24,$1.45 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK030-CT.jpg,KK030-CT.jpg,,,kraftklub800,KK030-CT.jpg
KK031-CT,Home|Products|GARDEN,"SMALL ROUND CONCRETE ""GARDEN"" PLANTER 2.75""LX2.75""WX2.5""H",,,,,"2.75""LX2.75""WX2.5""H",,6,$1.89 ,12,$1.71 ,24,$1.61 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK031-CT.jpg,KK031-CT.jpg,,,kraftklub800,KK031-CT.jpg
KK1007AB,Home|Products|BUCKETS,"RUSTY BLACK LARGE OVAL BUCKET 13.5""x6.75""H",,,,,"13.5""x6.75""H",,2,$14.20 ,12,$12.07 ,,,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK1007AB.jpg,KK1007AB.jpg,,,kraftklub800,KK1007AB.jpg
KK1009AB-15,Home|Products|BUCKETS,"RUSTY BLACK ROUND FRENCH BUCKET 15""X8.25""",,,,,"15""X8.25""",,4,$10.64 ,12,$9.58 ,24,$9.04 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK1009AB-15.jpg,KK1009AB-15.jpg,,,kraftklub800,KK1009AB-15.jpg
KK1009AB-22,Home|Products|BUCKETS,"RUSTY BLACK LARGE FRENCH BUCKET 22""H X 10""DIA",,,,,"10""DIA",,2,$15.39 ,12,$13.08 ,,,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK1009AB-22.jpg,KK1009AB-22.jpg,,,kraftklub800,KK1009AB-22.jpg
KK1009S-AB,Home|Products|BUCKETS,RUSTY BLACK FRENCH BUCKET,,,,,BUCKET,,6,$3.29 ,12,$2.96 ,60,$2.80 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK1009S-AB.jpg,KK1009S-AB.jpg,,,kraftklub800,KK1009S-AB.jpg
KK1078S-A,Home|Products|GARDEN,"RUSTY SMALL COALB UCKET 6""LX4.5""WX3.5""H",,,,,"6""LX4.5""WX3.5""H",,3,$7.72 ,12,$6.95 ,36,$6.56 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK1078S-A.jpg,KK1078S-A.jpg,,,kraftklub800,KK1078S-A.jpg
KK1085L-GB,Home|Products|GARDEN,"LARGE GRAY ZINC WINDOW PLANTER 21.5""X7.75""X5.5""",,,,,"21.5""X7.75""X5.5""",,2,$18.31 ,12,$15.56 ,,,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK1085L-GB.jpg,KK1085L-GB.jpg,,,kraftklub800,KK1085L-GB.jpg
KK2047SA-12,Home|Products|HOLIDAY COLLECTION,,,,,,,,6,$4.16 ,12,$3.75 ,100,$3.53 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK2047SA-12.jpg,KK2047SA-12.jpg,,,kraftklub800,KK2047SA-12.jpg
KK2952A,Home|Products|CLOSEOUT SPECIALS,RUSTY ANGEL WITH STAR,,,,,STAR,,2,$9.77 ,36,$8.80 ,64,$8.32 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK2952A.jpg,KK2952A.jpg,,,kraftklub800,KK2952A.jpg
KK5707AB-36,Home|Products|RUSTY,"RUSTY BLACK 3D STAR 36""",,,,,"36""",,2,$15.39 ,6,$13.08 ,,,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK5707AB-36.jpg,KK5707AB-36.jpg,,,kraftklub800,KK5707AB-36.jpg
KK5707AB-48,Home|Products|RUSTY,"RUSTY BLACK 3D STAR 48""",,,,,"48""",,2,$28.24 ,4,$24.00 ,,,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK5707AB-48.jpg,KK5707AB-48.jpg,,,kraftklub800,KK5707AB-48.jpg
KK7360-GB-NMK,Home|Products|GRAY/RUSTY ZINC,"GRAY ZINC MILK CAN HOLDER WITH KRAFT KLUB LOGO 11.5""LX6.75""WX8.25""H",,,,,"11.5""LX6.75""WX8.25""H",,2,$11.29 ,12,$10.16 ,24,$9.59 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK7360-GB-NMK.jpg,KK7360-GB-NMK.jpg,,,kraftklub800,KK7360-GB-NMK.jpg
KK7454GB-24,Home|Products|STARS,24 INCH GRAY ZINC LACY STAR,,,,,STAR,,2,$12.42 ,12,$11.18 ,24,$10.55 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK7454GB-24.jpg,KK7454GB-24.jpg,,,kraftklub800,KK7454GB-24.jpg
KK8851-AB,Home|Products|BATHROOM,"RUSTY AND BLACK LARGE CANISTER WITH LID AND HANDLE 10.25""X14.5""",,,,,"10.25""X14.5""",,2,$18.31 ,6,$16.48 ,,,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK8851-AB.jpg,KK8851-AB.jpg,,,kraftklub800,KK8851-AB.jpg
KK8851-BK,Home|Products|BATHROOM,"ANTIQUE BLACK LARGE CANISTER WITH LID AND HANDLE 10.25""X14.5""",,,,,"10.25""X14.5""",,2,$18.31 ,6,$16.48 ,,,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK8851-BK.jpg,KK8851-BK.jpg,,,kraftklub800,KK8851-BK.jpg
KK8885L-FU,Home|Products|MAGNETS,,,,,,,,6,$2.97 ,12,$2.67 ,864,$2.52 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK8885L-FU.jpg,KK8885L-FU.jpg,,,kraftklub800,KK8885L-FU.jpg
KK8885L-LIME,Home|Products|MAGNETS,,,,,,,,6,$2.97 ,12,$2.67 ,864,$2.52 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK8885L-LIME.jpg,KK8885L-LIME.jpg,,,kraftklub800,KK8885L-LIME.jpg
KK8885L-R,Home|Products|MAGNETS,,,,,,,,6,$2.97 ,12,$2.67 ,864,$2.52 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK8885L-R.jpg,KK8885L-R.jpg,,,kraftklub800,KK8885L-R.jpg
KK8885L-YE,Home|Products|MAGNETS,,,,,,,,6,$2.97 ,12,$2.67 ,864,$2.52 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK8885L-YE.jpg,KK8885L-YE.jpg,,,kraftklub800,KK8885L-YE.jpg
KK8885S-FU,Home|Products|MAGNETS,,,,,,,,6,$2.70 ,12,$2.43 ,864,$2.29 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK8885S-FU.jpg,KK8885S-FU.jpg,,,kraftklub800,KK8885S-FU.jpg
KK8885S-LIME,Home|Products|MAGNETS,,,,,,,,6,$2.70 ,12,$2.43 ,864,$2.29 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK8885S-LIME.jpg,KK8885S-LIME.jpg,,,kraftklub800,KK8885S-LIME.jpg
KK8885S-R,Home|Products|MAGNETS,,,,,,,,6,$2.70 ,12,$2.43 ,864,$2.29 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK8885S-R.jpg,KK8885S-R.jpg,,,kraftklub800,KK8885S-R.jpg
KK8885S-YE,Home|Products|MAGNETS,,,,,,,,6,$2.70 ,12,$2.43 ,864,$2.29 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK8885S-YE.jpg,KK8885S-YE.jpg,,,kraftklub800,KK8885S-YE.jpg
KK8955,Home|Products|MAGNETS,"BLACK MAGNET 0.38"" SOLD BY THE DOZEN",,,,,DOZEN,,3,$0.81 ,12,$0.73 ,,,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK8955.jpg,KK8955.jpg,,,kraftklub800,KK8955.jpg
KK9006-GB,Home|Products|GARDEN,"GRAY ZINC WATERING CAN WITH SMALL OPENING 16.25""X5.5""X6.9""",,,,,"16.25""X5.5""X6.9""",,2,$10.10 ,12,$9.09 ,18,$8.59 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK9006-GB.jpg,KK9006-GB.jpg,,,kraftklub800,KK9006-GB.jpg
KK9041-GB,Home|Products|GRAY/RUSTY ZINC,"GRAY ZINC RECTANGULAR BASKET WITH SIDE HANDLES 14.5""X9""X4""",,,,,"14.5""X9""X4""",,2,$13.99 ,12,$12.59 ,,,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK9041-GB.jpg,KK9041-GB.jpg,,,kraftklub800,KK9041-GB.jpg
KK9143-GB,Home|Products|GRAY/RUSTY ZINC,"SMALL GRAY ZINC OVAL SERVING TRAY 13.5""X11""X2.25""",,,,,"13.5""X11""X2.25""",,2,$10.75 ,12,$9.68 ,18,$9.14 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK9143-GB.jpg,KK9143-GB.jpg,,,kraftklub800,KK9143-GB.jpg
KK9468L-BK,Home|Products|HOME DECOR,"LARGE ANTIQUE BLACK PILLAR CANDLE HOLDER AND VASE 3.25""WX8""H",,,,,"3.25""WX8""H",,2,$4.59 ,12,$4.14 ,48,$3.90 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK9468L-BK.jpg,KK9468L-BK.jpg,,,kraftklub800,KK9468L-BK.jpg
KK9468S-BK,Home|Products|HOME DECOR,"SMALL ANTIQUE BLACK PILLAR CANDLE HOLDER AND VASE 3.25""WX6""H",,,,,"3.25""WX6""H",,4,$3.19 ,12,$2.87 ,72,$2.71 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK9468S-BK.jpg,KK9468S-BK.jpg,,,kraftklub800,KK9468S-BK.jpg
KK9605M-AB,Home|Products|NEW PRODUCTS,"MEDIUM RUSTY BLACK HANGING WIND MILL DÉCOR 15""",,,,,"15""",,2,$10.75 ,12,$9.68 ,36,$9.14 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK9605M-AB.jpg,KK9605M-AB.jpg,,,kraftklub800,KK9605M-AB.jpg
KK9622S-N,Home|Products|GALVANIZED/ZINC,"SMALL GALVANIZED CORRUGATED RIBBON 15""LX0.25""W",,,,,"15""LX0.25""W",,6,$3.78 ,12,$3.40 ,144,$3.22 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK9622S-N.jpg,KK9622S-N.jpg,,,kraftklub800,KK9622S-N.jpg
KK9754-GB,Home|Products|NEW PRODUCTS,"MEDIUM GRAY ZINC SQUARE PLANTER 10""X10""X18""",,,,,"10""X10""X18""",,2,$18.31 ,12,$15.56 ,,,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK9754-GB.jpg,KK9754-GB.jpg,,,kraftklub800,KK9754-GB.jpg
KK9763-GB,Home|Products|GARDEN,"SMALL GRAY ZINC WINDOW PLANTER 15""X5""X3.5""",,,,,"15""X5""X3.5""",,3,$10.75 ,12,$9.68 ,36,$9.14 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK9763-GB.jpg,KK9763-GB.jpg,,,kraftklub800,KK9763-GB.jpg
KK9765AG,Home|Products|NEW PRODUCTS,"LARGE RUSTY ZINC ROOSTER WITH JUTE ROPE 20""X20""",,,,,"20""X20""",,2,$10.26 ,12,$9.23 ,24,$8.70 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK9765AG.jpg,KK9765AG.jpg,,,kraftklub800,KK9765AG.jpg
KK9836HGB-32,Home|Products|GARDEN,"RUSTY ZINC HALF WIND MILL DÉCOR 32""X15.75""X2""",,,,,"32""X15.75""X2""",,2,$16.15 ,12,$14.54 ,18,$13.73 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK9836HGB-32.jpg,KK9836HGB-32.jpg,,,kraftklub800,KK9836HGB-32.jpg
KK9891AB,Home|Products|NEW PRODUCTS,"RUSTY BLACK TEXAS STAR WALL DÉCOR 19""",,,,,"19""",,2,$12.50 ,12,$11.25 ,24,$10.63 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK9891AB.jpg,KK9891AB.jpg,,,kraftklub800,KK9891AB.jpg
KK9892AB-12,Home|Products|NEW PRODUCTS,"12"" RUSTY BLACK 3D STAR WITH ACCENT BOARDER 12""X1.25""X11.5""",,,,,"12""X1.25""X11.5""",,4,$3.75 ,12,$3.38 ,72,$3.19 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KK9892AB-12.jpg,KK9892AB-12.jpg,,,kraftklub800,KK9892AB-12.jpg
KP9677S-AG,Home|Products|HOME DECOR,"SMALL RUSTY ZINC SUNFLOWER PICK 4.25""WX20""H",,,,,"4.25""WX20""H",,6,$4.27 ,12,$3.84 ,96,$3.63 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KP9677S-AG.jpg,KP9677S-AG.jpg,,,kraftklub800,KP9677S-AG.jpg
KP9678S-AG,Home|Products|HOME DECOR,"SMALL RUSTY ZINC GARDEN ROSE PICK 4.25""WX20""H",,,,,"4.25""WX20""H",,6,$4.27 ,12,$3.84 ,96,$3.63 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KP9678S-AG.jpg,KP9678S-AG.jpg,,,kraftklub800,KP9678S-AG.jpg
KP9679S-AG,Home|Products|HOME DECOR,"SMALL RUSTY ZINC WATER LILY PICK 4.25""WX20""H",,,,,"4.25""WX20""H",,6,$4.05 ,12,$3.65 ,96,$3.45 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KP9679S-AG.jpg,KP9679S-AG.jpg,,,kraftklub800,KP9679S-AG.jpg
KW2320,Home|Products|GARDEN,"WEATHERED LOOK PUMPKIN PLANTER 5.5""WX20""H",,,,,"5.5""WX20""H",,2,$17.87 ,12,$16.09 ,,,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KW2320.jpg,KW2320.jpg,,,kraftklub800,KW2320.jpg
KW2579,Home|Products|GARDEN,"WEATHERED LOOK BUCKET WITH LID 4.75""WX4.25"" H",,,,,H,,6,$6.43 ,12,$5.79 ,48,$5.46 ,,kraftklub400,kraftklub160,http://kraftklub.com/userfiles/manage/product_upload/KW2579.jpg,KW2579.jpg,,,kraftklub800,KW2579.jpg
