"['YT001', 'SALE!', 'Brown Sugar Reactive Glaze Electric Wax Melter', 'Size:', 'Original Price: $11.00', 'Sale Price: $6.00', 'YOU SAVE 45%!', 'UPC: 844435046369', 'Min. Order Qty.: 12pcs.']",Electric Melters,12+: $6.00 ea.,https://www.brightideasllc.com/img/products/fullsize/yt001.jpg
"['YT003', 'SALE!', 'Brick Red Reactive Glaze Electric Wax Warmer', 'Size:', 'Original Price: $11.00', 'Sale Price: $6.00', 'YOU SAVE 45%!', 'UPC: 844435046383', 'Min. Order Qty.: 12pcs.']",Electric Melters,12+: $6.00 ea.,https://www.brightideasllc.com/img/products/fullsize/yt003.jpg
"['YT004', 'SALE!', 'Dusty Blue Reactive Glaze Round Electric Wax Warmer', 'Size:', 'Original Price: $11.00', 'Sale Price: $6.00', 'YOU SAVE 45%!', 'UPC: 844435046390', 'Min. Order Qty.: 12pcs.']",Electric Melters,12+: $6.00 ea.,https://www.brightideasllc.com/img/products/fullsize/yt004.jpg
"['YT005', 'SALE!', 'Mint Green Reactive Glaze Round Electric Wax Warmer', 'Size:', 'Original Price: $11.00', 'Sale Price: $6.00', 'YOU SAVE 45%!', 'UPC: 844435046406', 'Min. Order Qty.: 12pcs.']",Electric Melters,12+: $6.00 ea.,https://www.brightideasllc.com/img/products/fullsize/yt005.jpg
"['YT006', 'SALE!', 'Dark Turquoise Reactive Glaze Round Electric Wax Warmer', 'Size:', 'Original Price: $11.00', 'Sale Price: $6.00', 'YOU SAVE 45%!', 'UPC: 844435046413', 'Min. Order Qty.: 12pcs.']",Electric Melters,12+: $6.00 ea.,https://www.brightideasllc.com/img/products/fullsize/yt006.jpg
"['CAT001', 'Cast Iron Pan Wax Melter', 'UPC: 876456000976', 'Min. Order Qty.: 6pcs.']",T-Lite Melters,"6+: $4.75 ea.
18+: $4.50 ea.
36+: $4.25 ea.",https://www.brightideasllc.com/img/products/fullsize/cat001.jpg
"['POT001', 'Cast Iron Pot Wax Melter', 'UPC: 844435016508', 'Min. Order Qty.: 6pcs.']",T-Lite Melters,6+: $6.00 ea.,https://www.brightideasllc.com/img/products/fullsize/pot001.jpg
"['CGP002', 'Blueberry Muffin Gift Pack', 'UPC: 844435054487', 'Min. Order Qty.: 3pcs.']",Gift Packs,3+: $7.50 ea.,https://www.brightideasllc.com/img/products/fullsize/cgp002.jpg
"['CGP005', 'Cinnamon Clove Gift Pack', 'UPC: 844435054494', 'Min. Order Qty.: 3pcs.']",Gift Packs,3+: $7.50 ea.,https://www.brightideasllc.com/img/products/fullsize/cgp005.jpg
"['CGP007', 'Cranberry Tart Gift Pack', 'UPC: 844435054500', 'Min. Order Qty.: 3pcs.']",Gift Packs,3+: $7.50 ea.,https://www.brightideasllc.com/img/products/fullsize/cgp007.jpg
"['CGP008', 'Frasier Fir Gift Pack', 'UPC: 844435060600', 'Min. Order Qty.: 3pcs.']",Gift Packs,3+: $7.50 ea.,https://www.brightideasllc.com/img/products/fullsize/cgp008.jpg
"['CGP010', 'Apple Pie Gift Pack', 'UPC: 844435054517', 'Min. Order Qty.: 3pcs.']",Gift Packs,3+: $7.50 ea.,https://www.brightideasllc.com/img/products/fullsize/cgp010.jpg
"['CGP012', 'Pecan Caramel Pie Gift Pack', 'UPC: 844435054524', 'Min. Order Qty.: 3pcs.']",Gift Packs,3+: $7.50 ea.,https://www.brightideasllc.com/img/products/fullsize/cgp012.jpg
"['CGP013', 'Raspberry Cheesecake Gift Pack', 'UPC: 844435054531', 'Min. Order Qty.: 3pcs.']",Gift Packs,3+: $7.50 ea.,https://www.brightideasllc.com/img/products/fullsize/cgp013.jpg
