MATCHES - BATHING BEAUTIES,0901-227,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in 11.43 cm
width: 2.25 in 5.71 cm
height: 0.75 in 1.91 cm
cube: 0.00 cbm
weight: 0.05 lb 0.02 kg
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-227.jpg,0901-227.jpg,,,homart800,0901-227.jpg
MATCHES - ROMANTIC ROSES,0901-229,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in 11.43 cm
width: 2.25 in 5.71 cm
height: 0.75 in 1.91 cm
cube: 0.00 cbm
weight: 0.05 lb 0.02 m
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-229.jpg,0901-229.jpg,,,homart800,0901-229.jpg
MATCHES - PINECONES,0901-23,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in
width: 2.25 in
height: 0.75 in
cube: 0.00 cbm
weight: 0.05 lb
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-23.jpg,0901-23.jpg,,,homart800,0901-23.jpg
MATCHES - PHASES OF THE MOON,0901-231,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in 11.43 cm
width: 2.25 in 5.71 cm
height: 0.75 in 1.91 cm
cube: 0.00 cbm
weight: 0.05 lb 0.02 m
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-231.jpg,0901-231.jpg,,,homart800,0901-231.jpg
MATCHES - REGAL CATS,0901-243,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in 11.43 cm
width: 2.25 in 5.71 cm
height: 0.75 in 1.91 cm
cube: 0.00 cbm
weight: 0.05 lb 0.02 m
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-243.jpg,0901-243.jpg,,,homart800,0901-243.jpg
MATCHES - FEATHER - GOLD FOIL,0901-246,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in 11.43 cm
width: 2.25 in 5.71 cm
height: 0.75 in 1.91 cm
cube: 0.00 cbm
weight: 0.05 lb 0.02 kg
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-246.jpg,0901-246.jpg,,,homart800,0901-246.jpg
MATCHES - CONTINENTS - GOLD FOIL,0901-249,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in 11.43 cm
width: 2.25 in 5.71 cm
height: 0.75 in 1.91 cm
cube: 0.00 cbm
weight: 0.05 lb 0.02 kg
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-249.jpg,0901-249.jpg,,,homart800,0901-249.jpg
MATCHES - CALIFORNIA,0901-253,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in 11.43 cm
width: 2.25 in 5.71 cm
height: 0.75 in 1.91 cm
cube: 0.00 cbm
weight: 0.05 lb 0.02 kg
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-253.jpg,0901-253.jpg,,,homart800,0901-253.jpg
MATCHES - CIGARS,0901-256,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in 11.43 cm
width: 2.25 in 5.71 cm
height: 0.75 in 1.91 cm
cube: 0.00 cbm
weight: 0.05 lb 0.02 kg
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-256.jpg,0901-256.jpg,,,homart800,0901-256.jpg
MATCHES - PINEAPPLE,0901-260,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in 11.43 cm
width: 2.25 in 5.71 cm
height: 0.75 in 1.91 cm
cube: 0.00 cbm 0.00 cbm
weight: 0.05 lb 0.02 m
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-260.jpg,0901-260.jpg,,,homart800,0901-260.jpg
MATCHES - MERMAID BRAND,0901-262,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in 11.43 cm
width: 2.25 in 5.71 cm
height: 0.75 in 1.91 cm
cube: 0.00 cbm 0.00 cbm
weight: 0.05 lb 0.02 m
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-262.jpg,0901-262.jpg,,,homart800,0901-262.jpg
MATCHES - KEYS - GOLD FOIL,0901-267,,"HomArts quintessential article of daily use, our Match Boxes flaunt unique designs with coordinating match tips. Sweet as a hostess gift, a perfect pairing to a candle and always an eye catching pop of graphic decor. Safety matches, 50 sticks per box",,,,,"length: 4.25 in 11.43 cm
width: 2.25 in 5.71 cm
height: 0.75 in 1.91 cm
cube: 0.00 cbm 0.00 cbm
weight: 0.05 lb 0.02 m
size (us): 4.5x2.25x0.75
material: match stick, paper",,20,$1.55 ,80,$1.35 ,,,20,homart400,homart160,../images/products/ZOOM/desktop/0901-267.jpg,0901-267.jpg,,,homart800,0901-267.jpg
