"22"" Mustard",starmustard22,"22"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships assembled in 1 piece. Metal tab on rear for hanging.,,,,1,"22""",1,19.00,,0.00,,0.00,1,staryellow22.jpg,
"22"" Rust (unpainted)",starrust22,"22"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships assembled in 1 piece. Metal tab on rear for hanging.,,,,1,"22""",1,19.00,,0.00,,0.00,1,starrust400.jpg,
"22"" White",starwhite22,"22"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships assembled in 1 piece. Metal tab on rear for hanging.,,,,1,"22""",1,19.00,,0.00,,0.00,1,starwhite22.jpg,
"29"" Barn Red",starred29,"29"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships assembled in 1 piece. Metal tab on rear for hanging.,,,,1,"29""",1,29.00,,0.00,,0.00,1,starred29.jpg,
"29"" Black",starblack29,"29"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships assembled in 1 piece. Metal tab on rear for hanging.,,,,1,"29""",1,29.00,,0.00,,0.00,1,starblack29.jpg,
"29"" Blue",starblue29,"29"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships assembled in 1 piece. Metal tab on rear for hanging.,,,,1,"29""",1,29.00,,0.00,,0.00,1,starblue29.jpg,
"29"" Dark Green",stardarkgreen29,"29"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships assembled in 1 piece. Metal tab on rear for hanging.,,,,1,"29""",1,29.00,,0.00,,0.00,1,stardarkgreen29.jpg,
"29"" Light Green",starlightgreen29,"29"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships assembled in 1 piece. Metal tab on rear for hanging.,,,,1,"29""",1,29.00,,0.00,,0.00,1,starlightgreen29.jpg,
"29"" Mustard",starmustard29,"29"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships assembled in 1 piece. Metal tab on rear for hanging.,,,,1,"29""",1,29.00,,0.00,,0.00,1,staryellow29.jpg,
"29"" Rust (unpainted)",starrust29,"29"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships assembled in 1 piece. Metal tab on rear for hanging.,,,,1,"29""",1,29.00,,0.00,,0.00,1,starrust400.jpg,
"29"" White",starwhite29,"29"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships assembled in 1 piece. Metal tab on rear for hanging.,,,,1,"29""",1,29.00,,0.00,,0.00,1,starwhite29.jpg,
"42"" Barn Red",starred42,"42"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"42""",1,40.00,,0.00,,0.00,1,starred42.jpg,
"42"" Black",starblack42,"42"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"42""",1,40.00,,0.00,,0.00,1,starblack42.jpg,
"42"" Blue",starblue42,"42"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"42""",1,40.00,,0.00,,0.00,1,starblue42.jpg,
"42"" Dark Green",stardarkgreen42,"42"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"42""",1,40.00,,0.00,,0.00,1,stardarkgreen42.jpg,
"42"" Light Green",starlightgreen42,"42"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"42""",1,40.00,,0.00,,0.00,1,starlightgreen42.jpg,
"42"" Mustard",starmustard42,"42"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"42""",1,40.00,,0.00,,0.00,1,staryellow42.jpg,
"42"" Rust (unpainted)",starrust42,"42"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"42""",1,40.00,,0.00,,0.00,1,starrust400.jpg,
"42"" White",starwhite42,"42"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"42""",1,40.00,,0.00,,0.00,1,starwhite42.jpg,
"48"" Barn Red",starred48,"48"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"48""",1,48.00,,0.00,,0.00,1,starred48.jpg,
"48"" Black",starblack48,"48"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"48""",1,48.00,,0.00,,0.00,1,starblack48.jpg,
"48"" Blue",starblue48,"48"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"48""",1,48.00,,0.00,,0.00,1,starblue48.jpg,
"48"" Dark Green",stardarkgreen48,"48"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"48""",1,48.00,,0.00,,0.00,1,stardarkgreen48.jpg,
"48"" Light Green",starlightgreen48,"48"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"48""",1,48.00,,0.00,,0.00,1,starlightgreen48.jpg,
"48"" Mustard",starmustard48,"48"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"48""",1,48.00,,0.00,,0.00,1,staryellow48.jpg,
"48"" Rust (unpainted)",starrust48,"48"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"48""",1,48.00,,0.00,,0.00,1,starrust400.jpg,
"48"" White",starwhite48,"48"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on rear for hanging.,,,,1,"48""",1,48.00,,0.00,,0.00,1,starwhite48.jpg,
"64"" Barn Red",starred64,"64"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on all 5 points for hanging.,,,,1,"64""",1,90.00,,0.00,,0.00,1,starred64.jpg,
"64"" Black",starblack64,"64"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on all 5 points for hanging.,,,,1,"64""",1,90.00,,0.00,,0.00,1,starblack64.jpg,
"64"" Blue",starblue64,"64"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on all 5 points for hanging.,,,,1,"64""",1,90.00,,0.00,,0.00,1,starblue64.jpg,
"64"" Dark Green",stardarkgreen64,"64"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on all 5 points for hanging.,,,,1,"64""",1,90.00,,0.00,,0.00,1,stardarkgreen64.jpg,
"64"" Light Green",starlightgreen64,"64"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on all 5 points for hanging.,,,,1,"64""",1,90.00,,0.00,,0.00,1,starlightgreen64.jpg,
"64"" Mustard",starmustard64,"64"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on all 5 points for hanging.,,,,1,"64""",1,90.00,,0.00,,0.00,1,staryellow64.jpg,
"64"" Rust (unpainted)",starrust64,"64"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on all 5 points for hanging.,,,,1,"64""",1,90.00,,0.00,,0.00,1,starrust400.jpg,
"64"" White",starwhite64,"64"" Stars|||||||||",Corruggated tin salvaged from barn roofs has primitive weathered appearance. Each star has unique wear and rusting. This size ships unassembled in 5 pieces w hardware. Metal tab on all 5 points for hanging.,,,,1,"64""",1,90.00,,0.00,,0.00,1,starwhite64.jpg,
