BJ1121D He is Risen,BJ1121D-1824PP17,,"This picture is called ""He is Risen"". The print unframed measures 18x24 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.  A beautiful classic country church by Billy Jacobs. Choose a rustic old farmhouse Tobacco Lath Frame to match the brown wood tones and the fence of this print. Tobacco Lath Frames have a vintage wire along the top of the frame for quick and easy wall hanging. Or choose more of a modern farmhouse look with a White Washed Frame or a Gray Washed Frame, both of which come with a keyhole opening on the back for easy hanging. The Black Frame option will give you a bit more of an upscale feel while still being very affordable. The Box Art Frame create a shadow box feel and has an authentic vintage leather strap on the top for easy hanging.",,,,,,,2,$15.00 ,,,,,,JanMichael400,JanMichael160,http://cdn3.bigcommerce.com/s-wb4uepr7/products/2637/images/15791/BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg,BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg,,,JanMichael800,BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg
BJ1121D He is Risen,BJ1121D-1824PB4P17,,"This picture is called ""He is Risen"". The print unframed measures 18x24 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.  A beautiful classic country church by Billy Jacobs. Choose a rustic old farmhouse Tobacco Lath Frame to match the brown wood tones and the fence of this print. Tobacco Lath Frames have a vintage wire along the top of the frame for quick and easy wall hanging. Or choose more of a modern farmhouse look with a White Washed Frame or a Gray Washed Frame, both of which come with a keyhole opening on the back for easy hanging. The Black Frame option will give you a bit more of an upscale feel while still being very affordable. The Box Art Frame create a shadow box feel and has an authentic vintage leather strap on the top for easy hanging.",,,,,,,2,$15.00 ,,,,,,JanMichael400,JanMichael160,http://cdn3.bigcommerce.com/s-wb4uepr7/products/2637/images/15791/BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg,BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg,,,JanMichael800,BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg
BJ1121D He is Risen,BJ1121D-1824PBBP17,,"This picture is called ""He is Risen"". The print unframed measures 18x24 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.  A beautiful classic country church by Billy Jacobs. Choose a rustic old farmhouse Tobacco Lath Frame to match the brown wood tones and the fence of this print. Tobacco Lath Frames have a vintage wire along the top of the frame for quick and easy wall hanging. Or choose more of a modern farmhouse look with a White Washed Frame or a Gray Washed Frame, both of which come with a keyhole opening on the back for easy hanging. The Black Frame option will give you a bit more of an upscale feel while still being very affordable. The Box Art Frame create a shadow box feel and has an authentic vintage leather strap on the top for easy hanging.",,,,,,,2,$24.00 ,,,,,,JanMichael400,JanMichael160,http://cdn3.bigcommerce.com/s-wb4uepr7/products/2637/images/15791/BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg,BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg,,,JanMichael800,BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg
BJ1121D He is Risen,BJ1121D-1824PWWP17,,"This picture is called ""He is Risen"". The print unframed measures 18x24 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.  A beautiful classic country church by Billy Jacobs. Choose a rustic old farmhouse Tobacco Lath Frame to match the brown wood tones and the fence of this print. Tobacco Lath Frames have a vintage wire along the top of the frame for quick and easy wall hanging. Or choose more of a modern farmhouse look with a White Washed Frame or a Gray Washed Frame, both of which come with a keyhole opening on the back for easy hanging. The Black Frame option will give you a bit more of an upscale feel while still being very affordable. The Box Art Frame create a shadow box feel and has an authentic vintage leather strap on the top for easy hanging.",,,,,,,2,$17.00 ,,,,,,JanMichael400,JanMichael160,http://cdn3.bigcommerce.com/s-wb4uepr7/products/2637/images/15791/BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg,BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg,,,JanMichael800,BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg
BJ1121D He is Risen,BJ1121D-1824PGWP17,,"This picture is called ""He is Risen"". The print unframed measures 18x24 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.  A beautiful classic country church by Billy Jacobs. Choose a rustic old farmhouse Tobacco Lath Frame to match the brown wood tones and the fence of this print. Tobacco Lath Frames have a vintage wire along the top of the frame for quick and easy wall hanging. Or choose more of a modern farmhouse look with a White Washed Frame or a Gray Washed Frame, both of which come with a keyhole opening on the back for easy hanging. The Black Frame option will give you a bit more of an upscale feel while still being very affordable. The Box Art Frame create a shadow box feel and has an authentic vintage leather strap on the top for easy hanging.",,,,,,,2,$17.00 ,,,,,,JanMichael400,JanMichael160,http://cdn3.bigcommerce.com/s-wb4uepr7/products/2637/images/15791/BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg,BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg,,,JanMichael800,BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg
BJ1121D He is Risen,BJ1121D-1824BOXP17,,"This picture is called ""He is Risen"". The print unframed measures 18x24 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from.  A beautiful classic country church by Billy Jacobs. Choose a rustic old farmhouse Tobacco Lath Frame to match the brown wood tones and the fence of this print. Tobacco Lath Frames have a vintage wire along the top of the frame for quick and easy wall hanging. Or choose more of a modern farmhouse look with a White Washed Frame or a Gray Washed Frame, both of which come with a keyhole opening on the back for easy hanging. The Black Frame option will give you a bit more of an upscale feel while still being very affordable. The Box Art Frame create a shadow box feel and has an authentic vintage leather strap on the top for easy hanging.",,,,,,,2,$19.00 ,,,,,,JanMichael400,JanMichael160,http://cdn3.bigcommerce.com/s-wb4uepr7/products/2637/images/15791/BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg,BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg,,,JanMichael800,BJ1121_4767c349-f866-44c9-a1f2-a08870fb5914_1024x1024__99837.1518107816.490.588.jpg
BJ1076A A Little Snow,BJ1076A-618PP4,,"This picture is called ""A Little Snow"". The print unframed measures 6x18 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from. Snowy day on the farm. Choose a rustic old farmhouse  Tobacco Lath Frames that has a vintage wire along the top of the frame for quick and easy wall hanging. Or choose more of a modern farmhouse look with a White Washed Frame or a Gray Washed Frame, both of which come with a keyhole opening on the back for easy hanging. The Black Frame option will give you a bit more of an upscale feel while still being very affordable. The Box Art Frame create a shadow box feel and has an authentic vintage leather strap on the top for easy hanging.",,,,,,,2,$9.00 ,,,,,,JanMichael400,JanMichael160,http://cdn3.bigcommerce.com/s-wb4uepr7/products/2002/images/6932/BJ1076A__92290.1472655239.490.588.jpg,BJ1076A__92290.1472655239.490.588.jpg,,,JanMichael800,BJ1076A__92290.1472655239.490.588.jpg
BJ1076A A Little Snow,BJ1076A-618PTLP4,,"This picture is called ""A Little Snow"". The print unframed measures 6x18 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from. Snowy day on the farm. Choose a rustic old farmhouse  Tobacco Lath Frames that has a vintage wire along the top of the frame for quick and easy wall hanging. Or choose more of a modern farmhouse look with a White Washed Frame or a Gray Washed Frame, both of which come with a keyhole opening on the back for easy hanging. The Black Frame option will give you a bit more of an upscale feel while still being very affordable. The Box Art Frame create a shadow box feel and has an authentic vintage leather strap on the top for easy hanging.",,,,,,,2,$9.00 ,,,,,,JanMichael400,JanMichael160,http://cdn3.bigcommerce.com/s-wb4uepr7/products/2002/images/6932/BJ1076A__92290.1472655239.490.588.jpg,BJ1076A__92290.1472655239.490.588.jpg,,,JanMichael800,BJ1076A__92290.1472655239.490.588.jpg
BJ1076A A Little Snow,BJ1076-618PBBP4,,"This picture is called ""A Little Snow"". The print unframed measures 6x18 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from. Snowy day on the farm. Choose a rustic old farmhouse  Tobacco Lath Frames that has a vintage wire along the top of the frame for quick and easy wall hanging. Or choose more of a modern farmhouse look with a White Washed Frame or a Gray Washed Frame, both of which come with a keyhole opening on the back for easy hanging. The Black Frame option will give you a bit more of an upscale feel while still being very affordable. The Box Art Frame create a shadow box feel and has an authentic vintage leather strap on the top for easy hanging.",,,,,,,2,$14.50 ,,,,,,JanMichael400,JanMichael160,http://cdn3.bigcommerce.com/s-wb4uepr7/products/2002/images/6932/BJ1076A__92290.1472655239.490.588.jpg,BJ1076A__92290.1472655239.490.588.jpg,,,JanMichael800,BJ1076A__92290.1472655239.490.588.jpg
BJ1076A A Little Snow,BJ1076-618PWWP4,,"This picture is called ""A Little Snow"". The print unframed measures 6x18 inches. The frame will add about one more inch per side. Beautiful print with multiple frame selections to choose from. Snowy day on the farm. Choose a rustic old farmhouse  Tobacco Lath Frames that has a vintage wire along the top of the frame for quick and easy wall hanging. Or choose more of a modern farmhouse look with a White Washed Frame or a Gray Washed Frame, both of which come with a keyhole opening on the back for easy hanging. The Black Frame option will give you a bit more of an upscale feel while still being very affordable. The Box Art Frame create a shadow box feel and has an authentic vintage leather strap on the top for easy hanging.",,,,,,,2,$10.25 ,,,,,,JanMichael400,JanMichael160,http://cdn3.bigcommerce.com/s-wb4uepr7/products/2002/images/6932/BJ1076A__92290.1472655239.490.588.jpg,BJ1076A__92290.1472655239.490.588.jpg,,,JanMichael800,BJ1076A__92290.1472655239.490.588.jpg
