"""Daisy Heart"" Dura Soft™ Flag",50409,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50409; 52409",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50409_l.jpg,50409_l.jpg,UPC Code: 096069504092,||||||Garden 13 x 18|Large 28 x 40,Carson800,50409_l.jpg
"""Daisy Heart"" Dura Soft™ Flag",52409,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50409; 52409",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52409_l.jpg,52409_l.jpg,UPC Code: 096069524090,||||||Garden 13 x 18|Large 28 x 40,Carson800,52409_l.jpg
"""Daisy Watering Can"" Dura Soft™ Flag",50295,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50295; 52295",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50295_l.jpg,50295_l.jpg,UPC Code: 096069502951,||||||Garden 13 x 18|Large 28 x 40,Carson800,50295_l.jpg
"""Daisy Watering Can"" Dura Soft™ Flag",52295,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50295; 52295",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52295_l.jpg,52295_l.jpg,UPC Code: 096069522959,||||||Garden 13 x 18|Large 28 x 40,Carson800,52295_l.jpg
"Patriotic Collection ""Freedom"" Square Sitter",25034,,"Our patriotic collection square sitters are made of wood composite and are free standing. They are designed and printed in the USA!

W: 6""
H: 6""
D: 1""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/25034_l.jpg,25034_l.jpg,UPC Code: 096069250340,|||||,Carson800,25034_l.jpg
"""Dearly Loved"" Dura Soft™ Garden Flag",50340,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

W: 12.5""
H: 18""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50340_l.jpg,50340_l.jpg,UPC Code: 096069503408,|||||,Carson800,50340_l.jpg
"""Dearly Loved"" Garden Stake",44331,,"These garden stakes are made of powder coated metal. The beautiful licensed artwork is printed in the USA! Matches artwork for items 50340; 44174; 43492

W: 6.5""
H: 15.5""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/44331_l.jpg,44331_l.jpg,UPC Code: 096069443315,|||||,Carson800,44331_l.jpg
"""Dearly Loved"" Lantern",43492,,"Our FlagTrends™ Lanterns are made of weather friendly materials and UV printed glass. They include a flameless LED candle with a built-in automatic timer: 6hrs ON/18hrs OFF (3 AAA batteries are NOT included). They are suitable for hanging or free-standing use. Matches artwork for other items: 50340; 44174; 44331

W: 5.5""
H: 13""
D: 5.5""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/43492_l.jpg,43492_l.jpg,UPC Code: 096069434924,|||||,Carson800,43492_l.jpg
"27"" ""Dearly Loved"" Chime",44174,,"These chimes are made of all aluminum construction, strung with an industrial cord and printed in the USA. The striker is adjustable as well. 3/4"" diameter tubes. Matches artwork for items 50340; 43492; 44331

L: 27""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/44174_l.jpg,44174_l.jpg,UPC Code: 096069441748,|||||,Carson800,44174_l.jpg
"""Dragonfly House"" Dura Soft™ Flag",50321,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50321; 52321",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50321_l.jpg,50321_l.jpg,UPC Code: 096069503217,||||||Garden 13 x 18|Large 28 x 40,Carson800,50321_l.jpg
"""Dragonfly House"" Dura Soft™ Flag",52321,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50321; 52321",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52321_l.jpg,52321_l.jpg,UPC Code: 096069523215,||||||Garden 13 x 18|Large 28 x 40,Carson800,52321_l.jpg
"""Easter Bunny"" Dura Soft™ Flag",50268,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50268; 52268",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50268_l.jpg,50268_l.jpg,UPC Code: 096069502685,||||||Garden 13 x 18|Large 28 x 40,Carson800,50268_l.jpg
"""Easter Bunny"" Dura Soft™ Flag",52268,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50268; 52268",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52268_l.jpg,52268_l.jpg,UPC Code: 096069522683,||||||Garden 13 x 18|Large 28 x 40,Carson800,52268_l.jpg
"""Easter Garden"" Dura Soft™ Flag",50414,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50414; 52414",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50414_l.jpg,50414_l.jpg,UPC Code: 096069504146,||||||Garden 13 x 18|Large 28 x 40,Carson800,50414_l.jpg
"""Easter Garden"" Dura Soft™ Flag",52414,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50414; 52414",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52414_l.jpg,52414_l.jpg,UPC Code: 096069524144,||||||Garden 13 x 18|Large 28 x 40,Carson800,52414_l.jpg
"""Egg Basket"" Dura Soft™ Flag",50312,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50312; 52312",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50312_l.jpg,50312_l.jpg,UPC Code: 096069503125,||||||Garden 13 x 18|Large 28 x 40,Carson800,50312_l.jpg
"""Egg Basket"" Dura Soft™ Flag",52312,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50312; 52312",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52312_l.jpg,52312_l.jpg,UPC Code: 096069523123,||||||Garden 13 x 18|Large 28 x 40,Carson800,52312_l.jpg
"""Egg Floral"" Dura Soft™ Flag",50410,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50410; 52410",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50410_l.jpg,50410_l.jpg,UPC Code: 096069504108,||||||Garden 13 x 18|Large 28 x 40,Carson800,50410_l.jpg
"""Egg Floral"" Dura Soft™ Flag",52410,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50410; 52410",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52410_l.jpg,52410_l.jpg,UPC Code: 096069524106,||||||Garden 13 x 18|Large 28 x 40,Carson800,52410_l.jpg
"""Egg Floral"" Dura Soft™ Flag",50410,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50410; 52410",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50410_l.jpg,50410_l.jpg,UPC Code: 096069504108,||||||Garden 13 x 18|Large 28 x 40,Carson800,50410_l.jpg
"""Egg Floral"" Dura Soft™ Flag",52410,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50410; 52410",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52410_l.jpg,52410_l.jpg,UPC Code: 096069524106,||||||Garden 13 x 18|Large 28 x 40,Carson800,52410_l.jpg
"""Farmhouse Bike"" Dura Soft™ Flag",50351,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50351; 52351",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50351_l.jpg,50351_l.jpg,UPC Code: 096069503514,||||||Garden 13 x 18|Large 28 x 40,Carson800,50351_l.jpg
"""Farmhouse Bike"" Dura Soft™ Flag",52351,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50351; 52351",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52351_l.jpg,52351_l.jpg,UPC Code: 096069523512,||||||Garden 13 x 18|Large 28 x 40,Carson800,52351_l.jpg
"Patriotic Collection ""Gnome"" Mat",25027,,"Our patriotic collection mats are made so that no separate tray is needed - it is one piece. Complete with a thick, non-slip rubber backing and sleek low-profile design will slide under almost any door. The polyester top is permanently printed with fade and mildew resistant dyes. Designed and printed in the USA!

L: 17""
W: 29""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/25027_l.jpg,25027_l.jpg,UPC Code: 096069250272,|||||,Carson800,25027_l.jpg
"""Farmhouse Easter"" Dura Soft™ Flag",50272,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50272; 52272",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50272_l.jpg,50272_l.jpg,UPC Code: 096069502722,||||||Garden 13 x 18|Large 28 x 40,Carson800,50272_l.jpg
"""Farmhouse Easter"" Dura Soft™ Flag",52272,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50272; 52272",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52272_l.jpg,52272_l.jpg,UPC Code: 096069522720,||||||Garden 13 x 18|Large 28 x 40,Carson800,52272_l.jpg
"""Farmhouse Magnolia"" Dura Soft™ Flag",50320,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50320; 52320",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50320_l.jpg,50320_l.jpg,UPC Code: 096069503200,||||||Garden 13 x 18|Large 28 x 40,Carson800,50320_l.jpg
"""Farmhouse Magnolia"" Dura Soft™ Flag",52320,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50320; 52320",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52320_l.jpg,52320_l.jpg,UPC Code: 096069523208,||||||Garden 13 x 18|Large 28 x 40,Carson800,52320_l.jpg
"""Favorite Birds"" 5 1/2"" Pot Cover",42238,,"Pot covers are made of heat sublimated burlap material with a plastic inner liner to keep the outside clean! Best suited for indoor use. Each pot cover design style comes in 2 different sizes - 5.5"" and 7"". Large size available in this design by purchasing item 42237. Also matches artwork for items 50342; 52342; 43485; 44169; 43338

H: 5.5""
DIA: 6.5""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/42238_l.jpg,42238_l.jpg,UPC Code: 096069422389,|||||,Carson800,42238_l.jpg
"""Favorite Birds"" 7"" Pot Cover",42237,,"Pot covers are made of heat sublimated burlap material with a plastic inner liner to keep the outside clean! Best suited for indoor use. Each pot cover design style comes in 2 different sizes - 5.5"" and 7"". Small size available in this design by purchasing item 42238. Also matches artwork for items 50342; 52342; 43485; 44169; 43338

H: 7""
DIA: 8.5""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/42237_l.jpg,42237_l.jpg,UPC Code: 096069422372,|||||,Carson800,42237_l.jpg
"""Favorite Birds"" Lantern",43485,,"Our FlagTrends™ Lanterns are made of weather friendly materials and UV printed glass. They include a flameless LED candle with a built-in automatic timer: 6hrs ON/18hrs OFF (3 AAA batteries are NOT included). They are suitable for hanging or free-standing use. Matches artwork for other items: 50342; 52342; 44169; 43338; 42238; 42237

W: 5.5""
H: 13""
D: 5.5""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/43485_l.jpg,43485_l.jpg,UPC Code: 096069434856,|||||,Carson800,43485_l.jpg
"""Favorite Birds"" Mailbox Cover",43338,,"Our mailbox covers are made of durable and weather friendly nylon. The full color designs wrap around both sides of all standard metal mailboxes. Optional adapter kit for non metal mailboxes is available as item 43008. Printed in the USA! Matches artwork for items: 50342; 52342; 43485; 44169; 42238; 42237

W: 17.75""
H: 20""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/43338_l.jpg,43338_l.jpg,UPC Code: 096069433385,|||||,Carson800,43338_l.jpg
"27"" ""Favorite Birds"" Chime",44169,,"These chimes are made of all aluminum construction, strung with an industrial cord and printed in the USA. The striker is adjustable as well. 3/4"" diameter tubes. Matches artwork for items 50342; 52342; 43485; 43338; 42238; 42237

L: 27""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/44169_l.jpg,44169_l.jpg,UPC Code: 096069441694,|||||,Carson800,44169_l.jpg
"""Favorite Birds"" Dura Soft™ Flag",50342,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50342; 52342",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50342_l.jpg,50342_l.jpg,UPC Code: 096069503422,||||||Garden 13 x 18|Large 28 x 40,Carson800,50342_l.jpg
"""Favorite Birds"" Dura Soft™ Flag",52342,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50342; 52342",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52342_l.jpg,52342_l.jpg,UPC Code: 096069523420,||||||Garden 13 x 18|Large 28 x 40,Carson800,52342_l.jpg
"""Fence Dogs"" Mailbox Cover",43342,,"Our mailbox covers are made of durable and weather friendly nylon. The full color designs wrap around both sides of all standard metal mailboxes. Optional adapter kit for non metal mailboxes is available as item 43008. Printed in the USA! Matches artwork for items: 50377; 52377

W: 17.75""
H: 20""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/43342_l.jpg,43342_l.jpg,UPC Code: 096069433422,|||||,Carson800,43342_l.jpg
"""Fence Dogs"" Dura Soft™ Flag",50377,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50377; 52377",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50377_l.jpg,50377_l.jpg,UPC Code: 096069503774,||||||Garden 13 x 18|Large 28 x 40,Carson800,50377_l.jpg
"""Fence Dogs"" Dura Soft™ Flag",52377,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50377; 52377",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52377_l.jpg,52377_l.jpg,UPC Code: 096069523772,||||||Garden 13 x 18|Large 28 x 40,Carson800,52377_l.jpg
"""Flag Floral"" Dura Soft™ Flag",50398,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50398; 52398",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50398_l.jpg,50398_l.jpg,UPC Code: 096069503989,||||||Garden 13 x 18|Large 28 x 40,Carson800,50398_l.jpg
"""Flag Floral"" Dura Soft™ Flag",52398,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50398; 52398",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52398_l.jpg,52398_l.jpg,UPC Code: 096069523987,||||||Garden 13 x 18|Large 28 x 40,Carson800,52398_l.jpg
"""Flower Box Easter"" Dura Soft™ Flag",50350,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50350; 52350",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50350_l.jpg,50350_l.jpg,UPC Code: 096069503507,||||||Garden 13 x 18|Large 28 x 40,Carson800,50350_l.jpg
"""Flower Box Easter"" Dura Soft™ Flag",52350,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50350; 52350",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52350_l.jpg,52350_l.jpg,UPC Code: 096069523505,||||||Garden 13 x 18|Large 28 x 40,Carson800,52350_l.jpg
"""Flops & Palms"" Dura Soft™ Foil Garden Flag",50416,,"This incredible decorative flag has foil embellishments printed directly onto our industry leading Dura Soft™ fabric. The bright colors of the design are accentuated with gold or silver foil with no design visibility lost. These flags will make a stand-out addition to any yard or landscape. Flags will sparkle as they move in the breeze.

50416; 52416

W: 12.5""
H: 18""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50416_l.jpg,50416_l.jpg,UPC Code: 096069504160,|||||,Carson800,50416_l.jpg
"""Floral Cat"" Dura Soft™ Garden Flag",50405,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50405; 52405

W: 12.5""
H: 18""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50405_l.jpg,50405_l.jpg,UPC Code: 096069504054,|||||,Carson800,50405_l.jpg
"""Floral Dog"" Dura Soft™ Foil Garden Flag",50424,,"This incredible decorative flag has foil embellishments printed directly onto our industry leading Dura Soft™ fabric. The bright colors of the design are accentuated with gold or silver foil with no design visibility lost. These flags will make a stand-out addition to any yard or landscape. Flags will sparkle as they move in the breeze.

50424; 52424

W: 12.5""
H: 18""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50424_l.jpg,50424_l.jpg,UPC Code: 096069504245,|||||,Carson800,50424_l.jpg
"""Happy Glampers"" Dura Soft™ Garden Flag",50396,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50396; 52396

W: 12.5""
H: 18""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50396_l.jpg,50396_l.jpg,UPC Code: 096069503965,|||||,Carson800,50396_l.jpg
"""Loopy Hearts"" Dura Soft™ Garden Flag",50355,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50355; 52355

W: 12.5""
H: 18""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50355_l.jpg,50355_l.jpg,UPC Code: 096069503552,|||||,Carson800,50355_l.jpg
"""Wine Not"" Square House Coaster - Bulk",SB75042,,"Our square house coasters are made from absorbent stoneware with a natural cork back. Will work for hot and cold beverages. These are designed, printed and packaged in the USA.Work best with the counter top display 70000.

Included in set SS75043

W: 4""
H: 4""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/SB75042_l.jpg,SB75042_l.jpg,UPC Code: 096069750420,|||||,Carson800,SB75042_l.jpg
