"""Get Toasted"" Square House Coaster - Bulk",SB72442,,"Our square house coasters are made from absorbent stoneware with a natural cork back. Will work for hot and cold beverages. These are designed, printed and packaged in the USA.Work best with the counter top display 70000.

Included in set SS72444

L: 4""
W: 4""",,,,,,,6,$1.50 ,,,,,6,Carson400,Carson160,https://www.carsonhomeaccents.com/images/SB72442_l.jpg,SB72442_l.jpg,UPC Code: 096069724421,|||||,Carson800,SB72442_l.jpg
"""Rainbow Bridge"" Pedestal Cross",12508,,"This pedestal cross is made of hand painted resin and is free-standing.

W: 7.5""
H: 8.75""
D: 2.25""",,,,,,,2,$12.50 ,,,,,2,Carson400,Carson160,https://www.carsonhomeaccents.com/images/12508_l.jpg,12508_l.jpg,UPC Code: 096069125082,|||||,Carson800,12508_l.jpg
45 Pc Humor Magnet Assortment,24200,,"These magnets are made of printed wood composite with a full magnet back. This assortment offers 5 each of 9 designs. Display offered as part of assortment # 24201

W: 3""
H: 4""",,,,,,,1,$118.00 ,,,,,1,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24200_l.jpg,24200_l.jpg,UPC Code: 096069242000,|||||,Carson800,24200_l.jpg
45 Pc Inspirational Magnet Assortment,24202,,"These magnets are made of printed wood composite with a full magnet back. This assortment offers 5 each of 9 designs. Display offered as part of assortment # 24203

W: 3""
H: 4""",,,,,,,1,$118.00 ,,,,,1,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24202_l.jpg,24202_l.jpg,UPC Code: 096069242024,|||||,Carson800,24202_l.jpg
"""Daughter"" Table Décor Plaque",33336,,"Our table décor plaques are made of wood composite with an engraved sentiment. They feature a keyhole hanger and include the display feet shown. Designed and printed in the USA!

W: 9""
H: 7""
D: 0.5""",,,,,,,2,$9.50 ,,,,,2,Carson400,Carson160,https://www.carsonhomeaccents.com/images/33336_l.jpg,33336_l.jpg,UPC Code: 096069333364,|||||,Carson800,33336_l.jpg
"""Thinking Of You"" Giftable Mini Chime",61187,,"Our giftable mini chimes are made of wood, aluminum, and high quality glass crystals. Each chime comes in a clear acetate cylinder with a printed phrase. The chime measures 10""L x 2""W and the package measures 10.5""H x 2.5""Dia.

Packaging reads: ""Thinking of you""",,,,,,,3,$5.00 ,,,,,3,Carson400,Carson160,https://www.carsonhomeaccents.com/images/61187_l.jpg,61187_l.jpg,UPC Code: 096069611875,|||||,Carson800,61187_l.jpg
Magnet Basket Display,60599,,"This display is made of metal.

W: 12""
H: 12""
D: 6.5""",,,,,,,1,$10.00 ,,,,,1,Carson400,Carson160,https://www.carsonhomeaccents.com/images/60599_l.jpg,60599_l.jpg,UPC Code: 096069605997,|||||,Carson800,60599_l.jpg
"""Songbird Haven"" Mat",42136,,"Our newly designed mats coordinate with our best selling flags to give your outdoor décor a complete, ""put together"" look! They are made so that no separate tray is needed - it is one piece. Complete with a thick, non-slip rubber backing and sleek low-profile design will slide under almost any door. The polyester top is permanently printed with fade and mildew resistant dyes. Matches items 49918, 51918, 44270 and 43424

W: 29""
H: 17""",,,,,,,2,$10.50 ,,,,,2,Carson400,Carson160,https://www.carsonhomeaccents.com/images/42136_l.jpg,42136_l.jpg,UPC Code: 096069421368,|||||,Carson800,42136_l.jpg
"""Farm Rules"" Metal Wall Décor",24427,,"This metal wall decor piece is designed, printed, and packaged here in the USA! Made of metal with a rope for hanging, they can be used both indoors and outdoors.

L: 12""
W: 12""",,,,,,,3,$8.50 ,,,,,3,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24427_l.jpg,24427_l.jpg,UPC Code: 096069244271,|||||,Carson800,24427_l.jpg
"""Pop Of Red"" Windsock",43294,,"Our Windsocks are made of weather resistant nylon and are full color heat sublimated. Matches artwork for these other items: 52042; 50042; 44272

L: 40""
DIA: 5.5""",,,,,,,3,$6.00 ,,,,,3,Carson400,Carson160,https://www.carsonhomeaccents.com/images/43294_l.jpg,43294_l.jpg,UPC Code: 096069432944,|||||,Carson800,43294_l.jpg
"""Celebration"" Mat",42139,,"Our newly designed mats coordinate with our best selling flags to give your outdoor décor a complete, ""put together"" look! They are made so that no separate tray is needed - it is one piece. Complete with a thick, non-slip rubber backing and sleek low-profile design will slide under almost any door. The polyester top is permanently printed with fade and mildew resistant dyes. Matches artwork for items: 49857; 51857; 44273

W: 29""
H: 17""",,,,,,,2,$10.50 ,,,,,2,Carson400,Carson160,https://www.carsonhomeaccents.com/images/42139_l.jpg,42139_l.jpg,UPC Code: 096069421399,|||||,Carson800,42139_l.jpg
"""Happy Hour In"" Name Drop Slim Can Koozie",4274,,"This koozie is made from thick 18/8 stainless steel and holds 12oz slim cans. The double wall design keeps it from sweating. Designed and engraved in the USA!!! With Name Drop,, you have the ability to customize the koozie to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.

Please note: the font,, color,, an size of the customization cannot be changed; there is a 10% over/under. The Stainless Drinkware Name Drop Items can be added to your everyday Stainless Drinkware Order!

4274; 4275",,,,,,,2,$12.50 ,,,,,2,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4274_l.jpg,4274_l.jpg,UPC Code: 096069042747,||||||BLACK|SEAFOAM|WHITE,Carson800,4274_l.jpg
"""Happy Hour In"" Name Drop Slim Can Koozie",4275,,"This koozie is made from thick 18/8 stainless steel and holds 12oz slim cans. The double wall design keeps it from sweating. Designed and engraved in the USA!!! With Name Drop,, you have the ability to customize the koozie to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.

Please note: the font,, color,, an size of the customization cannot be changed; there is a 10% over/under. The Stainless Drinkware Name Drop Items can be added to your everyday Stainless Drinkware Order!

4274; 4275",,,,,,,2,$12.50 ,,,,,2,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4275_l.jpg,4275_l.jpg,UPC Code: 096069042754,||||||BLACK|SEAFOAM|WHITE,Carson800,4275_l.jpg
"""Happy Hour In"" Name Drop Slim Can Koozie",5227,,"This koozie is made from thick 18/8 stainless steel and holds 12oz slim cans. The double wall design keeps it from sweating. Designed and engraved in the USA!!! With Name Drop,, you have the ability to customize the koozie to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.

Please note: the font,, color,, an size of the customization cannot be changed; there is a 10% over/under. The Stainless Drinkware Name Drop Items can be added to your everyday Stainless Drinkware Order!

4274; 4275",,,,,,,2,$12.50 ,,,,,2,Carson400,Carson160,https://www.carsonhomeaccents.com/images/5227_l.jpg,5227_l.jpg,UPC Code: 096069052272,||||||BLACK|SEAFOAM|WHITE,Carson800,5227_l.jpg
"""Best Grandpa"" Square House Coaster - Bulk",SB75427,,"Our square house coasters are made from absorbent stoneware with a natural cork back. Will work for hot and cold beverages. These are designed, printed and packaged in the USA Works best with the counter top display 70000.

Included in set SS75428

W: 4""
H: 4""",,,,,,,6,$1.50 ,,,,,6,Carson400,Carson160,https://www.carsonhomeaccents.com/images/SB75427_l.jpg,SB75427_l.jpg,UPC Code: 096069754275,|||||,Carson800,SB75427_l.jpg
"""Rise With The Tide"" Square House Coaster - Bulk",SB74427,,"Our square house coasters are made from absorbent stoneware with a natural cork back. Will work for hot and cold beverages. These are designed, printed and packaged in the USA Works best with the counter top display 70000.

Included in set SS74430

W: 4""
H: 4""",,,,,,,6,$1.50 ,,,,,6,Carson400,Carson160,https://www.carsonhomeaccents.com/images/SB74427_l.jpg,SB74427_l.jpg,UPC Code: 096069744276,|||||,Carson800,SB74427_l.jpg
"""Fun"" Magnetic Bottle Opener Assortment",24277,,"These magnetic bottle openers are made of wood and stainless steel with artwork laser etched into the top. The smaller size allows them to be carried easily in a purse, pocket or backpack for the perfect to-go bottle opener! We offer a display as item #60599

D: 0.625""
DIA: 2.5""",,,,,,,12,$3.75 ,,,,,12,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24277_l.jpg,24277_l.jpg,UPC Code: 096069242772,|||||,Carson800,24277_l.jpg
"""Quotes"" Magnetic Bottle Opener Assortment",24278,,"These magnetic bottle openers are made of wood and stainless steel with artwork laser etched into the top. The smaller size allows them to be carried easily in a purse, pocket or backpack for the perfect to-go bottle opener! We offer a display as item #60599

D: 0.625""
DIA: 2.5""",,,,,,,12,$3.75 ,,,,,12,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24278_l.jpg,24278_l.jpg,UPC Code: 096069242789,|||||,Carson800,24278_l.jpg
"""Camp"" Magnetic Bottle Opener Assortment",24279,,"These magnetic bottle openers are made of wood and stainless steel with artwork laser etched into the top. The smaller size allows them to be carried easily in a purse, pocket or backpack for the perfect to-go bottle opener! We offer a display as item #60599

D: 0.625""
DIA: 2.5""",,,,,,,12,$3.75 ,,,,,12,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24279_l.jpg,24279_l.jpg,UPC Code: 096069242796,|||||,Carson800,24279_l.jpg
"""Humorous"" Magnetic Bottle Opener Assortment",24280,,"These magnetic bottle openers are made of wood and stainless steel with artwork laser etched into the top. The smaller size allows them to be carried easily in a purse, pocket or backpack for the perfect to-go bottle opener! We offer a display as item #60599

D: 0.625""
DIA: 2.5""",,,,,,,12,$3.75 ,,,,,12,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24280_l.jpg,24280_l.jpg,UPC Code: 096069242802,|||||,Carson800,24280_l.jpg
"""Masculine"" Magnetic Bottle Opener Assortment",24281,,"These magnetic bottle openers are made of wood and stainless steel with artwork laser etched into the top. The smaller size allows them to be carried easily in a purse, pocket or backpack for the perfect to-go bottle opener! We offer a display as item #60599

D: 0.625""
DIA: 2.5""",,,,,,,12,$3.75 ,,,,,12,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24281_l.jpg,24281_l.jpg,UPC Code: 096069242819,|||||,Carson800,24281_l.jpg
"""Occasions"" Magnetic Bottle Opener Assortment",24282,,"These magnetic bottle openers are made of wood and stainless steel with artwork laser etched into the top. The smaller size allows them to be carried easily in a purse, pocket or backpack for the perfect to-go bottle opener! We offer a display as item #60599

D: 0.625""
DIA: 2.5""",,,,,,,12,$3.75 ,,,,,12,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24282_l.jpg,24282_l.jpg,UPC Code: 096069242826,|||||,Carson800,24282_l.jpg
"""Regional"" Magnetic Bottle Opener Assortment",24283,,"These magnetic bottle openers are made of wood and stainless steel with artwork laser etched into the top. The smaller size allows them to be carried easily in a purse, pocket or backpack for the perfect to-go bottle opener! We offer a display as item #60599

D: 0.625""
DIA: 2.5""",,,,,,,12,$3.75 ,,,,,12,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24283_l.jpg,24283_l.jpg,UPC Code: 096069242833,|||||,Carson800,24283_l.jpg
"""Off The Clock"" Magnetic Bottle Opener Assortment",24284,,"These magnetic bottle openers are made of wood and stainless steel with artwork laser etched into the top. The smaller size allows them to be carried easily in a purse, pocket or backpack for the perfect to-go bottle opener! We offer a display as item #60599

D: 0.625""
DIA: 2.5""",,,,,,,12,$3.75 ,,,,,12,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24284_l.jpg,24284_l.jpg,UPC Code: 096069242840,|||||,Carson800,24284_l.jpg
"""Americana"" Magnetic Bottle Opener Assortment",24285,,"These magnetic bottle openers are made of wood and stainless steel with artwork laser etched into the top. The smaller size allows them to be carried easily in a purse, pocket or backpack for the perfect to-go bottle opener! We offer a display as item #60599

D: 0.625""
DIA: 2.5""",,,,,,,12,$3.75 ,,,,,12,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24285_l.jpg,24285_l.jpg,UPC Code: 096069242857,|||||,Carson800,24285_l.jpg
"""Firefighter"" Metal Wall Décor",24428,,"This metal wall decor piece is designed, printed, and packaged here in the USA! Made of metal with a rope for hanging, they can be used both indoors and outdoors.

L: 12""
W: 12""",,,,,,,3,$8.50 ,,,,,3,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24428_l.jpg,24428_l.jpg,UPC Code: 096069244288,|||||,Carson800,24428_l.jpg
"""Dad Bod"" 26.5 Oz Beer Mug",23428,,"This beer mug is made of microwave and dishwasher safe glass. 100% Made in the USA!

H: 7.25""
DIA: 3.2""",,,,,,,2,$8.50 ,,,,,2,Carson400,Carson160,https://www.carsonhomeaccents.com/images/23428_l.jpg,23428_l.jpg,UPC Code: 096069234289,|||||,Carson800,23428_l.jpg
"""Good Vibes"" Magnet",24290,,"Our Magnets are made of stoneware with a magnet back. They are designed, printed and packaged in the USA.

W: 2.25""
H: 2.25""",,,,,,,6,$1.75 ,,,,,6,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24290_l.jpg,24290_l.jpg,UPC Code: 096069242901,|||||,Carson800,24290_l.jpg
"""Swearing"" Magnet",24291,,"Our Magnets are made of stoneware with a magnet back. They are designed, printed and packaged in the USA.

W: 2.25""
H: 2.25""",,,,,,,6,$1.75 ,,,,,6,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24291_l.jpg,24291_l.jpg,UPC Code: 096069242918,|||||,Carson800,24291_l.jpg
"""Beer Season"" 26.5 Oz Beer Mug",23430,,"This beer mug is made of microwave and dishwasher safe glass. 100% Made in the USA!

H: 7.25""
DIA: 3.2""",,,,,,,2,$8.50 ,,,,,2,Carson400,Carson160,https://www.carsonhomeaccents.com/images/23430_l.jpg,23430_l.jpg,UPC Code: 096069234302,|||||,Carson800,23430_l.jpg
"""Story Begins"" Message Bar",24307,,"Our domestically printed message bars are made of wood composite with an easel back.

W: 8.5""
H: 2.75""",,,,,,,4,$3.75 ,,,,,4,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24307_l.jpg,24307_l.jpg,UPC Code: 096069243076,|||||,Carson800,24307_l.jpg
"""Go Where I'm Towed"" Square House Coaster - Bulk",SB72430,,"Our square house coasters are made from absorbent stoneware with a natural cork back. Will work for hot and cold beverages. These are designed, printed and packaged in the USA.Work best with the counter top display 70000.

Included in set SS72434

L: 4""
W: 4""",,,,,,,6,$1.50 ,,,,,6,Carson400,Carson160,https://www.carsonhomeaccents.com/images/SB72430_l.jpg,SB72430_l.jpg,UPC Code: 096069724308,|||||,Carson800,SB72430_l.jpg
"""Tracy"" Round Car Coaster - Packaged",CC88430,,"Our round car coasters are individually packaged in a poly bag with an insert card. There will be a UPC sticker on the back of the poly bag. The packaging will include a slot for our standing packed car coaster display 70002 or the counter top car coaster display 70003.

Also available in assortments CC88312 and CC88314

DIA: 2.75""",,,,,,,2,$1.50 ,,,,,2,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CC88430_l.jpg,CC88430_l.jpg,UPC Code: 096069884309,|||||,Carson800,CC88430_l.jpg
"""Keep Life Zesty"" Message Bar",24310,,"Our domestically printed message bars are made of wood composite with an easel back.

W: 8.5""
H: 2.75""",,,,,,,4,$3.75 ,,,,,4,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24310_l.jpg,24310_l.jpg,UPC Code: 096069243106,|||||,Carson800,24310_l.jpg
"""Dog Mom"" 12oz Stemless Wine Tumbler",38431,,"Featuring our newly designed and digitally printed stainless artwork, these 12oz stemless wine tumblers are made from thick 18/8 stainless steel. They keep hot drinks hot and cold drinks cold for hours while the double wall design keeps it from sweating. Hand wash recommended. Designed and digitally printed in the USA!!!",,,,,,,2,$12.50 ,,,,,2,Carson400,Carson160,https://www.carsonhomeaccents.com/images/38431_l.jpg,38431_l.jpg,UPC Code: 096069384311,|||||,Carson800,38431_l.jpg
"""Happy Hour"" Square House Coaster - Bulk",SB75431,,"Our square house coasters are made from absorbent stoneware with a natural cork back. Will work for hot and cold beverages. These are designed, printed and packaged in the USA Works best with the counter top display 70000.

Included in set SS75432

W: 4""
H: 4""",,,,,,,6,$1.50 ,,,,,6,Carson400,Carson160,https://www.carsonhomeaccents.com/images/SB75431_l.jpg,SB75431_l.jpg,UPC Code: 096069754312,|||||,Carson800,SB75431_l.jpg
"""Corks Quitters"" Square House Coaster - Bulk",SB74431,,"Our square house coasters are made from absorbent stoneware with a natural cork back. Will work for hot and cold beverages. These are designed, printed and packaged in the USA Works best with the counter top display 70000.

Included in set SS74435

W: 4""
H: 4""",,,,,,,6,$1.50 ,,,,,6,Carson400,Carson160,https://www.carsonhomeaccents.com/images/SB74431_l.jpg,SB74431_l.jpg,UPC Code: 096069744313,|||||,Carson800,SB74431_l.jpg
Telescoping Straw - Black,35431,,"This telescoping straw included a key chain holder, telescoping straw and telescoping cleaner.",,$3.75 ,,,,,6,$7.50 ,,,,,6,Carson400,Carson160,https://www.carsonhomeaccents.com/images/35431_l.jpg,35431_l.jpg,UPC Code: 096069354314,|||||,Carson800,35431_l.jpg
"""Where We Park It"" Square House Coaster - Bulk",SB72431,,"Our square house coasters are made from absorbent stoneware with a natural cork back. Will work for hot and cold beverages. These are designed, printed and packaged in the USA.Work best with the counter top display 70000.

Included in set SS72434

L: 4""
W: 4""",,,,,,,6,$1.50 ,,,,,6,Carson400,Carson160,https://www.carsonhomeaccents.com/images/SB72431_l.jpg,SB72431_l.jpg,UPC Code: 096069724315,|||||,Carson800,SB72431_l.jpg
"""Valerie"" Round Car Coaster - Packaged",CC88431,,"Our round car coasters are individually packaged in a poly bag with an insert card. There will be a UPC sticker on the back of the poly bag. The packaging will include a slot for our standing packed car coaster display 70002 or the counter top car coaster display 70003.

Also available in assortments CC88312 and CC88314

DIA: 2.75""",,,,,,,2,$1.50 ,,,,,2,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CC88431_l.jpg,CC88431_l.jpg,UPC Code: 096069884316,|||||,Carson800,CC88431_l.jpg
"""Find Joy"" Metal Wall Decor",24317,,"This metal wall decor piece is designed, printed, and packaged here in the USA! Made of metal with a rope for hanging, they can be used both indoors and outdoors.

W: 12""
H: 12""",,,,,,,3,$8.50 ,,,,,3,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24317_l.jpg,24317_l.jpg,UPC Code: 096069243175,|||||,Carson800,24317_l.jpg
"""Kitchen Rules"" Metal Wall Décor",24431,,"This metal wall decor piece is designed, printed, and packaged here in the USA! Made of metal with a rope for hanging, they can be used both indoors and outdoors.

L: 12""
W: 12""",,,,,,,3,$8.50 ,,,,,3,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24431_l.jpg,24431_l.jpg,UPC Code: 096069244318,|||||,Carson800,24431_l.jpg
"""Friends Welcome"" Metal Wall Decor",24319,,"This metal wall decor piece is designed, printed, and packaged here in the USA! Made of metal with a rope for hanging, they can be used both indoors and outdoors.

W: 12""
H: 12""",,,,,,,3,$8.50 ,,,,,3,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24319_l.jpg,24319_l.jpg,UPC Code: 096069243199,|||||,Carson800,24319_l.jpg
"""Pour Decisions"" Square House Coaster - Bulk",SB74432,,"Our square house coasters are made from absorbent stoneware with a natural cork back. Will work for hot and cold beverages. These are designed, printed and packaged in the USA Works best with the counter top display 70000.

Included in set SS74435

W: 4""
H: 4""",,,,,,,6,$1.50 ,,,,,6,Carson400,Carson160,https://www.carsonhomeaccents.com/images/SB74432_l.jpg,SB74432_l.jpg,UPC Code: 096069744320,|||||,Carson800,SB74432_l.jpg
"""Hive Rules"" Metal Wall Decor",24321,,"This metal wall decor piece is designed, printed, and packaged here in the USA! Made of metal with a rope for hanging, they can be used both indoors and outdoors.

W: 12""
H: 12""",,,,,,,3,$8.50 ,,,,,3,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24321_l.jpg,24321_l.jpg,UPC Code: 096069243212,|||||,Carson800,24321_l.jpg
