Three Pearls On Gold N/E Set,p-n-bk172,Necklace Earring Sets|||||||||,Three Pearls On Gold Necklace/Earring Set<br />Lead And Nickel Free.<br />Adjustable Lobster Clasp/Chain Closure.,,,,1,,1,4,,0,,0,1,p-n-bk172-WEB.jpg
Three Rectangles Multi Color N/E Set,p-n-i009m,Necklace Earring Sets|||||||||,Multicolor Three Rectangle Necklace/Earring Set.<br />Lead and nickel free.<br />Adjustable lobster clasp/chain closure.,,,,1,,1,5,,0,,0,1,p-n-i09m-WEB.jpg
Three Rings Multi Color N/E Set,p-n-i011m,Necklace Earring Sets|||||||||,Multicolor Three Ring Necklace/Earring Set.<br />Lead and nickel free.<br />Adjustable lobster clasp/chain closure.,,,,1,,1,5,,0,,0,1,p-n-i11m-WEB.jpg
Thunderbird Silver Bracelet w/ Turquoise,p-b-i037,Bracelets|||||||||,,,,,1,,1,4,,0,,0,1,p-b-i037-WEB.jpg
Tree Of Life w/ Swirls Silver & Gold Stretch  Bracelet,p-b-r004m,Bracelets|||||||||,Tree Of Life With Swirls Silver & Gold Stretch Bracelet,,,,1,,1,7,,0,,0,1,P-B-R004m-WEB.jpg
Tri Leaf Cluster Silver N/E Set,p-n-bk169,Necklace Earring Sets|||||||||,Tri Leaf Cluster Silver Necklace/Earring Set<br />Lead And Nickel Free.<br />Adjustable Lobster Clasp/Chain Closure.,,,,1,,1,9,,0,,0,1,p-n-bk169-WEB.jpg
Triangle Scarf w/ Rose and Lace,c-sc-x014,Scarves|||||||||,,,,,1,,6,7,,6,,0,6,c-sc-x14grey-WEB.jpg
Vine Silver Stretch Bracelet,p-b-i019,Bracelets|||||||||,Silver Stretch Bracelet w/ Vines,,,,1,,1,5,,0,,0,1,p-b-i19-WEB.jpg
Wing w/ Crystals Gold Bracelet,p-b-i007g,Bracelets|||||||||,Gold Feather w/ Crystals Cuff Bracelet,,,,1,,1,4,,0,,0,1,p-b-i07g(2)--web.jpg
Wing w/ Crystals Patina Bracelet,p-b-i007p,Bracelets|||||||||,Patina Feather w/ Crystals Cuff Bracelet,,,,1,,1,4,,0,,0,1,p-b-i07p(2)--web.jpg
Wing w/ Crystals Patina Charm N/E Set,p-n-i023p,Necklace Earring Sets|||||||||,,,,,1,,1,5,,0,,0,1,p-n-i023p-WEB.jpg
Wing w/ Crystals Silver Bracelet,p-b-i007,Bracelets|||||||||,Silver Feather w/ Crystals Cuff Bracelet,,,,1,,1,4,,0,,0,1,p-b-i07(2)--web.jpg
Wing w/ Crystals Silver Charm N/E Set,p-n-i023,Necklace Earring Sets|||||||||,,,,,1,,1,5,,0,,0,1,p-n-i023-WEB.jpg
Worn Point N/E Set - Gold,p-n-bk152g,Necklace Earring Sets|||||||||,Worn Gold w/ Point Necklace/Earring Set<br />Lead and nickel free.<br />Adjustable lobster clasp/chain closure.,,,,1,,1,5,,0,,0,1,p-n-bk152g-WEB.jpg
Worn Point N/E Set - Silver,p-n-bk152,Necklace Earring Sets|||||||||,Worn Silver w/ Point Necklace/Earring Set<br />Lead and nickel free.<br />Adjustable lobster clasp/chain closure.,,,,1,,1,5,,0,,0,1,p-n-bk152-WEB.jpg
12-Strand Beaded Cuff Bracelet,p-b-w04,Bracelets|||||||||,12 Strand Beaded Cuff Bracelet,,,,1,,12,3.5,,0,,0,12,p-b-w04-WEB.jpg
12-Strand Big Beaded Cuff Brc.,p-b-w06,Bracelets|||||||||,Large 12 Strand Beaded Cuff Bracelet.,,,,1,,12,3.5,,0,,0,12,p-b-w06-WEB.jpg
18 Line Multi Hammered Cuff,p-b-z09m,Bracelets|||||||||,18 Line Multi Color Hammered Cuff,,,,1,,1,9.5,,0,,0,1,p-b-z09m.jpg
18-Line Gold Hammered Cuff,p-b-z09g,Bracelets|||||||||,18 Line Gold Hammered Cuff,,,,1,,1,9.5,,0,,0,1,p-b-z09g.jpg
20 Crystal Silver Toe Rings on display pad,s-r-ts-r-settst5,Toe Rings|||||||||,,,,,1,,1,70,,0,,0,1,s-r-settst5-web.jpg
3 Circles w/ Dots Silver Earrings,p-e-i007,Earrings|||||||||,Three Circles With Dots Silver Earrings,,,,1,,3,3,,0,,0,3,p-e-i007-WEB.jpg
3 Teardrops w/ Dangle Patina Earrings,p-e-i005p,Earrings|||||||||,Three Teardrops With Dangle Patina Earrings,,,,1,,3,3,,0,,0,3,p-e-i005p-WEB.jpg
3 Teardrops w/ Dangle Silver Earrings,p-e-i005,Earrings|||||||||,Three Teardrops With Dangle Silver Earrings,,,,1,,3,3,,0,,0,3,p-e-i005-WEB.jpg
7-Line Gold Hammered Cuff,p-b-z10g,Bracelets|||||||||,7 Line Gold Hammered Cuff,,,,1,,1,6,,0,,0,1,p-b-z10g-web.jpg
7-Line Silver Hammered Cuff,p-b-z10,Bracelets|||||||||,7 Line Silver Hammered Cuff,,,,1,,1,6,,0,,0,1,p-b-z10-web.jpg
AB Sunburst Magnetic Stretch Brc.,p-b-s039,Bracelets|||||||||,AB sunburst design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s039-WEB.jpg
Abalone Circle Stretch Ring,p-r-bk04,Rings|||||||||,Abalone Stretch Ring - Circle.,,,,1,,3,5,,0,,0,3,p-r-bk04-web.jpg
Abalone Mosaic Stretch Ring,p-r-bk01,Rings|||||||||,Abalone Stretch Ring - Mosaic,,,,1,,3,5.5,,0,,0,3,p-r-bk01-web.jpg
Abalone Oval Stretch Ring,p-r-bk03,Rings|||||||||,Abalone Stretch Ring - Oval.,,,,1,,3,5,,0,,0,3,p-r-bk03-web.jpg
Abalone Shell/Swirl Stretch Ring,p-r-bk02,Rings|||||||||,Abalone Stretch Ring - Circle w/ Swirl.,,,,1,,3,5,,0,,0,3,p-r-bk02-web.jpg
Abalone Silver Swirl Stretch Ring,p-r-bk05,Rings|||||||||,Abalone Stretch Ring - Silver Swirl.,,,,1,,3,5.5,,0,,0,3,p-r-bk05-web.jpg
Acrylic Color Ring,p-r-c13,Rings|||||||||,Acrylic Ring - Flower.<br />Size's 6-8.<br />Sold in a box of 50.<br />Sold in assorted colors.,,,,1,,50,0.4,,0,,0,50,p-r-c13-web.jpg
Adjustable Bone Bracelet,c-b18,Bracelets|||||||||,Sold in assorted designs and colors.,,,,1,,24,1.5,,0,,0,24,c-b18.jpg
Amazing Mood Ring,me-r-m20,Rings|||||||||,Amazing Swirl Design Mood Rings<br />Sizes 6-9<br />Sold In 36 Count Box Shown,,,,1,,36,1,,0,,0,36,me-r-m20-WEB.jpg
Amber Crystal Flower Magnetic Stretch Bracelet,p-b-s111,Bracelets|||||||||,Amber crystal flower design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s111-WEB.jpg
Anchor Birthstone Ring - 36 ct.,me-r-b04,Rings|||||||||,Anchor Design Birthstone Rings<br />Sizes 6-7<br />Sold In Box Of 36,,,,1,,36,1.75,,0,,0,36,me-r-b04-WEB.jpg
Animal Print Acrylic Ring,p-r-c11,Rings|||||||||,Acrylic Ring - Animal Print<br />Size's 3-4.<br />Sold in a box of 50.<br />Sold in assorted colors.,,,,1,,50,0.4,,0,,0,50,p-r-c11-box-web.jpg
Animal Print Mood Ring,me-r-m39,Rings|||||||||,Animal Print Design Mood Rings<br />Sizes 6-9<br />Sold In 36 Count Box Shown,,,,1,,36,0.9,,0,,0,36,me-r-m39-WEB.jpg
Antique Flower w/ Stone Stretch Bracelet,p-b-s038,Bracelets|||||||||,Antique flower w/stone design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s038-WEB.jpg
Arrow Patina Bracelet,p-b-i003p,Bracelets|||||||||,Arrow Patina Cuff Bracelet,,,,1,,1,3,,0,,0,1,p-b-i003p-WEB.jpg
Arrow Silver Bracelet,p-b-i003,Bracelets|||||||||,Arrow Cuff Bracelet,,,,1,,1,3,,0,,0,1,p-b-i003-WEB.jpg
Arrow Silver Cuff,p-b-i047,Bracelets|||||||||,,,,,1,,1,6,,0,,0,1,p-b-i047-WEB.jpg
Assorted Teardrop Earrings,c-e-p01,Earrings|||||||||,Sold In Assorted Colors,,,,1,,12,3,,0,,0,12,c-e-p01-web.jpg
Ball w/ Four Strands Silver N/E Set,p-n-i015,Necklace Earring Sets|||||||||,Silver Four Strand Ball Necklace/Earring Set. Lead and nickel free. Adjustable lobster clasp/chain closure.,,,,1,,1,6,,0,,0,1,p-n-i15-web.jpg
Bat W/ Owl - Ear Cuff,rh-e-c07,Earrings|||||||||,Rhodium Plated.,,,,1,,6,5,,0,,0,6,rh-e-c07-web.jpg
Bead Strand Amethyst On Gold N/E Set,p-n-bk163a,Necklace Earring Sets|||||||||,Beaded Strand Amethyst Necklace/Earring Set Lead And Nickel Free. Adjustable Lobster Clasp/Chain Closure.,,,,1,,1,4,,0,,0,1,p-n-bk163a-WEB.jpg
Bead/Stones Multi Band Wrap Bracelet,p-b-m44,Bracelets|||||||||,Sold In Assorted Colors,,,,1,,12,3.5,,0,,0,12,p-b-m44-web.jpg
Bead/Wood Wave Stretch Brc.,p-b-p01,Bracelets|||||||||,Adjustable By Stretch</br>Sold In Assorted Colors,,,,1,,12,3.5,,0,,0,12,p-b-p01-web.jpg
Beaded Grass Stretch Bracelet,p-b-m32,Bracelets|||||||||,Sold In Assorted Colors,,,,1,,12,3.5,,0,,0,12,p-b-m32-web.jpg
Beaded Rose Stretch Ring,p-r-m40,Rings|||||||||,Beaded Stretch Ring - Rose<br />Sold in assorted colors.,,,,1,,25,0.45,,0,,0,25,p-r-m40-WEB.jpg
Beaded Snake Stone Cuff Brc.,p-b-m30,Bracelets|||||||||,,,,,1,,12,3,,0,,0,12,p-b-m30-web.jpg
Big Green Square Hem. Stretch Bracelet,p-b-s049,Bracelets|||||||||,Big Gree square design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s049-WEB.jpg
Big Purple Flower Hem. Stretch Bracelet,p-b-s052,Bracelets|||||||||,flower w/crystal design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s052-WEB.jpg
Bird w/ Cage - Ear Cuff,rh-e-c06,Earrings|||||||||,Rhodium Plated.,,,,1,,6,5,,0,,0,6,rh-e-c06-web.jpg
Birthstone Infinity Ring,me-r-b01,Rings|||||||||,Infinity Design Birthstone Rings<br />Sizes 6-7<br />Sold In Box Of 36,,,,1,,36,1.35,,0,,0,36,me-r-b01-WEB.jpg
Birthstone Ring - Arrow,me-r-b07,Rings|||||||||,Arrow Birthstone Rings<br />Size's 6-7,,,,1,,36,1.65,,0,,0,36,me-r-b07-WEB.jpg
Birthstone Ring - Heart/Cross,me-r-b05,Rings|||||||||,Heart With Cross Birthstone Rings<br />Size's 6-7,,,,1,,36,1.65,,0,,0,36,me-r-b05-WEB.jpg
Birthstone Ring - Heart/Key,me-r-b06,Rings|||||||||,Heart With Key Birthstone Rings<br />Size's 6-7,,,,1,,36,1.65,,0,,0,36,me-r-b06-WEB.jpg
Black & Clear Stone Flower - N/E Set,p-n-a007,Necklace Earring Sets|||||||||,Black & Clear Stone Flower Necklace/Earring Set.<br />Lead and nickel free.<br />Adjustable lobster clasp/chain closure.,,,,1,,1,11,,0,,0,1,p-n-a07-web.jpg
Black Cateye Oval Magnetic Stretch Bracelet,p-b-s116,Bracelets|||||||||,Magnetic Therapy Stretch Bracelet.<br />Black cateye oval design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s116-WEB.jpg
Black Circles Hematite Stretch Bracelet,p-b-s081,Bracelets|||||||||,Black circle design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s081-WEB.jpg
Black Crystal Cluster N/E Set,p-n-bk155bk,Necklace Earring Sets|||||||||,Crystal Cluster Black Necklace/Earring Set Lead And Nickel Free. Adjustable Lobster Clasp/Chain Closure.,,,,1,,1,14,,0,,0,1,p-n-bk155bk-WEB.jpg
Black Cutout Circle Magnetic Stretch Bracelet,p-b-s115,Bracelets|||||||||,Black cutout circle design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s115-WEB.jpg
Black Diamond Shape W/ Crystals Stretch Bracelet,p-b-s137,Bracelets|||||||||,,,,,1,,1,7.5,,0,,0,1,p-b-s137-WEB.jpg
Black Gem - Ear Cuff,rh-e-c14,Earrings|||||||||,Rhodium Plated.</br>Adjustable.,,,,1,,6,5,,0,,0,6,rh-e-c14-web.jpg
Black Rectangle Magnetic Stretch Brc,p-b-s094,Bracelets|||||||||,Black rectangle design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s094-WEB.jpg
Black Three Strand Magnetic Bracelet,p-b-s025,Bracelets|||||||||,Black Triple Strand design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s025-WEB.jpg
"Black, Clear & Sliver Stud Stretch Bracelet",p-b-s126,Bracelets|||||||||,"Black, Clear & Sliver Stud",,,,1,,1,7.5,,0,,0,1,p-b-s126-WEB.jpg
Black/Clear Crystal Hematite Bracelet,p-b-s033,Bracelets|||||||||,Black & clear crystal hematite design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s033-WEB.jpg
Black/Silver Surgical Steel Ring,ss-r-b11,Rings|||||||||,Stainless Steel Rings<br />Size's 6-8<br />Assorted Designs<br />Sold In A Box Of 36,,,,1,,36,3,,0,,0,36,ss-r-b11-WEB.jpg
Blessed Patina Bracelet,p-b-i031p,Bracelets|||||||||,Blessed Patina Bracelet,,,,1,,1,3,,0,,0,1,p-b-i031p-WEB.jpg
Blessed Silver Bracelet,p-b-i031,Bracelets|||||||||,Blessed Silver Bracelet,,,,1,,1,3,,0,,0,1,p-b-i031-WEB.jpg
Blue Chip Double Strand Brc.,p-b-s028,Bracelets|||||||||,Blue chip double strand design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s028-WEB.jpg
Blue-Gray Swirl Hematite Stretch Bracelet,p-b-s086,Bracelets|||||||||,Blue-gray Swirl design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s086-WEB.jpg
Bone Beads Cloth Slider Brc. - 40 ct.,c-bs-v24,Bracelets|||||||||,Bone Beads Natural Slider Bracelet. Tube of 40 ct.,,,,1,,40,1.25,,0,,0,40,C-BS-V24 (2).jpg
Bow BirthStone Ring - 36 ct.,me-r-b02,Rings|||||||||,Bow Design Birthstone Rings<br />Sizes 6-7<br />Sold In Box Of 36,,,,1,,36,1.75,,0,,0,36,me-r-b02-WEB.jpg
Bracelet - Silver Heart,p-b-i010,Bracelets|||||||||,Simple Heart Bracelet,,,,1,,1,3,,0,,0,1,p-b-i10-web.jpg
Branch Silver - N/E Set,p-n-bk175,Necklace Earring Sets|||||||||,Branch Silver Necklace/Earring Set<br />Lead And Nickel Free.<br />Adjustable Lobster Clasp/Chain Closure.,,,,1,,1,4,,0,,0,1,p-n-bk175-WEB.jpg
Bright Co. Multi Strand w/ Beads Brc. - 40 ct.,c-bs-v01,Bracelets|||||||||,,,,,1,,40,0.9,,0,,0,40,c-bs-vo1.jpg
Bright Co. Wide Leather Brc. - 30 ct.,c-bs-v11,Bracelets|||||||||,Bright Color Wide Leather Slider Bracelet w/ cord wrapping. Tube of 30 ct.,,,,1,,30,1.25,,0,,0,30,c-bs-v11 (2).jpg
Bright Co. Woven Leather/Cord Brc. - 60 ct.,c-bs-v10,Bracelets|||||||||,Bright Color Woven Leather/Cord Slider Bracelet. Tube of 70 ct.,,,,1,,60,0.8,,0,,0,60,c-bs-v10 (2).jpg
Bright Color Leather Slider Brc. - 50 ct.,c-bs-v20,Bracelets|||||||||,Bright Color Leather Weave Slider Bracelet. Tube of 40 ct.,,,,1,,50,0.85,,0,,0,50,C-BS-V20 (2).jpg
Bright Color Lether Band Brc. - 20 ct.,c-bs-v03,Bracelets|||||||||,Bright Color Leather Band Slider Bracelets w/ cord weave. Tube of 20 ct.,,,,1,,20,1.25,,0,,0,20,c-bs-vo3.jpg
Bright Color Multi Strand Brc. - 50 ct.,c-bs-v05,Bracelets|||||||||,Bright Color Multi Strand Cloth Slider Bracelet. Tube of 50 ct.,,,,1,,50,0.8,,0,,0,50,c-bs-vo5.jpg
Bright Color Woven Cord Slider Brc. - 60 ct.,c-bs-a05,Bracelets|||||||||,Adjustable Slider,,,,1,,60,0.6,,0,,0,60,c-bs-a05-WEB.jpg
Bright Color w/ Shark Tooth Slider Brc. - 60 ct.,c-bs-a08,Bracelets|||||||||,Adjustable Slider,,,,1,,60,0.7,,0,,0,60,c-bs-a08-WEB.jpg
Brown Circle Green Swirl Magnetic Stretch Bracelet,p-b-s119,Bracelets|||||||||,Brown circle green swirl design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s119-WEB.jpg
Brown Hoop with Crystals Magnetic Stretch Bracelet,p-b-s117,Bracelets|||||||||,Brown hoop w/ crystals design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s117-WEB.jpg
Brown/Black Leather Brc. - 60 ct.,c-bs-a12,Bracelets|||||||||,Adjustable Slider,,,,1,,60,0.6,,0,,0,60,c-bs-a12-WEB.jpg
Buckle Bangle Bracelet - White on Gold,p-b-a04g,Bracelets|||||||||,,,,,1,,1,6,,0,,0,1,p-b-a04g-WEB.jpg
Butterfly Bracelet Silver w/ Blue,p-b-i017,Bracelets|||||||||,Silver Butterfly w/ Blue Bracelet,,,,1,,1,4,,0,,0,1,p-b-i17-web.jpg
Butterfly Patina Bracelet,p-b-i028p,Bracelets|||||||||,Butterfly Patina Bracelet,,,,1,,1,3,,0,,0,1,p-b-i28p-WEB.jpg
Butterfly Rhodium Knuckle Rings,rh-r-y01,Rings|||||||||,Knuckle Ring - Crystal Butteryfly<br />Size - Adjustable,,,,1,,3,4,,0,,0,3,rh-r-y01-web.jpg
Butterfly Silver Bracelet,p-b-i028,Bracelets|||||||||,Butterfly Bracelet,,,,1,,1,3,,0,,0,1,p-b-i28-web.jpg
Cat Rhodium Knuckle Ring,rh-r-y05,Rings|||||||||,Knuckle Ring - Crystal Cat<br />Size - Adjustable,,,,1,,3,4.25,,0,,0,3,rh-r-y05-web.jpg
Cherry Necklace,rh-n-y19,Necklaces|||||||||,Crystal Cherry Necklace<br />Lobster Clasp Closure,,,,1,,6,3.5,,0,,0,6,rh-n-y19-WEB.jpg
Chevron Cuff Patina,p-b-i045p,Bracelets|||||||||,,,,,1,,1,9,,0,,0,1,p-b-i045p-WEB.jpg
Chevron Cuff Silver,p-b-i045,Bracelets|||||||||,,,,,1,,1,9,,0,,0,1,p-b-i045-WEB.jpg
Children's Mood Ring - Animals,me-r-mka,Rings|||||||||,Children Design Mood RingsMany Assorted DesignsAdjustable<br />Sold In 36 Count Box Shown,,,,1,,36,0.9,,0,,0,36,me-r-mka-WEB.jpg
Children's Mood Ring - Shapes,me-r-mks,Rings|||||||||,Kid Shapes Design Mood Rings<br />Adjustable<br />Sold In 36 Count Box Shown,,,,1,,36,0.9,,0,,0,36,me-r-mks-WEB.jpg
Chip Anklet,st-a-p02,Anklets|||||||||,Sold In Assorted Colors,,,,1,,12,2.5,,0,,0,12,st-a-p02-WEB.jpg
Circle Cluster Multi - N/E Set,p-n-r001m,Necklace Earring Sets|||||||||,Circle Cluster Multi Necklace/Earring Set<br />Lead And Nickel Free.<br />Adjustable Lobster Clasp/Chain Closure.,,,,1,,1,7,,0,,0,1,p-n-r001m-web.jpg
Circle Cluster Silver - N/E Set,p-n-r001,Necklace Earring Sets|||||||||,Circle Cluster Silver Necklace/Earring Set<br />Lead And Nickel Free.<br />Adjustable Lobster Clasp/Chain Closure.,,,,1,,1,7,,0,,0,1,p-n-r001-web.jpg
Circle Of Crosses Stretch Brc.,p-b-i001,Bracelets|||||||||,Circle Of Crosses Stretch Bracelet,,,,1,,1,7,,0,,0,1,p-b-i01-WEB.jpg
Circle Rhodium Knuckle Ring,rh-r-y06,Rings|||||||||,Knuckle Ring - Crystal Circle<br />Size - Adjustable,,,,1,,3,4.25,,0,,0,3,rh-r-y06-web.jpg
Circle Shells/Beads Flat Bracelet,p-b-m35,Bracelets|||||||||,Button/Loop closure - Two Settings</br>Sold In Assorted Colors,,,,1,,12,3.5,,0,,0,12,p-b-m35-web.jpg
Circle Spike Rhodium Knuckle Ring,rh-r-y08,Rings|||||||||,Knuckle Ring - Crystal Circle w/ Spike<br />Size - Adjustable,,,,1,,3,4.25,,0,,0,3,rh-r-y08-web.jpg
Circle Turquoise N/E Set,p-n-bk161,Necklace Earring Sets|||||||||,Circle Turquoise  Necklace/Earring Set<br />Lead And Nickel Free.<br />Adjustable Lobster Clasp/Chain Closure.,,,,1,,1,6,,0,,0,1,p-n-bk161-WEB.jpg
Circle w/ 3 Beads Silver Earrings,p-e-i004,Earrings|||||||||,Circle With Beads Silver Earrings,,,,1,,3,2.5,,0,,0,3,p-e-i004-web.jpg
Circle w/ Inlay Silver Bracelet,p-b-i006,Bracelets|||||||||,Silver Circle Cuff Bracelet,,,,1,,1,3.5,,0,,0,1,p-b-i06-web-.jpg
Circles & Crystals Patina Stretch Bracelet,p-b-i011p,Bracelets|||||||||,Patina Stretch Bracelet w/ Inlay & Crystals,,,,1,,1,6,,0,,0,1,p-b-i11p-web.jpg
Circles & Crystals Silver Stretch Bracelet,p-b-i011,Bracelets|||||||||,Silver Stretch Bracelet w/ Inlay & Crystals,,,,1,,1,6,,0,,0,1,p-b-i11-web.jpg
Circles Hammered Multi Stretch Bracelet,p-b-i026m,Bracelets|||||||||,Circles w/ Crystals Hammered Multi Color Stretch Bracelet,,,,1,,1,7,,0,,0,1,p-b-i26m-WEB.jpg
Circles Hammered Silver Stretch Bracelet,p-b-i026,Bracelets|||||||||,Circles w/ Crystals Hammered Silver Stretch Bracelet,,,,1,,1,7,,0,,0,1,p-b-i26-WEB.jpg
Circles Mag. Hem. Stretch Bracelet,p-b-s075,Bracelets|||||||||,Circle design bead.,,,,1,,1,7.5,,0,,0,1,p-b-s075-WEB.jpg
Circles Matte Silver N/E Set,p-n-i042,Necklace Earring Sets|||||||||,,,,,1,,1,12,,0,,0,1,p-n-i042-WEB.jpg
Cirlcle w/ Vines - N/E Set,p-n-bk174,Necklace Earring Sets|||||||||,Circle With Vines Necklace/Earring Set<br />Lead And Nickel Free.<br />Adjustable Lobster Clasp/Chain Closure.,,,,1,,1,5,,0,,0,1,p-n-bk174-WEB.jpg
Cloth Animal Earrings,c-e-p05,Earrings|||||||||,Sold In Assorted Colors,,,,1,,12,3,,0,,0,12,c-e-p05-web.jpg
Cloth Anklet w/ Beads,c-a27,Anklets|||||||||,,,,,1,,24,0.95,,0,,0,24,c-a27-web.jpg
Cloth Anklet w/ Metal Bells,c-a26,Anklets|||||||||,,,,,1,,24,0.95,,0,,0,24,c-a26-web.jpg
Cloth Bracelet w/ Beads,c-b27,Bracelets|||||||||,,,,,1,,24,0.85,,0,,0,24,c-b27-web.jpg
"Cloth Bracelet w/ Dolphin, Flower, Turtle Beads",c-b29,Bracelets|||||||||,,,,,1,,24,0.85,,0,,0,24,c-b29-web.jpg
Cloth Cross Bracelet,c-b38,Bracelets|||||||||,,,,,1,,24,0.85,,0,,0,24,c-b38-web.jpg
Cloth Dreamcatcher Bracelet,c-b-p02,Bracelets|||||||||,,,,,1,,24,0.85,,0,,0,24,C-B-P02.JPG
Cloth Many Bead Bracelet,c-bm,Bracelets|||||||||,Sold In Assorted Colors,,,,1,,24,0.9,,0,,0,24,c-bm-web.jpg
Cloth Many Bead Rainbow Anklet,c-amr,Anklets|||||||||,,,,,1,,24,0.95,,0,,0,24,c-amr-web.jpg
Cloth Many Bead Rainbow Bracelet,c-bmr,Bracelets|||||||||,Sold in assorted colors.,,,,1,,24,0.85,,0,,0,24,c-bmr-web.jpg
Cloth Many Bead w/ Pewter Bead Anklet,c-amp,Anklets|||||||||,,,,,1,,24,0.95,,0,,0,24,c-amp-web.jpg
Cloth Many Bead w/ Pewter Bead Bracelet,c-bmp,Bracelets|||||||||,Sold in assorted colors.,,,,1,,24,0.85,,0,,0,24,c-bmp-web.jpg
Cloth Natural Bead Bracelets,c-b23,Bracelets|||||||||,,,,,1,,24,0.95,,0,,0,24,c-b23-web.jpg
Cloth Peace Earrings,c-e-p04,Earrings|||||||||,Sold In Assorted Colors,,,,1,,12,3,,0,,0,12,c-e-p04-web.jpg
Cloth Peace Sign Bracelet,c-b40,Bracelets|||||||||,,,,,1,,24,0.85,,0,,0,24,c-b40-web.jpg
Cloth Porcupine Bracelet,c-bp,Bracelets|||||||||,Sold In Assorted Colors,,,,1,,24,0.95,,0,,0,24,c-bp-web.jpg
Cloth Rainbow Double Bracelet,c-b22,Bracelets|||||||||,,,,,1,,24,0.85,,0,,0,24,c-b22-web.jpg
Cloth Rainbow w. Fimo Bead Brc.,c-b19,Bracelets|||||||||,,,,,1,,24,0.85,,0,,0,24,c-b19-web.jpg
Cloth Rainbow w/ Fimo Flower Anklet,c-a19,Anklets|||||||||,,,,,1,,24,0.95,,0,,0,24,c-a19-web.jpg
Cloth Stone Plus Bracelet,c-b39,Bracelets|||||||||,,,,,1,,24,0.85,,0,,0,24,c-b39-web.jpg
Cloth Three Strand Anklet,c-a24,Anklets|||||||||,,,,,1,,24,0.95,,0,,0,24,c-a24-web.jpg
Cloth Three-Strand Bracelet,c-b24,Bracelets|||||||||,,,,,1,,24,0.85,,0,,0,24,c-b24-web.jpg
Cloth W/ Metal/Wood Beads Brc. - 50 ct.,c-bs-a18,Bracelets|||||||||,Adjustable Slider,,,,1,,50,0.85,,0,,0,50,c-bs-a18-WEB.jpg
Cloth Zipper Anklet,c-az,Anklets|||||||||,,,,,1,,24,0.95,,0,,0,24,c-az-web.jpg
Cloth w/ Shell Chip Anklet,c-as,Anklets|||||||||,,,,,1,,24,0.95,,0,,0,24,c-as-web.jpg
Cloth/Wax Woven Bracelet - Thin,c-b26,Bracelets|||||||||,,,,,1,,24,0.85,,0,,0,24,c-b26-web.jpg
Coin/Bell w/ Wood Bead Anklet,c-a16,Anklets|||||||||,,,,,1,,24,1.25,,0,,0,24,c-a16-web.jpg
Coin/Bell w/ Wood Bead Bracelet,c-b16,Bracelets|||||||||,Sold In Assorted Colors,,,,1,,24,1.15,,0,,0,24,c-b16-web.jpg
Color Inlay Mood Ring,me-r-m47,Rings|||||||||,,,,,1,,36,1.25,,0,,0,36,me-r-m47-WEB.jpg
Colored Acrylic Ring - Sizes 6 - 9,p-r-c16,Rings|||||||||,Acrylic Ring - Colors.<br />Size's 6-9.<br />Sold in a box of 50.<br />Sold in assorted colors.,,,,1,,50,0.4,,0,,0,50,p-r-c16-box-web.jpg
Colored Leather Slider Brc. - 55 ct.,c-bs-v21,Bracelets|||||||||,Color Woven Leather Slider Bracelet. Tube of 55 ct.,,,,1,,55,0.85,,0,,0,55,C-BS-V21 (2).jpg
Colored Leather Slider Brc. - 55 ct.,c-bs-v22,Bracelets|||||||||,Bright Color Designs Leather Slider Bracelet. Tube of 55 ct.,,,,1,,55,0.85,,0,,0,55,C-BS-V22.jpg
Cross Gold Bracelet,p-b-i015g,Bracelets|||||||||,Gold Cross Bracelet,,,,1,,1,3,,0,,0,1,p-b-i15g-web.jpg
Cross Hammered Patina Cuff Bracelet,p-b-i012p,Bracelets|||||||||,Patina Hammered Cuff Bracelet w/ Cross,,,,1,,1,6,,0,,0,1,p-b-i12p-web.jpg
Cross Hammered Silver Cuff Bracelet,p-b-i012,Bracelets|||||||||,Silver Hammered Cuff Bracelet w/ Cross,,,,1,,1,6,,0,,0,1,p-b-i12-web.jpg
Cross Patina - N/E Set,p-n-i048p,Necklace Earring Sets|||||||||,,,,,1,,1,6,,0,,0,1,p-n-i048p-WEB.jpg
Cross Patina Bracelet,p-b-i002p,Bracelets|||||||||,Cross Cuff Patina Bracelet,,,,1,,1,3,,0,,0,1,p-b-i002p-WEB.jpg
Cross Patina Cuff,p-b-i042p,Bracelets|||||||||,Cross Patina Cuff Bracelet,,,,1,,1,5,,0,,0,1,p-b-i042p-WEB.jpg
