"""Shenanigans"" Double Applique Garden Flag",55539,,"Our Double Applique Flags are leading the industry with detailed embroidery, durable construction and vibrant colors. Your customers will notice the great quality of our flags compared to other applique flags on the market today. And since our Double Applique Flags are constructed from two independent flags - the messages are always readable from both sides!

W: 12.5""
H: 18""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/55539_l.jpg,55539_l.jpg,UPC Code: 096069555391,|||||,Carson800,55539_l.jpg
"""Nativity"" Double Applique Garden Flag",55553,,"Our Double Appliqué Flags are leading the industry with detailed embroidery, durable construction and vibrant colors. Your customers will feel the difference of durability compared to other single appliqué flags on the market today. And the messages are readable from both sides!

W: 12.5""
H: 18""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/55553_l.jpg,55553_l.jpg,UPC Code: 096069555537,|||||,Carson800,55553_l.jpg
"""Summer Truck"" Double Applique Garden Flag",55537,,"Our Double Applique Flags are leading the industry with detailed embroidery, durable construction and vibrant colors. Your customers will notice the great quality of our flags compared to other applique flags on the market today. And since our Double Applique Flags are constructed from two independent flags - the messages are always readable from both sides!

W: 12.5""
H: 18""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/55537_l.jpg,55537_l.jpg,UPC Code: 096069555377,|||||,Carson800,55537_l.jpg
"""American Heart"" 5 1/2"" Pot Cover",42232,,"Pot covers are made of heat sublimated burlap material with a plastic inner liner to keep the outside clean! Best suited for indoor use. Each pot cover design style comes in 2 different sizes - 5.5"" and 7"". Large size available in this design by purchasing item 42231. Also matches artwork for items 50292; 52292; 44330

H: 5.5""
DIA: 6.5""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/42232_l.jpg,42232_l.jpg,UPC Code: 096069422327,|||||,Carson800,42232_l.jpg
"""American Heart"" 7"" Pot Cover",42231,,"Pot covers are made of heat sublimated burlap material with a plastic inner liner to keep the outside clean! Best suited for indoor use. Each pot cover design style comes in 2 different sizes - 5.5"" and 7"". Small size available in this design by purchasing item 42232. Also matches artwork for items 50292; 52292; 44330

H: 7""
DIA: 8.5""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/42231_l.jpg,42231_l.jpg,UPC Code: 096069422310,|||||,Carson800,42231_l.jpg
"""American Heart"" Garden Stake",44330,,"These garden stakes are made of powder coated metal. The beautiful licensed artwork is printed in the USA! Matches artwork for items 50292; 52292; 42232; 42231

W: 6.5""
H: 15.5""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/44330_l.jpg,44330_l.jpg,UPC Code: 096069443308,|||||,Carson800,44330_l.jpg
"""American Heart"" Dura Soft™ Flag",50292,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50292; 52292",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50292_l.jpg,50292_l.jpg,UPC Code: 096069502920,||||||Garden 13 x 18|Large 28 x 40,Carson800,50292_l.jpg
"""American Heart"" Dura Soft™ Flag",52292,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50292; 52292",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/52292_l.jpg,52292_l.jpg,UPC Code: 096069522928,||||||Garden 13 x 18|Large 28 x 40,Carson800,52292_l.jpg
"Patriotic Collection ""Gnome"" Metal Wall Décor",25030,,"This patriotic collection metal wall decor piece is designed, printed, and packaged here in the USA! Made of metal with a rope for hanging, it can be used both indoors and outdoors.

L: 12""
W: 12""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/25030_l.jpg,25030_l.jpg,UPC Code: 096069250302,|||||,Carson800,25030_l.jpg
"""Americana"" Dura Soft™ Flag",50302,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

50302; 52302",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50302_l.jpg,50302_l.jpg,UPC Code: 096069503026,||||||Garden 13 x 18|Large 28 x 40,Carson800,50302_l.jpg
