Black Cat Folk Art Taper,,,"6"" LED battery operated timer taper is hand dipped in grungy buttermilk wax and features a folk art black cat.  It runs on 2 ""AA"" batteries, which are included.
The Keeping Room Botanical Blends,,,"Scented with one of our most popular fragrances, this gathering of natural and mustard botanicals and pods is topped with a primitive wooden start that has been dipped in mustard wax.  This is a perfect year round scent!  Don't forget the matching fragrance oil so you can refresh the blends as needed.  Each bag contains approximately 5 cups.
Minimum 3 per scent.",,,,,,,,,,,,,,Barncat400,Barncat160,"//cdn.shopify.com/s/files/1/2719/8656/products/Offerings_08_180x.JPG?v=1532557513 180w, //cdn.shopify.com/s/files/1/2719/8656/products/Offerings_08_370x.JPG?v=1532557513 370w, //cdn.shopify.com/s/files/1/2719/8656/products/Offerings_08_540x.JPG?v=1532557513 540w, //cdn.shopify.com/s/files/1/2719/8656/products/Offerings_08_740x.JPG?v=1532557513 740w, //cdn.shopify.com/s/files/1/2719/8656/products/Offerings_08_900x.JPG?v=1532557513 900w, //cdn.shopify.com/s/files/1/2719/8656/products/Offerings_08_1080x.JPG?v=1532557513 1080w, //cdn.shopify.com/s/files/1/2719/8656/products/Offerings_08_1296x.JPG?v=1532557513 1296w, //cdn.shopify.com/s/files/1/2719/8656/products/Offerings_08_1512x.JPG?v=1532557513 1512w, //cdn.shopify.com/s/files/1/2719/8656/products/Offerings_08_1728x.JPG?v=1532557513 1728w, //cdn.shopify.com/s/files/1/2719/8656/products/Offerings_08_2048x.JPG?v=1532557513 2048w",Offerings_08_2048x.JPG?v=1532557513 2048w,,,Barncat800,Offerings_08_2048x.JPG?v=1532557513 2048w,
Witch's Hat Folk Art Taper,,,"6"" LED battery operated timer taper is hand dipped in grungy buttermilk wax and features a witch's hat design.  It runs on 2 ""AA"" batteries, which are included.
Minimum of 3.",,,,,,,,,,,,,,Barncat400,Barncat160,"//cdn.shopify.com/s/files/1/2719/8656/products/witchs-hat-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_916_180x.jpg?v=1530138469 180w, //cdn.shopify.com/s/files/1/2719/8656/products/witchs-hat-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_916_370x.jpg?v=1530138469 370w, //cdn.shopify.com/s/files/1/2719/8656/products/witchs-hat-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_916_540x.jpg?v=1530138469 540w, //cdn.shopify.com/s/files/1/2719/8656/products/witchs-hat-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_916_740x.jpg?v=1530138469 740w, //cdn.shopify.com/s/files/1/2719/8656/products/witchs-hat-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_916_900x.jpg?v=1530138469 900w, //cdn.shopify.com/s/files/1/2719/8656/products/witchs-hat-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_916_1080x.jpg?v=1530138469 1080w, //cdn.shopify.com/s/files/1/2719/8656/products/witchs-hat-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_916_1296x.jpg?v=1530138469 1296w, //cdn.shopify.com/s/files/1/2719/8656/products/witchs-hat-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_916_1512x.jpg?v=1530138469 1512w, //cdn.shopify.com/s/files/1/2719/8656/products/witchs-hat-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_916_1728x.jpg?v=1530138469 1728w, //cdn.shopify.com/s/files/1/2719/8656/products/witchs-hat-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_916_2048x.jpg?v=1530138469 2048w",witchs-hat-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_916_2048x.jpg?v=1530138469 2048w,,,Barncat800,witchs-hat-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_916_2048x.jpg?v=1530138469 2048w,
Fragrance Oils,,,"100% pure fragrance oils!  Add a few drops to our rosehips or botanical blends from time to time to extend their wonderful scents.  1 oz. dropper bottle.
Minimum of 3 per scent.",,,,,,,,,,,,,,Barncat400,Barncat160,"//cdn.shopify.com/s/files/1/2719/8656/products/fragrance-oils-barn-cat-mercantile-llc_135_180x.jpg?v=1532557492 180w, //cdn.shopify.com/s/files/1/2719/8656/products/fragrance-oils-barn-cat-mercantile-llc_135_370x.jpg?v=1532557492 370w, //cdn.shopify.com/s/files/1/2719/8656/products/fragrance-oils-barn-cat-mercantile-llc_135_540x.jpg?v=1532557492 540w, //cdn.shopify.com/s/files/1/2719/8656/products/fragrance-oils-barn-cat-mercantile-llc_135_740x.jpg?v=1532557492 740w, //cdn.shopify.com/s/files/1/2719/8656/products/fragrance-oils-barn-cat-mercantile-llc_135_900x.jpg?v=1532557492 900w, //cdn.shopify.com/s/files/1/2719/8656/products/fragrance-oils-barn-cat-mercantile-llc_135_1080x.jpg?v=1532557492 1080w, //cdn.shopify.com/s/files/1/2719/8656/products/fragrance-oils-barn-cat-mercantile-llc_135_1296x.jpg?v=1532557492 1296w, //cdn.shopify.com/s/files/1/2719/8656/products/fragrance-oils-barn-cat-mercantile-llc_135_1512x.jpg?v=1532557492 1512w, //cdn.shopify.com/s/files/1/2719/8656/products/fragrance-oils-barn-cat-mercantile-llc_135_1728x.jpg?v=1532557492 1728w, //cdn.shopify.com/s/files/1/2719/8656/products/fragrance-oils-barn-cat-mercantile-llc_135_2048x.jpg?v=1532557492 2048w",fragrance-oils-barn-cat-mercantile-llc_135_2048x.jpg?v=1532557492 2048w,,,Barncat800,fragrance-oils-barn-cat-mercantile-llc_135_2048x.jpg?v=1532557492 2048w,
"7"" Silicone Tip Wax Dipped LED Taper with Timer",,,"Each 7"" Silicone tip LED taper is hand dipped to order.  It has a 6 hour timer and runs on 2 ""AA"" batteries, which are included.  It's available in 11 primitive and 10 cottage colors.  
Pictured are (from left to right) Brown, Burgundy, Buttermilk and Mustard.  
Minimum of 3. ",,,,,,,,,,,,,,Barncat400,Barncat160,"//cdn.shopify.com/s/files/1/2719/8656/products/7-silicone-tip-wax-dipped-led-taper-with-timer-candles-barn-cat-mercantile-llc_635_180x.jpg?v=1530138447 180w, //cdn.shopify.com/s/files/1/2719/8656/products/7-silicone-tip-wax-dipped-led-taper-with-timer-candles-barn-cat-mercantile-llc_635_370x.jpg?v=1530138447 370w, //cdn.shopify.com/s/files/1/2719/8656/products/7-silicone-tip-wax-dipped-led-taper-with-timer-candles-barn-cat-mercantile-llc_635_540x.jpg?v=1530138447 540w, //cdn.shopify.com/s/files/1/2719/8656/products/7-silicone-tip-wax-dipped-led-taper-with-timer-candles-barn-cat-mercantile-llc_635_740x.jpg?v=1530138447 740w, //cdn.shopify.com/s/files/1/2719/8656/products/7-silicone-tip-wax-dipped-led-taper-with-timer-candles-barn-cat-mercantile-llc_635_900x.jpg?v=1530138447 900w, //cdn.shopify.com/s/files/1/2719/8656/products/7-silicone-tip-wax-dipped-led-taper-with-timer-candles-barn-cat-mercantile-llc_635_1080x.jpg?v=1530138447 1080w, //cdn.shopify.com/s/files/1/2719/8656/products/7-silicone-tip-wax-dipped-led-taper-with-timer-candles-barn-cat-mercantile-llc_635_1296x.jpg?v=1530138447 1296w, //cdn.shopify.com/s/files/1/2719/8656/products/7-silicone-tip-wax-dipped-led-taper-with-timer-candles-barn-cat-mercantile-llc_635_1512x.jpg?v=1530138447 1512w, //cdn.shopify.com/s/files/1/2719/8656/products/7-silicone-tip-wax-dipped-led-taper-with-timer-candles-barn-cat-mercantile-llc_635_1728x.jpg?v=1530138447 1728w, //cdn.shopify.com/s/files/1/2719/8656/products/7-silicone-tip-wax-dipped-led-taper-with-timer-candles-barn-cat-mercantile-llc_635_2048x.jpg?v=1530138447 2048w",7-silicone-tip-wax-dipped-led-taper-with-timer-candles-barn-cat-mercantile-llc_635_2048x.jpg?v=1530138447 2048w,,,Barncat800,7-silicone-tip-wax-dipped-led-taper-with-timer-candles-barn-cat-mercantile-llc_635_2048x.jpg?v=1530138447 2048w,
Feather Tree Folk Art Taper,,,"6"" LED battery operated taper is hand dipped in grungy buttermilk wax and features a feather tree design.  It runs on 2 ""AA"" batteries, which are included.
Minimum of 3.",,,,,,,,,,,,,,Barncat400,Barncat160,"//cdn.shopify.com/s/files/1/2719/8656/products/feather-tree-folk-art-taper-barn-cat-mercantile_878_180x.jpg?v=1530138454 180w, //cdn.shopify.com/s/files/1/2719/8656/products/feather-tree-folk-art-taper-barn-cat-mercantile_878_370x.jpg?v=1530138454 370w, //cdn.shopify.com/s/files/1/2719/8656/products/feather-tree-folk-art-taper-barn-cat-mercantile_878_540x.jpg?v=1530138454 540w, //cdn.shopify.com/s/files/1/2719/8656/products/feather-tree-folk-art-taper-barn-cat-mercantile_878_740x.jpg?v=1530138454 740w, //cdn.shopify.com/s/files/1/2719/8656/products/feather-tree-folk-art-taper-barn-cat-mercantile_878_900x.jpg?v=1530138454 900w, //cdn.shopify.com/s/files/1/2719/8656/products/feather-tree-folk-art-taper-barn-cat-mercantile_878_1080x.jpg?v=1530138454 1080w, //cdn.shopify.com/s/files/1/2719/8656/products/feather-tree-folk-art-taper-barn-cat-mercantile_878_1296x.jpg?v=1530138454 1296w, //cdn.shopify.com/s/files/1/2719/8656/products/feather-tree-folk-art-taper-barn-cat-mercantile_878_1512x.jpg?v=1530138454 1512w, //cdn.shopify.com/s/files/1/2719/8656/products/feather-tree-folk-art-taper-barn-cat-mercantile_878_1728x.jpg?v=1530138454 1728w, //cdn.shopify.com/s/files/1/2719/8656/products/feather-tree-folk-art-taper-barn-cat-mercantile_878_2048x.jpg?v=1530138454 2048w",feather-tree-folk-art-taper-barn-cat-mercantile_878_2048x.jpg?v=1530138454 2048w,,,Barncat800,feather-tree-folk-art-taper-barn-cat-mercantile_878_2048x.jpg?v=1530138454 2048w,
Heart Folk Art Taper,,,"6"" LED battery operated taper is hand dipped in grungy buttermilk wax and features a folk art heart.  It runs on 2 ""AA"" batteries, which are included.
Minimum of 3.",,,,,,,,,,,,,,Barncat400,Barncat160,"//cdn.shopify.com/s/files/1/2719/8656/products/heart-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_587_180x.jpg?v=1530138456 180w, //cdn.shopify.com/s/files/1/2719/8656/products/heart-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_587_370x.jpg?v=1530138456 370w, //cdn.shopify.com/s/files/1/2719/8656/products/heart-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_587_540x.jpg?v=1530138456 540w, //cdn.shopify.com/s/files/1/2719/8656/products/heart-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_587_740x.jpg?v=1530138456 740w, //cdn.shopify.com/s/files/1/2719/8656/products/heart-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_587_900x.jpg?v=1530138456 900w, //cdn.shopify.com/s/files/1/2719/8656/products/heart-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_587_1080x.jpg?v=1530138456 1080w, //cdn.shopify.com/s/files/1/2719/8656/products/heart-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_587_1296x.jpg?v=1530138456 1296w, //cdn.shopify.com/s/files/1/2719/8656/products/heart-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_587_1512x.jpg?v=1530138456 1512w, //cdn.shopify.com/s/files/1/2719/8656/products/heart-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_587_1728x.jpg?v=1530138456 1728w, //cdn.shopify.com/s/files/1/2719/8656/products/heart-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_587_2048x.jpg?v=1530138456 2048w",heart-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_587_2048x.jpg?v=1530138456 2048w,,,Barncat800,heart-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_587_2048x.jpg?v=1530138456 2048w,
Toboggan Snowman Folk Art Taper,,,"6"" LED battery operated timer taper is hand dipped in grungy buttermilk wax and features a snowman wearing a toboggan hat.  It runs on 2 ""AA"" batteries, which are included.
Minimum of 3.",,,,,,,,,,,,,,Barncat400,Barncat160,"//cdn.shopify.com/s/files/1/2719/8656/products/toboggan-snowman-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_736_180x.jpg?v=1530138467 180w, //cdn.shopify.com/s/files/1/2719/8656/products/toboggan-snowman-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_736_370x.jpg?v=1530138467 370w, //cdn.shopify.com/s/files/1/2719/8656/products/toboggan-snowman-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_736_540x.jpg?v=1530138467 540w, //cdn.shopify.com/s/files/1/2719/8656/products/toboggan-snowman-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_736_740x.jpg?v=1530138467 740w, //cdn.shopify.com/s/files/1/2719/8656/products/toboggan-snowman-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_736_900x.jpg?v=1530138467 900w, //cdn.shopify.com/s/files/1/2719/8656/products/toboggan-snowman-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_736_1080x.jpg?v=1530138467 1080w, //cdn.shopify.com/s/files/1/2719/8656/products/toboggan-snowman-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_736_1296x.jpg?v=1530138467 1296w, //cdn.shopify.com/s/files/1/2719/8656/products/toboggan-snowman-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_736_1512x.jpg?v=1530138467 1512w, //cdn.shopify.com/s/files/1/2719/8656/products/toboggan-snowman-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_736_1728x.jpg?v=1530138467 1728w, //cdn.shopify.com/s/files/1/2719/8656/products/toboggan-snowman-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_736_2048x.jpg?v=1530138467 2048w",toboggan-snowman-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_736_2048x.jpg?v=1530138467 2048w,,,Barncat800,toboggan-snowman-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_736_2048x.jpg?v=1530138467 2048w,
Premium Wax Melts - Clamshells,,,"Each clamshell is conviently divided into 6 cavities for your convenience so you can use the amount best suited for your particular warmer.  Each is topped with a sprig of sweet annie and berries.  Contains approximately 3 ounces.
Please see Scent Descriptions for more details.
Minimum of 6 per scent.",,,,,,,,,,,,,,Barncat400,Barncat160,"//cdn.shopify.com/s/files/1/2719/8656/products/premium-wax-melts-clamshells-barn-cat-mercantile-llc_136_180x.jpg?v=1532557500 180w, //cdn.shopify.com/s/files/1/2719/8656/products/premium-wax-melts-clamshells-barn-cat-mercantile-llc_136_370x.jpg?v=1532557500 370w, //cdn.shopify.com/s/files/1/2719/8656/products/premium-wax-melts-clamshells-barn-cat-mercantile-llc_136_540x.jpg?v=1532557500 540w, //cdn.shopify.com/s/files/1/2719/8656/products/premium-wax-melts-clamshells-barn-cat-mercantile-llc_136_740x.jpg?v=1532557500 740w, //cdn.shopify.com/s/files/1/2719/8656/products/premium-wax-melts-clamshells-barn-cat-mercantile-llc_136_900x.jpg?v=1532557500 900w, //cdn.shopify.com/s/files/1/2719/8656/products/premium-wax-melts-clamshells-barn-cat-mercantile-llc_136_1080x.jpg?v=1532557500 1080w, //cdn.shopify.com/s/files/1/2719/8656/products/premium-wax-melts-clamshells-barn-cat-mercantile-llc_136_1296x.jpg?v=1532557500 1296w, //cdn.shopify.com/s/files/1/2719/8656/products/premium-wax-melts-clamshells-barn-cat-mercantile-llc_136_1512x.jpg?v=1532557500 1512w, //cdn.shopify.com/s/files/1/2719/8656/products/premium-wax-melts-clamshells-barn-cat-mercantile-llc_136_1728x.jpg?v=1532557500 1728w, //cdn.shopify.com/s/files/1/2719/8656/products/premium-wax-melts-clamshells-barn-cat-mercantile-llc_136_2048x.jpg?v=1532557500 2048w",premium-wax-melts-clamshells-barn-cat-mercantile-llc_136_2048x.jpg?v=1532557500 2048w,,,Barncat800,premium-wax-melts-clamshells-barn-cat-mercantile-llc_136_2048x.jpg?v=1532557500 2048w,
Lavender Bunch Folk Art Taper,,,"6"" LED battery operated timer taper is hand dipped in grungy buttermilk wax and features a cluster of lavender.  It runs on 2 ""AA"" batteries, which are included.
Minimum of 3.
 ",,,,,,,,,,,,,,Barncat400,Barncat160,"//cdn.shopify.com/s/files/1/2719/8656/products/lavender-bunch-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_482_180x.jpg?v=1530138458 180w, //cdn.shopify.com/s/files/1/2719/8656/products/lavender-bunch-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_482_370x.jpg?v=1530138458 370w, //cdn.shopify.com/s/files/1/2719/8656/products/lavender-bunch-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_482_540x.jpg?v=1530138458 540w, //cdn.shopify.com/s/files/1/2719/8656/products/lavender-bunch-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_482_740x.jpg?v=1530138458 740w, //cdn.shopify.com/s/files/1/2719/8656/products/lavender-bunch-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_482_900x.jpg?v=1530138458 900w, //cdn.shopify.com/s/files/1/2719/8656/products/lavender-bunch-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_482_1080x.jpg?v=1530138458 1080w, //cdn.shopify.com/s/files/1/2719/8656/products/lavender-bunch-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_482_1296x.jpg?v=1530138458 1296w, //cdn.shopify.com/s/files/1/2719/8656/products/lavender-bunch-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_482_1512x.jpg?v=1530138458 1512w, //cdn.shopify.com/s/files/1/2719/8656/products/lavender-bunch-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_482_1728x.jpg?v=1530138458 1728w, //cdn.shopify.com/s/files/1/2719/8656/products/lavender-bunch-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_482_2048x.jpg?v=1530138458 2048w",lavender-bunch-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_482_2048x.jpg?v=1530138458 2048w,,,Barncat800,lavender-bunch-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_482_2048x.jpg?v=1530138458 2048w,
Candy Canes Folk Art Taper,,,"6"" LED battery operated timer taper is hand dipped in grungy buttermilk wax and features a pair of folk art candy canes.  It runs on 2 ""AA"" batteries, which are included.
Minimum of 3.",,,,,,,,,,,,,,Barncat400,Barncat160,"//cdn.shopify.com/s/files/1/2719/8656/products/candy-canes-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_725_180x.jpg?v=1530138451 180w, //cdn.shopify.com/s/files/1/2719/8656/products/candy-canes-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_725_370x.jpg?v=1530138451 370w, //cdn.shopify.com/s/files/1/2719/8656/products/candy-canes-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_725_540x.jpg?v=1530138451 540w, //cdn.shopify.com/s/files/1/2719/8656/products/candy-canes-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_725_740x.jpg?v=1530138451 740w, //cdn.shopify.com/s/files/1/2719/8656/products/candy-canes-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_725_900x.jpg?v=1530138451 900w, //cdn.shopify.com/s/files/1/2719/8656/products/candy-canes-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_725_1080x.jpg?v=1530138451 1080w, //cdn.shopify.com/s/files/1/2719/8656/products/candy-canes-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_725_1296x.jpg?v=1530138451 1296w, //cdn.shopify.com/s/files/1/2719/8656/products/candy-canes-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_725_1512x.jpg?v=1530138451 1512w, //cdn.shopify.com/s/files/1/2719/8656/products/candy-canes-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_725_1728x.jpg?v=1530138451 1728w, //cdn.shopify.com/s/files/1/2719/8656/products/candy-canes-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_725_2048x.jpg?v=1530138451 2048w",candy-canes-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_725_2048x.jpg?v=1530138451 2048w,,,Barncat800,candy-canes-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_725_2048x.jpg?v=1530138451 2048w,
Sunflower Folk Art Taper,,,"6"" LED battery operated timer taper is hand dipped in grungy buttermilk wax and features a sunflower design.  It runs on 2 ""AA"" batteries, which are included.
Minimum of 3.",,,,,,,,,,,,,,Barncat400,Barncat160,"//cdn.shopify.com/s/files/1/2719/8656/products/sunflower-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_690_180x.jpg?v=1530138467 180w, //cdn.shopify.com/s/files/1/2719/8656/products/sunflower-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_690_370x.jpg?v=1530138467 370w, //cdn.shopify.com/s/files/1/2719/8656/products/sunflower-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_690_540x.jpg?v=1530138467 540w, //cdn.shopify.com/s/files/1/2719/8656/products/sunflower-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_690_740x.jpg?v=1530138467 740w, //cdn.shopify.com/s/files/1/2719/8656/products/sunflower-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_690_900x.jpg?v=1530138467 900w, //cdn.shopify.com/s/files/1/2719/8656/products/sunflower-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_690_1080x.jpg?v=1530138467 1080w, //cdn.shopify.com/s/files/1/2719/8656/products/sunflower-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_690_1296x.jpg?v=1530138467 1296w, //cdn.shopify.com/s/files/1/2719/8656/products/sunflower-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_690_1512x.jpg?v=1530138467 1512w, //cdn.shopify.com/s/files/1/2719/8656/products/sunflower-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_690_1728x.jpg?v=1530138467 1728w, //cdn.shopify.com/s/files/1/2719/8656/products/sunflower-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_690_2048x.jpg?v=1530138467 2048w",sunflower-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_690_2048x.jpg?v=1530138467 2048w,,,Barncat800,sunflower-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_690_2048x.jpg?v=1530138467 2048w,
Pineapple Folk Art Taper,,,"6"" LED battery operated timer taper is hand dipped in grungy buttermilk wax and features a folk art pineapple.  It runs on 2 ""AA"" batteries, which are included.
Minimum of 3.",,,,,,,,,,,,,,Barncat400,Barncat160,"//cdn.shopify.com/s/files/1/2719/8656/products/pineapple-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_570_180x.jpg?v=1530138460 180w, //cdn.shopify.com/s/files/1/2719/8656/products/pineapple-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_570_370x.jpg?v=1530138460 370w, //cdn.shopify.com/s/files/1/2719/8656/products/pineapple-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_570_540x.jpg?v=1530138460 540w, //cdn.shopify.com/s/files/1/2719/8656/products/pineapple-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_570_740x.jpg?v=1530138460 740w, //cdn.shopify.com/s/files/1/2719/8656/products/pineapple-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_570_900x.jpg?v=1530138460 900w, //cdn.shopify.com/s/files/1/2719/8656/products/pineapple-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_570_1080x.jpg?v=1530138460 1080w, //cdn.shopify.com/s/files/1/2719/8656/products/pineapple-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_570_1296x.jpg?v=1530138460 1296w, //cdn.shopify.com/s/files/1/2719/8656/products/pineapple-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_570_1512x.jpg?v=1530138460 1512w, //cdn.shopify.com/s/files/1/2719/8656/products/pineapple-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_570_1728x.jpg?v=1530138460 1728w, //cdn.shopify.com/s/files/1/2719/8656/products/pineapple-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_570_2048x.jpg?v=1530138460 2048w",pineapple-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_570_2048x.jpg?v=1530138460 2048w,,,Barncat800,pineapple-folk-art-taper-battery-operated-tapers-barn-cat-mercantile_570_2048x.jpg?v=1530138460 2048w,
"6"" LED Wax Dipped Taper with Timer",,,"Each 6"" primitive LED taper is hand dipped to order.  It has a 6 hour timer and runs on 2 ""AA"" batteries, which are included.  It's available in 11 primitive colors.  
Pictured are (front): Robin's Egg Blue, Buttercup, Blackened Beeswax and Buttermilk; (middle) Pumpkin, Black and Burgundy and (back) Brown, Mustard, Hunter Green and Sage.
Minimum of 3 per color.",,,,,,,,,,,,,,Barncat400,Barncat160,"//cdn.shopify.com/s/files/1/2719/8656/products/6-led-wax-dipped-taper-with-timer-candles-barn-cat-mercantile-llc_511_180x.jpg?v=1530138445 180w, //cdn.shopify.com/s/files/1/2719/8656/products/6-led-wax-dipped-taper-with-timer-candles-barn-cat-mercantile-llc_511_370x.jpg?v=1530138445 370w, //cdn.shopify.com/s/files/1/2719/8656/products/6-led-wax-dipped-taper-with-timer-candles-barn-cat-mercantile-llc_511_540x.jpg?v=1530138445 540w, //cdn.shopify.com/s/files/1/2719/8656/products/6-led-wax-dipped-taper-with-timer-candles-barn-cat-mercantile-llc_511_740x.jpg?v=1530138445 740w, //cdn.shopify.com/s/files/1/2719/8656/products/6-led-wax-dipped-taper-with-timer-candles-barn-cat-mercantile-llc_511_900x.jpg?v=1530138445 900w, //cdn.shopify.com/s/files/1/2719/8656/products/6-led-wax-dipped-taper-with-timer-candles-barn-cat-mercantile-llc_511_1080x.jpg?v=1530138445 1080w, //cdn.shopify.com/s/files/1/2719/8656/products/6-led-wax-dipped-taper-with-timer-candles-barn-cat-mercantile-llc_511_1296x.jpg?v=1530138445 1296w, //cdn.shopify.com/s/files/1/2719/8656/products/6-led-wax-dipped-taper-with-timer-candles-barn-cat-mercantile-llc_511_1512x.jpg?v=1530138445 1512w, //cdn.shopify.com/s/files/1/2719/8656/products/6-led-wax-dipped-taper-with-timer-candles-barn-cat-mercantile-llc_511_1728x.jpg?v=1530138445 1728w, //cdn.shopify.com/s/files/1/2719/8656/products/6-led-wax-dipped-taper-with-timer-candles-barn-cat-mercantile-llc_511_2048x.jpg?v=1530138445 2048w",6-led-wax-dipped-taper-with-timer-candles-barn-cat-mercantile-llc_511_2048x.jpg?v=1530138445 2048w,,,Barncat800,6-led-wax-dipped-taper-with-timer-candles-barn-cat-mercantile-llc_511_2048x.jpg?v=1530138445 2048w,
