"19"" Red Plaid Santa Gnome with Candy Cane Christmas Figure"," Northlight VM37772
UPC: 093422377720","Home|19"" Red Plaid Santa Gnome with Candy Cane Christmas Figure","Current In Stock Quantity: 0
Quantity Due In: 96
Expected Arrival Date: 9/15/2019
Add some mystical enchantment to your holiday decor with this charming Santa gnome. This gnome features a plaid outfit with matching hat complete with jingle bell. He holds a candy cane topped with pine sprigs. Perfect on tables, mantles or as part of your holiday table centerpiece.
Product Features:
Plaid Santa Claus gnome
Gnome wears a plaid suit and matching hat
Holds a large red candy cane with bell accent
Gnome's hat is accented with pine sprigs, pine cones, berries, and a bell
Flexible wire in hat allows for it to be positioned to your liking
Weighted body, making him perfect for any tabletop
For indoor use only
Dimensions: 19""H x 8.5""W x 6""D
Material(s): fabric/faux fur/foam



SKU: Northlight VM37772
UPC: 093422377720",Quantity,,,,,,1,$14.00 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_vm37772.jpg?v=1582579327,northlight_vm37772.jpg,,,northlight800,northlight_vm37772.jpg
"15"" Purple LED Lighted Solar Powered Flower Garden Lawn Stake"," DAK XS01581A
UPC: 093422749763","Home|15"" Purple LED Lighted Solar Powered Flower Garden Lawn Stake","Current In Stock Quantity: 52
Quantity Due In: 0
Expected Arrival Date:
Shop this LED lighted solar powered flower garden lawn stake that will adorn your lawn with aged beauty. The stake with spring colors is sure to bring creativeness to your garden. Quality materials are used to ensure that it lasts for years to come.
Product Features:
Lights up with 1 clear LED light that is located inside the globe in the middle of the flower
LED Lighted Solar Powered Lawn Stake
On/off switch on side of the flower
Mono-crystal solar panel
Lights automatically turn on at dusk and off at dawn
Must be placed in an area that receives full sun for at least 8 hours a day to work properly
Requires one """"AA"""" rechargeable battery (included)
Run time: 8-10 hours
Double lawn stakes are attached at the bottom for easy installation
Dimensions: 15""""H x 17 3/4""""W x 15""""D
Material(s): metal/plastic and glass""



SKU: DAK XS01581A
UPC: 093422749763",Quantity,,,,,,1,$50.75 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/trxspto9mszrcmpldxxfcfxjxg8shba3.jpg?v=1582603199,trxspto9mszrcmpldxxfcfxjxg8shba3.jpg,,,northlight800,trxspto9mszrcmpldxxfcfxjxg8shba3.jpg
"34"" Inflatable Red and Yellow Swimming Pool Basketball Shooting Game"," POOL CENTRAL JL077210NPF
UPC: 6920388607032","Home|34"" Inflatable Red and Yellow Swimming Pool Basketball Shooting Game","Current In Stock Quantity: 154
Quantity Due In: 0
Expected Arrival Date:
Take your family pool fun up a notch with this inflatable basketball game where parents and children can play together. These sets are well balanced and are ideal for use at the pool or in windy conditions. It is a fun and challenging game perfect for the whole family. Both adults and kids could play basketball for leisure and entertainment in a garden, pool, beach or outdoor.
Features:
Inflatable basketball water pool game
Yellow, red, blue and orange colored
Features a bottom yellow base with an attached clear net to the top
The back frame is red and reads ""Water Sports"" with a basketball
Attached is an inflatable hop
Includes (3) plastic pit balls
Suitable for salt and fresh water
Inflatable game is made from 8-gauge vinyl for longer lasting
For ages 3 years and Up
Dimensions: 26.5""L x 26""W x 34""H
Material(s): vinyl/plastic



SKU: POOL CENTRAL JL077210NPF
UPC: 6920388607032",Quantity,,,,,,1,$10.25 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/wbnfahdgjybipf2gwmtea0a9uzdd7k52_1bc0402c-0f27-454f-a5d5-11c7f003d550.jpg?v=1582575501,wbnfahdgjybipf2gwmtea0a9uzdd7k52_1bc0402c-0f27-454f-a5d5-11c7f003d550.jpg,,,northlight800,wbnfahdgjybipf2gwmtea0a9uzdd7k52_1bc0402c-0f27-454f-a5d5-11c7f003d550.jpg
Set of 14 Blue and Yellow Easter Egg Spring Decor," NORTHLIGHT EG37195
UPC: 093422371957",Home|Set of 14 Blue and Yellow Easter Egg Spring Decor,"Current In Stock Quantity: 122
Quantity Due In: 0
Expected Arrival Date:
Product Features:
Set includes an assortment of Easter egg chickens, egg carrot ornaments, a felt bunny figure, sunflowers with pegs attached, and Easter egg picks
Ornaments come ready-to-hang on white satin ribbons
A fun and whimsical touch to add to your holiday decor
Comes in a window gift box
Recommended for indoor use only
Dimensions:
Easter egg chickens: 2.5""H x 1.75""W x 1.5""D
Egg ornaments: 3.5""H x 1.5""W x 1.5""D
Bunny: 3.5""H x 3.25""W x 1""D
Picks: 6.75""H x 1.25""W x 1.25""D
Sunflower peg: 2.25""H x 2""W x .5""D
Material(s): plastic/felt/wood



SKU: NORTHLIGHT EG37195
UPC: 093422371957",Quantity,,,,,,1,$5.00 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/northlight_20eg37195.jpg?v=1582620032,northlight_20eg37195.jpg,,,northlight800,northlight_20eg37195.jpg
"Set of 2 Rustic American Flag Rectangular Wooden Decorative Storage Boxes 14.5-17"""," NORTHLIGHT MM77370
UPC: 009312773701","Home|Set of 2 Rustic American Flag Rectangular Wooden Decorative Storage Boxes 14.5-17""","Current In Stock Quantity: 51
Quantity Due In: 0
Expected Arrival Date:
This set of 2 decorative rectangular storage boxes is a creative way to add storage space in any room of your home
Each box features a rustic looking American flag on the front and back with red and white stripes along the sides
Attached metal latches keep the boxes securely closed
Recommended for indoor use only
Dimensions:
Small: 3.63""H x 14.5""W x 9.75""D
Large: 4.5""H x 17""W x 12""D
Material(s): MDF (medium density fiberboard)/canvas/metal



SKU: NORTHLIGHT MM77370
UPC: 009312773701",Quantity,,,,,,1,$31.00 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/q4gzb32jpkqmgyx4ql05iggmdnz6xgcf.jpg?v=1582554784,q4gzb32jpkqmgyx4ql05iggmdnz6xgcf.jpg,,,northlight800,q4gzb32jpkqmgyx4ql05iggmdnz6xgcf.jpg
36' Blue Blow Molded PE Swimming Pool Vacuum Hose," POOL CENTRAL EW36726
UPC: 093422367264",Home|36' Blue Blow Molded PE Swimming Pool Vacuum Hose,"Current In Stock Quantity: 110
Quantity Due In: 0
Expected Arrival Date:
Designed for water disposal during vacuum cleaning, this hose is made of a quality plastic that holds up to extreme weather. Use a swivel cuff to prevent tangles! Each hose rolls up neatly for storage and fits most standard vacuum heads.
Product Features:
Features a swimming pool vacuum hose
Comes with poly-welded PE cuffs
Threaded swivel cuff for kink-free maneuverability
Superior tensile strength for crush-resistant operation
Lightweight, flexible and it floats
Dimensions: 36' long x 1.25"" diameter
Material(s): heavy duty PE plastic



SKU: POOL CENTRAL EW36726
UPC: 093422367264",Quantity,,,,,,1,$14.00 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/poolcentral_ew36726_1.jpg?v=1582601355,poolcentral_ew36726_1.jpg,,,northlight800,poolcentral_ew36726_1.jpg
"Set of 100 Blue Mini Christmas Lights 4.25"" Spacing - Green Wire"," BRITE STAR 37-463-77
UPC: 021995374631","Home|Set of 100 Blue Mini Christmas Lights 4.25"" Spacing - Green Wire","Current In Stock Quantity: 263
Quantity Due In: 0
Expected Arrival Date:
Product Features:
Color: blue bulbs / green wire
Number of bulbs on string: 100
Bulb size: mini
Spacing between each bulb: 4.25""
Lighted length: 34.1'
Total length: 36'
18.5"" lead cord
3.5"" tail cord
Additional Product Features:
Super bright bulbs
If one bulb burns out, the rest will stay lit
Lights are equipped with Socket Lock feature, which makes them replaceable, interchangeable and keeps them from falling out
Contains end-to-end connectors which allows you to connect multiple sets together (not to exceed 210 watts)
Comes with replacement bulbs and a spare fuse
UL listed for indoor or outdoor use
Wire gauge: 22
120 volts, 60 hertz, .34 amps, 40.8 watts



SKU: BRITE STAR 37-463-77
UPC: 021995374631",Quantity,,,,,,1,$8.75 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/grov6bynxk7vivugggvldjem0yhubip5-35-1.jpg?v=1582605645,grov6bynxk7vivugggvldjem0yhubip5-35-1.jpg,,,northlight800,grov6bynxk7vivugggvldjem0yhubip5-35-1.jpg
"24"" Inflatable Blue and Yellow Dragon Children's Swimming Pool Split Ring Inner Tube"," POOL CENTRAL JL047025NPF BLUE
UPC: 257554167486","Home|24"" Inflatable Blue and Yellow Dragon Children's Swimming Pool Split Ring Inner Tube","Current In Stock Quantity: 332
Quantity Due In: 0
Expected Arrival Date:
This adorable swimming pool split ring animal tube is perfect for children to stay afloat while in the pool. The inner tube is blue and green, features a baby dragon head with a long neck something that your children will be excited about for the whole summer. This classic inner tube is for relaxing or playing in the water on a hot summer day. Enjoy your summer and have some fun while floating with this unique inner tube.
Product Features:
Blue, green and white children's inflatable ring float
Float features a dragon's head with a long neck
Dragon has spikes on its head, 2 eyes, mouth with white teeth
Polka dot pattern around the ring of the float
Features a secure comfort fitting ring that provides easy in-and-out access of the tube
This float is made of 8-gauge vinyl
Recommended for the age 3 and above
This is not a lifesaving device - always keep children in sight within quick and easy reach when they are in the water with you
Dimensions: 24"" long x 21"" wide (deflated)
Material(s): vinyl
Note: ships flat and does not come inflated



SKU: POOL CENTRAL JL047025NPF BLUE
UPC: 257554167486",Quantity,,,,,,1,$2.00 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/vrbf3khb0wffqfa0wh6bs375jezsx88q.jpg?v=1582600699,vrbf3khb0wffqfa0wh6bs375jezsx88q.jpg,,,northlight800,vrbf3khb0wffqfa0wh6bs375jezsx88q.jpg
Set of 10 White Fabric Round Chinese Lantern Summer Garden Patio Christmas Lights - 7.5 ft White Wire," SIENNA 624FY12C
UPC: 047275647936",Home|Set of 10 White Fabric Round Chinese Lantern Summer Garden Patio Christmas Lights - 7.5 ft White Wire,"Current In Stock Quantity: 1
Quantity Due In: 0
Expected Arrival Date:
Revamp your home decor according to your tang with these eye-catching Chinese lantern round lights, which creates a great outlook on your living area. Exceptionally breath-taking and inflated these holiday lights deepen your festive mood. Place them in an antique urn and get mesmerized with its exquisiteness.
Product Features:
Color: clear bulbs / white wire
White fabric lantern light covers
Number of bulbs on string: 10
Bulb size: mini
Spacing between each bulb: 10""
Lighted length: 7.5'
Total length: 10'
6"" lead cord
24"" tail cord
Additional Product Features:
UL listed for indoor or outdoor use
If one bulb burns out, the rest will stay lit
Comes with replacement bulbs, flasher bulbs and spare fuses
Contains end-to-end connectors which allows you to connect multiple sets together (not to exceed 210 watts)
Wire gauge: 22
120 volts, 60 hertz, .08 amps, 9.6 watts



SKU: SIENNA 624FY12C
UPC: 047275647936",Quantity,,,,,,1,$11.00 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/byif9iqpydynozsp2tca3bhpcj9k7s16.jpg?v=1582588019,byif9iqpydynozsp2tca3bhpcj9k7s16.jpg,,,northlight800,byif9iqpydynozsp2tca3bhpcj9k7s16.jpg
"34"" Blue and White Shark Children's Inflatable Swimming Pool Kickboard"," POOL CENTRAL JL037249NPF
UPC: 093422640602","Home|34"" Blue and White Shark Children's Inflatable Swimming Pool Kickboard","Current In Stock Quantity: 239
Quantity Due In: 0
Expected Arrival Date:
This fun kickboard will help little ones feel more confident in the water. Two large supporting fishes on each end support the children to swim efficiently. So let the little ones enjoy pool time with the rest of the family with this cool little float!
Product Features:
Blue, white and red inflatable pool float
Features 2 large fish on either side for comfortable flotation support
Fish has a smiling face with a tail and a fin
Included 3 air chambers for extra safety
Float is constructed by an 8-gauge vinyl
Comes with a repair patch
Recommended for children 3 years and up
Dimensions: 13.5""H x 34""W x 29""D
Material(s): vinyl



SKU: POOL CENTRAL JL037249NPF
UPC: 093422640602",Quantity,,,,,,1,$7.50 ,,,,,1,northlight400,northlight160,https://cdn.shopify.com/s/files/1/0447/2965/products/poolcentral_jl037249npf_1.jpg?v=1582605507,poolcentral_jl037249npf_1.jpg,,,northlight800,poolcentral_jl037249npf_1.jpg
