"RLI_KIW_16OZ
",Kiwi Strawberry,RLI_KIW_16OZ,Home > Reflective Light Inspirations >,"The exotic kiwi fruit is naturally paired with strawberries. The kiwi aroma initially fills the surroundings, followed by the sweet burst of fresh strawberries, enhanced with creamy peach nectar.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.","Jesus Christ the same yesterday, today, and forever (Hebrews 13:8)",[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_KIW.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_LAV_16OZ
",Kiwi Strawberry,RLI_KIW_16OZ,Home > Reflective Light Inspirations >,"The exotic kiwi fruit is naturally paired with strawberries. The kiwi aroma initially fills the surroundings, followed by the sweet burst of fresh strawberries, enhanced with creamy peach nectar.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.","Jesus Christ the same yesterday, today, and forever (Hebrews 13:8)",[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_KIW.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_LEM_16OZ
",Kiwi Strawberry,RLI_KIW_16OZ,Home > Reflective Light Inspirations >,"The exotic kiwi fruit is naturally paired with strawberries. The kiwi aroma initially fills the surroundings, followed by the sweet burst of fresh strawberries, enhanced with creamy peach nectar.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.","Jesus Christ the same yesterday, today, and forever (Hebrews 13:8)",[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_KIW.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_VER_16OZ
",Lemon Verbena,RLI_VER_16OZ,Home > Reflective Light Inspirations >,"Lift your spirits with the rich herbal zest of spring green herbs, white lilies, citrus, and verbena.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",I will sing praises unto thy name forever (Psalm 61:8),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_VER.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_LIL_16OZ
",Lemon Verbena,RLI_VER_16OZ,Home > Reflective Light Inspirations >,"Lift your spirits with the rich herbal zest of spring green herbs, white lilies, citrus, and verbena.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",I will sing praises unto thy name forever (Psalm 61:8),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_VER.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_MAC_16OZ
",Macintosh Apple,RLI_MAC_16OZ,Home > Reflective Light Inspirations >,"The apple cart is full! A bushel basket bouquet of delicious apples, freshly picked, loaded with country charm.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",And the seed whose fruit is righteousness is sown in peace (James 3:18),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_MAC.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_MAP_16OZ
",Macintosh Apple,RLI_MAC_16OZ,Home > Reflective Light Inspirations >,"The apple cart is full! A bushel basket bouquet of delicious apples, freshly picked, loaded with country charm.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",And the seed whose fruit is righteousness is sown in peace (James 3:18),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_MAC.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_MIS_16OZ
",Macintosh Apple,RLI_MAC_16OZ,Home > Reflective Light Inspirations >,"The apple cart is full! A bushel basket bouquet of delicious apples, freshly picked, loaded with country charm.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",And the seed whose fruit is righteousness is sown in peace (James 3:18),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_MAC.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_NUT_16OZ
",Nutmeg & Cedar,RLI_NUT_16OZ,Home > Reflective Light Inspirations >,"Experience the beautiful simplicity of shaved cedar chips blended harmoniously with the hint of nutmeg. Bring the outdoors inside your home.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.","With God, all things are possible! (Matthew 19:26)",[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_NUT.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_SPR_16OZ
",Spruce & Berries,RLI_SPR_16OZ,Home > Reflective Light Inspirations >,"A freshly cut tree, rustled into the house, next to a roaring fire. This candle will invoke memories of Christmas's past, with a rich evergreen aroma mixed with a hint of holiday berries. 

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",Merry Christmas,[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_SPR.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_STR_16OZ
",Spruce & Berries,RLI_SPR_16OZ,Home > Reflective Light Inspirations >,"A freshly cut tree, rustled into the house, next to a roaring fire. This candle will invoke memories of Christmas's past, with a rich evergreen aroma mixed with a hint of holiday berries. 

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",Merry Christmas,[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_SPR.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_SUG_16OZ
",Spruce & Berries,RLI_SPR_16OZ,Home > Reflective Light Inspirations >,"A freshly cut tree, rustled into the house, next to a roaring fire. This candle will invoke memories of Christmas's past, with a rich evergreen aroma mixed with a hint of holiday berries. 

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",Merry Christmas,[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_SPR.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_SUN_16OZ
",Sun-Ripened Raspberry,RLI_SUN_16OZ,Home > Reflective Light Inspirations >,"Abundantly full bushes of summer raspberries are waiting to be picked. Their romantic sun-kissed scent will make you want to dance barefoot in the grass!

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",Don't worry about anything; instead pray about everything (Philippians 4:6),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_SUN.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_SWE_16OZ
",Sun-Ripened Raspberry,RLI_SUN_16OZ,Home > Reflective Light Inspirations >,"Abundantly full bushes of summer raspberries are waiting to be picked. Their romantic sun-kissed scent will make you want to dance barefoot in the grass!

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",Don't worry about anything; instead pray about everything (Philippians 4:6),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_SUN.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_VAN_16OZ
",Vanilla Bean,RLI_VAN_16OZ,Home > Reflective Light Inspirations >,"A truly delicious scent, reminiscent of baker's treats and creamy confections loaded with rich vanilla.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.","The Lord is my Shepherd, I shall not want (Psalm 23:1)",[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_VAN.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_WIL_16OZ
",Vanilla Bean,RLI_VAN_16OZ,Home > Reflective Light Inspirations >,"A truly delicious scent, reminiscent of baker's treats and creamy confections loaded with rich vanilla.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.","The Lord is my Shepherd, I shall not want (Psalm 23:1)",[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_VAN.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_ACA_26OZ
",Acai Berry,RLI_ACA_16OZ,Home > Reflective Light Inspirations >,"A tropical medley of pineapple, mango, mandarin and raw coconut from the Brazilian Islands.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",God is with you wherever you go (Joshua 1:9),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_ACA.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_APB_26OZ
",Acai Berry,RLI_ACA_16OZ,Home > Reflective Light Inspirations >,"A tropical medley of pineapple, mango, mandarin and raw coconut from the Brazilian Islands.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",God is with you wherever you go (Joshua 1:9),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_ACA.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_APC_26OZ
",Apple Cinnamon,RLI_APC_26OZ,Home > Reflective Light Inspirations >,"Remember those perfectly beautiful Fall days when the air was crisp and chilly outside, but warm from the oven inside? The fresh apple pie sits on the rack, sprinkled with savory cinnamon, filling the house with the scent we all crave!

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",Trust in the Lord with all your heart (Proverbs 3:5),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_APC.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_BAM_26OZ
",Apple Cinnamon,RLI_APC_26OZ,Home > Reflective Light Inspirations >,"Remember those perfectly beautiful Fall days when the air was crisp and chilly outside, but warm from the oven inside? The fresh apple pie sits on the rack, sprinkled with savory cinnamon, filling the house with the scent we all crave!

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",Trust in the Lord with all your heart (Proverbs 3:5),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_APC.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_AMI_26OZ
",Apple Cinnamon,RLI_APC_26OZ,Home > Reflective Light Inspirations >,"Remember those perfectly beautiful Fall days when the air was crisp and chilly outside, but warm from the oven inside? The fresh apple pie sits on the rack, sprinkled with savory cinnamon, filling the house with the scent we all crave!

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",Trust in the Lord with all your heart (Proverbs 3:5),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_APC.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_CAP_26OZ
",Cappuccino Brulee,RLI_CAP_26OZ,Home > Reflective Light Inspirations >,"Ah, the smells of a dessert, laden with rich coffee overtones. Delve into the rich luxury of cappuccino divinity with a well balanced mixture of chocolate and coffee overtones bringing together the perfect result of brulee.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.","Thy Word is a lamp unto my feet, and a light unto my path (Psalm 119:105)",[],1,$22.00,https://www.barncandles.com/resize/ProductImages/RLI_CAP.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_CHR_26OZ
",Christmas Splendor,RLI_CHR_16OZ,Home > Reflective Light Inspirations >,"Return to the simplicity and beauty of holiday traditions. Blend oranges, cranberries and spices together to create this fabulous festival of scent.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",Keep Christ in Christmas,[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_CHR.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_CIN_26OZ
",Cinnamon Stick,RLI_CIN_16OZ,Home > Reflective Light Inspirations >,"Nothing beats the classic spicy scent of warm cinnamon, clove, and ginger. The pure indulgence of this fragrance is inviting in any room.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",All things work together for good to them that love God (Romans 8:28),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_CIN.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_SPI_26OZ
",Cinnamon Stick,RLI_CIN_16OZ,Home > Reflective Light Inspirations >,"Nothing beats the classic spicy scent of warm cinnamon, clove, and ginger. The pure indulgence of this fragrance is inviting in any room.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",All things work together for good to them that love God (Romans 8:28),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_CIN.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_CRA_26OZ
",Cinnamon Stick,RLI_CIN_16OZ,Home > Reflective Light Inspirations >,"Nothing beats the classic spicy scent of warm cinnamon, clove, and ginger. The pure indulgence of this fragrance is inviting in any room.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",All things work together for good to them that love God (Romans 8:28),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_CIN.jpg?lr=t&bw=550&w=550&bh=550&h=550
"RLI_CUC_26OZ
",Cucumber Melon,RLI_CUC_16OZ,Home > Reflective Light Inspirations >,"Farm fresh cucumbers from the garden, mixed with luscious ripe melon.

These labels feature an intricate laser cut design with a scripture based message as well as the fragrance name.

Our Reflective Light Candles have a captivating style! They are housed in a clear glass jar with a unique stepped base and mouth. The black metal lid is elegantly embossed. The 26 ounce candles have approximately 200 hours of burn time. The 16 ounce candles have approximately 120 hours of burn time.",Oh give thanks to the Lord for He is good. His faithful love endures forever. (Psalm 107:1),[],1,$19.00,https://www.barncandles.com/resize/ProductImages/RLI_CUC.jpg?lr=t&bw=550&w=550&bh=550&h=550
