SPOOL OF LACE - MEDIUM,0745-62,,"HomArt's Spools of Lace are beautiful tools and decorations that are spun by hand on a loom . The medium Spool of Lace is easy to handle and perfect for adorning a banister rail or table or a vase or article of clothing; with its versatility, the uses for HomArt's delicate and beautiful Spools of Lace are endless. HomArt's medium Spool of Lace measures 4.5 x 2 inches and comes entwined with 8 yards of ¾--inch-wide lace.",,,,,"length: 2 in
width: 2 in
height: 4.50 in
diameter: 2 in
weight: 0.20 lb
size (us): spool - 4.5 x 2 in
material: cotton
info: lace - 8 yrds x 3/4 in",,6,$3.00 ,,,,,6,homart400,homart160,../images/products/ZOOM/desktop/0745-62.jpg,0745-62.jpg,,,homart800,0745-62.jpg
SPOOL OF LACE - WIDE,0745-63,,"HomArt's Spools of Lace are beautiful tools and decorations that are spun by hand on a loom. The wide Spool of Lace is easy to handle and perfect for adorning a banister rail or table or a vase or article of clothing; with its , the uses for HomArt's delicate and beautiful Spools of Lace are endless. HomArt's wide Spool of Lace measures 4.5 x 2 inches and comes entwined with 5 yards of inch-wide lace.",,,,,"length: 2 in
width: 2 in
height: 4.50 in
diameter: 2 in
weight: 0.20 lb
size (us): spool 4.5 x 2 in
material: cotton
info: lace - 5 yrds x 1 in",,6,$3.50 ,,,,,6,homart400,homart160,../images/products/ZOOM/desktop/0745-63.jpg,0745-63.jpg,,,homart800,0745-63.jpg
"MIRO SPREADER, BRASS",0746-14,,Textured handles and polished ends create a collection of cheese servers and cocktail utensils that are luxurious but not overly ornate. Hand wash is recommended.,,,,,"length: 6 in
width: 0.75 in
height: 0.25 in
weight: 0.11 lb
size (us): 6x0.75x0.25
material: metal",,6,$4.50 ,24,$4.10 ,,,6,homart400,homart160,../images/products/ZOOM/desktop/0746-14.JPG,0746-14.JPG,,,homart800,0746-14.JPG
"MIRO COCKTAIL FORK, BRASS",0747-14,,Textured handles and polished ends create a collection of cheese servers and cocktail utensils that are luxurious but not overly ornate. Hand wash is recommended.,,,,,"length: 5.50 in
width: 0.50 in
height: 0.25 in
weight: 0.05 lb
size (us): 5.5x0.5x0.25
material: metal",,6,$3.75 ,24,$3.40 ,,,6,homart400,homart160,../images/products/ZOOM/desktop/0747-14.JPG,0747-14.JPG,,,homart800,0747-14.JPG
"BURKE SPOON, WOOD - SM",0748-0,,Richly grained teak wood is hand carved into minimal yet functional servicing pieces. Hand wash is recommended.,,,,,"length: 6 in
width: 1.75 in
height: 0.75 in
weight: 0.02 lb
size (us): 6x1.75x0.75
material: wood",,6,$4.75 ,24,$4.40 ,,,6,homart400,homart160,../images/products/ZOOM/desktop/0748-0.JPG,0748-0.JPG,,,homart800,0748-0.JPG
"BURKE SPOON, WOOD - LRG",0749-0,,Richly grained teak wood is hand carved into minimal yet functional servicing pieces. Hand wash is recommended.,,,,,"length: 9.50 in
width: 2.25 in
height: 0.75 in
weight: 0.04 lb
size (us): 9.5x2.25x0.75
material: wood",,6,$5.50 ,24,$5.10 ,,,6,homart400,homart160,../images/products/ZOOM/desktop/0749-0.JPG,0749-0.JPG,,,homart800,0749-0.JPG
POD POURRI - LAVENDER SM,0862-3,,"HomScent Lavender Pod Pourri, packaged by HomArt, is scented with a delicate fragrance of natural meadow and lavender flowers. HomArt’s HomScent Lavender Pod Pourri can be used alone as well as for sachets, or it can be combined with another Pod Pourri to create a personalized potpourri—with looks and fragrances to match unique tastes and decor! It can also be used to make wonderful homemade gifts, such as affordable but very personal and thoughtful homemade sachets or potpourri for special friends and associates on any gift-giving occasion. Or choose a votive cup, lantern, jar, or other container; add a candle; and use Lavender Pod Pourri as a base to add beautiful fragrance to the soft candlelight—also for a personal home decoration or as a lovely sophisticated homemade gift. The small bag of HomScent Lavender Pod Pourri is 5x3x5. For external use only; not suitable for foods or cooking.",,,,,"length: 5 in
width: 3 in
height: 5 in
weight: 1 lb
material: lavender",,2,$8.00 ,12,$7.50 ,,,2,homart400,homart160,../images/products/ZOOM/desktop/0862-3.jpg,0862-3.jpg,,,homart800,0862-3.jpg
POD POURRI - LAVENDER LRG,0864-3,,"HomScent Lavender Pod Pourri, packaged by HomArt, is scented with a delicate fragrance of natural meadow and lavender flowers. HomArt’s HomScent Lavender Pod Pourri can be used alone as well as for sachets, or it can be combined with another Pod Pourri to create a personalized potpourri—with looks and fragrances to match unique tastes and decor! It can also be used to make wonderful homemade gifts, such as affordable but very personal and thoughtful homemade sachets or potpourri for special friends and associates on any gift-giving occasion. Or choose a votive cup, lantern, jar, or other container; add a candle; and use Lavender Pod Pourri as a base to add beautiful fragrance to the soft candlelight—also for a personal home decoration or as a lovely sophisticated homemade gift. The large bag of HomScent Lavender Pod Pourri is 5x3x7. For external use only; not suitable for foods or cooking.",,,,,"length: 5 in
width: 3 in
height: 7 in
weight: 1.50 lb
material: lavender",,2,$14.00 ,12,$13.10 ,,,2,homart400,homart160,../images/products/ZOOM/desktop/0864-3.jpg,0864-3.jpg,,,homart800,0864-3.jpg
SEASHELL - FOX SHELL,0865-3,,"Hand selected, choice specimens of non-endangered seashells from oceans all over the world. For decorative use only.",,,,,"weight: 0.08 lb
size (us): 4-5 inch
material: seashell",,12,$2.25 ,72,$1.75 ,,,12,homart400,homart160,../images/products/ZOOM/desktop/0865-3.JPG,0865-3.JPG,,,homart800,0865-3.JPG
"OLIVE TREE, FAUX",0878-0,,"Add lifelike and long-lasting greenery to permanent terrariums and indoor arrangements. Our Olive Tree is a true doppelganger to its living counterpart, only without the maintenance! Comes in a black plastic pot.",,,,,"length: 16 in
width: 16 in
height: 26 in
cube: 0.00
weight: 1.20 lb
material: plastic
info: pott dimensions only.5x4.5",,2,$25.00 ,8,$23.20 ,,,2,homart400,homart160,../images/products/ZOOM/desktop/0878-0.JPG,0878-0.JPG,,,homart800,0878-0.JPG
