"Candle Pillar White w/Red Coral Inlay: 3""Dia x 6""H, White Bow",CW 183 L,Candles - Pillar - Coral Design|,"Candle Pillar White w/Red Coral Inlay: 3""Dia x 6""H, White Bow

White pillar candle surrounded by inlaid red coral, a sophisticated and popular coastal design trend!

New Item! Available November 2008!

Orders placed will be held on back order and shipped as soon as available.",,,,,,,1,9,6,8.5,,,1,,,lg000129.jpg,lg000129.jpg,,,,lg000129.jpg
"Coral Pillar White w/Red Coral Embossed:  3""Dia x 3""H",CW 184 S,Candles - Pillar - Coral Design|,"Candle Pillar White w/Red Coral Embossed: 3""Dia x 3""H

White pillar candle surrounded by life-like 3D red coral, a very popular color trend in coastal Home Decor!",,,,,,,1,5.5,6,5,,,1,,,lg000130.jpg,lg000130.jpg,,,,lg000130.jpg
"Coral Pillar White w/Red Coral Embossed:  3""Dia x 4""H",CW 184 M,Candles - Pillar - Coral Design|,"Candle Pillar White w/Red Coral Embossed: 3""Dia x 4""H

White pillar candle surrounded by life-like 3D red coral, a very popular color trend in coastal Home Decor!",,,,,,,1,7,6,6.5,,,1,,,lg000131.jpg,lg000131.jpg,,,,lg000131.jpg
"Coral Pillar White w/Red Coral Embossed:  3""Dia x 6""H",CW 184 L,Candles - Pillar - Coral Design|,"Candle Pillar White w/Red Coral Embossed: 3""Dia x 6""H

White pillar candle surrounded by life-like 3D red coral, a very popular color trend in coastal Home Decor!",,,,,,,1,9,6,8.5,,,1,,,lg000132.jpg,lg000132.jpg,,,,lg000132.jpg
"Candle Pillar w/Seashell & Netting: 4""Dia x 4-1/8""H",CW 673 M,"Candles - Pillar - Shell, Netting|","Candle Pillar w/Seashell & Netting: 3""Dia top x 4"" bottom x 4-1/8""H

This off white pillar candle is wrapped in a natural looking fishing net, which is actually wax, sitting atop a beautiful arranged assortment of seashells with incredible detail. Our most popular design for our beach lovers.",,,,,,,1,8,6,7.5,,,1,,,lg000134.jpg,lg000134.jpg,,,,lg000134.jpg
"Candle Pillar w/Seashell & Netting: 4""Dia x 6""H",CW 673 L,"Candles - Pillar - Shell, Netting|","Candle Pillar w/Seashell & Netting: 3""Dia top x 4"" bottom x 6""H

This off white pillar candle is wrapped in a natural looking fishing net, which is actually wax, sitting atop a beautiful arranged assortment of seashells with incredible detail. Our most popular design for our beach lovers!",,,,,,,1,9,6,8.5,,,1,,,lg000135.jpg,lg000135.jpg,,,,lg000135.jpg
"Wooden Mermaid - Large - Aqua: 24""H x 25""W x 1/2""",WK ME L A,Coastal Sealife Collection|,"Mermaids, known as ""Gods of the Sea"", are as alluring today as they were in 800 B.C.! This traditional design is made from reclaimed wood to create a time-worn look befitting to any beach cottage home. Each is individually hand painted and distressed so no two are alike.

Cracks, knots and imperfections add to the charm!

Each has a sawtooth hook for simple hanging.

Measures 24""H x 25""W x 1/2""",,,,,,,1,28,,,,,1,,,lg000567.jpg,lg000567.jpg,,,,lg000567.jpg
"Wooden Mermaid - Large - White: 24""H x 25""W x 1/2""",WK ME L W,Coastal Sealife Collection|,"Mermaids, known as ""Gods of the Sea"", are as alluring today as they were in 800 B.C.! This traditional design is made from reclaimed wood to create a time-worn look befitting to any beach cottage home. Each is individually hand painted and distressed so no two are alike. Cracks, knots and imperfections add to the charm! Each has a sawtooth hook for simple hanging.",,,,,"Measures 24""H x 25""W x 1/2""",,1,28,,,,,1,,,WK ME L W.jpg,WK ME L W.jpg,,,,WK ME L W.jpg
"Wooden Mermaid - Medium - Aqua: 17""H x 18""W x 1/2""",WK ME M A,Coastal Sealife Collection|,,,,,,,,1,18,,,,,1,,,WK ME M A.jpg,WK ME M A.jpg,,,,WK ME M A.jpg
"Wooden Mermaid - Medium - White: 17""H x 18""W x 1/2""",WK ME M W,Coastal Sealife Collection|,"Mermaids, known as ""Gods of the Sea"", are as alluring today as they were in 800 B.C.! This traditional design is made from reclaimed wood to create a time-worn look befitting to any beach cottage home. Each is individually hand painted and distressed so no two are alike. Cracks, knots and imperfections add to the charm!

Each has a sawtooth hook for simple hanging.

Measures 17""H x 18""W x 1/2""",,,,,,,1,18,,,,,1,,,lg000564.jpg,lg000564.jpg,,,,lg000564.jpg
"Wooden Mermaid - Small - Aqua: 12""H x 13""W x 1/2""",WK ME S A,Coastal Sealife Collection|,"Mermaids, known as ""Gods of the Sea"", are as alluring today as they were in 800 B.C.! This traditional design is made from reclaimed wood to create a time-worn look befitting to any beach cottage home. Each is individually hand painted and distressed so no two are alike. Cracks, knots and imperfections add to the charm! Each has a sawtooth hook for simple hanging. Measures 12""H x 13""W x 1/2""",,,,,,,1,11,,,,,1,,,lg000563.jpg,lg000563.jpg,,,,lg000563.jpg
"Wooden Mermaid - Small - White: 12""H x 13""W x 1/2""",WK ME S W,Coastal Sealife Collection|,"Mermaids, known as ""Gods of the Sea"", are as alluring today as they were in 800 B.C.! This traditional design is made from reclaimed wood to create a time-worn look befitting to any beach cottage home. Each is individually hand painted and sanded so no two are alike. Cracks, knots and imperfections add to the charm! Each has a sawtooth hook for simple hanging. Measures 12""H x 13""W x 1/2""",,,,,,,1,11,,,,,1,,,lg000562.jpg,lg000562.jpg,,,,lg000562.jpg
"Wooden Mermaid Horizontal Swimmer - Aqua:  32""W x 8""H x 1/2""",WK MEH A,Coastal Sealife Collection|,"Our elegant Horizontal Swimming Mermaid is made from reclaimed wood to create a time-worn beach cottage look. Each is individually hand painted and distressed so no two are alike. Cracks, knots and imperfections add to the charm!

Each has a sawtooth hook for simple hanging.

Measures 32.5"" x 8"" x 1/2""",,,,,,,1,17,,,,,1,,,lg000560.jpg,lg000560.jpg,,,,lg000560.jpg
"Wooden Mermaid Horizontal Swimmer - Blue:  32""W x 8""H x 1/2""",WK MEH B,Coastal Sealife Collection|,"Our elegant Horizontal Swimming Mermaid is made from reclaimed wood to create a time-worn beach cottage look. Each is individually hand painted and distressed so no two are alike. Cracks, knots and imperfections add to the charm!

Each has a sawtooth hook for simple hanging.

Measures 32.5"" x 8"" x 1/2""",,,,,,,1,17,,,,,1,,,lg000561.jpg,lg000561.jpg,,,,lg000561.jpg
"Wooden Mermaid Horizontal Swimmer - White:  32""W x 8""H x 1/2""",WK MEH W,Coastal Sealife Collection|,"Our elegant Horizontal Swimming Mermaid is made from reclaimed wood to create a time-worn beach cottage look. Each is individually hand painted and distressed so no two are alike. Cracks, knots and imperfections add to the charm!

Each has a sawtooth hook for simple hanging.

Measures 32.5"" x 8"" x 1/2""",,,,,,,1,17,,,,,1,,,lg000559.jpg,lg000559.jpg,,,,lg000559.jpg
"Wooden Sand Dollar - Large: 20""Dia x 1/2""",WK SA L,Coastal Sealife Collection|,"Sand Dollars are a favorite find for the avid Beachcomber!

Our Sand Dollars are made from reclaimed wood. They are individually hand-painted and distressed to give them a salty, aged look. Small cracks, knots and imperfections are all part of the allure! A perfect accent for any coastal home.

Note: Two othere sizes available. Group together in three sizes for a unique statement wall!

Each has a sawtooth hook for simple hanging.",,,,,"Product Dimensions: 20"" Diameter x 1/2""",,1,20,,,,,1,,,lg000570.jpg,lg000570.jpg,,,,lg000570.jpg
"Wooden Sand Dollar - Medium: 12""Dia x 1/2""",WK SA M,Coastal Sealife Collection|,"Sand Dollars are a favorite find for the avid Beachcomber! Our Sand Dollars are made from reclaimed wood. They are individually hand-painted and distressed to give them a salty, aged look. Small cracks, knots and imperfections are all part of the allure! A perfect accent for any coastal home. Note: Two othere sizes available. Group together in three sizes for a unique statement wall! Each has a sawtooth hook for simple hanging.",,,,,"Product Dimensions: 12"" Diameter x 1/2""",,1,9,,,,,1,,,lg000569.jpg,lg000569.jpg,,,,lg000569.jpg
"Wooden Sand Dollar - Small: 9""Dia x 1/2""",WK SA S,Coastal Sealife Collection|,"Sand Dollars are a favorite find for the avid Beachcomber! Our Sand Dollars are made from reclaimed wood. They are individually hand-painted and distressed to give them a salty, aged look. Small cracks, knots and imperfections are all part of the allure! A perfect accent for any coastal home. Note: Two othere sizes available. Group together in three sizes for a unique statement wall! Each has a sawtooth hook for simple hanging.",,,,,"Product Dimensions: 9"" Diameter x 1/2""",,1,6,,,,,1,,,lg000568.jpg,lg000568.jpg,,,,lg000568.jpg
"Wooden Seahorse - Large - Aqua: 21""H x 9""W x 1/2""",WK SE L A,Coastal Sealife Collection|,"Seahorses are beautiful, fascinating and mysterious! Images of these sea dwellers are found in coastal homes the world over.

Our Seashorses are made from reclaimed wood. Each is hand-painted and distressed to give them a salty, aged look. Small cracks, knots and imperfections are all part of the allure!

Note: These come in 2 sizes and three colors. Grouping together adds to the charm!

Each has a sawtooth hook for simple hanging.",,,,,"Product Dimensions: 21""H x 9""W x 1/2""",,1,16,,,,,1,,,lg000575.jpg,lg000575.jpg,,,,lg000575.jpg
"Wooden Seahorse - Large - Blue: 21""H x 9""W x 1/2""",WK SE L B,Coastal Sealife Collection|,"Seahorses are beautiful, fascinating and mysterious! Images of these sea dwellers are found in coastal homes the world over.

Our Seashorses are made from reclaimed wood. Each is hand-painted and distressed to give them a salty, aged look. Small cracks, knots and imperfections are all part of the allure!

Note: These come in 2 sizes and three colors. Grouping together adds to the charm!

Each has a sawtooth hook for simple hanging.",,,,,"Product Dimensions: 21""H x 9""W x 1/2""",,1,16,,,,,1,,,lg000576.jpg,lg000576.jpg,,,,lg000576.jpg
"Wooden Seahorse - Large - White: 21""H x 9""W x 1/2""",WK SE L W,Coastal Sealife Collection|,"Seahorses are beautiful, fascinating and mysterious! Images of these sea dwellers are found in coastal homes the world over.

Our Seashorses are made from reclaimed wood. Each is hand-painted and distressed to give them a salty, aged look. Small cracks, knots and imperfections are all part of the allure!

Note: These come in 2 sizes and three colors. Grouping together adds to the charm!

Each has a sawtooth hook for simple hanging.",,,,,"Product Dimensions: 21""H x 9""W x 1/2""",,1,16,,,,,1,,,WK SE L W.jpg,WK SE L W.jpg,,,,WK SE L W.jpg
"Wooden Seahorse - Small - Aqua: 12""H x 9""W x 1/2""",WK SE S A,Coastal Sealife Collection|,"Seahorses are beautiful, fascinating and mysterious! Images of these sea dwellers are found in coastal homes the world over. Our Seashorses are made from reclaimed wood. Each is hand-painted and distressed to give them a salty, aged look. Small cracks, knots and imperfections are all part of the allure! Note: These come in 2 sizes and three colors. Grouping together adds to the charm! Each has a sawtooth hook for simple hanging.",,,,,"Product Dimensions: 12""H x 9""W x 1/2""",,1,8,,,,,1,,,lg000572.jpg,lg000572.jpg,,,,lg000572.jpg
"Wooden Seahorse - Small - Blue: 12""H x 9""W x 1/2""",WK SE S B,Coastal Sealife Collection|,"Seahorses are beautiful, fascinating and mysterious! Images of these sea dwellers are found in coastal homes the world over. Our Seashorses are made from reclaimed wood. Each is hand-painted and distressed to give them a salty, aged look. Small cracks, knots and imperfections are all part of the allure! Note: These come in 2 sizes and three colors. Grouping together adds to the charm! Each has a sawtooth hook for simple hanging.",,,,,,,1,8,,,,,1,,,lg000573.jpg,lg000573.jpg,,,,lg000573.jpg
"Wooden Seahorse - Small - White: 12""H x 9""W x 1/2",WK SE S W,Coastal Sealife Collection|,"Seahorses are beautiful, fascinating and mysterious! Images of these sea dwellers are found in coastal homes the world over. Our Seashorses are made from reclaimed wood. Each is hand-painted and distressed to give them a salty, aged look. Small cracks, knots and imperfections are all part of the allure! Note: These come in 2 sizes and three colors. Grouping together adds to the charm! Each has a sawtooth hook for simple hanging.",,,,,"Product Dimensions: 12""H x 9""W x 1/2""",,1,8,,,,,1,,,lg000571.jpg,lg000571.jpg,,,,lg000571.jpg
"Wooden Whale w/Open Mouth 28.5""W x 7""H x 1/2""",WK WHO L,Coastal Sealife Collection|,"Whales, the largest mammals in the sea, these gentle giants have captured our hearts since the early story of Moby Dick. Made of reclaimed wood and individually hand-painted and distressed to give them a salty, coastal look. Small cracks, knots and imperfections are all part of the allure! Each has a sawtooth hook for simple hanging.",,,,,,,1,13,,,,,1,,,WK WHO L.jpg,WK WHO L.jpg,,,,WK WHO L.jpg
"Garland Driftwood w/Glass Buoys - 48""L",DGK 050,Driftwood Décor|,"Driftwood Garland w/Recycled Glass Buoys

Individually handcrafted from Natural Driftwood and three 4"" Recycled Natural Glass Buoys. Hang in front of a window to see the beautiful hint of green in the Glass Buoys! This is a unique piece of art to accent any coastal home!

Can be hung indoors or out. Recommend a protected area outdoors.

Measurements may vary slightly as natural materials are used. No two alike!",,,,,"Product Dimensions: Approximately 48""Long",,1,28,,,,,1,,,lg000588.jpg,lg000588.jpg,,,,lg000588.jpg
"Seahorse Driftwood - M - 28-29""H x 9 1/2""W",DSK 562 M,Driftwood Décor|,A smaller version of our XL Seahorse is handcrafted from natural driftwood and is finished on both sides so you can hang in either direction. Hang two facing each other for a statement wall! Each Seashorse has its own unique characteristics and takes on a personality of its own! These are truly magnificent pieces of art! Can be hung inside or in your outdoor living space! Measurements are approximate as these are made from natural materials. No two alike!,,,,,"Product Dimensions: Approximately 28-19""H x 9.5""W x 3.5""D",,1,45,,,,,1,,,lg000502.jpg,lg000502.jpg,,,,lg000502.jpg
"Seahorse Driftwood - XL - 37-38""H X 14""W",DSK 562 XL,Driftwood Décor|,This magnificant statement piece is handcrafted from natural driftwood. This Seahorse is finished on both sides and can be hung in either direction. A work of art that can be used indoors or out! Measurements are approximate as natural materials are used. No two alike!,,,,,"Product Dimensions: 37-38""H x 14""W x 4""D",,1,60,,,,,1,,,lg000501.jpg,lg000501.jpg,,,,lg000501.jpg
"Wreath Driftwood - 22"" Diameter",DWK 22,Driftwood Décor|,"Individually handcrafted from Natural Driftwood. Finished on both sides! A unique piece of art to accent any coastal home!

Comes with a bag of assorted shells in an abaca net bag to use for decorating your wreath or adding to your shell collection!

Can be hung inside or out.

Size may vary slightly as natural materials are used. No two alike!",,,,,"Product Dimensions: Approximately 22""Diameter",,1,32,,,,,1,,,lg000495.jpg,lg000495.jpg,,,,lg000495.jpg
"Boat Rope Ladder Display w/five 7""H x 12""W Flags (Hardware Included)",DIS LAD 5,Flags - Nautical Flag Displays|,,,,,,,,1,60.5,,,,,1,,,DIS LAD 5.jpg,DIS LAD 5.jpg,,,,DIS LAD 5.jpg
"RELAX Paddle Display w/five 7""h x 12""W Flags Hung Vertically (Hardware Included)",DIS RELAX 5D,Flags - Nautical Flag Displays|,,,,,,,,1,71.75,,,,,1,,,DIS RELAX 5D.jpg,DIS RELAX 5D.jpg,,,,DIS RELAX 5D.jpg
"TGIF Paddle Display w/four 6""H x 9""W Flags Hung in Square Pattern (Hardware Included)",DIS TGIF 4A,Flags - Nautical Flag Displays|,,,,,,,,1,59,,,,,1,,,DIS TGIF 4A.jpg,DIS TGIF 4A.jpg,,,,DIS TGIF 4A.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - A",FK 598 A,Flags: Nautical Flag Signs Lg|,,,,,,,,1,8,,,,,1,,,No image.,No image.,,,,No image.
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - B",FK 598 B,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000201.jpg,lg000201.jpg,,,,lg000201.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - C",FK 598 C,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000202.jpg,lg000202.jpg,,,,lg000202.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - D",FK 598 D,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000203.jpg,lg000203.jpg,,,,lg000203.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - E",FK 598 E,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000204.jpg,lg000204.jpg,,,,lg000204.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - F",FK 598 F,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000205.jpg,lg000205.jpg,,,,lg000205.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - G",FK 598 G,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000206.jpg,lg000206.jpg,,,,lg000206.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - H",FK 598 H,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000207.jpg,lg000207.jpg,,,,lg000207.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - I",FK 598 I,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000208.jpg,lg000208.jpg,,,,lg000208.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - J",FK 598 J,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000209.jpg,lg000209.jpg,,,,lg000209.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - K",FK 598 K,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000210.jpg,lg000210.jpg,,,,lg000210.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - L",FK 598 L,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000211.jpg,lg000211.jpg,,,,lg000211.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - M",FK 598 M,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000212.jpg,lg000212.jpg,,,,lg000212.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - N",FK 598 N,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000213.jpg,lg000213.jpg,,,,lg000213.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - O",FK 598 O,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000214.jpg,lg000214.jpg,,,,lg000214.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - P",FK 598 P,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed using reclaimed wood.

Available letters: A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out.

Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000215.jpg,lg000215.jpg,,,,lg000215.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - Q",FK 598 Q,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000216.jpg,lg000216.jpg,,,,lg000216.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - R",FK 598 R,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000217.jpg,lg000217.jpg,,,,lg000217.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - S",FK 598 S,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000218.jpg,lg000218.jpg,,,,lg000218.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - T",FK 598 T,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000219.jpg,lg000219.jpg,,,,lg000219.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - U",FK 598 U,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000220.jpg,lg000220.jpg,,,,lg000220.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - V",FK 598 V,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000221.jpg,lg000221.jpg,,,,lg000221.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - W",FK 598 W,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000222.jpg,lg000222.jpg,,,,lg000222.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - X",FK 598 X,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000223.jpg,lg000223.jpg,,,,lg000223.jpg
"Flag Nautical Alphabet 7""H x 12""W w/Saw Tooth Hanger - Y",FK 598 Y,Flags: Nautical Flag Signs Lg|,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 7"" H x 12"" W",,1,8,,,,,1,,,lg000224.jpg,lg000224.jpg,,,,lg000224.jpg
