"4"" Black Heart Candle Tray",CA42,,This Small Black Heart Tray holds our 16 oz and 24 oz Cheerful Candles.,STOCK,,,https://www.acheerfulgiver.com/4-black-heart-candle-tray.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/5/6/564_8.jpg,564_8.jpg,,,ACG800,564_8.jpg
"5"" Copper Heart Candle Tray",CA43,,Fits our Keepers of the Light Papa and Mama Candles,STOCK,,,https://www.acheerfulgiver.com/5-copper-heart-candle-tray.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/5/6/567_8.jpg,567_8.jpg,,,ACG800,567_8.jpg
"4"" Copper Heart Candle Tray",CA44,,The Small Copper Heart Tray holds our 16 oz and 24 oz Cheerful Candles.,STOCK,,,https://www.acheerfulgiver.com/4-copper-heart-candle-tray.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/7fcce415858b11bd1b5526a7606e79f5/5/6/566_8.jpg,566_8.jpg,,,ACG800,566_8.jpg
"4"" Black Star Candle Tray",CA46,,Fits our 16oz and 24oz Cheerful Candles,STOCK,,,https://www.acheerfulgiver.com/4-black-star-candle-tray.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/5/6/568_8.jpg,568_8.jpg,,,ACG800,568_8.jpg
"4"" Copper Star Candle Tray",CA48,,Fits our 16oz and 24oz Cheerful Candles.,STOCK,,,https://www.acheerfulgiver.com/4-copper-star-candle-tray.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/s/t/star-tray-copper-small.jpg,star-tray-copper-small.jpg,,,ACG800,star-tray-copper-small.jpg
"5"" Black Pineapple Candle Tray",CA49,,"Black metal candle tray with pineapple silhouettes. Measures 2"" tall and 5"" diameter. Fits our Keepers of the Light Papa and Mama size jars.",STOCK,,,https://www.acheerfulgiver.com/5-black-pineapple-candle-tray.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/5/7/573_8.jpg,573_8.jpg,,,ACG800,573_8.jpg
Snickerdoodle Papa Jar Candle,JP20,,"Snickerdoodle fragrance consists of a warm buttery goodness of a cinnamon sugar cookie.
Our True to Life Fragrances will fill the air and warm your heart all at the same time!
34-ounce Papa jar candle burns for approximately 155 hours.
Choose from a primitive black lid with homespun and Keepers of the Light tag, or a classic copper lid without the homespun and tag.",STOCK,,,https://www.acheerfulgiver.com/snickerdoodle-papa-jar-candle.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/s/n/snickerdoole-papa-copper-2018.jpg,snickerdoole-papa-copper-2018.jpg,,,ACG800,snickerdoole-papa-copper-2018.jpg
Bonfire by the Lake Papa Jar Candle,JP22,,"Our Bonfire By the Lake scented candle smells like a spicy blend of nutmeg, cinnamon, and clove, with smoky notes intermingled with drying fallen leaves, the forest woods, and the blue sky accord.
Our True to Life Fragrances will fill the air and warm your heart all at the same time!
34-ounce Papa jar candle burns for approximately 155 hours.
Choose from a primitive black lid with homespun and Keepers of the Light tag, or a classic copper lid without the homespun and tag.",STOCK,,,https://www.acheerfulgiver.com/bonfire-by-the-lake-papa-jar-candle.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/b/o/bonfire-by-the-lake_2.jpg,bonfire-by-the-lake_2.jpg,,,ACG800,bonfire-by-the-lake_2.jpg
Cozy Cabin Papa Jar Candle,JP23,,"Our Cozy Cabin scented candle smells like forest fir, sandalwood, and cedar.
Our True to Life Fragrances will fill the air and warm your heart all at the same time!
34-ounce Papa jar candle burns for approximately 155 hours.
Choose from a primitive black lid with homespun and Keepers of the Light tag, or a classic copper lid without the homespun and tag.",STOCK,,,https://www.acheerfulgiver.com/cozy-cabin-papa-jar-candle.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/o/cozy-cabin-papa-2018.jpg,cozy-cabin-papa-2018.jpg,,,ACG800,cozy-cabin-papa-2018.jpg
Warm & Gooey Cinnamon Buns Cheerful Candle 16 oz.,CS84,,"Warm & Gooey Cinnamon Buns fragrance consists of cinnamon, clove & sugary caramel vanilla
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
(16oz. 80 hr. burn time)",STOCK,,,https://www.acheerfulgiver.com/warm-gooey-cinnamon-buns-cheerful-candle-16-oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/s/cs84-warm-and-gooey.jpg,cs84-warm-and-gooey.jpg,,,ACG800,cs84-warm-and-gooey.jpg
Very Berry Beckah Boo Cheerful Candle 16 oz.,CS82,,"Very Berry Beckah Boo fragrance consists of a juicy mixture of fresh berries.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
(16oz. 80 hr. burn time)",STOCK,,,https://www.acheerfulgiver.com/very-berry-beckah-boo-cheerful-candle-16-oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/s/cs82-very-berry.jpg,cs82-very-berry.jpg,,,ACG800,cs82-very-berry.jpg
Mango Tango Cheerful Candle 16 oz.,CS83,,"Mango Tango fragrance consists of the tropical scent of fresh sweet, ripe mangos.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
(16oz. 80 hr. burn time)",STOCK,,,https://www.acheerfulgiver.com/mango-tango-cheerful-candle-16-oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/s/cs83-mango-tango.jpg,cs83-mango-tango.jpg,,,ACG800,cs83-mango-tango.jpg
Lilacs in Bloom Cheerful Candle 16 oz.,CS80,,"Lilacs in Bloom fragrance consists of flowering lilacs, violet leaves, muguet, iris, sandalwood & heliotrope.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
(16oz. 80 hr. burn time)",STOCK,,,https://www.acheerfulgiver.com/lilacs-in-bloom-cheerful-candle-16-oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/s/cs80-lilacs-in-bloom.jpg,cs80-lilacs-in-bloom.jpg,,,ACG800,cs80-lilacs-in-bloom.jpg
Honeysuckle Vanilla Cheerful Candle 16 oz.,CS88,,"Honeysuckle Vanilla fragrance consists of a sweet honeysuckle warmed with vanilla with a top note of sweet apples and citrus.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
(16oz. 80 hr. burn time)",STOCK,,,https://www.acheerfulgiver.com/honeysuckle-vanilla-cheerful-candle-16-oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/7fcce415858b11bd1b5526a7606e79f5/c/s/cs88-honeysuckle-vanilla.jpg,cs88-honeysuckle-vanilla.jpg,,,ACG800,cs88-honeysuckle-vanilla.jpg
Balsam Fir Farm Fresh Candle,FF39,,"Our Farm Fresh Balsam Fir scented candle will make your home smell like a Christmas tree farm. Relive your fondest memories of Christmas tree shopping!
20-ounce candle burns for approximately 95 hours.
Two wicks for optimal scent throw, in addition to a complete and even burn.
Farmhouse-inspired ceramic can has a distressed vintage finish.
Measures 4"" in diameter and 4.5"" tall.
""True to Life"" fragrances as if they were fresh from your local farmer.",STOCK,,,https://www.acheerfulgiver.com/balsam-fir-farm-fresh-candle.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/f/a/farm-fresh-balsam-fir.jpg,farm-fresh-balsam-fir.jpg,,,ACG800,farm-fresh-balsam-fir.jpg
Crumb Coffee Cake Cheerful Candle 24 oz.,CC92,,"Crumb Coffee Cake fragrance consists of a warm golden coffee cake with a sweet cinnamon sugar butter crumb.
24-ounce candle burns for approximately 135 hours.
Two wicks for a complete and even wax pool.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!",STOCK,,,https://www.acheerfulgiver.com/crumb-coffee-cake-cheerful-candle-24-oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/c/cc92-crumb-coffee-cake.jpg,cc92-crumb-coffee-cake.jpg,,,ACG800,cc92-crumb-coffee-cake.jpg
Grandma's Kitchen Cheerful Candle 6 oz.,CB114,,"Grandma's Kitchen consists of a scrumptious aroma of all of the home baked goods you will find in Grandma's Kitchen, warm apples, peaches and cinnamon.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
(6oz. 30 hr. burn time)",STOCK,,,https://www.acheerfulgiver.com/grandma-s-kitchen-cheerful-candle-6-oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/b/cb114-grandmas-kitchen.jpg,cb114-grandmas-kitchen.jpg,,,ACG800,cb114-grandmas-kitchen.jpg
Juicy Peach Cheerful Candle 6 oz.,CB110,,"This Cheerful Candle, is a fragranced candle that consists of fresh picked peach scent with notes of pineapple, dew fruit, green apple, and fresh melon. You will also find a hint of jasmine and violets in this wonderful peachy fragrance.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
(6oz. 30 hr. burn time)",STOCK,,,https://www.acheerfulgiver.com/juicy-peach-cheerful-candle-6-oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/b/cb110-juicy-peach.jpg,cb110-juicy-peach.jpg,,,ACG800,cb110-juicy-peach.jpg
Cashmere Baby Candle 6oz.,JNB05,,"Cashmere fragrance consists of a woody vanilla blend with floral and citrus notes.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
(6oz. 30 hr. burn time) 
You Choose The Style : 
Primitive Lid or Copper Lid.",STOCK,,,https://www.acheerfulgiver.com/cashmere-baby-candle-6oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/a/cashmere.jpg,cashmere.jpg,,,ACG800,cashmere.jpg
Caramel Macchiato Baby Candle 6oz.,JNB04,,"Caramel Macchiato fragrance consists of coffee, cocoa beans, creamy vanilla & sweet caramel.
(6oz. 30 hr. burn time) 
You Choose The Style : 
Primitive Lid or Copper Lid.",STOCK,,,https://www.acheerfulgiver.com/caramel-macchiato-baby-candle-6oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/a/caramel-macchiato.jpg,caramel-macchiato.jpg,,,ACG800,caramel-macchiato.jpg
Blueberry Muffins Baby Jar 6oz.,JNB03,,"Blueberry Muffins fragrance consists of tasty blueberries, grapes, pomegranates and plum leaf.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
(6oz. 30 hr. burn time) 
You Choose The Style : 
Primitive Lid or Copper Lid.",STOCK,,,https://www.acheerfulgiver.com/blueberry-muffins-baby-jar-6oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/b/l/blueberry-muffins.jpg,blueberry-muffins.jpg,,,ACG800,blueberry-muffins.jpg
Day Spa Baby Jar 6oz.,JNB01,,"Day Spa fragrance consists of crisp notes of lemon, lime and bergamot with a soft touch of jasmine, vanilla and sandalwood.
Our NEW True to Life Fragrances will fill the air and warm your heart all at the same time!
(6oz. 30 hr. burn time) 
You Choose The Style : 
Primitive Lid or Copper Lid.",STOCK,,,https://www.acheerfulgiver.com/day-spa-baby-jar-6oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/d/a/day-spa-baby.jpg,day-spa-baby.jpg,,,ACG800,day-spa-baby.jpg
"4"" Copper Pineapple Candle Tray",CA52,,"Copper metal candle tray with 4 pineapple silhouettes.
Measures 2"" tall and 4"" diameter.
Fits our Cheerful Candle 24-ounce and 16-ounce jars.
Pineapples measure 1.5"" tall each.",STOCK,,,https://www.acheerfulgiver.com/4-copper-pineapple-candle-tray.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/5/7/574_8.jpg,574_8.jpg,,,ACG800,574_8.jpg
"5"" Copper Pineapple Candle Tray",CA51,,"Copper candle tray with pineapple silhouettes. Measures 2"" tall and 5"" diameter. Fits our Keepers of the Light Papa and Mama size jars.",STOCK,,,https://www.acheerfulgiver.com/5-copper-pineapple-candle-tray.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/5/7/575_8.jpg,575_8.jpg,,,ACG800,575_8.jpg
"4"" Black Pineapple Candle Tray",CA50,,"Black metal candle tray with 4 pineapple silhouettes.
Measures 2"" tall and 4"" diameter.
Fits our Cheerful Candle 24-ounce and 16-ounce jars.
Pineapples measure 1.5"" tall each.",STOCK,,,https://www.acheerfulgiver.com/4-black-pineapple-candle-tray.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/p/i/pineapple-tray-black-small.jpg,pineapple-tray-black-small.jpg,,,ACG800,pineapple-tray-black-small.jpg
Star Candle Lantern Copper,CA56,,"Platform measures 6"" in diameter.
Shade measures 7"" in diameter.
Measures 13.5"" tall.
Fits all Cheerful Giver candle sizes, from Baby to Papa.
Copper metal construction.",STOCK,,,https://www.acheerfulgiver.com/star-candle-lantern-copper.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/a/ca56-star-with-candle-ring.jpg,ca56-star-with-candle-ring.jpg,,,ACG800,ca56-star-with-candle-ring.jpg
Star Candle Lantern Black,CA55,,"Platform measures 6"" in diameter.
Shade measures 7"" in diameter.
Measures 13.5"" tall.
Fits all Cheerful Giver candle sizes, from Baby to Papa.
Black metal construction.",STOCK,,,https://www.acheerfulgiver.com/star-candle-lantern-black.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/a/ca55-star-with-candle-ring.jpg,ca55-star-with-candle-ring.jpg,,,ACG800,ca55-star-with-candle-ring.jpg
Memories Papa Jar Candle,JP35,,"Our Memories scented candle is a cozy blend of juniper, cypress, balsam, cedar, lavender, and refreshing eucalyptus.
Our True to Life Fragrances will fill the air and warm your heart all at the same time!
34-ounce Papa jar candle burns for approximately 155 hours.
Choose from a primitive black lid with homespun and Keepers of the Light tag, or a classic copper lid without the homespun and tag.",STOCK,,,https://www.acheerfulgiver.com/memories-papa-jar-candle.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/m/e/memories-papa-2018.jpg,memories-papa-2018.jpg,,,ACG800,memories-papa-2018.jpg
Cinnamon Twist Simplicity Lantern 16oz.,JLLB13,,"Let our Simplicity Candle Lanterns brighten your next garden party or family outdoor gathering! These rustic hanging candle lanterns look great inside or outside. These decorative outdoor candle lanterns come in many fragrances and are 16oz. with an 80 hour burn time.
Cinnamon Twist fragrance consists of warm rich spicy aroma of fresh cinnamon sticks.",STOCK,,,https://www.acheerfulgiver.com/cinnamon-twist-simplicity-lantern-16oz.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/i/cinnamon-twist-simplicity.jpg,cinnamon-twist-simplicity.jpg,,,ACG800,cinnamon-twist-simplicity.jpg
Pecan Belgium Waffles Cheerful Candle Fragrance Melts,M105,,"Pecan Belgium Waffles fragrance consists of pumpkin puree, sweet cream butter, toasted pecans, warm amber maple and spice, brown sugar and vanilla.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",STOCK,,,https://www.acheerfulgiver.com/pecan-belgium-waffles-cheerful-candle-fragrance-melts.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/p/e/pecan-belgium-waffles-melts.jpg,pecan-belgium-waffles-melts.jpg,,,ACG800,pecan-belgium-waffles-melts.jpg
Papa's Pumpkin Pie Cheerful Candle Fragrance Melts,M10,,"Papa's Pumpkin Pie fragrance consists of warm pumpkin pie with cinnamon, nutmeg & vanilla.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",STOCK,,,https://www.acheerfulgiver.com/papa-s-pumpkin-pie-cheerful-candle-fragrance-melts.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/p/a/papas-pumpkin-pie-melts.jpg,papas-pumpkin-pie-melts.jpg,,,ACG800,papas-pumpkin-pie-melts.jpg
Crisp Cotton Cheerful Candle Fragrance Melts,M109,,"Crisp Cotton fragrance consists of a delightfully fresh clean aroma.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",STOCK,,,https://www.acheerfulgiver.com/crisp-cotton-cheerful-candle-fragrance-melts.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/r/crisp-cotton-melts.jpg,crisp-cotton-melts.jpg,,,ACG800,crisp-cotton-melts.jpg
Creamy Vanilla Cheerful Candle Fragrance Melts,M108,,"Creamy Vanilla fragrance consists of a rich fragrance of vanilla & sweet cream.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",STOCK,,,https://www.acheerfulgiver.com/creamy-vanilla-cheerful-candle-fragrance-melts.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/r/creamy-vanilla-melts.jpg,creamy-vanilla-melts.jpg,,,ACG800,creamy-vanilla-melts.jpg
Slice of Paradise Cheerful Candle Fragrance Melts,M138,,"Slice of Paradise is tropical pineapple and juicy watermelon with a hint of vanilla sugar.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",STOCK,,,https://www.acheerfulgiver.com/slice-of-paradise-cheerful-candle-fragrance-melts.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/m/1/m138-slice-of-paradise.jpg,m138-slice-of-paradise.jpg,,,ACG800,m138-slice-of-paradise.jpg
3 Sheets to the Wind Cheerful Candle Fragrance Melts,M134,,"3 Sheets to the Wind smells like a fresh and clean blend of lilacs, magnolias, and rose petals intermingled with juicy peach and warm amber musk.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",STOCK,,,https://www.acheerfulgiver.com/3-sheets-to-the-wind-cheerful-candle-fragrance-melts.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/m/1/m134-3-sheets-to-the-wind.jpg,m134-3-sheets-to-the-wind.jpg,,,ACG800,m134-3-sheets-to-the-wind.jpg
Harvest Moon Cheerful Candle Fragrance Melts,M131,,"Harvest Moon fragrance consists of warm cinnamon and cloves layered with mouth-watering fruits and the fresh scent of evening air.
These highly fragranced melts will fill your room with True To Life Fragrances™.
Each box contains (6) Melts.",STOCK,,,https://www.acheerfulgiver.com/harvest-moon-cheerful-candle-fragrance-melts.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/h/a/harvest-moon-melts.jpg,harvest-moon-melts.jpg,,,ACG800,harvest-moon-melts.jpg
Cinnamon Twist Cheerful Candle Fragrance Melts,M13,,"Cinnamon Twist fragrance consists of warm rich spicy aroma of fresh cinnamon sticks.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",STOCK,,,https://www.acheerfulgiver.com/cinnamon-twist-cheerful-candle-fragrance-melts.html,,,1,99,,,,,1,ACG400,ACG160,https://www.acheerfulgiver.com/pub/media/catalog/product/cache/536dd5c33a1ef21ac58e513d61416e9b/c/i/cinnamon-twist-melts.jpg,cinnamon-twist-melts.jpg,,,ACG800,cinnamon-twist-melts.jpg
